,HSPB2 (3316)
ACH-000004,0.0736195968343
ACH-000007,-0.284503281041
ACH-000009,-0.158311893572
ACH-000011,-0.0726817290105
ACH-000012,-0.0941541352616
ACH-000013,0.0598657630484
ACH-000014,-0.13669614629000001
ACH-000015,-0.19592093873100003
ACH-000017,-0.00417802465311
ACH-000018,-0.335857326157
ACH-000019,0.021283310737400005
ACH-000021,0.10235519469799999
ACH-000022,-0.122592764507
ACH-000025,-0.17336957057
ACH-000028,-0.17335309286699999
ACH-000030,-0.009820287492379998
ACH-000035,-0.0550606908474
ACH-000036,-0.155877662036
ACH-000037,-0.0199489262233
ACH-000039,-0.186176830484
ACH-000040,-0.0690330011198
ACH-000041,-0.20178398951499998
ACH-000042,-0.0119513306712
ACH-000045,-0.150782491313
ACH-000047,-0.0027627509171199998
ACH-000052,-0.30785864652600003
ACH-000053,-0.0204462519232
ACH-000054,-0.180568013207
ACH-000055,-0.224933132454
ACH-000060,-0.057192236082600004
ACH-000067,0.186896047285
ACH-000070,0.029555245628
ACH-000075,-0.201866921334
ACH-000078,-0.11706977991800001
ACH-000082,-0.0452606688831
ACH-000085,-0.150446900212
ACH-000086,0.0130691177369
ACH-000087,0.0182191131727
ACH-000092,0.133972112856
ACH-000095,-0.09333192848039999
ACH-000097,0.0334127883915
ACH-000098,-0.106503076107
ACH-000099,-0.108964687892
ACH-000108,-0.0370364471973
ACH-000113,0.138790495908
ACH-000115,-0.10637744635
ACH-000116,-0.122338302643
ACH-000118,-0.07074637036510001
ACH-000120,-0.116105748519
ACH-000123,-0.158070362859
ACH-000127,-0.133547035004
ACH-000128,0.0474647824677
ACH-000132,-0.183652124062
ACH-000133,-0.0860968276089
ACH-000137,-0.17576946634100002
ACH-000138,-0.0648535259552
ACH-000142,-0.170051596237
ACH-000143,-0.09094032017860001
ACH-000146,-0.08735191576719999
ACH-000148,-0.08663142859410002
ACH-000150,-0.128467353269
ACH-000152,0.0580717226939
ACH-000153,0.0909414201321
ACH-000159,-0.119522984021
ACH-000160,-0.0996473958021
ACH-000163,0.0465748996514
ACH-000167,-0.0187928334678
ACH-000168,-0.0711129699863
ACH-000169,-0.25536081137
ACH-000178,0.013450478962399998
ACH-000182,-0.054617471638699996
ACH-000183,-0.129718060338
ACH-000188,-0.126034966537
ACH-000189,-0.128814820826
ACH-000190,0.0770028330206
ACH-000198,-0.0635306215386
ACH-000204,-0.283211384587
ACH-000206,-0.295681924135
ACH-000207,0.230454456537
ACH-000211,0.0033394472694000003
ACH-000215,-0.0727797899445
ACH-000221,-0.0837320508108
ACH-000222,0.0613312885845
ACH-000223,-0.08075923018230001
ACH-000226,-0.209324300119
ACH-000227,-0.079763127837
ACH-000228,-0.09865384341439999
ACH-000231,-0.0789838222048
ACH-000232,-0.110176177325
ACH-000233,-0.0836335567546
ACH-000234,-0.0646026191464
ACH-000235,-0.0852281166255
ACH-000237,-0.0554235035567
ACH-000238,-0.22136761829999999
ACH-000243,0.0654189043765
ACH-000244,-0.243612557185
ACH-000246,-0.103266958167
ACH-000248,-0.0104165220047
ACH-000250,-0.050694771321
ACH-000251,-0.180259752157
ACH-000253,-0.07524572977310001
ACH-000255,-0.00237471336149
ACH-000256,-0.079433134824
ACH-000257,-0.0161839100201
ACH-000258,0.08950985344569999
ACH-000259,-0.06102097748430001
ACH-000260,-0.10261568319099999
ACH-000261,0.048366865270999995
ACH-000262,-0.00907519770974
ACH-000263,-0.029302775509799997
ACH-000264,-0.21374854596700002
ACH-000265,0.0914919284484
ACH-000266,-0.0456513638356
ACH-000272,-0.061689243027999996
ACH-000273,-0.00764102743199
ACH-000274,-0.0942411697072
ACH-000277,-0.0940628324808
ACH-000278,-0.0315060630389
ACH-000279,-0.129680229091
ACH-000280,-0.15964830475800001
ACH-000281,-0.332895212563
ACH-000288,-0.0702202296473
ACH-000291,-0.0191053744245
ACH-000293,-0.00621143821709
ACH-000294,-0.0538413143935
ACH-000295,-0.000599501746545
ACH-000296,0.0792271468822
ACH-000302,-0.025747978117900003
ACH-000304,0.15588807713400002
ACH-000307,-0.0582385140185
ACH-000308,-0.182648944882
ACH-000310,-0.129875247461
ACH-000311,-0.0792765029955
ACH-000312,0.020948347266400002
ACH-000315,-0.024079242063799997
ACH-000316,-0.302726635807
ACH-000317,-0.07318863565660001
ACH-000318,0.0623037993231
ACH-000319,-0.231361326446
ACH-000320,-0.151600279469
ACH-000322,0.155591321847
ACH-000323,-0.00290199030105
ACH-000324,-0.103056202253
ACH-000329,0.0830366839731
ACH-000330,-0.11762540623500001
ACH-000331,-0.17842370989
ACH-000332,-0.00022647665844299997
ACH-000334,-0.15017369567
ACH-000335,0.503439940768
ACH-000336,0.20507227727000002
ACH-000337,-0.195329801087
ACH-000339,-0.00195059014761
ACH-000341,0.056823644986399996
ACH-000348,-0.149001619184
ACH-000350,-0.121906719809
ACH-000352,-0.00908064005442
ACH-000356,0.209684424555
ACH-000361,-0.0533382587933
ACH-000362,0.105423179806
ACH-000363,-0.0680185813729
ACH-000364,-0.247871059646
ACH-000365,-0.11109812254899999
ACH-000366,-0.06245148371690001
ACH-000368,-0.141639671211
ACH-000374,-0.295157455724
ACH-000375,0.00569890742066
ACH-000376,0.0610810945141
ACH-000381,-0.0231695270608
ACH-000383,-0.0395507876994
ACH-000387,0.0981154965941
ACH-000389,-0.241056603104
ACH-000390,-0.22225789922400002
ACH-000393,-0.16656524079399998
ACH-000395,-0.028300579484099996
ACH-000397,-0.034080247698
ACH-000401,0.0996420924777
ACH-000402,-0.0263575615143
ACH-000403,-0.0890390745322
ACH-000404,-0.31371291001699997
ACH-000406,-0.035123072239
ACH-000407,-0.114297201211
ACH-000408,0.139382496665
ACH-000410,0.0439936680655
ACH-000411,-0.090310412861
ACH-000414,-0.196442907524
ACH-000415,0.0287992109992
ACH-000416,-0.07333909330060001
ACH-000420,-0.0107092031152
ACH-000421,-0.103977713247
ACH-000424,-0.061151851727
ACH-000425,-0.0410003419013
ACH-000426,-0.24094107300999998
ACH-000427,0.0248353442765
ACH-000433,-0.18377401332
ACH-000436,-0.22316041985500001
ACH-000444,0.0309770664887
ACH-000445,-0.0683469925523
