,KRI1 (65095)
ACH-000390,-1.22960090334
ACH-000393,-1.2477083631399999
ACH-000395,-1.4103655753
ACH-000397,-1.1615559659799999
ACH-000401,-1.01319980376
ACH-000402,-1.3314481493
ACH-000403,-0.9836453416359999
ACH-000404,-0.89324097483
ACH-000406,-1.0981897224600001
ACH-000407,-0.872000524342
ACH-000408,-1.25196720006
ACH-000410,-1.18516205057
ACH-000411,-0.981105705762
ACH-000414,-1.5534024661899999
ACH-000415,-1.09207250984
ACH-000416,-1.09838061152
ACH-000420,-1.3401995416299999
ACH-000421,-1.51824400889
ACH-000424,-1.25151643438
ACH-000425,-1.0695224875799998
ACH-000426,-0.8131119267479999
ACH-000427,-1.02790499802
ACH-000433,-1.2173759065899998
ACH-000436,-0.860758163399
ACH-000444,-1.21424598483
ACH-000445,-0.9727168356370001
ACH-000448,-1.2578074673100001
ACH-000450,-0.975017758
ACH-000452,-1.13672367245
ACH-000454,-1.13000583252
ACH-000458,-1.03782868452
ACH-000459,-1.1217775451799998
ACH-000460,-1.26210395786
ACH-000461,-1.03762691715
ACH-000463,-1.1631708128899998
ACH-000464,-1.51376801701
ACH-000466,-1.36426693458
ACH-000467,-1.03819427134
ACH-000468,-1.21296239634
ACH-000469,-1.19891955537
ACH-000470,-1.0843410366500001
ACH-000471,-1.07094623669
ACH-000472,-1.0097070568700002
ACH-000473,-1.26286133604
ACH-000475,-1.09608216661
ACH-000476,-1.03719539597
ACH-000477,-1.19075277586
ACH-000480,-1.24242561947
ACH-000481,-1.10748472805
ACH-000483,-1.31422322747
ACH-000484,-1.1270401240799999
ACH-000485,-0.911190466922
ACH-000486,-0.906801192826
ACH-000487,-1.09639309369
ACH-000488,-0.987957733461
ACH-000490,-1.24083825069
ACH-000491,-1.0992220216700002
ACH-000495,-0.8913170529109999
ACH-000496,-1.2321425317499999
ACH-000499,-0.8475378643100001
ACH-000500,-0.695475514989
ACH-000502,-1.0015066365799998
ACH-000503,-1.09630835054
ACH-000505,-1.28484266032
ACH-000507,-1.19140406514
ACH-000510,-1.03610246987
ACH-000511,-1.08270021645
ACH-000512,-0.8502548860570001
ACH-000516,-0.7082472533930001
ACH-000517,-1.0532872475200001
ACH-000518,-1.0250372703200001
ACH-000520,-0.992219302024
ACH-000521,-0.991646470871
ACH-000522,-1.21087477183
ACH-000524,-1.45631581511
ACH-000527,-1.1078126347200001
ACH-000528,-1.11422128293
ACH-000537,-1.0170471091
ACH-000541,-1.19050568264
ACH-000542,-1.1057903768200001
ACH-000544,-0.957564490834
ACH-000545,-1.27466370717
ACH-000547,-1.17370318644
ACH-000548,-1.03455666316
ACH-000549,-1.34572084442
ACH-000550,-1.16224324679
ACH-000552,-1.19676374315
ACH-000556,-1.31366635113
ACH-000557,-1.23218687713
ACH-000570,-0.9531769933419999
ACH-000571,-1.61589478299
ACH-000573,-1.2704844884200002
ACH-000576,-0.936784989798
ACH-000580,-1.3295522343100001
ACH-000584,-1.25762970127
ACH-000585,-1.0586352211
ACH-000588,-1.01118993575
ACH-000589,-1.23794584958
ACH-000591,-0.9466257629260001
ACH-000593,-0.993105372438
ACH-000600,-1.19640608158
ACH-000601,-0.963417746633
ACH-000604,-1.28061265425
ACH-000605,-0.963935999329
ACH-000606,-1.01080088834
ACH-000608,-1.26326144565
ACH-000614,-1.106133847
ACH-000616,-0.959170626604
ACH-000618,-1.28820024992
ACH-000619,-0.902098572616
ACH-000620,-1.1556460394799999
ACH-000621,-1.03090279225
ACH-000622,-1.16971193574
ACH-000623,-1.11691384582
ACH-000624,-1.1863975711499999
ACH-000627,-1.2338595397299998
ACH-000630,-1.15644923259
ACH-000632,-1.29634212513
ACH-000633,-1.4826956677599998
ACH-000637,-1.14324494861
ACH-000638,-1.13104267596
ACH-000646,-1.33991833843
ACH-000647,-1.21603234405
ACH-000648,-1.2874111966600001
ACH-000649,-1.2518504085100002
ACH-000651,-1.20595269744
ACH-000652,-1.1166013266500001
ACH-000653,-1.0553667624299998
ACH-000657,-1.19542639917
ACH-000658,-0.921966748914
ACH-000661,-1.17758970366
ACH-000662,-0.994331080864
ACH-000663,-1.24816006653
ACH-000665,-1.1549339386
ACH-000671,-1.00845031341
ACH-000673,-1.0132480157600001
ACH-000676,-1.0062730471999999
ACH-000677,-1.1814267492000001
ACH-000681,-1.4003294244799998
ACH-000682,-1.19174701246
ACH-000683,-1.17111292686
ACH-000684,-0.9881591171549999
ACH-000688,-1.04187775628
ACH-000693,-1.00935986239
ACH-000694,-0.952846170362
ACH-000695,-1.0401937990899999
ACH-000696,-0.995014605898
ACH-000697,-1.2361617255
ACH-000699,-0.9808341640880001
ACH-000701,-1.42917532747
ACH-000706,-1.23627974863
ACH-000711,-1.1099201140600001
ACH-000713,-0.9359541927089999
ACH-000714,-0.966651521234
ACH-000718,-0.974927008963
ACH-000720,-1.0831741911200001
ACH-000721,-1.16036783263
ACH-000724,-0.988463571013
ACH-000725,-1.05553147192
ACH-000732,-1.12580766515
ACH-000734,-1.24567061752
ACH-000735,-1.236550104
ACH-000736,-0.946509987351
ACH-000738,-1.1041196526000001
ACH-000746,-1.14167628846
ACH-000747,-1.16716586662
ACH-000748,-1.4468104342800001
ACH-000753,-1.07846099013
ACH-000756,-0.986712709231
ACH-000757,-1.32258918999
ACH-000758,-0.887110262586
ACH-000760,-0.996102906994
ACH-000763,-1.03234590138
ACH-000764,-1.12642510237
ACH-000765,-1.30462226924
ACH-000766,-1.0879743532200001
ACH-000767,-1.18920010345
ACH-000768,-1.15494476942
ACH-000769,-1.13180160641
ACH-000770,-1.10694487193
ACH-000771,-1.10778499257
ACH-000773,-1.18248070319
ACH-000776,-1.0683928710700001
ACH-000777,-1.24037973089
ACH-000778,-1.29612609551
ACH-000781,-1.23070104345
ACH-000782,-1.1729088905399998
ACH-000783,-1.01498869065
ACH-000784,-1.19995257573
ACH-000785,-1.21907428875
ACH-000787,-1.0590580737000002
ACH-000788,-1.3754443812200001
ACH-000791,-1.0
ACH-000792,-1.2484210656899999
ACH-000794,-1.0587757752
ACH-000796,-0.922685197887
ACH-000799,-1.0505639542799998
ACH-000800,-1.57935442882
ACH-000802,-1.0761934322700002
ACH-000804,-1.1357597475
ACH-000805,-1.2461026896
ACH-000809,-0.99807834502
ACH-000810,-1.5555992866600001
ACH-000811,-1.1719339235700001
ACH-000817,-1.06741485933
ACH-000819,-1.11252748018
ACH-000820,-1.5204239579499998
ACH-000821,-1.1427991096799999
ACH-000822,-1.04156585881
ACH-000823,-1.01693074012
ACH-000824,-1.21607488904
ACH-000827,-1.20417419925
ACH-000829,-1.18124426788
ACH-000831,-1.30615282943
ACH-000832,-1.12650399264
ACH-000833,-1.4525820985299998
ACH-000834,-1.21935309724
ACH-000835,-1.10898556975
ACH-000836,-1.07079014054
ACH-000837,-1.11694165837
ACH-000838,-1.2609477096600001
ACH-000839,-1.0487321365
ACH-000840,-1.30691072166
ACH-000841,-1.2623295921200002
ACH-000843,-1.13090956141
ACH-000846,-1.06555881578
ACH-000847,-1.21887529674
ACH-000848,-1.20161727496
ACH-000849,-0.873242244842
ACH-000851,-1.32333942442
ACH-000855,-1.34217256413
ACH-000856,-1.2402127413600001
ACH-000858,-0.9609156544740001
ACH-000859,-1.3798701249899998
ACH-000861,-1.38541855444
ACH-000862,-1.05996065541
ACH-000865,-1.34430047904
ACH-000866,-1.08109202412
ACH-000867,-1.1141210234799999
ACH-000869,-1.27676260145
ACH-000872,-1.33425755877
ACH-000873,-1.37003455003
ACH-000876,-1.36830487761
ACH-000878,-1.40459846839
ACH-000880,-0.943156957894
ACH-000881,-1.21439349391
ACH-000882,-1.19265664795
ACH-000884,-1.31165120351
ACH-000885,-1.09191776116
ACH-000887,-1.0857281408700001
ACH-000888,-1.21840698155
ACH-000889,-1.09345124528
ACH-000890,-1.08241512146
ACH-000896,-1.17303907117
ACH-000898,-1.07362594497
ACH-000900,-1.32943348511
ACH-000901,-1.20357003
ACH-000905,-0.97980578298
ACH-000906,-1.19867496432
ACH-000907,-0.8680825037450001
ACH-000910,-1.10366678228
ACH-000911,-1.2217184593500001
ACH-000912,-1.06109317508
ACH-000913,-0.8009908762350001
ACH-000915,-1.1262256271
ACH-000916,-1.03951426395
ACH-000917,-1.15939636062
ACH-000921,-1.24470231249
ACH-000924,-1.24784095153
ACH-000926,-1.00000535801
ACH-000928,-1.0713985011
ACH-000929,-1.3919125001100001
ACH-000932,-1.10605906874
ACH-000935,-1.08857169224
ACH-000936,-1.12770171926
ACH-000937,-1.08313603789
ACH-000938,-1.12209725126
ACH-000939,-1.50875065079
ACH-000941,-1.46968301252
ACH-000943,-1.31313225294
ACH-000946,-1.0427570857
ACH-000947,-1.1211957299700002
ACH-000948,-1.12082098344
ACH-000950,-0.9817699728399999
ACH-000953,-1.0867192935799999
ACH-000957,-0.930807385087
ACH-000958,-1.3225449316700002
ACH-000960,-1.0349455382
ACH-000963,-1.2314506452200003
ACH-000968,-1.05725092584
ACH-000969,-1.37684893215
ACH-000973,-0.988123090571
ACH-000974,-1.1506052147799999
ACH-000975,-1.11790085925
ACH-000976,-0.99727769838
ACH-000978,-0.908103770108
ACH-000980,-1.22171054155
ACH-000984,-1.14110486559
ACH-000986,-1.14151684599
ACH-000988,-1.0354355362799998
ACH-000993,-1.13047173519
ACH-000994,-1.16386467009
ACH-000996,-1.03546031243
ACH-001001,-1.2795439879200001
ACH-001020,-1.40255789788
ACH-001028,-0.88214063171
ACH-001031,-1.2056747891
ACH-001038,-1.21697499804
ACH-001048,-1.42146626035
ACH-001050,-1.26228094657
ACH-001053,-1.06580648524
ACH-001054,-1.01619250995
ACH-001061,-1.18576709435
ACH-001067,-1.1459911473200002
ACH-001075,-1.3474441448299999
ACH-001096,-1.0573603325
ACH-001128,-1.6008329403200001
ACH-001134,-1.3068138870700001
ACH-001151,-1.0118633291399999
ACH-001163,-0.9170210521430001
ACH-001164,-1.21865851972
ACH-001173,-1.07424570116
ACH-001183,-1.1186245574200002
ACH-001184,-0.935147849867
ACH-001190,-0.9669597625220001
ACH-001192,-1.39173382035
ACH-001193,-0.77906837668
ACH-001196,-1.14800666551
ACH-001197,-1.33343805525
ACH-001205,-1.12467535404
ACH-001211,-0.735109558617
ACH-001212,-1.5605789380700001
ACH-001228,-1.1802221981899998
ACH-001232,-1.17318849662
ACH-001239,-1.1792119168100001
ACH-001274,-1.2376748390899999
ACH-001275,-1.28412412624
ACH-001277,-1.5520138223500002
ACH-001278,-1.39145369446
ACH-001280,-1.1725417496700001
ACH-001283,-1.25674042201
ACH-001289,-1.22013628104
ACH-001295,-1.15585364438
ACH-001300,-1.12525878706
ACH-001301,-0.997695236277
ACH-001302,-1.0346985210100001
ACH-001303,-0.9385498847799999
ACH-001306,-1.0515807518200002
ACH-001318,-1.34579780009
ACH-001322,-0.803959688839
ACH-001328,-1.31174006429
ACH-001332,-0.8266257443610001
ACH-001333,-1.10596187533
ACH-001336,-0.861708997894
ACH-001340,-1.03856353252
ACH-001346,-1.4114242534
ACH-001353,-0.9489884717679999
ACH-001354,-1.06550973264
ACH-001367,-1.30511022846
ACH-001368,-1.15308910595
ACH-001374,-1.0787871070100001
ACH-001375,-1.2558733144299998
ACH-001377,-1.07680461213
ACH-001380,-1.2654753136499999
ACH-001391,-1.14645511926
ACH-001407,-1.0289757643000002
ACH-001408,-1.0558077543000002
ACH-001413,-0.890013489657
ACH-001430,-0.846781985264
ACH-001431,-1.1508197923299999
ACH-001450,-0.902859122546
ACH-001496,-1.3395814634999998
ACH-001500,-1.43738798761
ACH-001521,-1.09710786969
ACH-001523,-1.04475796425
ACH-001532,-1.12214277793
ACH-001536,-1.5814975996399998
ACH-001550,-1.00833973604
ACH-001552,-1.19213820511
ACH-001554,-1.14229123433
ACH-001645,-1.24719046252
ACH-001654,-1.10873264579
ACH-001715,-0.791559149553
ACH-001735,-0.943046668161
ACH-001736,-0.950773942115
ACH-001737,-0.798721499039
ACH-001740,-1.22033309778
ACH-001745,-1.24921839743
ACH-001750,-1.16432519107
ACH-001765,-1.02497302728
ACH-001956,-1.01541843652
ACH-001957,-0.917390512997
