,SUPT7L (9913)
ACH-000183,-0.797152198193
ACH-000188,0.210789730896
ACH-000189,0.11172267912999999
ACH-000190,0.21068805598700002
ACH-000198,-0.6900557454590001
ACH-000204,-0.212719372859
ACH-000206,0.008974713451719999
ACH-000207,-0.33985133759499997
ACH-000211,0.0856235176142
ACH-000215,0.165258528746
ACH-000221,-0.0902605488343
ACH-000222,0.014278078308299998
ACH-000223,-0.189516492031
ACH-000226,-0.20839744805799998
ACH-000227,-0.354889191326
ACH-000228,-0.37955393003700005
ACH-000231,-0.330971764795
ACH-000232,-0.26855910628199997
ACH-000233,0.0293321340232
ACH-000234,0.275872541294
ACH-000235,0.075998021516
ACH-000237,-0.68438893119
ACH-000238,-0.185199377181
ACH-000243,-0.5296426163769999
ACH-000244,0.7195666268719999
ACH-000246,0.345115123265
ACH-000248,-0.30007910270599997
ACH-000250,0.0343865587509
ACH-000251,0.00978926027148
ACH-000253,-0.444431279169
ACH-000255,0.197548169193
ACH-000256,-0.032182302105099994
ACH-000257,0.135834382576
ACH-000258,-0.628860107359
ACH-000259,-0.290860780747
ACH-000260,-0.187426187632
ACH-000261,0.055838132018999995
ACH-000262,-0.504268075191
ACH-000263,-0.246765666717
ACH-000264,0.07061054489289999
ACH-000265,0.0698593307044
ACH-000266,0.376461229733
ACH-000272,-0.402087048416
ACH-000273,-1.0303483904200001
ACH-000274,0.289796952889
ACH-000277,-0.36077540368199995
ACH-000278,0.319330040153
ACH-000279,-0.271880669015
ACH-000280,0.221472770265
ACH-000281,0.22407374879500003
ACH-000288,0.173118267152
ACH-000291,-0.521129817524
ACH-000293,0.43306077359399997
ACH-000294,0.0828382309605
ACH-000295,-0.398735803583
ACH-000296,-0.0168720116614
ACH-000302,0.250293050324
ACH-000304,-0.277269826188
ACH-000307,-0.10239682852399999
ACH-000308,-0.202865034569
ACH-000310,0.151487480348
ACH-000311,-0.128258855839
ACH-000312,-0.279202320014
ACH-000315,-0.485230614534
ACH-000316,0.0516351908586
ACH-000317,-0.288368541711
ACH-000318,-0.33057921450800004
ACH-000319,0.337489778614
ACH-000320,0.107140982655
ACH-000322,0.311627285512
ACH-000323,-0.5014869109269999
ACH-000324,-0.328040781256
ACH-000329,0.210705465232
ACH-000330,-0.392041387019
ACH-000331,-0.08371215023680001
ACH-000332,-0.21868559413199998
ACH-000334,-0.39761982891000003
ACH-000335,0.146753601236
ACH-000336,-0.226493191027
ACH-000337,-0.11203623596899999
ACH-000339,0.13100407636800002
ACH-000341,-0.22532698062399997
ACH-000348,-0.242384760123
ACH-000350,-0.232391207413
ACH-000352,-0.181821782535
ACH-000356,-0.120156497236
ACH-000361,-0.15016549835
ACH-000362,-0.531002475242
ACH-000363,-0.660518931668
ACH-000364,0.255653296362
ACH-000365,-0.36133424755800003
ACH-000366,-0.09654684780780001
ACH-000368,0.36602661918799995
ACH-000374,0.0516182955712
ACH-000375,0.004323866100939999
ACH-000376,-0.255767108596
ACH-000381,-0.164975587792
ACH-000383,-0.25215807338
ACH-000387,-0.09275036810350001
ACH-000389,0.48420823395400003
ACH-000390,-0.343673500176
ACH-000393,0.0024294574653099996
ACH-000395,0.385634564903
ACH-000397,-0.159572016456
ACH-000401,0.0798678872578
ACH-000402,-0.659920276955
ACH-000403,-0.0949765840335
ACH-000404,-0.0810653353475
ACH-000406,-0.45630076415799997
ACH-000407,0.267998015717
ACH-000408,0.12865119162799998
ACH-000410,-0.0522991716884
ACH-000411,-0.0157720053822
ACH-000414,-0.323670914777
ACH-000415,-0.00333793902799
ACH-000416,-0.0469922925473
ACH-000420,0.258558590447
ACH-000421,-0.00223234212109
ACH-000424,-0.018397910376799997
ACH-000425,-0.10872901727800001
ACH-000426,-0.5929907259839999
ACH-000427,-0.0368319294903
ACH-000433,0.0860322067433
ACH-000436,-0.595861096322
ACH-000444,0.231215295482
ACH-000445,-0.168695323505
ACH-000448,0.117960559959
ACH-000450,0.052139842057
ACH-000452,-0.0977869050968
ACH-000454,-0.07068549797010001
ACH-000458,-0.17238197682999998
ACH-000459,-0.32034528815200003
ACH-000460,-0.0742869060572
ACH-000461,0.024390351652599996
ACH-000463,0.11884921880799999
ACH-000464,0.22878781853900002
ACH-000466,0.333762033884
ACH-000467,-0.237886672727
ACH-000468,-0.283528975536
ACH-000469,0.29896846129500004
ACH-000470,0.267569714722
ACH-000471,-0.8802005378159999
ACH-000472,-0.0314752208267
ACH-000473,0.107209344021
ACH-000475,0.0267523763785
ACH-000476,0.476126203957
ACH-000477,-0.20056001437100002
ACH-000480,-0.135506804106
ACH-000481,-0.0531273816287
ACH-000483,0.0399429267532
ACH-000484,-0.20017361145100002
ACH-000485,-0.30061159625
ACH-000486,0.033429349510400004
ACH-000487,0.024637817743599997
ACH-000488,-0.38129029904600004
ACH-000490,0.0733030123012
ACH-000491,-0.31131509335499996
ACH-000495,-0.541049032215
ACH-000496,-0.134048287833
ACH-000499,0.023793476361700004
ACH-000500,0.00167868584539
ACH-000502,0.295750526922
ACH-000503,-0.615814370716
ACH-000505,-0.0106141905898
ACH-000507,-0.63006152188
ACH-000510,0.115687597723
ACH-000511,0.456604420926
ACH-000512,-1.00007611702
ACH-000516,-0.209622989083
ACH-000517,0.22314453415899999
ACH-000518,0.433738250914
ACH-000520,0.18849371584199998
ACH-000521,-0.21536228213199998
ACH-000522,0.342140094985
ACH-000524,0.0712457750746
ACH-000527,0.118955769835
ACH-000528,0.0036776057989599997
ACH-000537,-0.0694963767644
ACH-000541,-0.245327352391
ACH-000542,0.247879649386
ACH-000544,0.0137440073911
ACH-000545,0.154343953703
ACH-000547,-0.124213344515
ACH-000548,-0.223386345789
ACH-000549,-0.0498349470794
ACH-000550,-0.00816327570604
ACH-000552,-0.22836000502700002
ACH-000556,-0.191398489065
ACH-000557,-0.164094973023
ACH-000570,-0.44938695248800004
ACH-000571,0.05327040953269999
ACH-000573,-0.33109190059
ACH-000576,-0.7125711693729999
ACH-000580,-0.29298999179
ACH-000584,-0.7406852625779999
ACH-000585,-0.264618502929
ACH-000588,-0.45926565461
ACH-000589,-0.296951857669
ACH-000591,0.435732410224
ACH-000593,-0.19837376153900002
ACH-000600,-0.216834349654
ACH-000601,0.159210535623
ACH-000604,-0.46695168372199997
ACH-000605,0.286178165795
ACH-000606,-0.0113946661383
ACH-000608,-0.22176026254999998
ACH-000614,0.162202853783
ACH-000616,-0.058019598424100004
ACH-000618,0.36075444486
ACH-000619,0.24951912720400002
ACH-000620,-0.049050729351
ACH-000621,-0.275156635556
ACH-000622,-0.172267406697
ACH-000623,0.36310798755199997
ACH-000624,-0.257127682169
ACH-000627,-0.117352294755
ACH-000630,0.0659385396389
ACH-000632,0.19830820319200002
ACH-000633,-0.10564462454399999
ACH-000637,-0.20914108195099998
ACH-000638,-0.7360270199050001
ACH-000646,-0.533739047944
ACH-000647,-0.23964696632500002
ACH-000648,0.553956309665
ACH-000649,-0.18161900171700002
ACH-000651,0.155597894523
ACH-000652,-0.319895899563
ACH-000653,-0.268977912888
ACH-000657,-0.00699806544426
ACH-000658,-0.5527344970979999
ACH-000661,0.390675698668
ACH-000662,-0.122792249275
ACH-000663,0.34978310321199996
ACH-000665,0.027999189242099997
ACH-000671,-0.000515326294624
ACH-000673,-0.303932071476
ACH-000676,-0.014038636663600002
ACH-000677,-0.00886828304616
ACH-000681,0.0330288813184
ACH-000682,0.131832342047
ACH-000683,-0.29816590010099997
ACH-000684,0.684688942148
ACH-000688,0.307117514873
ACH-000693,0.0023635894818200003
ACH-000694,0.0712945071748
ACH-000695,0.20469094923300002
ACH-000696,-0.420000025397
ACH-000697,-0.163264756057
ACH-000699,-0.297188566805
ACH-000701,-0.182268118957
ACH-000706,-0.11146592745999999
ACH-000711,-0.10670236160800001
ACH-000713,-0.314439662149
ACH-000714,-0.609532564991
ACH-000718,0.0328697141292
ACH-000720,-0.044729995355599995
ACH-000721,-0.225995601053
ACH-000724,-0.247561547029
ACH-000725,-0.22896173505800002
ACH-000732,-0.188319205404
ACH-000734,-0.254928610685
ACH-000735,-0.037704950164199995
ACH-000736,-0.210038839197
ACH-000738,0.163074653627
ACH-000746,-0.534962817598
ACH-000747,-0.21836736114500002
ACH-000748,-0.004573360452390001
ACH-000753,-0.128043495252
ACH-000756,-0.398007139955
ACH-000757,-0.0268930732548
ACH-000758,0.0615687727709
ACH-000760,-0.0616351331744
ACH-000763,-0.552374835046
ACH-000764,0.00483745898764
ACH-000765,-0.37935571296400006
ACH-000766,0.201723283305
ACH-000767,-0.0996188954338
ACH-000768,-0.113282080294
ACH-000769,-0.307163937825
ACH-000770,0.004944983994220001
ACH-000771,-0.0551804167902
ACH-000773,-0.47529342329700003
ACH-000776,0.37989021750299995
ACH-000777,-0.191953373803
ACH-000778,0.0116842772948
ACH-000781,-0.200523118022
ACH-000782,0.0793900131513
ACH-000783,-0.0473418359661
ACH-000784,-0.157029664356
ACH-000785,-0.051641946626900005
ACH-000787,-0.09826238249369999
ACH-000788,0.09528334271019999
ACH-000791,-0.123424398551
ACH-000792,0.18164646722600003
ACH-000794,0.140003410949
ACH-000796,-0.120498675983
ACH-000799,-0.271741417278
ACH-000800,0.285443795941
ACH-000802,0.046791140212900005
ACH-000804,-0.974468882318
ACH-000805,-0.160941839944
ACH-000809,-0.26833728675
ACH-000810,-0.08961091572080002
ACH-000811,-0.366723323895
ACH-000817,-0.5503102313329999
ACH-000819,0.052669461433800004
ACH-000820,0.0499418949116
ACH-000821,-0.448252704202
ACH-000822,-0.00670912483918
ACH-000823,0.104684306979
ACH-000824,0.192816874529
ACH-000827,-0.0354519345355
ACH-000829,-0.0110002815985
ACH-000831,0.0728803901024
ACH-000832,0.610192527923
ACH-000833,-0.110499534641
ACH-000834,-0.398369321657
ACH-000835,0.304041848263
ACH-000836,0.330668289284
ACH-000837,-0.019583023988
ACH-000838,-0.665527694713
ACH-000839,0.29679164656999996
ACH-000840,-0.424154540141
ACH-000841,0.144720641298
ACH-000843,-0.174440386569
ACH-000846,0.212541506148
ACH-000847,-0.200515693415
ACH-000848,-0.14584566702500001
ACH-000849,0.46183894068400005
ACH-000851,0.101100092091
ACH-000855,-0.29614701463000004
ACH-000856,0.0166604880935
ACH-000858,0.0405249152904
ACH-000859,0.129350253976
ACH-000861,0.011641616301400001
ACH-000862,-0.306093135299
ACH-000865,0.0383748930735
ACH-000866,0.047084123712099996
ACH-000867,-0.251854385096
ACH-000869,-0.020439570201299998
ACH-000872,0.0916773968812
ACH-000873,0.158668496581
ACH-000876,-0.295219786897
ACH-000878,-0.0147035136311
ACH-000880,0.617932384977
ACH-000881,-0.182313959311
ACH-000882,0.0104754778231
ACH-000884,-0.22019730366700002
ACH-000885,-0.332773546792
ACH-000887,-0.0443365475094
ACH-000888,-0.242550741822
ACH-000889,-0.459428280929
ACH-000890,-0.449034175495
ACH-000896,-0.276037556392
ACH-000898,0.0721757000671
ACH-000900,0.022938416678299996
ACH-000901,0.17448652842300003
ACH-000905,0.041770337249800005
ACH-000906,0.120953679472
ACH-000907,0.566808003602
ACH-000910,-0.24109994998300002
ACH-000911,-0.191848882132
ACH-000912,-0.164926048342
ACH-000913,0.0843762008745
ACH-000915,0.183259103081
ACH-000916,0.24863219113499999
ACH-000917,-0.595492386144
ACH-000921,0.178974569978
ACH-000924,0.041483362419599996
ACH-000926,-0.232424644507
ACH-000928,0.40691487749399996
ACH-000929,-0.01859755622
ACH-000932,-0.0394885088857
ACH-000935,0.070542735509
ACH-000936,-0.0281795409196
ACH-000937,0.20851646839899998
ACH-000938,-0.6041433173899999
ACH-000939,0.425336255182
ACH-000941,-0.020702634798
ACH-000943,-0.12208060341499999
ACH-000946,0.26879716395799996
ACH-000947,0.0648770822521
ACH-000948,0.0168543901175
ACH-000950,0.286735654015
ACH-000953,-0.255413736332
ACH-000957,-0.337905052442
ACH-000958,-0.11175585326500001
ACH-000960,0.13160021388
ACH-000963,-0.0123707631712
ACH-000968,-0.10552423813999999
ACH-000969,0.0492723891235
ACH-000973,-0.0877427825188
ACH-000974,0.123172728237
ACH-000975,-0.0029309441848799998
ACH-000976,0.012004385129100001
ACH-000978,-0.0635145125808
ACH-000980,-0.037969550430400005
ACH-000984,-0.07558194227489999
ACH-000986,-0.338451150082
ACH-000988,-0.168157805642
ACH-000993,-0.556268737086
ACH-000994,-0.14325920802300002
ACH-000996,0.059041296544699993
ACH-001001,0.252162672742
ACH-001020,0.154691501361
ACH-001028,-0.10971908132300001
ACH-001031,-0.257662811148
ACH-001038,-0.129316691171
ACH-001048,0.125031980732
ACH-001050,-0.422890702994
ACH-001053,-0.11508960207699999
ACH-001054,-0.272891535166
ACH-001061,0.0410958261855
ACH-001067,-0.0278639535562
ACH-001075,0.124550986108
ACH-001096,-0.243356423773
ACH-001128,0.7691235597600001
ACH-001134,-0.270012218554
ACH-001151,0.17368377297899998
ACH-001163,0.465883112609
ACH-001164,0.00157035398949
ACH-001173,0.260845982746
ACH-001183,0.21763991908100003
ACH-001184,-0.5422881708739999
ACH-001190,0.0497501834385
ACH-001192,0.15564463195699998
ACH-001193,0.112778135274
ACH-001196,-0.00636227557653
ACH-001197,-0.5620976499679999
ACH-001205,0.263544896776
ACH-001211,0.683090600651
ACH-001212,-0.260740293701
ACH-001228,-0.274725185108
ACH-001232,0.0791853614452
ACH-001239,-0.63429085086
ACH-001274,-0.08441877510019999
ACH-001275,0.0612634024752
ACH-001277,-0.116860283977
ACH-001278,-0.263492578757
ACH-001280,-0.257347645585
ACH-001283,0.152986226186
ACH-001289,0.0068319304611
ACH-001295,-0.0807680700914
ACH-001300,0.118564352967
ACH-001301,-0.22209560159800001
ACH-001302,0.00817375554441
ACH-001303,-0.467152048549
ACH-001306,0.159791534207
ACH-001318,-0.13885524538799998
ACH-001322,-0.326944898389
ACH-001328,0.825439251076
ACH-001332,0.189687965297
ACH-001333,0.012263396892
ACH-001336,-0.030879023201099996
ACH-001340,-0.318557678087
ACH-001346,0.10690826171599999
ACH-001353,-0.0846311490298
ACH-001354,-0.44686402456
ACH-001367,-0.285360672183
ACH-001368,0.159677375306
ACH-001374,0.238176870487
ACH-001375,-0.10090823021999999
ACH-001377,0.0566440143702
ACH-001380,0.109126037183
ACH-001391,-0.545377309727
ACH-001407,-0.31465870172800003
ACH-001408,-0.36980082817000004
ACH-001413,0.0332947088157
ACH-001430,0.0338356955813
ACH-001431,-0.14102551302000002
ACH-001450,-0.595929504771
ACH-001496,0.0384807323738
ACH-001500,0.274073611984
ACH-001521,-0.246201865316
ACH-001523,-0.120912326022
ACH-001532,-0.0900057072285
ACH-001536,0.106496617227
ACH-001550,0.107581199103
ACH-001552,-0.218572535977
ACH-001554,0.24528584508600002
ACH-001645,-0.0468998792845
ACH-001654,0.0323380887788
ACH-001715,0.234583110539
ACH-001735,-0.23993641410799998
ACH-001736,-0.420309573367
ACH-001737,0.12986157527
ACH-001740,-0.365109761424
ACH-001745,-0.274370651033
ACH-001750,0.262613514301
ACH-001765,-0.377179323743
ACH-001956,-0.37701772968599995
ACH-001957,0.37933000609300005
