,DAAM2 (23500)
ACH-000004,-0.0576572578381
ACH-000007,-0.138944579548
ACH-000009,-0.195031382701
ACH-000011,0.0168782201915
ACH-000012,-0.163152557586
ACH-000013,-0.11541371307800001
ACH-000014,-0.197393348057
ACH-000015,-0.0299229929681
ACH-000017,-0.100449883058
ACH-000018,-0.226245683064
ACH-000019,0.114920107922
ACH-000021,0.0485645971416
ACH-000022,0.034294267206
ACH-000025,-0.028823150493200004
ACH-000028,-0.07231839976860001
ACH-000030,-0.137887495046
ACH-000035,-0.055048644254199995
ACH-000036,0.011670252804000001
ACH-000037,-0.0606789182478
ACH-000039,-0.0457895114341
ACH-000040,0.0116463131008
ACH-000041,-0.273275594949
ACH-000042,-0.090212851524
ACH-000045,0.00559988691912
ACH-000047,-0.052647708681300004
ACH-000052,0.0076298912018
ACH-000053,0.0151914439879
ACH-000054,-0.11106325636600001
ACH-000055,0.176014305881
ACH-000060,-0.19914261427000002
ACH-000067,-0.0684094377207
ACH-000070,-0.0455449386039
ACH-000075,-0.04691133739680001
ACH-000078,-0.07696557070639999
ACH-000082,-0.0657440983017
ACH-000085,-0.21256711301
ACH-000086,-0.081918358728
ACH-000087,-0.08074984642810001
ACH-000092,-0.08003818021839999
ACH-000095,-0.009221608783360001
ACH-000097,0.019977579336299997
ACH-000098,0.0955552899799
ACH-000099,0.030228562481400004
ACH-000108,-0.19553830204599998
ACH-000113,-0.035976997955
ACH-000115,-0.360198822337
ACH-000116,0.037029890815199994
ACH-000118,-0.0913969166485
ACH-000120,-0.0332449172336
ACH-000123,-0.126864949061
ACH-000127,-0.110898132192
ACH-000128,-0.172771839471
ACH-000132,-0.0795943135744
ACH-000133,0.146193534722
ACH-000137,0.19719621123
ACH-000138,-0.131787713356
ACH-000142,0.018541922346000002
ACH-000143,0.0449526846678
ACH-000146,-0.0037571060952
ACH-000148,0.0651999376687
ACH-000150,0.13286679405
ACH-000152,-0.0843539338837
ACH-000153,-0.0790008666242
ACH-000159,0.0189716830334
ACH-000160,0.08083488809639999
ACH-000163,-0.08383776158160001
ACH-000167,0.10107739782500001
ACH-000168,-0.09717015585760001
ACH-000169,-0.06278270522769999
ACH-000178,0.047469025915400004
ACH-000182,-0.202985971897
ACH-000183,-0.260188054956
ACH-000188,-0.0463681195811
ACH-000189,0.11195994980599999
ACH-000190,0.012970730258799999
ACH-000198,-0.08098050371669999
ACH-000204,-0.0656534274273
ACH-000206,0.0920099073376
ACH-000207,-0.07217381760210001
ACH-000211,-0.029596391639299998
ACH-000215,-0.237922170412
ACH-000221,-0.185780209025
ACH-000222,0.0934667582791
ACH-000223,-0.0358672151101
ACH-000226,-0.154209113168
ACH-000227,-0.291705875896
ACH-000228,0.0686679241521
ACH-000231,-0.165068956085
ACH-000232,-0.0571685208017
ACH-000233,-0.0278734652522
ACH-000234,0.175068490401
ACH-000235,-0.15376074361300002
ACH-000237,-0.07596993900270001
ACH-000238,-0.18820752779199998
ACH-000243,-0.017833312575700002
ACH-000244,-0.134569304649
ACH-000246,-0.014007429295999999
ACH-000248,-0.182956417487
ACH-000250,-0.114646481174
ACH-000251,-0.0264670469094
ACH-000253,-0.225074964357
ACH-000255,-0.061930524798
ACH-000256,-0.20408926654399998
ACH-000257,-0.0914899612411
ACH-000258,-0.12940129415100002
ACH-000259,-0.0749724016306
ACH-000260,-0.119017163522
ACH-000261,0.0527292050727
ACH-000262,-0.143805658716
ACH-000263,-0.09150145201639999
ACH-000264,-0.0527299899211
ACH-000265,-0.119381894746
ACH-000266,-0.0539206471999
ACH-000272,-0.029719282714
ACH-000273,-0.0950319425154
ACH-000274,0.14279728536
ACH-000277,-0.00134850535963
ACH-000278,0.0516106758044
ACH-000279,-0.164641915741
ACH-000280,-0.0087318325862
ACH-000281,-0.209696721963
ACH-000288,-0.12404912905
ACH-000291,0.10271975751199999
ACH-000293,0.0464825648104
ACH-000294,-0.131847787759
ACH-000295,-0.51744240709
ACH-000296,-0.253276599203
ACH-000302,-0.0998440639219
ACH-000304,-0.169382099617
ACH-000307,-0.084493344361
ACH-000308,-0.0933597036803
ACH-000310,-0.16951711506900002
ACH-000311,-0.222799451234
ACH-000312,-0.0210115427771
ACH-000315,-0.0623848786947
ACH-000316,0.0835215256431
ACH-000317,-0.055606100273
ACH-000318,0.108371846823
ACH-000319,0.06667220106819999
ACH-000320,-0.00471553101741
ACH-000322,0.142397288051
ACH-000323,-0.048458347091499994
ACH-000324,-0.0378957372442
ACH-000329,-0.190312447232
ACH-000330,-0.25039454815
ACH-000331,0.051132419013199995
ACH-000332,-0.0693297346105
ACH-000334,-0.0627919565948
ACH-000335,-0.25934142223900003
ACH-000336,0.22987900028799998
ACH-000337,-0.042094607886199994
ACH-000339,-0.10543397270600001
ACH-000341,-0.0247275638181
ACH-000348,-0.124425687475
ACH-000350,0.23010232078600001
ACH-000352,-0.0842452736868
ACH-000356,0.26103423213000004
ACH-000361,-0.152764537731
ACH-000362,-0.0908919339031
ACH-000363,0.0140695991476
ACH-000364,-0.0317263210566
ACH-000365,0.0247732869847
ACH-000366,-0.021620935335400004
ACH-000368,0.0739879342574
ACH-000374,-0.182566611445
ACH-000375,0.201474944824
ACH-000376,-0.22445968269400002
ACH-000381,-0.195924164198
ACH-000383,-0.0185512963476
ACH-000387,0.0148772946926
ACH-000389,0.125177116551
ACH-000390,0.0465645693303
ACH-000393,-0.425868759911
ACH-000395,0.16053512218399998
ACH-000397,-0.0359492613051
ACH-000401,0.00750006585504
ACH-000402,0.14532966000800002
ACH-000403,-0.00267253626848
ACH-000404,-0.574640656665
ACH-000406,-0.029286418627
ACH-000407,-0.19246816164299999
ACH-000408,-0.164014566268
ACH-000410,-0.0034189528156899998
ACH-000411,0.09802492756680001
ACH-000414,0.07061203258769999
ACH-000415,-0.08213207216780001
ACH-000416,-0.0441205443404
ACH-000420,-0.131589935355
ACH-000421,-0.21357820897500002
ACH-000424,0.20187841237999998
