,DHX15 (1665)
ACH-000004,-1.4728737122100002
ACH-000007,-1.1843288076799998
ACH-000009,-1.47619567431
ACH-000011,-1.2470605037
ACH-000012,-1.39037774175
ACH-000013,-1.42485720024
ACH-000014,-1.61838451654
ACH-000015,-1.36732319867
ACH-000017,-1.22523018205
ACH-000018,-1.10459837625
ACH-000019,-1.06895737172
ACH-000021,-1.3935026277899998
ACH-000022,-1.2285045590299999
ACH-000025,-0.982459162043
ACH-000028,-1.20910405844
ACH-000030,-1.40101058916
ACH-000035,-1.00686717027
ACH-000036,-1.26064305811
ACH-000037,-1.65175933246
ACH-000039,-1.6601876380899998
ACH-000040,-1.40625643454
ACH-000041,-1.50149253095
ACH-000042,-1.2980399187799998
ACH-000045,-1.42042220581
ACH-000047,-1.28794669986
ACH-000052,-1.1779409538299999
ACH-000053,-1.27795963851
ACH-000054,-1.09325201445
ACH-000055,-1.2170711103799998
ACH-000060,-1.42146251537
ACH-000067,-1.16584957714
ACH-000070,-1.2408352960299998
ACH-000075,-1.46618624739
ACH-000078,-1.6696138704799999
ACH-000082,-0.8441771117839999
ACH-000085,-1.4665788602
ACH-000086,-1.29920005725
ACH-000087,-1.3211294140799998
ACH-000092,-1.3655161756999998
ACH-000095,-1.5542881451700001
ACH-000097,-0.9637953388510001
ACH-000098,-0.907861730839
ACH-000099,-1.57501972489
ACH-000108,-1.31502370592
ACH-000113,-1.55002209991
ACH-000115,-2.15546082563
ACH-000116,-1.206157361
ACH-000118,-1.30309066827
ACH-000120,-1.33389638289
ACH-000123,-1.14376594343
ACH-000127,-1.25833889619
ACH-000128,-1.3975755329100001
ACH-000132,-0.961187173626
ACH-000133,-1.1076394100799998
ACH-000137,-1.36001556724
ACH-000138,-1.06454675247
ACH-000142,-1.2928694140399999
ACH-000143,-0.96984058294
ACH-000146,-1.61043406183
ACH-000148,-1.28909556072
ACH-000150,-1.4495036044799998
ACH-000152,-1.01836674088
ACH-000153,-0.651545244313
ACH-000159,-1.46253201877
ACH-000160,-1.58055026794
ACH-000163,-1.07281008539
ACH-000167,-1.00347546602
ACH-000168,-1.31727230916
ACH-000169,-1.17175128134
ACH-000178,-1.3388605615
ACH-000182,-1.5365393087
ACH-000183,-1.2744387122799998
ACH-000188,-1.30935699038
ACH-000189,-1.3329190664
ACH-000190,-1.37911839567
ACH-000198,-1.02164127359
ACH-000204,-0.986400888683
ACH-000206,-1.22389809272
ACH-000207,-1.2575174759799999
ACH-000211,-1.3600929151199999
ACH-000215,-1.3974966082700002
ACH-000221,-1.24207209991
ACH-000222,-1.21185097184
ACH-000223,-1.32819210207
ACH-000226,-1.4425471368399998
ACH-000227,-1.3237941825700001
ACH-000228,-1.0411060478799998
ACH-000231,-1.34876821088
ACH-000232,-1.55030164534
ACH-000233,-1.64418319109
ACH-000234,-1.54356795217
ACH-000235,-1.2775926309999999
ACH-000237,-1.4394504682499998
ACH-000238,-1.4336332067
ACH-000243,-1.4137840972600002
ACH-000244,-1.4057696331
ACH-000246,-1.3646117086899998
ACH-000248,-1.21641722158
ACH-000250,-1.3568895663299998
ACH-000251,-1.38966356709
ACH-000253,-1.10558198468
ACH-000255,-1.1142679551999999
ACH-000256,-1.65755530699
ACH-000257,-1.31393831518
ACH-000258,-1.0521984899899999
ACH-000259,-1.4083090682600001
ACH-000260,-1.24760710826
ACH-000261,-1.3391019547
ACH-000262,-1.28043126847
ACH-000263,-1.33936966814
ACH-000264,-1.53280851562
ACH-000265,-1.26369829223
ACH-000266,-1.19254998893
ACH-000272,-1.2121634401999999
ACH-000273,-1.36786562688
ACH-000274,-1.63745377181
ACH-000277,-1.5066180953
ACH-000278,-1.1815967177200002
ACH-000279,-1.57939436518
ACH-000280,-1.3034566329200001
ACH-000281,-1.19549946289
ACH-000288,-1.27798194999
ACH-000291,-1.13829970205
ACH-000293,-1.51084669979
ACH-000294,-1.36154119134
ACH-000295,-1.6405155543
ACH-000296,-1.1855567949099999
ACH-000302,-1.37059541026
ACH-000304,-1.2174549072399998
ACH-000307,-1.06502187484
ACH-000308,-1.55232827887
ACH-000310,-1.5461758681600002
ACH-000311,-1.1563154121299999
ACH-000312,-1.40164823925
ACH-000315,-1.4356080068900001
ACH-000316,-1.1072546666
