,RCSD1 (92241)
ACH-000223,-0.204861332281
ACH-000226,-0.24847979323600003
ACH-000227,-0.0426178453913
ACH-000228,0.0424157623322
ACH-000231,-0.0655863435151
ACH-000232,0.0266993773193
ACH-000233,-0.171565108751
ACH-000234,-0.0530024174585
ACH-000235,-0.126657117081
ACH-000237,-0.0336205801132
ACH-000238,-0.150949262769
ACH-000243,-0.142017435799
ACH-000244,-0.347304540022
ACH-000246,-0.123803207233
ACH-000248,-0.210385940931
ACH-000250,-0.149186328986
ACH-000251,-0.323897119957
ACH-000253,-0.153779995521
ACH-000255,0.050527676207300004
ACH-000256,-0.09169616643539999
ACH-000257,-0.34785934683799996
ACH-000258,0.414100431476
ACH-000259,-0.15439676625
ACH-000260,-0.12427806398
ACH-000261,-0.019442318810299997
ACH-000262,-0.0282134105108
ACH-000263,-0.7954883134890001
ACH-000264,-0.20915644690000001
ACH-000265,-0.0876566188629
ACH-000266,-0.09823164887949999
ACH-000272,-0.0514172573451
ACH-000273,-0.23395343894499998
ACH-000274,0.049267854548899995
ACH-000277,-0.0397696810451
ACH-000278,0.0970235906558
ACH-000279,-0.048637612364
ACH-000280,-0.185476157601
ACH-000281,-0.348079473239
ACH-000288,-0.24152528116900002
ACH-000291,-0.135925140315
ACH-000293,-0.0628704808172
ACH-000294,-0.11856376571900001
ACH-000295,-0.291322037831
ACH-000296,-0.21153624387699999
ACH-000302,-0.165954404317
ACH-000304,-0.157639493015
ACH-000307,-0.0713394225881
ACH-000308,-0.136720646379
ACH-000310,-0.461661606414
ACH-000311,-0.245434286742
ACH-000312,-0.15258845283
ACH-000315,-0.20325335814
ACH-000316,-0.197225663184
ACH-000317,-0.0308470333053
ACH-000318,-0.290567771408
ACH-000319,-0.09745202370810001
ACH-000320,-0.219579765017
ACH-000322,-0.160396494709
ACH-000323,-0.259617530998
ACH-000324,-0.168056930394
ACH-000329,-0.22257366861900002
ACH-000330,-0.25636347523499997
ACH-000331,-0.14043821267
ACH-000332,-0.118695609211
ACH-000334,-0.32217171336399997
ACH-000335,-0.0475477482508
ACH-000336,0.165871075216
ACH-000337,-0.38255943042400004
ACH-000339,-0.098543287423
ACH-000341,-0.0747400560977
ACH-000348,-0.139350174306
ACH-000350,-0.166997211714
ACH-000352,0.000855150817221
ACH-000356,-0.07035655659960001
ACH-000361,-0.038702980707699994
ACH-000362,0.128114586072
ACH-000363,-0.220446271711
ACH-000364,-0.0770469421555
ACH-000365,-0.150644803851
ACH-000366,-0.0881240736731
ACH-000368,0.15515251309
ACH-000374,0.055944559697599996
ACH-000375,-0.230329817045
ACH-000376,-0.138468101474
ACH-000381,-0.374049239933
ACH-000383,-0.220338420427
ACH-000387,-0.219205292426
ACH-000389,-0.141473771143
ACH-000390,-0.308745160983
ACH-000393,-0.145844434266
ACH-000395,-0.108886821837
ACH-000397,-0.12875264732
ACH-000401,-0.297406676629
ACH-000402,-0.09773040728310001
ACH-000403,-0.116487723224
ACH-000404,-0.171901499052
ACH-000406,-0.17947279233199998
ACH-000407,-0.237577409415
ACH-000408,0.027281956322699998
ACH-000410,-0.314671830433
ACH-000411,-0.154858814901
ACH-000414,-0.170170664207
ACH-000415,-0.16480040780400002
ACH-000416,-0.191004418856
ACH-000420,-0.192514841649
ACH-000421,-0.125626053885
ACH-000424,-0.237916148519
ACH-000425,-0.09551623648530001
ACH-000426,-0.262163299748
ACH-000427,0.0235938214578
ACH-000433,-0.112744376071
ACH-000436,-0.0205062230392
ACH-000444,-0.0354377843046
ACH-000445,-0.0645017848199
ACH-000448,-0.236984880927
ACH-000450,-0.119913799275
ACH-000452,-0.186567367145
ACH-000454,-0.13687941162999998
ACH-000458,-0.0403983914701
ACH-000459,-0.138873818096
ACH-000460,-0.020063487892200003
ACH-000461,0.039228443253999996
ACH-000463,-0.045050132580699995
ACH-000464,0.163096612345
ACH-000466,-0.27700504327
ACH-000467,-0.30477639277199997
ACH-000468,-0.283377948116
ACH-000469,-0.101136435559
ACH-000470,0.0795759344318
ACH-000471,-0.10001567623299999
ACH-000472,-0.07319845484819999
ACH-000473,-0.0679351407597
ACH-000475,0.012691566177399999
ACH-000476,-0.042696956447
ACH-000477,-0.20042496305100002
ACH-000480,-0.29888353587600003
ACH-000481,-0.192066114028
ACH-000483,-0.153770930655
ACH-000484,-0.261541727548
ACH-000485,-0.0870035102874
ACH-000486,-0.261418673617
ACH-000487,-0.0843009187355
ACH-000488,-0.105504102391
ACH-000490,-0.11414694636299999
ACH-000491,-0.222615150989
ACH-000495,-0.0891236682587
ACH-000496,-0.0329299035711
ACH-000499,-0.18480406756499998
ACH-000500,0.231062452568
ACH-000502,-0.142997812799
ACH-000503,-0.08478492312899999
ACH-000505,-0.12721703896199998
ACH-000507,-0.25430408138599997
ACH-000510,-0.234238980398
ACH-000511,-0.21173784150699998
ACH-000512,0.00127242109739
ACH-000516,-0.24994313531800003
ACH-000517,-0.0845417866463
ACH-000518,0.059956639120300005
ACH-000520,-0.264638005842
ACH-000521,0.029217285795100002
ACH-000522,-0.270581948906
ACH-000524,-0.10707114007200001
ACH-000527,-0.0448167562576
ACH-000528,-0.149870577017
ACH-000537,-0.051087214567700004
ACH-000541,-0.043227270200199994
ACH-000542,-0.139482141582
ACH-000544,-0.26930271456300003
ACH-000545,-0.14616564593
ACH-000547,0.0797076721589
ACH-000548,-0.17106399797000002
ACH-000549,-0.153774991183
ACH-000550,-0.0592674613562
ACH-000552,-0.010627110901600002
ACH-000556,-0.201820953365
ACH-000557,-0.224508995405
ACH-000570,-0.052793874903
ACH-000571,-0.17037624376899999
ACH-000573,-0.0320510035069
ACH-000576,-0.214385191496
ACH-000580,0.08613665937489999
ACH-000584,-0.265195210237
ACH-000585,-0.09632361668060001
ACH-000588,-0.169122870189
ACH-000589,-0.126609161741
ACH-000591,0.140326494112
ACH-000593,-0.146347526532
ACH-000600,-0.271676467952
ACH-000601,-0.221514517086
ACH-000604,-0.349495419022
ACH-000605,-0.029251601312199997
ACH-000606,-0.32332284101799996
ACH-000608,-0.124738720123
ACH-000614,-0.236515846958
ACH-000616,-0.060781562141500003
ACH-000618,-0.23378062104699998
ACH-000619,-0.1772484746
ACH-000620,-0.057726653038900004
ACH-000621,-0.0186314217329
ACH-000622,-0.0538632945883
ACH-000623,-0.0283458718189
ACH-000624,-0.07750637685589999
ACH-000627,-0.0450704115055
ACH-000630,-0.10898814417000001
ACH-000632,-0.0912146174643
ACH-000633,-0.166276835178
ACH-000637,-0.0160681925107
ACH-000638,-0.170295635273
ACH-000646,0.0745354341635
ACH-000647,-0.22205998786400002
ACH-000648,-0.375252492846
ACH-000649,-0.16577744402300001
ACH-000651,-0.136205716984
ACH-000652,0.29639893855
ACH-000653,-0.21828165832600002
ACH-000657,0.018205959672299998
ACH-000658,-0.28097434025199997
ACH-000661,-0.164951063532
ACH-000662,-0.29916226314
ACH-000663,0.019952901095400002
ACH-000665,0.010123980105399999
ACH-000671,-0.174278455915
ACH-000673,-0.197382416281
ACH-000676,-0.18850017427299998
ACH-000677,-0.092900706447
ACH-000681,-0.140453085481
ACH-000682,-0.12990937068
ACH-000683,-0.515321574155
ACH-000684,-0.129135748445
ACH-000688,-0.105585302162
ACH-000693,-0.318895585648
ACH-000694,-0.10575962347300001
ACH-000695,-0.0806555285584
ACH-000696,-0.123495163622
ACH-000697,-0.110368821976
ACH-000699,-0.026675705189400004
ACH-000701,-0.29268217857900003
ACH-000706,-0.258484410713
ACH-000711,0.0393088802408
ACH-000713,-0.236264245264
ACH-000714,-0.252523672022
ACH-000718,-0.06937772045080001
ACH-000720,0.048650796323499994
ACH-000721,-0.0518524986758
ACH-000724,-0.105409535672
ACH-000725,-0.267819853586
ACH-000732,-0.135619554202
ACH-000734,-0.31060756846
ACH-000735,-0.27286511123199997
ACH-000736,-0.099084997833
ACH-000738,-0.10889405355999998
ACH-000746,-0.1815382086
ACH-000747,-0.19038737398299999
ACH-000748,-0.211823616884
ACH-000753,-0.210739384766
ACH-000756,-0.154077135071
ACH-000757,-0.133039136
ACH-000758,-0.0037462679673900003
ACH-000760,-0.214522324047
ACH-000763,0.00463168599798
ACH-000764,-0.327134738877
ACH-000765,-0.10162987392999999
ACH-000766,-0.0236155575245
ACH-000767,-0.47505984210600005
ACH-000768,0.109932338302
ACH-000769,-0.286467473341
ACH-000770,-0.0563320016925
ACH-000771,-0.0629972513316
ACH-000773,-0.0956603119788
ACH-000776,-0.228183949737
ACH-000777,-0.0742745278547
ACH-000778,-0.0075998791553100005
ACH-000781,-0.135635516538
ACH-000782,-0.00606389692573
ACH-000783,-0.130418040335
ACH-000784,-0.189984443024
ACH-000785,-0.31212618306
ACH-000787,-0.24083896365
ACH-000788,-0.17000616895
ACH-000791,-0.299769211734
ACH-000792,-0.113359111555
ACH-000794,-0.13932714992200002
ACH-000796,-0.051573700897
ACH-000799,-0.155228503702
ACH-000800,-0.309342087233
ACH-000802,-0.336380130288
ACH-000804,-0.230214351616
ACH-000805,-0.142354969239
ACH-000809,-0.172005300847
ACH-000810,-0.031955958163799994
ACH-000811,-0.04616339346059999
ACH-000817,-0.25426497095
ACH-000819,-0.262793542409
ACH-000820,-0.212723751587
ACH-000821,0.148589386232
ACH-000822,-0.228601255386
ACH-000823,-0.24040364580499998
ACH-000824,-0.0769664618594
ACH-000827,-0.0711983032052
ACH-000829,-0.20785456178300002
ACH-000831,0.0179084438895
ACH-000832,-0.294042661182
ACH-000833,-0.18644379010899997
ACH-000834,-0.240971771283
ACH-000835,-0.07286266826139999
ACH-000836,0.0182945350726
ACH-000837,-0.171295523122
ACH-000838,-0.239381603783
ACH-000839,-0.014114961289200001
ACH-000840,-0.135199235389
ACH-000841,-0.25900742125799997
ACH-000843,-0.09413014956560001
ACH-000846,-0.0171558431609
ACH-000847,-0.278055757239
ACH-000848,-0.24846084632800003
ACH-000849,-0.0438627250237
ACH-000851,-0.0685993998892
ACH-000855,-0.247500056654
ACH-000856,-0.318411360904
ACH-000858,-0.269575896908
ACH-000859,-0.375205938978
ACH-000861,-0.189458125274
ACH-000862,-0.06516491539
ACH-000865,-0.159677705964
ACH-000866,-0.149798242566
ACH-000867,-0.128177912248
ACH-000869,-0.32834017725000003
ACH-000872,-0.054572538902099996
ACH-000873,-0.213108006801
ACH-000876,0.128203626754
ACH-000878,-0.130195007389
ACH-000880,0.0170971142983
ACH-000881,0.0453790933894
ACH-000882,-0.049009064366
ACH-000884,-0.27530791501699997
ACH-000885,-0.131087586123
ACH-000887,-0.117716706567
ACH-000888,-0.179499733762
ACH-000889,-0.253842078486
ACH-000890,-0.06608161328319999
ACH-000896,-0.144618948079
ACH-000898,-0.178494879418
ACH-000900,-0.140304574086
ACH-000901,-0.0750235940554
ACH-000905,-0.19789080710999998
ACH-000906,-0.09560011357100001
ACH-000907,-0.234564196211
ACH-000910,-0.1541549195
ACH-000911,-0.00112769182226
ACH-000912,-0.282454361018
ACH-000913,-0.11754466725500001
ACH-000915,-0.237231158874
ACH-000916,-0.386848653884
ACH-000917,0.059992587965000004
ACH-000921,-0.08519208022430001
ACH-000924,-0.241038148434
ACH-000926,-0.216902300524
ACH-000928,-0.282699315366
ACH-000929,-0.0700433607911
ACH-000932,-0.114296690808
ACH-000935,0.058550457858499994
ACH-000936,-0.266092055514
ACH-000937,-0.042742559748599994
ACH-000938,0.08484724628319999
ACH-000939,-0.305957235535
ACH-000941,-0.18568787353799998
ACH-000943,-0.169550038867
ACH-000946,-0.0198695690192
ACH-000947,-0.260650431154
ACH-000948,-0.20652926465500002
ACH-000950,-0.100226567566
ACH-000953,-0.18637311176100002
ACH-000957,0.0056869265148500004
ACH-000958,-0.0157564841261
ACH-000960,-0.0511705632146
ACH-000963,-0.242732100405
ACH-000968,-0.275339348817
ACH-000969,-0.23305010529599998
ACH-000973,-0.246381475114
ACH-000974,0.0216014103163
ACH-000975,-0.138442448213
ACH-000976,-0.0546376097986
ACH-000978,0.428837560796
ACH-000980,-0.071635113463
ACH-000984,-0.26399109311700003
ACH-000986,-0.274664490112
ACH-000988,-0.138093824777
ACH-000993,-0.275384508074
ACH-000994,0.0335776809157
ACH-000996,-0.17163777059799998
ACH-001001,-0.16365982844000002
ACH-001020,-0.0457502853295
ACH-001028,-0.07177987080380001
ACH-001031,-0.0945599637846
ACH-001038,-0.151758766844
ACH-001048,-0.010861359832799998
ACH-001050,-0.17118161445799998
ACH-001053,-0.383116710046
ACH-001054,-0.0373138975077
ACH-001061,-0.124427395688
ACH-001067,-0.0370067399857
ACH-001075,-0.182682419122
ACH-001096,-0.290873930396
ACH-001128,-0.0697603404313
ACH-001134,-0.14268324531999999
ACH-001151,-0.162545659464
ACH-001163,-0.285762902129
ACH-001164,-0.118628204953
ACH-001173,-0.0031479608871
ACH-001183,-0.15907676759
ACH-001184,-0.372792670911
ACH-001190,-0.170494060684
ACH-001192,-0.15261020005
ACH-001193,-0.037907668013
ACH-001196,-0.0805173943613
ACH-001197,-0.16815498575399998
ACH-001205,0.11235664160999999
ACH-001211,-0.145705621389
ACH-001212,-0.07294624837239999
ACH-001228,-0.279236829012
ACH-001232,-0.263643443158
ACH-001239,-0.07149438677469999
ACH-001274,-0.225698622487
ACH-001275,-0.139290807144
ACH-001277,-0.0392561368528
ACH-001278,-0.07036726653910001
ACH-001280,-0.259106848332
ACH-001283,-0.089761403048
ACH-001289,0.0331898220236
ACH-001295,-0.22629071558400002
ACH-001300,-0.09745469112839998
ACH-001301,-0.0330244293018
ACH-001302,-0.373742181013
ACH-001303,-0.148953743472
ACH-001306,-0.333626849587
ACH-001318,-0.225474057782
ACH-001322,-0.00730378889712
ACH-001328,-0.16827501404599998
ACH-001332,-0.06928616123060001
ACH-001333,-0.038008789558300005
ACH-001336,-0.09838292782460001
ACH-001340,-0.0535723284191
ACH-001346,-0.18001715786699998
ACH-001353,0.027861122387200003
ACH-001354,-0.34617825918000006
ACH-001367,-0.24261318369399998
ACH-001368,-0.275519401024
ACH-001374,-0.00633958452762
ACH-001375,-0.0786214235679
ACH-001377,-0.183355747909
ACH-001380,-0.172289561531
ACH-001391,-0.166401064657
ACH-001407,-0.0651858487366
ACH-001408,-0.101878306749
ACH-001413,-0.186618618378
ACH-001430,-0.196062478478
ACH-001431,-0.20122061419300002
ACH-001450,-0.280253544395
ACH-001496,-0.07850578694610001
ACH-001500,-0.281431014865
ACH-001521,-0.185087617168
ACH-001523,-0.181917340473
ACH-001532,-0.11256871979699999
ACH-001536,0.0399622546116
ACH-001550,-0.201890059644
ACH-001552,-0.0741891993917
ACH-001554,-0.108438519726
ACH-001645,-0.10060736298699999
ACH-001654,-0.03452833447519999
ACH-001715,0.0795890514482
ACH-001735,-0.056146311725199995
ACH-001736,-0.206863242678
ACH-001737,-0.17363025139000002
ACH-001740,-0.23604636589800002
ACH-001745,0.00397618343257
ACH-001750,0.0314016314569
ACH-001765,-0.125678235009
ACH-001956,-0.143773429448
ACH-001957,-0.209276933229
