,CASC3 (22794)
ACH-000004,-0.509163596766
ACH-000007,-0.436541156475
ACH-000009,-0.345907454692
ACH-000011,-0.662349146729
ACH-000012,-0.38660582981299996
ACH-000013,-0.58632861232
ACH-000014,-0.354342487976
ACH-000015,-0.271786191217
ACH-000017,-0.634232103254
ACH-000018,-0.409671208172
ACH-000019,-0.8860047231329999
ACH-000021,0.172096506214
ACH-000022,-0.608807623058
ACH-000025,-0.42512886883400003
ACH-000028,-0.6947569792730001
ACH-000030,-0.565267626649
ACH-000035,-0.507380120122
ACH-000036,-0.370166608832
ACH-000037,-0.5241012603090001
ACH-000039,-0.475669744414
ACH-000040,-0.6613740975119999
ACH-000041,-0.448468853153
ACH-000042,-0.11759239962000001
ACH-000045,-0.789186469568
ACH-000047,-0.17469638556699998
ACH-000052,-0.325197872624
ACH-000053,-0.217757847515
ACH-000054,-0.14707928492699998
ACH-000055,-0.238619604266
ACH-000060,-0.20898215125999997
ACH-000067,-0.507581468378
ACH-000070,-0.460448628173
ACH-000075,-0.353710521297
ACH-000078,-0.11679359137499999
ACH-000082,-0.06966802661780001
ACH-000085,-0.410685877297
ACH-000086,-0.19794771966699998
ACH-000087,-0.424395305893
ACH-000092,-0.384123470766
ACH-000095,-0.420292158857
ACH-000097,-0.574916850358
ACH-000098,-0.37427561155999994
ACH-000099,-0.35230136282700003
ACH-000108,-0.286330011541
ACH-000113,-0.443159494954
ACH-000115,-0.30639510499899997
ACH-000116,-0.712974283122
ACH-000118,-0.0612516505742
ACH-000120,-0.382090968208
ACH-000123,-0.27707079827799996
ACH-000127,-0.281434189683
ACH-000128,-0.6273120868240001
ACH-000132,-0.228020666421
ACH-000133,-0.293361409133
ACH-000137,-0.405302804189
ACH-000138,-0.331619173895
ACH-000142,-0.660686405084
ACH-000143,-0.459142569911
ACH-000146,-0.07435122473669999
ACH-000148,-0.411707767743
ACH-000150,-0.12857983217900001
ACH-000152,-0.44556112395499997
ACH-000153,-0.405688496752
ACH-000159,-0.331800760742
ACH-000160,-0.41794071771200003
ACH-000163,-0.344778996369
ACH-000167,-0.268377580883
ACH-000168,-0.48620676423299997
ACH-000169,-0.6208943415739999
ACH-000178,-0.309671569629
ACH-000182,-0.250741537786
ACH-000183,-0.66531490839
ACH-000188,-0.49427777290200003
ACH-000189,-0.162542145952
