,CTSL (1514)
ACH-000004,0.00985013089027
ACH-000007,-0.024533917375599998
ACH-000009,0.0030431624278
ACH-000011,0.0943095158839
ACH-000012,0.013054370710200002
ACH-000013,0.014737288661200002
ACH-000014,0.317522487955
ACH-000015,-0.0176415191605
ACH-000017,0.22638551662099998
ACH-000018,-0.0269154041713
ACH-000019,-0.05526616596390001
ACH-000021,-0.12980456447
ACH-000022,0.0121042353987
ACH-000025,0.0769811944555
ACH-000028,0.08964566528930001
ACH-000030,0.0782937318986
ACH-000035,-0.056363616596800004
ACH-000036,0.206771522115
ACH-000037,-0.09946265215050001
ACH-000039,0.302823686386
ACH-000040,0.228067568185
ACH-000041,-0.113755387502
ACH-000042,0.0778729420817
ACH-000045,0.200195383489
ACH-000047,-0.0040857570226599995
ACH-000052,-0.223601527514
ACH-000053,-0.00030498927234099993
ACH-000054,0.18094182525199998
ACH-000055,-0.11751452356799999
ACH-000060,0.06360472659869999
ACH-000067,0.066036179425
ACH-000070,-0.17137811468199998
ACH-000075,-0.0215056064822
ACH-000078,-0.014778015075399999
ACH-000082,0.0166475846429
ACH-000085,-0.0632135066136
ACH-000086,0.0552210899967
ACH-000087,-0.129813478682
ACH-000092,0.109212837485
ACH-000095,0.0286665292055
ACH-000097,0.047069146513300006
ACH-000098,0.133435878588
ACH-000099,0.0723430904937
ACH-000108,0.0508948057252
ACH-000113,-0.028613626264999997
ACH-000115,0.19806104480300002
ACH-000116,0.0635197338354
ACH-000118,0.015312933924700001
ACH-000120,0.00096716907397
ACH-000123,-0.0934567517851
ACH-000127,0.09960433275939999
ACH-000128,0.0469476133839
ACH-000132,-0.0409314458979
ACH-000133,-0.0669489092403
ACH-000137,0.0606461113579
ACH-000138,0.0433045206938
ACH-000142,0.0229821775994
ACH-000143,0.0919720862208
ACH-000146,-0.134201414568
ACH-000148,0.015720540814399997
ACH-000150,-0.0327208212303
ACH-000152,0.024135108067900004
ACH-000153,0.0297594306295
ACH-000159,-0.042134630517499994
ACH-000160,0.328467393847
ACH-000163,0.0373725387458
ACH-000167,0.25257979135200004
ACH-000168,0.127536088736
ACH-000169,-0.0980887988269
ACH-000178,0.09288281003080001
ACH-000182,0.0737761019642
ACH-000183,0.109872439298
ACH-000188,0.09419399866429999
ACH-000189,-0.005443033530709999
ACH-000190,0.255391400562
ACH-000198,0.0101690260632
ACH-000204,-0.110163254789
ACH-000206,-0.09582338938889999
ACH-000207,0.0310235536657
ACH-000211,0.06801263783599999
ACH-000215,0.0764820248625
ACH-000221,0.058215481171000005
ACH-000222,0.12302039347000002
ACH-000223,0.0747038758648
ACH-000226,0.0247696216461
ACH-000227,0.108144730763
ACH-000228,0.0923647832333
ACH-000231,0.061782235498
ACH-000232,0.0432582003229
ACH-000233,0.06662026452139999
ACH-000234,-0.101014496127
ACH-000235,0.013799841964200001
ACH-000237,-0.07312885202000001
ACH-000238,0.0696055409483
ACH-000243,0.06685316638500001
ACH-000244,-0.118981137664
ACH-000246,0.0995748142066
ACH-000248,0.146733875232
