,DSCC1 (79075)
ACH-000368,-0.377938517923
ACH-000374,-0.044774886594900004
ACH-000375,-0.8878262595990001
ACH-000376,-0.49575358513400003
ACH-000381,-0.235559992412
ACH-000383,-0.014254316078700003
ACH-000387,-0.648477745761
ACH-000389,-0.805645796389
ACH-000390,-0.0214300857904
ACH-000393,-0.064126752798
ACH-000395,-0.17606936952399999
ACH-000397,-0.478863203755
ACH-000401,-0.7539250105699999
ACH-000402,0.523369691851
ACH-000403,0.092470846557
ACH-000404,-0.48700342176600003
ACH-000406,-0.123008226095
ACH-000407,-0.21009134472899998
ACH-000408,-0.0947263511738
ACH-000410,-0.8045837872030001
ACH-000411,-0.827038080704
ACH-000414,-0.230814128618
ACH-000415,-0.193175287388
ACH-000416,-0.175626562198
ACH-000420,-0.07382757015119999
ACH-000421,-0.12430553623500001
ACH-000424,-0.533085225059
ACH-000425,-0.450772597413
ACH-000426,-0.15253962431600002
ACH-000427,-0.234683275457
ACH-000433,-0.57195550002
ACH-000436,-0.23865574053000002
ACH-000444,-0.577911766917
ACH-000445,0.0767021169974
ACH-000448,-0.25547802507899997
ACH-000450,-0.494254482862
ACH-000452,0.0378053238665
ACH-000454,0.151434098233
ACH-000458,-0.222662638347
ACH-000459,-1.22088756886
ACH-000460,-0.326436133635
ACH-000461,0.107339378455
ACH-000463,-0.6332916909690001
ACH-000464,-0.25481768953
ACH-000466,-0.104444924317
ACH-000467,-0.216221347181
ACH-000468,-0.21630612816999997
ACH-000469,-0.7311723360789999
ACH-000470,-0.413142163728
ACH-000471,-0.129030766187
ACH-000472,0.0141908159768
ACH-000473,-0.152737181488
ACH-000475,0.0114296377353
ACH-000476,-0.0972273151677
ACH-000477,-0.301880811293
ACH-000480,-0.501197645557
ACH-000481,-0.37812154641999995
ACH-000483,-0.573845277427
ACH-000484,-0.513918614803
ACH-000485,-0.639817983859
ACH-000486,-0.163311734181
ACH-000487,-0.18405232803399998
ACH-000488,-0.38733214605
ACH-000490,-0.161838450484
ACH-000491,-0.0604969824055
ACH-000495,-1.21715862533
ACH-000496,-0.151218179553
ACH-000499,-0.19418095853
ACH-000500,-0.230033737939
ACH-000502,-0.057985019541499996
ACH-000503,-0.731412035213
ACH-000505,-0.346198190735
ACH-000507,-0.276588099151
ACH-000510,-0.0907771395888
ACH-000511,-0.522434413493
ACH-000512,0.0916694364482
ACH-000516,-0.897298288352
ACH-000517,-0.35880998413099996
ACH-000518,-0.225546875557
ACH-000520,-0.07063846111910001
ACH-000521,-0.174836105234
ACH-000522,-0.706497472007
ACH-000524,-0.099463132784
ACH-000527,-0.0912391523693
ACH-000528,-0.665784428688
ACH-000537,-0.338278413208
ACH-000541,0.0925581848076
ACH-000542,-0.523224291487
ACH-000544,-0.414632683805
ACH-000545,-0.47926083111
ACH-000547,-0.359685640947
ACH-000548,-0.018070764945
ACH-000549,-0.485383089498
ACH-000550,-0.288189042419
ACH-000552,-0.103981207326
ACH-000556,-0.659966293516
ACH-000557,-0.0227813838227
ACH-000570,-0.386204485746
ACH-000571,-0.116036601398
ACH-000573,-0.735244997907
ACH-000576,-0.0385828877885
ACH-000580,-0.392742975558
ACH-000584,-0.6226968140470001
ACH-000585,0.191147621685
ACH-000588,-0.507747851844
ACH-000589,-0.340286466474
ACH-000591,-1.04479608059
ACH-000593,-0.0711677333964
ACH-000600,-0.694085748084
ACH-000601,-0.24372603686799998
ACH-000604,-0.37362721276199995
ACH-000605,0.025678944705099998
ACH-000606,-0.21415676287500002
ACH-000608,-0.150523905698
ACH-000614,-0.42230511654799996
ACH-000616,-0.5048906251640001
ACH-000618,-0.51855800295
ACH-000619,-0.286891482985
ACH-000620,-0.00011070196942
ACH-000621,-0.434788062978
ACH-000622,-0.9646702627670001
ACH-000623,-0.0650618664254
ACH-000624,0.148907532943
ACH-000627,-0.26930355208900003
ACH-000630,0.0492464258027
ACH-000632,-0.314445144938
ACH-000633,-0.131095544137
ACH-000637,-0.138969629411
ACH-000638,-0.777450314032
ACH-000646,-0.130688976819
ACH-000647,0.13394045042199998
ACH-000648,-0.459767971633
ACH-000649,-0.6079890692109999
ACH-000651,0.0745393511586
ACH-000652,-0.642984759595
ACH-000653,-0.310853861653
ACH-000657,-0.557166295336
ACH-000658,-0.09098599817479999
ACH-000661,-0.138935644256
ACH-000662,-0.0709553684307
ACH-000663,0.118432330086
ACH-000665,-0.033455589032
ACH-000671,-0.343201847559
ACH-000673,-0.39830803488000005
ACH-000676,-0.9249144743790001
ACH-000677,-0.0778820593452
ACH-000681,-0.240607552387
ACH-000682,0.163000929554
ACH-000683,-0.270759734957
ACH-000684,-0.7816807011429999
ACH-000688,-0.6724500962540001
ACH-000693,-0.141307474075
ACH-000694,-0.5940755925069999
ACH-000695,-0.171017811111
ACH-000696,-0.671223074156
ACH-000697,-0.7006682060330001
ACH-000699,-0.600075938406
ACH-000701,0.11543730396099999
ACH-000706,-0.240324338099
ACH-000711,-0.366068892039
ACH-000713,-0.9152908913410001
ACH-000714,-0.237657697733
ACH-000718,-0.400750235283
ACH-000720,-0.244264734906
ACH-000721,-0.58372264216
ACH-000724,-0.09791292309159999
ACH-000725,-0.0409990285345
ACH-000732,-0.33602217934699996
ACH-000734,-0.412823089864
ACH-000735,-0.169882934692
ACH-000736,-0.805997968365
ACH-000738,-0.08218433267960001
ACH-000746,-0.200836438236
ACH-000747,0.020561151331
ACH-000748,-0.175154062956
ACH-000753,-0.535292953467
ACH-000756,-0.9352419250749999
ACH-000757,-0.48028393758
ACH-000758,-0.0390403435593
ACH-000760,-0.017300602898699998
ACH-000763,-0.6168857991800001
ACH-000764,-0.000315410416818
ACH-000765,0.04758305381019999
ACH-000766,-0.136315788652
ACH-000767,-0.08738715937550001
ACH-000768,-0.61585704695
ACH-000769,-0.440627905223
ACH-000770,-0.6822820572589999
ACH-000771,-0.412555167527
ACH-000773,-0.228015128255
ACH-000776,-0.463029813288
ACH-000777,-0.301553855217
ACH-000778,-0.221922076455
ACH-000781,-0.425862576114
ACH-000782,0.0536185883009
ACH-000783,-0.659770588547
ACH-000784,0.0675513645361
ACH-000785,-0.652284533267
ACH-000787,-0.41602856615
ACH-000788,-0.459129209542
ACH-000791,-0.0439159844479
ACH-000792,-0.564194454437
ACH-000794,0.0203608936818
ACH-000796,-0.207239769483
ACH-000799,-0.256414831668
ACH-000800,-1.3740970673100001
ACH-000802,0.013979422594600001
ACH-000804,-0.680682955975
ACH-000805,-0.6436948056180001
ACH-000809,-0.161305011414
ACH-000810,-0.141675110746
ACH-000811,-0.323187499084
ACH-000817,-0.411106982505
ACH-000819,-0.06281282378269999
ACH-000820,-0.32043545221700004
ACH-000821,-0.45272210557099996
ACH-000822,-0.0611583545127
ACH-000823,-0.327988995667
ACH-000824,-0.0192968221572
ACH-000827,-0.163937927025
ACH-000829,-0.5833498385670001
ACH-000831,-0.166295517665
ACH-000832,-0.428546556907
ACH-000833,-0.277500366642
ACH-000834,-0.309425670132
ACH-000835,-0.658864043558
ACH-000836,-0.808338245845
ACH-000837,-0.0529166631257
ACH-000838,-0.302588047245
ACH-000839,0.26846775459600003
ACH-000840,-0.625211267034
ACH-000841,-0.274787873177
ACH-000843,-0.224972499391
ACH-000846,-0.18464144323399997
ACH-000847,-0.236591476104
ACH-000848,-0.0277545172395
ACH-000849,-0.549575356243
ACH-000851,-0.209819467912
ACH-000855,-0.064578106569
ACH-000856,-0.411377143245
ACH-000858,0.15460726882099998
ACH-000859,-0.122027407388
ACH-000861,-0.473476046055
ACH-000862,-0.25662940539900003
ACH-000865,0.0784526634256
ACH-000866,-0.214153106527
ACH-000867,-0.252360666673
ACH-000869,-0.6977982371529999
ACH-000872,-0.241068753099
ACH-000873,-0.335692126763
ACH-000876,-0.0681919460035
ACH-000878,-0.518131904396
ACH-000880,-0.279085395852
ACH-000881,-0.39331141545000003
ACH-000882,-0.203283700255
ACH-000884,-0.0650624308406
ACH-000885,-0.259192886345
ACH-000887,0.120908827279
ACH-000888,0.159981759054
ACH-000889,-0.0239493131586
ACH-000890,-0.271211176185
ACH-000896,-0.459825623178
ACH-000898,-0.5822528436869999
ACH-000900,-0.285615100561
ACH-000901,-0.048868414281299996
ACH-000905,-0.490852690397
ACH-000906,-0.198161714326
ACH-000907,-0.59220910446
ACH-000910,-0.110654254013
ACH-000911,-0.40544662223800004
ACH-000912,-0.549536753276
ACH-000913,-0.7882527200630001
ACH-000915,-0.0721955022503
ACH-000916,-0.934257575987
ACH-000917,-0.243179358887
ACH-000921,-0.511196378266
ACH-000924,-0.108925415963
ACH-000926,-0.0208475403483
ACH-000928,-0.148430970072
ACH-000929,0.0401793114113
ACH-000932,-0.313395864497
ACH-000935,-0.383589676089
ACH-000936,-0.21048689605700002
ACH-000937,-0.280657075106
ACH-000938,-0.18810432991099998
ACH-000939,-0.23897640366200001
ACH-000941,-0.0521952641562
ACH-000943,0.0404792477454
ACH-000946,-0.716087767596
ACH-000947,-0.7389420189899999
ACH-000948,-0.273327421101
ACH-000950,-0.42046718914000003
ACH-000953,-0.339621846507
ACH-000957,-0.123964100658
ACH-000958,0.00743805556229
ACH-000960,-0.614208540336
ACH-000963,0.328390344034
ACH-000968,-0.7724142863160001
ACH-000969,-0.03861497377630001
ACH-000973,-0.0612456955879
ACH-000974,-0.33978730858499995
ACH-000975,-0.6835385019939999
ACH-000976,-0.6764771979790001
ACH-000978,-1.06791605637
ACH-000980,-0.0926166679735
ACH-000984,-0.09486933352499999
ACH-000986,-0.42313122835999994
ACH-000988,-0.104222926832
ACH-000993,-0.502969573963
ACH-000994,-0.32958482448000004
ACH-000996,-0.290812316979
ACH-001001,0.118368785112
ACH-001020,-0.324877229755
ACH-001028,-0.975805814808
ACH-001031,-0.407676388005
ACH-001038,-0.363735969532
ACH-001048,-0.583825800996
ACH-001050,-0.23178499188
ACH-001053,-0.210697764712
ACH-001054,-0.490471826809
ACH-001061,-0.118284174911
ACH-001067,-0.534625007286
ACH-001075,-0.5299207405749999
ACH-001096,-0.365717257457
ACH-001128,-0.663511533823
ACH-001134,-0.8963888328919999
ACH-001151,-0.07727674159810001
ACH-001163,-0.0581802061044
ACH-001164,-0.534691505578
ACH-001173,-0.54261948063
ACH-001183,0.032918664608
ACH-001184,-0.41381509540100003
ACH-001190,-0.05393509585009999
ACH-001192,-0.28898329405900003
ACH-001193,-0.191453468191
ACH-001196,-0.593632041036
ACH-001197,-0.607474313226
ACH-001205,-0.375101885233
ACH-001211,-0.46946095171499996
ACH-001212,-0.567980533821
ACH-001228,-0.271684171278
ACH-001232,-0.513917205212
ACH-001239,0.00712960294492
ACH-001274,-0.414492666745
ACH-001275,-0.12022963205199999
ACH-001277,-0.598401766259
ACH-001278,-0.527759266673
ACH-001280,-0.626785191303
ACH-001283,-0.392801303958
ACH-001289,-0.50832425565
ACH-001295,-0.19415923045000003
ACH-001300,-0.507516819246
ACH-001301,-0.40914299592200004
ACH-001302,-0.00026243884574400004
ACH-001303,-0.318098771329
ACH-001306,-0.173961477304
ACH-001318,-0.0183934017408
ACH-001322,-0.39302012169
ACH-001328,0.170702914606
ACH-001332,-0.236803562202
ACH-001333,-0.50779567603
ACH-001336,-0.47828455805200004
ACH-001340,-0.141555506958
ACH-001346,-0.134899974891
ACH-001353,-0.154739458902
ACH-001354,-0.868830640088
ACH-001367,0.0779434904505
ACH-001368,-0.125231952511
ACH-001374,0.216321776155
ACH-001375,-0.021026193089700003
ACH-001377,-0.289315407711
ACH-001380,-0.6129006645
ACH-001391,0.156387193855
ACH-001407,-0.23601548542599998
ACH-001408,-0.8128939411830001
ACH-001413,-0.07499078701230001
ACH-001430,-0.159974858049
ACH-001431,-0.475659923881
ACH-001450,-0.131823614013
ACH-001496,-0.0669924002246
ACH-001500,0.0337110308383
ACH-001521,-0.110828596863
ACH-001523,-0.266784052622
ACH-001532,-0.608830198836
ACH-001536,-0.543941379112
ACH-001550,-0.41150134243000003
ACH-001552,0.15586719017
ACH-001554,-0.37527633405999994
ACH-001645,-0.6915728222740001
ACH-001654,-0.114164528896
ACH-001715,-0.38240592788000005
ACH-001735,0.133115580851
ACH-001736,-0.6859169527269999
ACH-001737,-0.145975499727
ACH-001740,-0.347728307888
ACH-001745,-0.170991169846
ACH-001750,-0.476959296718
ACH-001765,-0.585324578302
ACH-001956,-1.37219588349
ACH-001957,-0.345590251008
