,ACTL10 (170487)
ACH-000004,-0.055208911405800004
ACH-000007,0.310700550598
ACH-000009,0.185834800374
ACH-000011,0.042906159820600004
ACH-000012,0.166459068501
ACH-000013,0.250663783745
ACH-000014,0.028887020583900004
ACH-000015,0.322803019619
ACH-000017,0.122150595456
ACH-000018,0.19679116923099998
ACH-000019,-0.022070209944700003
ACH-000021,0.216782843315
ACH-000022,0.127348925408
ACH-000025,0.0740775820177
ACH-000028,0.248023965662
ACH-000030,0.0482902467406
ACH-000035,0.19436807325599997
ACH-000036,0.210057406644
ACH-000037,-0.0044600910645
ACH-000039,0.0160842281035
ACH-000040,0.18607568067299998
ACH-000041,0.19575543467
ACH-000042,0.171960144715
ACH-000045,0.15789780872099998
ACH-000047,0.07746591865369999
ACH-000052,0.00777815476211
ACH-000053,0.0988922239754
ACH-000054,0.09250997216739999
ACH-000055,0.263337821937
ACH-000060,0.156101829156
ACH-000067,0.13324860839299998
ACH-000070,0.061081681073
ACH-000075,-0.0145555197863
ACH-000078,0.015498170569500001
ACH-000082,0.0853479337988
ACH-000085,0.0674020028099
ACH-000086,0.058805126423399995
ACH-000087,0.121941341968
ACH-000092,0.09523219501289999
ACH-000095,0.0364977607224
ACH-000097,0.192078697978
ACH-000098,0.166557858611
ACH-000099,0.164638442642
ACH-000108,0.227124098993
ACH-000113,0.119507429061
ACH-000115,0.0555286817166
ACH-000116,0.128683273901
ACH-000118,0.242607945735
ACH-000120,0.29288351849399996
ACH-000123,0.213352853284
ACH-000127,0.08497062684979999
ACH-000128,-0.0104406623577
ACH-000132,0.13950089994
ACH-000133,0.0343333071651
ACH-000137,0.12411382004100001
ACH-000138,0.0922997161991
ACH-000142,0.10490809917199999
ACH-000143,0.113694644144
ACH-000146,0.108871102358
ACH-000148,0.009842005551500001
ACH-000150,0.189125254788
ACH-000152,0.015878514210600003
ACH-000153,-0.0191052958866
ACH-000159,0.0799094020478
ACH-000160,0.097413640474
ACH-000163,0.11269487520199999
ACH-000167,-0.134237157272
ACH-000168,0.163036447578
ACH-000169,0.07571780530889999
ACH-000178,0.158459918768
ACH-000182,0.14355386603
ACH-000183,0.15296449830199998
ACH-000188,0.133614021811
ACH-000189,0.0441697080721
ACH-000190,0.246773263618
ACH-000198,0.21333518942000002
ACH-000204,0.369008529655
ACH-000206,0.11409987981799999
ACH-000207,0.17567503024300002
ACH-000211,0.22998290466899998
ACH-000215,0.126996828845
ACH-000221,-0.051144757298600005
ACH-000222,0.2004900819
ACH-000223,0.125302814057
ACH-000226,0.0775297273255
ACH-000227,-0.135875582145
ACH-000228,0.128362322125
ACH-000231,0.0649782031774
ACH-000232,0.107917625869
ACH-000233,0.114307105272
ACH-000234,-0.105409254077
ACH-000235,0.242380652192
ACH-000237,0.22158714708799998
ACH-000238,0.11663206957000001
ACH-000243,0.181955069578
ACH-000244,0.30897956985999997
ACH-000246,0.122999907949
ACH-000248,0.138990283439
ACH-000250,0.10976542043700001
ACH-000251,0.345062338772
ACH-000253,0.165829629501
ACH-000255,0.09534447742660002
ACH-000256,0.0754399801837
ACH-000257,0.38208556255599996
ACH-000258,0.08676875831630002
ACH-000259,0.123358551668
ACH-000260,0.153695133087
ACH-000261,0.0413394502325
ACH-000262,0.16538082113299998
ACH-000263,0.0645222387667
ACH-000264,0.104782854552
ACH-000265,0.244364120101
ACH-000266,0.174830903161
ACH-000272,0.11586381142100001
ACH-000273,0.141826505865
ACH-000274,0.028225384775400004
ACH-000277,0.175566366917
ACH-000278,0.14267000967399998
ACH-000279,0.192707393884
ACH-000280,0.19756556494000002
ACH-000281,0.35147520630400003
ACH-000288,0.165669661509
ACH-000291,0.186200008187
ACH-000293,0.12269605177699999
ACH-000294,0.183454084831
ACH-000295,0.130675830131
ACH-000296,0.216120982253
ACH-000302,0.0973683541536
ACH-000304,0.16802756140900002
ACH-000307,0.162344887422
ACH-000308,0.181268225561
ACH-000310,0.14345580354
ACH-000311,0.33119636866999996
ACH-000312,0.312676474722
ACH-000315,0.199904012058
ACH-000316,0.175598751824
ACH-000317,0.24658393461300002
ACH-000318,-0.0426766892946
ACH-000319,0.175185479256
ACH-000320,0.331494364848
ACH-000322,0.215380903484
ACH-000323,0.22313154441
ACH-000324,0.185496411747
ACH-000329,0.07128290358919999
ACH-000330,0.11491328567299999
ACH-000331,0.03516040624
ACH-000332,0.200205484787
ACH-000334,-0.19119717282499998
ACH-000335,0.26859985287099997
ACH-000336,0.042964263757699996
ACH-000337,0.059486070548700004
ACH-000339,0.25131204599199997
ACH-000341,0.127356142981
ACH-000348,0.215654187973
ACH-000350,0.265841135099
ACH-000352,0.128608150386
ACH-000356,0.140668584394
ACH-000361,0.241888747943
ACH-000362,0.0907978428344
ACH-000363,0.0617471816875
ACH-000364,0.17983566615
ACH-000365,0.082821330477
ACH-000366,0.16748204898
ACH-000368,0.08308827482360001
ACH-000374,0.026410015335499998
ACH-000375,0.062483868280800006
ACH-000376,0.0475307512381
ACH-000381,0.261178820541
ACH-000383,0.11350126077600001
ACH-000387,0.15810626463
ACH-000389,-0.057686772280099996
ACH-000390,0.19876722308800002
ACH-000393,0.30971107879099996
ACH-000395,0.0860058074495
ACH-000397,0.0704647747479
ACH-000401,0.15675933135700001
ACH-000402,0.011478136812400001
ACH-000403,-0.09977393017000001
ACH-000404,-0.186441791169
ACH-000406,0.157805042422
ACH-000407,0.0330473377762
ACH-000408,0.179766776726
ACH-000410,0.124961380656
ACH-000411,0.112234572497
ACH-000414,0.182758444645
ACH-000415,0.0970532980192
ACH-000416,0.21284093950599997
ACH-000420,0.110706258349
ACH-000421,0.0723423443596
ACH-000424,0.0518646004233
ACH-000425,0.035957672337699996
ACH-000426,-0.0824337918188
ACH-000427,0.0874168260124
ACH-000433,0.24510116058200002
ACH-000436,0.0834134446907
ACH-000444,0.154289698757
ACH-000445,0.0670213298075
ACH-000448,0.14654501728299998
ACH-000450,0.060625799315
ACH-000452,0.107068627098
ACH-000454,0.251431674388
ACH-000458,0.0890177450519
ACH-000459,0.21763233378600003
ACH-000460,0.171153029304
ACH-000461,0.057435127229500005
ACH-000463,0.12562963390999998
ACH-000464,0.15670755804000003
ACH-000466,0.063316965714
ACH-000467,0.123277059168
ACH-000468,0.11209859686899999
ACH-000469,0.060596315434
ACH-000470,0.20038852254700001
ACH-000471,0.18305110011700002
ACH-000472,0.105781362401
ACH-000473,0.182353766571
ACH-000475,0.046806294013
ACH-000476,0.246404410346
ACH-000477,0.0572732498167
ACH-000480,0.130336767307
ACH-000481,-0.0109400837054
ACH-000483,0.033391898687
ACH-000484,-0.0166409462862
ACH-000485,0.13273054672
ACH-000486,0.0926342702498
ACH-000487,0.159242620648
ACH-000488,0.156529209582
ACH-000490,0.112323615779
ACH-000491,0.122374059956
ACH-000495,0.0913823998149
ACH-000496,0.202666423093
ACH-000499,0.160264319489
ACH-000500,0.37150701751000004
ACH-000502,0.17106460148400002
ACH-000503,0.160619367837
ACH-000505,0.126578249967
ACH-000507,0.108996733248
ACH-000510,0.0512074209346
