,UBA2 (10054)
ACH-000004,-1.1469258556200002
ACH-000007,-1.1889125462999999
ACH-000009,-1.3638765882799997
ACH-000011,-1.07799343256
ACH-000012,-1.34835696342
ACH-000013,-1.33779090119
ACH-000014,-1.2985627789399998
ACH-000015,-1.4894638214200002
ACH-000017,-1.2236090676
ACH-000018,-1.22621178831
ACH-000019,-1.47489715935
ACH-000021,-1.12123578665
ACH-000022,-1.3414915972299999
ACH-000025,-1.33669440281
ACH-000028,-1.1733355444
ACH-000030,-1.1266697865200002
ACH-000035,-1.2787685523
ACH-000036,-1.26353990925
ACH-000037,-1.21111294474
ACH-000039,-1.6700602766100001
ACH-000040,-1.01406757053
ACH-000041,-1.3464307821500001
ACH-000042,-1.14865629215
ACH-000045,-1.0429810554999999
ACH-000047,-0.9007176167219999
ACH-000052,-1.23261384396
ACH-000053,-1.29498408131
ACH-000054,-1.10844362973
ACH-000055,-1.19649045794
ACH-000060,-1.26112905175
ACH-000067,-1.1091467999299998
ACH-000070,-1.03103328823
ACH-000075,-1.18389660288
ACH-000078,-1.23637608721
ACH-000082,-1.446575699
ACH-000085,-1.27174566982
ACH-000086,-1.44936124615
ACH-000087,-1.3334806511700001
ACH-000092,-1.3933768712099999
ACH-000095,-1.20811019087
ACH-000097,-1.24471383221
ACH-000098,-1.5535510011200002
ACH-000099,-1.1997435459999999
ACH-000108,-1.2415783501
ACH-000113,-1.1549157760700002
ACH-000115,-1.33485431554
ACH-000116,-1.1429735522
ACH-000118,-1.16858587118
ACH-000120,-1.33159058953
ACH-000123,-1.17236391747
ACH-000127,-1.2101632440899999
ACH-000128,-1.3454573721599998
ACH-000132,-1.0
ACH-000133,-1.3453038071799999
ACH-000137,-1.06494131559
ACH-000138,-1.41675555588
ACH-000142,-1.18163552136
ACH-000143,-1.01735777081
ACH-000146,-1.3505570412999999
ACH-000148,-1.1247047622700002
ACH-000150,-1.412730196
ACH-000152,-1.16124694165
ACH-000153,-1.6883083343799998
ACH-000159,-1.45359824338
ACH-000160,-1.3269728502200002
ACH-000163,-1.18503797367
ACH-000167,-1.4987437771899998
ACH-000168,-0.9178531076690001
ACH-000169,-1.25761650006
ACH-000178,-1.34998829842
ACH-000182,-1.43258484967
ACH-000183,-1.33417911278
ACH-000188,-1.10878140089
ACH-000189,-1.26799835146
ACH-000190,-1.3010906309
ACH-000198,-1.1557657798899998
ACH-000204,-1.28413781624
ACH-000206,-1.10331898918
ACH-000207,-1.0916688029700001
ACH-000211,-1.17860647015
ACH-000215,-1.2489840080299999
ACH-000221,-1.12021455218
ACH-000222,-1.397577334
ACH-000223,-1.26795838502
ACH-000226,-1.10571015431
ACH-000227,-1.7575625295800001
ACH-000228,-0.921915925427
ACH-000231,-1.0663277704
ACH-000232,-1.25053397418
ACH-000233,-1.1849057317899998
ACH-000234,-1.1005735642299999
ACH-000235,-1.2886667031799999
ACH-000237,-1.20656935771
ACH-000238,-1.18503104077
ACH-000243,-1.20099477686
ACH-000244,-1.15148436338
ACH-000246,-1.26530059224
ACH-000248,-1.22972252201
ACH-000250,-1.3067754929100002
ACH-000251,-1.3931080913299998
ACH-000253,-1.28760926509
ACH-000255,-1.12554351935
ACH-000256,-1.22858800841
ACH-000257,-1.2039440944
ACH-000258,-1.35645889424
ACH-000259,-1.20619883406
ACH-000260,-1.14283951918
ACH-000261,-1.478226127
ACH-000262,-1.3744981558200002
ACH-000263,-0.99135317442
ACH-000264,-1.26895607536
ACH-000265,-1.1456202474400001
ACH-000266,-1.4327307678999999
ACH-000272,-1.45563535643
ACH-000273,-1.07727478562
ACH-000274,-1.24197139017
ACH-000277,-1.17927275891
ACH-000278,-1.30484636486
ACH-000279,-1.2383268544700001
ACH-000280,-1.0907074385
ACH-000281,-1.33724217661
ACH-000288,-1.02843926059
ACH-000291,-1.2156105817899998
ACH-000293,-1.09498102664
ACH-000294,-1.7823727363
ACH-000295,-1.42800774852
ACH-000296,-1.3501529277899997
ACH-000302,-1.09457850274
ACH-000304,-1.2435850697600002
ACH-000307,-1.07039637892
ACH-000308,-1.43558990456
ACH-000310,-1.33718601433
ACH-000311,-1.24870775898
ACH-000312,-1.2245325405
ACH-000315,-1.4311885873299999
ACH-000316,-1.0682178012299999
ACH-000317,-1.3396378386299999
ACH-000318,-1.0470295705
ACH-000319,-1.1076264304899999
ACH-000320,-1.25943217151
ACH-000322,-1.2354573745
ACH-000323,-1.4263209995200001
ACH-000324,-1.17017620739
ACH-000329,-0.968363734534
ACH-000330,-1.3881636923700003
ACH-000331,-1.17253255987
ACH-000332,-1.0491550507
ACH-000334,-1.1181126408700002
ACH-000335,-1.06540060496
ACH-000336,-1.0893419642
ACH-000337,-1.39242267799
ACH-000339,-1.21605192987
ACH-000341,-0.8979702946610001
ACH-000348,-1.06631808366
ACH-000350,-1.19513918509
ACH-000352,-1.2898186624899999
ACH-000356,-1.27376484963
ACH-000361,-1.25325034263
ACH-000362,-1.07237624195
ACH-000363,-1.31101770525
ACH-000364,-1.3536225512200002
ACH-000365,-1.17591322189
ACH-000366,-1.41659222766
ACH-000368,-1.27361453263
ACH-000374,-1.17903319891
ACH-000375,-1.2829168477700001
ACH-000376,-1.01517875113
ACH-000381,-1.29654624231
ACH-000383,-1.3000127531299999
ACH-000387,-0.996807621657
ACH-000389,-1.10900417644
ACH-000390,-0.947413497361
ACH-000393,-1.09853164658
ACH-000395,-0.794041946295
ACH-000397,-1.28989581358
ACH-000401,-1.213408585
ACH-000402,-1.3251971282500001
ACH-000403,-1.26956185018
ACH-000404,-1.27954019346
ACH-000406,-1.08709212279
ACH-000407,-1.15596232137
ACH-000408,-1.31378414106
