,KLRG1 (10219)
ACH-000004,-0.08708825835049999
ACH-000007,0.134318274886
ACH-000009,0.0783688395293
ACH-000011,0.11708372808499999
ACH-000012,0.18539751587499997
ACH-000013,0.151862825373
ACH-000014,-0.0117300438913
ACH-000015,0.008084755863140001
ACH-000017,0.0221567832612
ACH-000018,0.203383335767
ACH-000019,0.288681145979
ACH-000021,-0.010523191324200001
ACH-000022,0.10218535139799999
ACH-000025,0.06892242428289999
ACH-000028,0.101566053513
ACH-000030,0.028889932527600002
ACH-000035,0.07890791900739999
ACH-000036,0.21272715603
ACH-000037,0.216311418151
ACH-000039,0.155312941632
ACH-000040,0.24343816772799998
ACH-000041,0.174361384221
ACH-000042,0.00812073823375
ACH-000045,0.148346513012
ACH-000047,0.0334940633062
ACH-000052,0.25475491833
ACH-000053,0.0394458233602
ACH-000054,0.09833329843560001
ACH-000055,0.12353280432199999
ACH-000060,0.156438208995
ACH-000067,0.0829901031947
ACH-000070,0.16206362474400002
ACH-000075,0.227665287991
ACH-000078,0.128286850373
ACH-000082,0.07760938180869999
ACH-000085,0.191135628043
ACH-000086,0.155912399707
ACH-000087,0.060161228263699996
ACH-000092,0.14373117171900002
ACH-000095,0.153960245371
ACH-000097,0.09178862561210001
ACH-000098,0.135225431162
ACH-000099,0.042241735203300004
ACH-000108,-0.029780116833599997
ACH-000113,0.09750063670430001
ACH-000115,0.136562941026
ACH-000116,0.153581994522
ACH-000118,0.0307999338846
ACH-000120,-0.0976426046766
ACH-000123,0.0396396566799
ACH-000127,0.10863328222100001
ACH-000128,0.189519790676
ACH-000132,0.208325753497
ACH-000133,0.0617788096313
ACH-000137,0.208140361061
ACH-000138,-0.00881378608988
ACH-000142,0.06916290528630001
ACH-000143,0.11072440852700001
ACH-000146,0.0794515231634
ACH-000148,0.163804689947
ACH-000150,0.213015614661
ACH-000152,0.202218081595
ACH-000153,0.131344462446
ACH-000159,0.14463718845100001
ACH-000160,0.11703310451400001
ACH-000163,0.028525266259
ACH-000167,-0.27137685839000003
ACH-000168,0.138820007301
ACH-000169,0.199331914801
ACH-000178,0.0523473819783
ACH-000182,0.08097919239689999
ACH-000183,0.11087543432199999
ACH-000188,0.20402435521099999
ACH-000189,0.0500175316614
ACH-000190,0.17005042421500002
ACH-000198,0.059519174892300006
ACH-000204,0.049045122886499995
ACH-000206,-0.000800053301438
ACH-000207,0.23332147943599998
ACH-000211,0.122207487295
ACH-000215,0.14776987405300002
ACH-000221,0.07785391205589999
ACH-000222,-0.036939311508400005
ACH-000223,-0.17180843963
ACH-000226,0.203872145188
ACH-000227,-0.0189184688665
ACH-000228,-0.08840746061100001
ACH-000231,0.177658659049
ACH-000232,0.0197718747619
ACH-000233,0.0741703543341
ACH-000234,0.0039024204535500003
ACH-000235,0.0104303327297
ACH-000237,-0.0757467458732
ACH-000238,0.15301669994300002
ACH-000243,0.0191621359458
ACH-000244,0.12220473344699999
ACH-000246,0.07081767854610001
ACH-000248,0.0706659299969
ACH-000250,0.064541195516
ACH-000251,-0.0297912947993
ACH-000253,0.0957276334093
ACH-000255,-0.0954540006147
ACH-000256,0.202300461846
ACH-000257,0.5779597393729999
ACH-000258,-0.09897905078119999
ACH-000259,-0.0123607706302
ACH-000260,0.224156952196
ACH-000261,0.049134191709699994
ACH-000262,0.19271043537799998
ACH-000263,0.313441970575
ACH-000264,0.17686753230399999
ACH-000265,0.15919018773600002
ACH-000266,-0.026071298350299997
ACH-000272,0.07782015614089999
ACH-000273,0.0483575570498
ACH-000274,-0.00909583485125
ACH-000277,0.128203942474
ACH-000278,0.181403424123
ACH-000279,0.155482825451
ACH-000280,0.09632912128589999
ACH-000281,-0.18400720829
ACH-000288,0.108951812146
ACH-000291,0.142449082753
ACH-000293,0.243495643706
ACH-000294,-0.007332045179600001
ACH-000295,0.22989663648000003
ACH-000296,0.17125050836
ACH-000302,0.0684115043026
ACH-000304,0.0162683848596
ACH-000307,-0.013710007708399998
ACH-000308,0.0490734314714
ACH-000310,-0.08400186570019999
ACH-000311,-0.188845074833
ACH-000312,-0.025501159997
ACH-000315,0.228155363607
ACH-000316,0.249565748887
ACH-000317,0.0577803150345
ACH-000318,0.21621349637899998
ACH-000319,0.227459066622
ACH-000320,-0.15044428680299998
ACH-000322,0.168729213079
ACH-000323,0.18371771128199998
ACH-000324,0.011792386732700002
ACH-000329,0.21014237768599997
ACH-000330,0.137909938527
ACH-000331,0.13147282792
ACH-000332,-0.024920217518299998
ACH-000334,-0.0379075680122
ACH-000335,0.09390176746710001
ACH-000336,0.275067186054
ACH-000337,0.264502018157
ACH-000339,0.0679076470462
ACH-000341,0.331545599749
ACH-000348,0.108749188523
ACH-000350,0.0117291395404
ACH-000352,0.12491206074000001
ACH-000356,-0.012484938846899999
ACH-000361,0.0321828251786
ACH-000362,0.133972960612
ACH-000363,0.0851762210713
ACH-000364,0.08075083646560001
ACH-000365,0.129878026168
ACH-000366,0.10945813221100001
ACH-000368,0.15709984413699998
ACH-000374,0.054351346232000004
ACH-000375,0.28418948496999996
ACH-000376,0.0290312079311
ACH-000381,0.0735745976175
ACH-000383,0.068279519449
ACH-000387,-0.0693787938011
ACH-000389,0.0776674524166
ACH-000390,0.08429740390889999
ACH-000393,0.26175716165199997
ACH-000395,0.221874169815
ACH-000397,0.0799429638903
ACH-000401,0.0390723402006
ACH-000402,-0.122993838654
ACH-000403,0.04768162680409999
ACH-000404,0.387722024059
ACH-000406,0.051559759653400004
ACH-000407,0.250126931513
ACH-000408,0.053417331265099996
ACH-000410,0.20487537134199998
ACH-000411,0.08585153348760001
ACH-000414,-0.12877605625900002
ACH-000415,0.200681247597
ACH-000416,0.103904085965
ACH-000420,0.0864437914147
ACH-000421,0.146896276917
ACH-000424,0.289579296026
ACH-000425,0.073394476961
ACH-000426,0.103491548401
ACH-000427,0.160945940631
ACH-000433,0.16507294079
ACH-000436,0.10654643619
ACH-000444,0.034656539341
ACH-000445,0.265181404677
ACH-000448,0.12123454089999999
ACH-000450,0.204972466367
ACH-000452,0.0203578256293
ACH-000454,0.112853248966
ACH-000458,0.038395641856
ACH-000459,0.048188214978499996
ACH-000460,0.09456163839
ACH-000461,0.0967052291274
ACH-000463,-0.009286985772
ACH-000464,0.0293501450355
ACH-000466,0.0799738997199
ACH-000467,0.13318680354
ACH-000468,0.007066555657649999
ACH-000469,0.08977909746860001
ACH-000470,0.0029337039984199996
ACH-000471,0.113703025583
ACH-000472,0.0705390412262
ACH-000473,0.140889888305
ACH-000475,0.169240945275
ACH-000476,0.15745662601
ACH-000477,-0.199334591915
ACH-000480,0.00817771042228
ACH-000481,0.112486528222
ACH-000483,0.230533546659
ACH-000484,0.196348084875
ACH-000485,0.056538282153000004
ACH-000486,0.141540742904
ACH-000487,0.0466792269276
ACH-000488,0.138408263902
ACH-000490,0.113408496069
ACH-000491,0.0376158501478
ACH-000495,0.245753981545
ACH-000496,0.019182639619599998
ACH-000499,0.0839632661373
ACH-000500,0.034510336332699995
ACH-000502,0.015169492781700001
ACH-000503,0.165596372553
ACH-000505,0.0468607685834
ACH-000507,0.0368792750214
ACH-000510,0.14105802906099998
ACH-000511,0.00215983607195
ACH-000512,0.16856404500500002
ACH-000516,0.154491444745
ACH-000517,-0.00163310105154
ACH-000518,0.129891565232
ACH-000520,0.157056771645
ACH-000521,-0.02232602187
ACH-000522,0.120950826917
ACH-000524,0.07362163925950001
ACH-000527,0.0802138511914
ACH-000528,0.0727081591716
ACH-000537,0.0875054323259
ACH-000541,-0.17958631344
ACH-000542,-0.026301082079099997
ACH-000544,0.060174605128499994
ACH-000545,0.209308591153
ACH-000547,0.138832517459
ACH-000548,0.125982640036
ACH-000549,0.176206457458
ACH-000550,0.06735798859349999
ACH-000552,0.149472750352
ACH-000556,0.023292307264400004
ACH-000557,0.07818920760860001
ACH-000570,0.186861518341
ACH-000571,0.212731344828
ACH-000573,0.0865922362547
ACH-000576,0.017384436285000002
ACH-000580,-0.0409657332022
ACH-000584,0.123370997425
ACH-000585,0.0695501650213
ACH-000588,0.07594361869289999
ACH-000589,0.0454826829256
ACH-000591,0.038884838431000004
ACH-000593,0.05598720743840001
ACH-000600,0.19777567101799998
ACH-000601,0.07043150675200001
ACH-000604,0.233649441356
ACH-000605,0.13288711301699999
ACH-000606,0.130012553528
ACH-000608,0.0608675148129
ACH-000614,-0.147184483694
ACH-000616,0.203702572334
ACH-000618,0.23418701450999999
ACH-000619,0.0850479490495
ACH-000620,0.105044502294
ACH-000621,0.031284703338299996
ACH-000622,0.180917472276
ACH-000623,0.101925160081
ACH-000624,0.04917129310269999
ACH-000627,0.0279121657241
ACH-000630,0.101591773544
ACH-000632,0.155733053432
ACH-000633,0.128488479042
ACH-000637,0.08008524178710001
ACH-000638,-0.0204067326445
ACH-000646,0.21514132671
ACH-000647,0.0238669538613
ACH-000648,0.126456224939
ACH-000649,0.13785579972200002
ACH-000651,0.144253317921
ACH-000652,0.11479282905799999
ACH-000653,0.138561099504
ACH-000657,0.156720938456
ACH-000658,0.280657002013
ACH-000661,0.028075765557
ACH-000662,0.17546435785199999
ACH-000663,-0.05349870941240001
ACH-000665,0.14433597648399998
ACH-000671,0.1144524264
ACH-000673,0.112444237894
ACH-000676,-0.0459212811615
ACH-000677,0.0822364751815
ACH-000681,0.027266550803099997
ACH-000682,-0.0533989268128
ACH-000683,0.145914079422
ACH-000684,0.07983763308780001
ACH-000688,0.0724387790247
ACH-000693,0.0418234822756
ACH-000694,0.106298707779
