,FAAH (2166)
ACH-000004,-0.023684839889599997
ACH-000007,-0.35730165328100005
ACH-000009,-0.0523279684686
ACH-000011,-0.238107825361
ACH-000012,-0.18082067392
ACH-000013,-0.18426124779800002
ACH-000014,-0.043992980404
ACH-000015,-0.0349082615951
ACH-000017,0.0450483836055
ACH-000018,0.023365737070299996
ACH-000019,0.07112401018239999
ACH-000021,-0.106927326878
ACH-000022,0.0934540162849
ACH-000025,-0.21994143935899998
ACH-000028,-0.227091260519
ACH-000030,-0.20660866325899999
ACH-000035,-0.0017658521155199999
ACH-000036,-0.180737471556
ACH-000037,0.0497850417266
ACH-000039,-0.14072656809599998
ACH-000040,0.015617140477799999
ACH-000041,0.17274408155
ACH-000042,-0.0549859020929
ACH-000045,-0.0373796166549
ACH-000047,-0.20863427905200002
ACH-000052,0.135824332362
ACH-000053,-0.0677693144099
ACH-000054,-0.0126192182365
ACH-000055,-0.0763862442379
ACH-000060,-0.21685257594500001
ACH-000067,-0.0372253644679
ACH-000070,0.17933135419399998
ACH-000075,-0.319726404148
ACH-000078,-0.206145349826
ACH-000082,0.0514276991113
ACH-000085,0.152772508325
ACH-000086,-0.362970270072
ACH-000087,-0.331050729795
ACH-000092,-0.409628347778
ACH-000095,-0.0731791914667
ACH-000097,0.050693616197199996
ACH-000098,-0.226172095704
ACH-000099,0.0119937067305
ACH-000108,-0.203365446401
ACH-000113,-0.08374342987710001
ACH-000115,-0.0356422278056
ACH-000116,-0.200867123319
ACH-000118,-0.149515989199
ACH-000120,-0.0508515898223
ACH-000123,-0.10900078171199999
ACH-000127,0.025791904843700003
ACH-000128,-0.18118462977000002
ACH-000132,0.060086420095100006
ACH-000133,-0.0675488875889
ACH-000137,-0.111804819392
ACH-000138,-0.162033375965
ACH-000142,-0.323217138107
ACH-000143,-0.13428282889499998
ACH-000146,-0.09875914983239999
ACH-000148,-0.0108208279777
ACH-000150,-0.798168568795
ACH-000152,-0.08861661375769998
ACH-000153,0.198910172836
ACH-000159,-0.09571772434810001
ACH-000160,-0.0978520307481
ACH-000163,-0.00513317928853
ACH-000167,-0.18954416000100002
ACH-000168,-0.16687872748299998
ACH-000169,-0.164378569034
ACH-000178,-0.151308401837
ACH-000182,-0.100348686413
ACH-000183,-0.23636591672899998
ACH-000188,-0.498057504235
ACH-000189,-0.00823603079095
ACH-000190,-0.24332006316399998
ACH-000198,0.0228046451172
ACH-000204,0.151968427758
ACH-000206,-0.10029303629799999
ACH-000207,-0.133887227621
ACH-000211,0.17020123888500002
ACH-000215,-0.19118406849
ACH-000221,-0.0342936751677
ACH-000222,-0.172191737135
ACH-000223,0.059281410316599996
ACH-000226,-0.13180556267000001
ACH-000227,0.014486741059299998
ACH-000228,-0.307732990801
ACH-000231,-0.0313474312272
ACH-000232,0.149243320525
ACH-000233,-0.028653280809200002
ACH-000234,-0.124383305844
ACH-000235,-0.164532453561
ACH-000237,-0.216659730679
ACH-000238,-0.016212511825
ACH-000243,0.0163423052072
ACH-000244,0.0431872752176
ACH-000246,-0.111217105767
ACH-000248,-0.0109784723293
ACH-000250,-0.00908844303235
ACH-000251,-0.127390415059
ACH-000253,-0.16631001633099998
ACH-000255,-0.17440466775400001
ACH-000256,-0.245228192918
ACH-000257,-0.20279321163699998
ACH-000258,0.12972839676
ACH-000259,-0.187755983138
ACH-000260,-0.00477810210971
ACH-000261,-0.0655516356331
ACH-000262,-0.187314960797
ACH-000263,0.347737289131
ACH-000264,-0.05493240905669999
ACH-000265,-0.06374044243060001
ACH-000266,0.05868228923140001
ACH-000272,-0.037536841437499996
ACH-000273,0.11405050717399999
ACH-000274,-0.15704451475700001
ACH-000277,0.08634793004039999
ACH-000278,-0.00135770134787
ACH-000279,-0.064352180689
ACH-000280,-0.0707656163556
ACH-000281,0.164839348267
ACH-000288,-0.24675791240400002
ACH-000291,0.0743161759265
ACH-000293,-0.170475195799
ACH-000294,0.126188869562
ACH-000295,-0.20396843917399998
ACH-000296,-0.413295610229
ACH-000302,-0.134405938211
ACH-000304,0.353962651867
ACH-000307,-0.037088338181
ACH-000308,-0.0341743391579
ACH-000310,0.0940773746535
ACH-000311,-0.18169397346299998
ACH-000312,-0.183250148428
ACH-000315,-0.08147697629549999
ACH-000316,-0.17965404611299998
ACH-000317,0.18001255777
ACH-000318,-0.08488262746919999
ACH-000319,0.044635198409599994
ACH-000320,-0.10519145575200001
ACH-000322,-0.000361241779329
ACH-000323,-0.169012745436
ACH-000324,-0.103802698833
ACH-000329,-0.07548259394189999
ACH-000330,-0.246844126992
ACH-000331,-0.08459372416580001
ACH-000332,0.0061426809741099994
ACH-000334,0.00262865899299
ACH-000335,-0.112375384743
ACH-000336,-0.0905587877332
ACH-000337,-0.0375281315061
ACH-000339,0.178036299283
ACH-000341,0.0725460858902
ACH-000348,-0.0788972471925
ACH-000350,0.0664645576075
ACH-000352,-0.0411610371792
ACH-000356,-0.271132150643
ACH-000361,-0.0132671258048
ACH-000362,0.000882414807472
ACH-000363,0.11367385018899999
ACH-000364,-0.132045916012
ACH-000365,-0.131754338545
ACH-000366,-0.022989656818599997
ACH-000368,-0.366364707676
ACH-000374,-0.046909559489900006
ACH-000375,-0.243676136052
ACH-000376,-0.224241211948
ACH-000381,-0.0566338400992
ACH-000383,-0.06922345655760001
ACH-000387,0.035193272740300006
ACH-000389,-0.0450761202195
ACH-000390,-0.022853603942999998
ACH-000393,-0.0970444701221
ACH-000395,-0.11186584740599999
ACH-000397,0.136608093323
ACH-000401,0.0180058682293
ACH-000402,-0.31379586091
ACH-000403,-0.17760317240899998
ACH-000404,-0.627266071085
ACH-000406,0.117418529738
ACH-000407,0.0006541855831769999
ACH-000408,0.0420037164879
ACH-000410,-0.0199053911712
ACH-000411,-0.310250180494
ACH-000414,-0.109206670265
ACH-000415,-0.132926800874
ACH-000416,0.0414842811775
ACH-000420,-0.08936804417760001
ACH-000421,0.057797457802800004
ACH-000424,-0.11386669192
ACH-000425,-0.0983997534377
ACH-000426,0.0762329276401
ACH-000427,-0.275446166175
ACH-000433,-0.270434254777
ACH-000436,-0.00842827253546
ACH-000444,-0.10677167276
ACH-000445,-0.436100317824
ACH-000448,-0.0548423857536
ACH-000450,-0.0016840198659799999
ACH-000452,0.0958421036673
ACH-000454,-0.258420599469
ACH-000458,-0.21285674904500002
ACH-000459,0.0515608401326
ACH-000460,-0.0570788935492
ACH-000461,-0.306320263677
ACH-000463,0.0259677269802
ACH-000464,-0.278613346195
ACH-000466,0.0369560965879
ACH-000467,0.10755933908399999
ACH-000468,-0.266919255402
ACH-000469,-0.24200309095
ACH-000470,0.0705819003584
ACH-000471,-0.031169725597900003
ACH-000472,-0.048763712958699995
ACH-000473,0.0989411258027
ACH-000475,-0.205089717659
ACH-000476,0.0619477083074
ACH-000477,-0.10392123065
ACH-000480,-0.24165509141600003
ACH-000481,0.0656811228859
ACH-000483,-0.0721062803888
ACH-000484,-0.211714624341
ACH-000485,-0.060989233094800005
ACH-000486,-0.205893224342
ACH-000487,0.044791346411699996
ACH-000488,-0.188711984141
ACH-000490,0.043963917367400004
ACH-000491,0.0722855755954
ACH-000495,-0.48128716638700003
ACH-000496,-0.249193546101
ACH-000499,-0.177229002753
ACH-000500,-0.34189757461
ACH-000502,-0.134136006968
ACH-000503,0.0726865035095
ACH-000505,0.104927369861
ACH-000507,-0.108577705625
ACH-000510,-0.0314133959554
