,MEI1 (150365)
ACH-000004,-0.101285290594
ACH-000007,-0.14623685322799998
ACH-000009,0.012104221628000001
ACH-000011,0.0210433025483
ACH-000012,-0.0485018049995
ACH-000013,-0.040561795167900004
ACH-000014,-0.0062057543743599996
ACH-000015,-0.0783615220578
ACH-000017,-0.0816411221617
ACH-000018,-0.17782591268800002
ACH-000019,0.144460291941
ACH-000021,0.0964030590216
ACH-000022,0.06156852177969999
ACH-000025,0.066003752874
ACH-000028,0.0277784463009
ACH-000030,-0.112424204837
ACH-000035,-0.00789193012442
ACH-000036,-0.022186404920600002
ACH-000037,0.285535955425
ACH-000039,0.14968499130899998
ACH-000040,0.131370226022
ACH-000041,-0.023557000864499997
ACH-000042,-0.0330187140163
ACH-000045,-0.015124820257500001
ACH-000047,0.136459368447
ACH-000052,0.0135449945166
ACH-000053,-0.0153320789942
ACH-000054,0.13744438455
ACH-000055,0.08086044422869999
ACH-000060,-0.0779943645149
ACH-000067,-0.0130669957846
ACH-000070,0.102706334528
ACH-000075,0.293686151633
ACH-000078,0.0202508910689
ACH-000082,0.0746668914399
ACH-000085,-0.250641509362
ACH-000086,0.17678096799000004
ACH-000087,0.0489467899525
ACH-000092,0.00424111899497
ACH-000095,0.00399206937855
ACH-000097,0.03863945571980001
ACH-000098,-0.012358837016000001
ACH-000099,0.049043703010599994
ACH-000108,0.029150519859899998
ACH-000113,0.00840537552534
ACH-000115,-0.0746371477136
ACH-000116,0.154619839236
ACH-000118,0.0033784432263800003
ACH-000120,-0.076334539168
ACH-000123,-0.0054754594671499995
ACH-000127,0.0117028876694
ACH-000128,0.0428657171338
ACH-000132,-0.05533539542230001
ACH-000133,0.109216799095
ACH-000137,0.234242459448
ACH-000138,0.197150000308
ACH-000142,0.00682678422254
ACH-000143,0.0410134808023
ACH-000146,-0.0696229804236
ACH-000148,0.118417586403
ACH-000150,0.183672324679
ACH-000152,0.060396946259900004
ACH-000153,-0.0206062893143
ACH-000159,0.21322964134199998
ACH-000160,-0.006300007703600001
ACH-000163,-0.0129778288769
ACH-000167,0.07110285773580001
ACH-000168,0.00696084082371
ACH-000169,0.10487568005100001
ACH-000178,0.08276366242960001
ACH-000182,0.11097348752
ACH-000183,0.026727679091400003
ACH-000188,0.010593691091799999
ACH-000189,0.161303048208
ACH-000190,0.20449999561299997
ACH-000198,0.07866715699110001
ACH-000204,-0.20760678590599999
ACH-000206,-0.08656006098030002
ACH-000207,0.173031996081
ACH-000211,0.14185270427000002
ACH-000215,0.0676512611375
ACH-000221,-0.023566262134500002
ACH-000222,-0.13202575177
ACH-000223,0.158778200422
ACH-000226,0.15336960491499999
ACH-000227,-0.13806799882200002
ACH-000228,0.0112931814343
ACH-000231,-0.08985470538830001
ACH-000232,0.0284875134235
ACH-000233,0.128812770121
ACH-000234,0.05345160499440001
ACH-000235,0.0482383035147
ACH-000237,-0.0296545342565
ACH-000238,0.114744533783
ACH-000243,0.120361768585
ACH-000244,0.15895858076199998
ACH-000246,0.0579479899867
ACH-000248,0.0693233000522
ACH-000250,0.111820256161
ACH-000251,0.37322026258900004
ACH-000253,0.0168257618814
ACH-000255,0.0952883020655
ACH-000256,0.009514676051729998
ACH-000257,-0.028562580968
ACH-000258,-0.21333988993900002
ACH-000259,0.102557244788
ACH-000260,-0.0388356760541
ACH-000261,-0.044513598909900004
ACH-000262,-0.0173482733258
ACH-000263,0.115018132805
ACH-000264,-0.051329841076600005
ACH-000265,-0.026008432181199997
ACH-000266,-0.027953136999499997
ACH-000272,0.021018588659799997
ACH-000273,-0.07245071001919999
ACH-000274,-0.08100457616739999
ACH-000277,0.21178128247699998
ACH-000278,-0.07437176021030001
ACH-000279,0.009012035567459999
ACH-000280,0.0167092428212
