,PFDN4 (5203)
ACH-000004,-0.618437645932
ACH-000007,-0.666368696469
ACH-000009,-0.582333922422
ACH-000011,-0.7546271841069999
ACH-000012,-0.529414402769
ACH-000013,-0.262455072071
ACH-000014,-0.548393635776
ACH-000015,-0.462318430662
ACH-000017,-0.7410206344079999
ACH-000018,-0.656907346616
ACH-000019,-0.954773714347
ACH-000021,-0.512926365572
ACH-000022,-0.45445985251800003
ACH-000025,-0.417132808364
ACH-000028,-0.878739890765
ACH-000030,-0.704198493636
ACH-000035,-0.122128645524
ACH-000036,-0.7325657030320001
ACH-000037,-0.6144393714549999
ACH-000039,-0.7944360122249999
ACH-000040,-0.6999224375859999
ACH-000041,-0.5038527057609999
ACH-000042,-0.663423480066
ACH-000045,-0.587740068702
ACH-000047,-0.535337495062
ACH-000052,-0.571683146574
ACH-000053,-0.578903093365
ACH-000054,-0.701150895651
ACH-000055,-0.7100512369580001
ACH-000060,-0.576307627906
ACH-000067,-0.665127725068
ACH-000070,-0.45584816726000005
ACH-000075,-0.728553058882
ACH-000078,-0.645347509009
ACH-000082,-0.90181107018
ACH-000085,-1.01570824115
ACH-000086,-0.342409736317
ACH-000087,-0.338907154579
ACH-000092,-0.36386729714599997
ACH-000095,-0.349121633496
ACH-000097,-0.627647262258
ACH-000098,-0.520036626506
ACH-000099,-0.500077965134
ACH-000108,-0.541020306888
ACH-000113,-0.305382344478
ACH-000115,-0.834447162031
ACH-000116,-0.779639048689
ACH-000118,-0.603151467611
ACH-000120,-0.386363952177
ACH-000123,-0.8571282992370001
ACH-000127,-0.44813677771300003
ACH-000128,-0.866035110607
ACH-000132,-0.338635572955
ACH-000133,-0.8398424283600001
ACH-000137,-0.340268045344
ACH-000138,-0.294283615721
ACH-000142,-0.5220711800069999
ACH-000143,-0.525952883857
ACH-000146,-0.691875927746
ACH-000148,-0.613283903012
ACH-000150,-0.667823559283
ACH-000152,-0.503097486187
ACH-000153,-0.40309911626
ACH-000159,-0.459125768809
ACH-000160,-0.5690769583349999
ACH-000163,-0.569732764577
ACH-000167,-0.512970986544
ACH-000168,-0.45973135564900003
ACH-000169,-0.5539614300110001
ACH-000178,-0.480711322939
ACH-000182,-0.293304059409
ACH-000183,-0.5873785344560001
ACH-000188,-0.737201862728
ACH-000189,-0.526402839089
ACH-000190,-0.485836372743
ACH-000198,-0.5396556458940001
ACH-000204,-0.79895549218
ACH-000206,-0.509637430563
ACH-000207,-0.8427157851629999
ACH-000211,-0.8553401660519999
ACH-000215,-0.523006013839
ACH-000221,-0.38667667961400004
ACH-000222,-0.574543653019
ACH-000223,-0.501916922949
ACH-000226,-0.49616595268799996
ACH-000227,-0.646242662502
ACH-000228,-0.5873536245300001
ACH-000231,-0.753795537661
ACH-000232,-0.807169967402
ACH-000233,-0.418201170723
ACH-000234,-0.44107273349200005
ACH-000235,-0.37862686411799995
ACH-000237,-0.529437578935
ACH-000238,-0.6421135218280001
ACH-000243,-0.469296643928
ACH-000244,-0.639130400643
ACH-000246,-0.438517015347
ACH-000248,-0.46058268973399996
ACH-000250,-0.779662250502
ACH-000251,-0.41230565388499996
ACH-000253,-0.540725486211
ACH-000255,-0.88901397665
ACH-000256,-0.278741106571
ACH-000257,-0.35380325298500004
ACH-000258,-0.28409490146899996
ACH-000259,-0.478805623926
ACH-000260,-0.7914424555930001
ACH-000261,-0.844334830597
ACH-000262,-0.6265479923839999
ACH-000263,-0.458909551995
ACH-000264,-0.858731324147
ACH-000265,-0.474382884159
ACH-000266,-0.649066625604
ACH-000272,-0.45250357346299996
ACH-000273,-0.796392283332
ACH-000274,-0.754554491562
ACH-000277,-0.9502096390360001
ACH-000278,-0.272199077249
ACH-000279,-0.536276501999
ACH-000280,-0.954147620192
ACH-000281,-0.44632562722900004
ACH-000288,-0.455150622394
ACH-000291,-0.744876632041
ACH-000293,-0.10573568184800002
ACH-000294,-0.6243276586609999
ACH-000295,-0.606372295404
ACH-000296,-0.20758857829799998
ACH-000302,-0.31952212004299996
ACH-000304,-0.458247182534
ACH-000307,-0.407668738498
ACH-000308,-0.37041533279399996
ACH-000310,-0.481102371192
ACH-000311,-0.406768416769
ACH-000312,-0.36419798276999993
ACH-000315,-0.524997772515
ACH-000316,-0.8595596854530001
ACH-000317,-0.396461004871
ACH-000318,-0.268748074519
ACH-000319,-0.15311869834300001
ACH-000320,-0.603780059603
ACH-000322,-0.838339078697
ACH-000323,-0.385579330008
ACH-000324,-0.468305938
ACH-000329,-0.883359806697
ACH-000330,-0.663372750326
ACH-000331,-0.8964797597220001
ACH-000332,-0.4030591057
ACH-000334,-0.36801711719400004
ACH-000335,-0.832153660962
ACH-000336,-0.515679142455
ACH-000337,-0.165347990458
ACH-000339,-0.311010564321
ACH-000341,-0.41697472534900004
ACH-000348,-0.58174572071
ACH-000350,-0.544272844561
ACH-000352,-0.418807391253
ACH-000356,-0.411843698561
ACH-000361,-0.576682254152
ACH-000362,-0.32425714019900004
ACH-000363,-0.371795483448
ACH-000364,-0.543108910239
ACH-000365,-0.279326100537
ACH-000366,-0.481420405187
ACH-000368,-0.8899644878
