,SPIB (6689)
ACH-000004,0.153552242816
ACH-000007,0.128971255247
ACH-000009,0.0205649282059
ACH-000011,0.196484826677
ACH-000012,0.17385709781800002
ACH-000013,-0.16388776659
ACH-000014,0.350760899389
ACH-000015,-0.061490887616999994
ACH-000017,0.19723977973
ACH-000018,0.0956164051957
ACH-000019,-0.0172565381268
ACH-000021,0.112288693553
ACH-000022,0.20934586265299998
ACH-000025,0.15826157713199998
ACH-000028,-0.042112603587300006
ACH-000030,0.008638141085049999
ACH-000035,0.052513288434899996
ACH-000036,0.40137357674699997
ACH-000037,0.07593718335489999
ACH-000039,0.162336302816
ACH-000040,0.212255419056
ACH-000041,0.10940457383300001
ACH-000042,0.09769559789339999
ACH-000045,0.0813605875799
ACH-000047,0.12412652093
ACH-000052,0.0816441481398
ACH-000053,0.190153950726
ACH-000054,0.155239621158
ACH-000055,0.140195514543
ACH-000060,0.24671296317699998
ACH-000067,0.181582161845
ACH-000070,-0.10177119785399999
ACH-000075,0.0021821666642299997
ACH-000078,0.243927447036
ACH-000082,0.154416892678
ACH-000085,0.0099718442706
ACH-000086,-0.047891503604
ACH-000087,0.122336784203
ACH-000092,-0.0027805160310999995
ACH-000095,0.056720536464499996
ACH-000097,0.014667554972600002
ACH-000098,0.0117633165986
ACH-000099,0.12999903055700002
ACH-000108,0.0671922225351
ACH-000113,0.10857322819700001
ACH-000115,-0.060850376381299996
ACH-000116,0.0397066390539
ACH-000118,0.058725970471800004
ACH-000120,-0.09127634973760002
ACH-000123,0.0505128137844
ACH-000127,0.0647906795647
ACH-000128,0.237102901484
ACH-000132,0.246694372533
ACH-000133,0.0252855011192
ACH-000137,-0.0075938113685899995
ACH-000138,0.00747388539888
ACH-000142,0.110980483463
ACH-000143,0.043418488780899996
ACH-000146,0.08066938840139999
ACH-000148,0.189817292176
ACH-000150,0.0464457681582
ACH-000152,0.337548093518
ACH-000153,0.197382753512
ACH-000159,0.026606017091099998
ACH-000160,0.0714997360274
ACH-000163,0.0809829935937
ACH-000167,0.16485011155999998
ACH-000168,-0.0680952223346
ACH-000169,-0.00762896736872
ACH-000178,0.0731616408786
ACH-000182,-0.0392601014479
ACH-000183,0.0724927932044
ACH-000188,0.0724465722103
ACH-000189,-0.051716949736
ACH-000190,0.0334747703663
ACH-000198,0.0380364874529
ACH-000204,0.18706309665399998
ACH-000206,0.10018937734200001
ACH-000207,-0.04155422658019999
ACH-000211,0.0751353928081
ACH-000215,0.09134238329649999
ACH-000221,-0.0883932943588
ACH-000222,0.00650783467124
ACH-000223,0.0824509116805
ACH-000226,0.12049441932499999
ACH-000227,0.256958291404
ACH-000228,0.10609981234400001
ACH-000231,0.115993016657
ACH-000232,0.14978676855599998
ACH-000233,0.0881560947106
ACH-000234,0.07553727486110001
ACH-000235,0.041214146636199996
ACH-000237,0.0754482922547
ACH-000238,0.0907138216272
ACH-000243,0.14930209230900002
ACH-000244,0.21418922509500002
ACH-000246,0.11430778945699999
ACH-000248,-0.0106230332545
ACH-000250,0.0408121274516
ACH-000251,-0.0708094847359
ACH-000253,-0.0394960743059
ACH-000255,0.0634617558675
ACH-000256,0.0836726652862
ACH-000257,0.223814599739
ACH-000258,0.193693753938
ACH-000259,0.118235860881
ACH-000260,0.0872710441895
ACH-000261,0.5054304311119999
ACH-000262,0.152250184431
ACH-000263,-0.106856301054
ACH-000264,0.0297418875976
ACH-000265,0.08763490863610002
ACH-000266,0.101953092107
ACH-000272,0.159560340054
ACH-000273,0.0519542368954
ACH-000274,0.181876120195
ACH-000277,0.147492253892
ACH-000278,0.08963498680700001
ACH-000279,0.118744451885
ACH-000280,0.037209329449900005
ACH-000281,0.0632352329623
ACH-000288,0.211483100971
ACH-000291,0.0864949084046
ACH-000293,0.101585541845
