,ANAPC11 (51529)
ACH-000004,-1.62265901959
ACH-000007,-1.26695770081
ACH-000009,-1.52928905729
ACH-000011,-1.42236482353
ACH-000012,-1.63631882528
ACH-000013,-1.6051456004499998
ACH-000014,-1.36232814151
ACH-000015,-1.50142162402
ACH-000017,-1.47028565088
ACH-000018,-1.58903449057
ACH-000019,-1.45060548747
ACH-000021,-1.6765905493200002
ACH-000022,-1.7683188380500001
ACH-000025,-1.58423676018
ACH-000028,-1.4293808437200002
ACH-000030,-1.64759671675
ACH-000035,-1.50827302657
ACH-000036,-1.55862345167
ACH-000037,-2.01815728055
ACH-000039,-1.6668420117299998
ACH-000040,-1.4440243391
ACH-000041,-1.6176834959900002
ACH-000042,-1.33716705646
ACH-000045,-1.64687139986
ACH-000047,-1.45550098128
ACH-000052,-1.66720619731
ACH-000053,-1.7040842029299998
ACH-000054,-1.60500573489
ACH-000055,-1.43860949932
ACH-000060,-1.43893043527
ACH-000067,-1.5728777247999999
ACH-000070,-1.7014016000799999
ACH-000075,-1.2958639717
ACH-000078,-1.52103639373
ACH-000082,-1.8305866569999998
ACH-000085,-1.41465339478
ACH-000086,-1.56873561695
ACH-000087,-1.47569635722
ACH-000092,-1.7666496029400003
ACH-000095,-1.70066214995
ACH-000097,-1.3288599351600001
ACH-000098,-1.6056637343200002
ACH-000099,-1.4429612894200001
ACH-000108,-1.53038254166
ACH-000113,-1.65363688919
ACH-000115,-2.4499515465400004
ACH-000116,-1.39123960706
ACH-000118,-1.41772403601
ACH-000120,-1.37960713324
ACH-000123,-1.6056721818700002
ACH-000127,-1.7942603094299998
ACH-000128,-1.5657348559200002
ACH-000132,-1.64263217049
ACH-000133,-1.3563522662600003
ACH-000137,-1.2760294026299999
ACH-000138,-1.6544184114700002
ACH-000142,-1.56605627708
ACH-000143,-1.68909304335
ACH-000146,-1.9577526949700002
ACH-000148,-1.47955338301
ACH-000150,-1.6686583357700002
ACH-000152,-1.5894861866999999
ACH-000153,-1.38879369365
ACH-000159,-1.4623112533200002
ACH-000160,-1.6762322975100001
ACH-000163,-1.76105292695
ACH-000167,-1.76327548219
ACH-000168,-1.65960798313
ACH-000169,-1.50702030322
ACH-000178,-1.40585517068
