,HSBP1 (3281)
ACH-000766,-0.13967061566800001
ACH-000767,-0.178300138057
ACH-000768,-0.278278200514
ACH-000769,-0.15395578204399998
ACH-000770,-0.049781007979100005
ACH-000771,-0.570853344825
ACH-000773,-0.255433446501
ACH-000776,0.0917492658648
ACH-000777,-0.458559476832
ACH-000778,-0.29452501702399997
ACH-000781,-0.153175103143
ACH-000782,-0.493730028816
ACH-000783,-0.0983050892459
ACH-000784,-0.154091025505
ACH-000785,-0.216725206004
ACH-000787,-0.0403937832579
ACH-000788,-0.291383126063
ACH-000791,-0.220221277395
ACH-000792,-0.19757258329
ACH-000794,-0.09100770957830001
ACH-000796,-0.658129668038
ACH-000799,-0.165725239298
ACH-000800,-0.26352026693
ACH-000802,-0.371271897332
ACH-000804,-0.230108259448
ACH-000805,-0.158880297865
ACH-000809,-0.052040034886300005
ACH-000810,0.0025886273504999997
ACH-000811,-0.0852015635729
ACH-000817,-0.24310936746999998
ACH-000819,-0.08801375570350001
ACH-000820,0.040463845919499995
ACH-000821,-0.177565977141
ACH-000822,-0.0625022381054
ACH-000823,-0.365395793072
ACH-000824,-0.22409301074000001
ACH-000827,-0.20020379238400002
ACH-000829,-0.07321564080630001
ACH-000831,-0.034633989617199996
ACH-000832,-0.5256772780219999
ACH-000833,-0.160560233262
ACH-000834,-0.38263266575800003
ACH-000835,-0.1709710511
ACH-000836,0.182616628338
ACH-000837,-0.112359279647
ACH-000838,-0.042092981138399994
ACH-000839,-0.41716288190800005
ACH-000840,0.0135709682261
ACH-000841,-0.305241204646
ACH-000843,-0.145510922775
ACH-000846,-0.505119504209
ACH-000847,-0.18991119684
ACH-000848,-0.115084366635
ACH-000849,-0.403546065892
ACH-000851,-0.289855405439
ACH-000855,-0.164701861772
ACH-000856,-0.16683593699000002
ACH-000858,-0.06489100052380001
ACH-000859,-0.207755570474
ACH-000861,-0.24935113370099998
ACH-000862,-0.352182844354
ACH-000865,-0.136055882495
ACH-000866,-0.192266960612
ACH-000867,-0.0825449299613
ACH-000869,-0.2290477983
ACH-000872,-0.28417036096500004
ACH-000873,-0.166013839248
ACH-000876,-0.166767134601
ACH-000878,-0.16062034033199998
ACH-000880,-0.6372270553180001
ACH-000881,-0.11904076180999999
ACH-000882,-0.178587340744
ACH-000884,-0.326240608251
ACH-000885,-0.31083997455699997
ACH-000887,-0.28493340484499996
ACH-000888,-0.218145106862
ACH-000889,-0.244360351536
ACH-000890,-0.155970912622
ACH-000896,-0.12332079079500001
ACH-000898,-0.15498438566199998
ACH-000900,-0.192256487871
ACH-000901,-0.0606270117507
ACH-000905,-0.27700807402600003
ACH-000906,-0.176545219937
ACH-000907,-0.28419807671
ACH-000910,0.015512801933799999
ACH-000911,-0.263452784124
ACH-000912,-0.19991641512299999
ACH-000913,-0.0353825158245
ACH-000915,-0.30126347275
ACH-000916,-0.437329661347
ACH-000917,-0.201958472595
ACH-000921,-0.134471775442
ACH-000924,-0.337718846721
ACH-000926,-0.8106695928190001
ACH-000928,-0.41555596067
ACH-000929,-0.365994306931
ACH-000932,-0.273393800263
ACH-000935,-0.123065108425
ACH-000936,-0.0806917921108
ACH-000937,-0.179499493057
ACH-000938,-0.0255017251081
ACH-000939,0.0563748332456
ACH-000941,-0.326578808926
ACH-000943,-0.166501674806
ACH-000946,-0.381323366455
ACH-000947,-0.319998319027
ACH-000948,-0.533211091676
ACH-000950,-0.134798491634
ACH-000953,-0.18234321402800002
ACH-000957,-0.406342896906
ACH-000958,-0.262837645623
ACH-000960,-0.21623409904100002
ACH-000963,0.0631691851151
ACH-000968,-0.23367350546000001
ACH-000969,-0.08138736606329999
ACH-000973,-0.0710040837514
ACH-000974,-0.302945478426
ACH-000975,-0.0799680527087
ACH-000976,-0.347267908062
ACH-000978,-0.530691901207
ACH-000980,-0.135792747163
ACH-000984,-0.257534704318
ACH-000986,-0.276437997913
ACH-000988,-0.31536867797400003
ACH-000993,-0.367187465554
ACH-000994,-0.23587412067699998
ACH-000996,-0.325879603235
ACH-001001,-0.42585501432499995
ACH-001020,0.20783951617199997
ACH-001028,-0.144307486859
ACH-001031,-0.39980558615
ACH-001038,-0.241031362891
ACH-001048,-0.19416027658799997
ACH-001050,-0.337573989005
ACH-001053,-0.44090340773100006
ACH-001054,-0.164498330737
ACH-001061,-0.14212432137599998
ACH-001067,-0.472052379426
ACH-001075,-0.052943625323900005
ACH-001096,-0.317563952249
ACH-001128,0.6557891431580001
ACH-001134,-0.29547752865800003
ACH-001151,-0.18921866934700002
ACH-001163,-0.031094679576599997
ACH-001164,-0.41622429495700003
ACH-001173,-0.18333945720199998
ACH-001183,-0.212699141926
ACH-001184,-0.270792821084
ACH-001190,-0.287756207551
ACH-001192,-0.104136618616
ACH-001193,0.157479612398
ACH-001196,-0.138722419136
ACH-001197,-0.492384034969
ACH-001205,-0.160883540363
ACH-001211,-0.261917853105
ACH-001212,-0.680177480821
ACH-001228,0.09122000677230001
ACH-001232,-0.142542990383
ACH-001239,-0.09084559128450001
ACH-001274,-0.268408328664
ACH-001275,-0.0856045742633
ACH-001277,-0.21651138594
ACH-001278,-0.09821904524049999
ACH-001280,-0.261905375356
ACH-001283,-0.07295731756089999
ACH-001289,-0.478099095573
ACH-001295,-0.19071710383
ACH-001300,-0.100321552467
ACH-001301,-0.039452557982
ACH-001302,-0.0647122667517
ACH-001303,0.06804045771549999
ACH-001306,-0.14568430587099998
ACH-001318,-0.043716401032300005
ACH-001322,-0.11989919207800001
ACH-001328,-0.29556545721
ACH-001332,-0.398019782051
ACH-001333,-0.180302362912
ACH-001336,-0.47707123876199997
ACH-001340,-0.0695915756503
ACH-001346,-0.182979962943
ACH-001353,-0.433293386919
ACH-001354,0.0756719008515
ACH-001367,-0.21505695071800002
ACH-001368,-0.0635018750454
ACH-001374,-0.27498255515299996
ACH-001375,-0.419608922776
ACH-001377,-0.38531207011999996
ACH-001380,-0.55224936214
ACH-001391,-0.482683858783
ACH-001407,0.00918896517677
ACH-001408,-0.233224415594
ACH-001413,-0.549519300683
ACH-001430,-0.06387972835990001
ACH-001431,-0.144834706897
ACH-001450,0.028773191269
ACH-001496,0.0186914710603
ACH-001500,0.106631535777
ACH-001521,-0.292544894846
ACH-001523,-0.189235528893
ACH-001532,-0.19384319679900003
ACH-001536,-0.45871708158
ACH-001550,0.289804923974
ACH-001552,-0.558239044256
ACH-001554,-0.147061680346
ACH-001645,-0.053981279340699996
ACH-001654,-0.103090961602
ACH-001715,-0.43731083733900006
ACH-001735,-0.28338077140900003
ACH-001736,-0.255365856547
ACH-001737,-0.316304992108
ACH-001740,-0.182437185898
ACH-001745,-0.13607946808399998
ACH-001750,-0.18403434227200002
ACH-001765,-0.170701164276
ACH-001956,-0.159186918984
ACH-001957,-0.301504998219
