,VMO1 (284013)
ACH-000160,-0.167514400553
ACH-000163,-0.180505412821
ACH-000167,-0.459953362917
ACH-000168,-0.265563980254
ACH-000169,-0.0511305417304
ACH-000178,-0.141784856023
ACH-000182,-0.260185289882
ACH-000183,-0.143673113608
ACH-000188,-0.326167377734
ACH-000189,-0.665455366768
ACH-000190,-0.469901962485
ACH-000198,-0.20598712130600003
ACH-000204,-0.288837133372
ACH-000206,-0.19696785272
ACH-000207,-0.49617830508500005
ACH-000211,-0.08223974707949999
ACH-000215,-0.153790288349
ACH-000221,-0.282363108153
ACH-000222,-0.0680900364729
ACH-000223,-0.106975299838
ACH-000226,-0.16884512647799998
ACH-000227,0.0210225801076
ACH-000228,-0.0102310316979
ACH-000231,-0.148050389394
ACH-000232,-0.0686816615589
ACH-000233,-0.110247025732
ACH-000234,-0.329325766921
ACH-000235,-0.109570846368
ACH-000237,-0.0990612422154
ACH-000238,-0.164617408598
ACH-000243,-0.0983548318823
ACH-000244,-0.266004404423
ACH-000246,-0.128130011016
ACH-000248,-0.113913179589
ACH-000250,-0.240790224402
ACH-000251,-0.06958235305810001
ACH-000253,-0.08987996934760001
ACH-000255,-0.0805905978275
ACH-000256,-0.326247819446
ACH-000257,-0.0724852988741
ACH-000258,0.116673616423
ACH-000259,-0.121681491259
ACH-000260,-0.214241496666
ACH-000261,-0.012994511196399999
ACH-000262,0.09079406983039999
ACH-000263,0.030987360378799997
ACH-000264,-0.166889250017
ACH-000265,-0.0979656467702
ACH-000266,-0.103594646376
ACH-000272,-0.173083788134
ACH-000273,-0.148734785166
ACH-000274,-0.483234628403
ACH-000277,-0.364400696772
ACH-000278,-0.119514341391
ACH-000279,-0.246270395172
ACH-000280,-0.197328908803
ACH-000281,-0.016783402714
ACH-000288,-0.45666749084799996
ACH-000291,0.08505833544680001
ACH-000293,-0.0802519012672
ACH-000294,-0.1711818288
ACH-000295,-0.24067261001899998
ACH-000296,-0.045252358973699995
ACH-000302,-0.168803351677
ACH-000304,0.159929337882
ACH-000307,-0.115846879913
ACH-000308,-0.07799264116110001
ACH-000310,-0.14760227398700002
ACH-000311,0.18281928009799997
ACH-000312,-0.107225034461
ACH-000315,-0.052536570132
ACH-000316,-0.197747000925
ACH-000317,-0.19383267855099998
ACH-000318,-0.17132152521299998
ACH-000319,-0.0740472540231
ACH-000320,0.11924824356699999
ACH-000322,0.043708239022199995
ACH-000323,-0.127369955921
ACH-000324,-0.349594226854
ACH-000329,-0.233522087923
ACH-000330,0.025978605451000003
ACH-000331,-0.314687398949
ACH-000332,-0.18397569348200002
ACH-000334,0.0955033776905
ACH-000335,-0.0390505242397
ACH-000336,0.0263864323809
ACH-000337,-0.355707962535
ACH-000339,-0.15932002653
ACH-000341,-0.129193127525
ACH-000348,-0.04451080239249999
ACH-000350,-0.18864815667100002
ACH-000352,-0.0630842337987
ACH-000356,-0.459723557041
ACH-000361,-0.310672034618
ACH-000362,-0.261674624566
ACH-000363,-0.17279308884199998
ACH-000364,-0.253806718911
ACH-000365,-0.359925408592
ACH-000366,-0.12767709382099998
ACH-000368,-0.0949435832769
ACH-000374,-0.259044354024
ACH-000375,-0.418812258386
ACH-000376,-0.171327964189
ACH-000381,-0.17371871253600002
ACH-000383,-0.160484933817
ACH-000387,-0.25478725781
ACH-000389,0.166727418591
ACH-000390,-0.15082943345
ACH-000393,-0.128312249772
ACH-000395,-0.235038609637
ACH-000397,-0.348750834232
ACH-000401,-0.20644804720600002
ACH-000402,0.3060363337
ACH-000403,-0.034136864397299994
ACH-000404,-0.26568151665999995
ACH-000406,-0.21892468015799998
ACH-000407,-0.265596452326
ACH-000408,-0.11450757854100001
ACH-000410,-0.057957001239300004
ACH-000411,-0.21219318480500002
ACH-000414,-0.162444297584
ACH-000415,-0.185212163191
ACH-000416,-0.086323690671
ACH-000420,-0.46720103440899996
ACH-000421,-0.221541259839
ACH-000424,-0.611082555205
ACH-000425,-0.0147492833609
ACH-000426,-0.39075602788
ACH-000427,-0.0520981001392
ACH-000433,-0.22896018258
ACH-000436,-0.0431124524576
ACH-000444,-0.232359490266
ACH-000445,-0.21386701815099998
ACH-000448,-0.11743534863
ACH-000450,0.0583559452894
ACH-000452,-0.266672713058
ACH-000454,-0.0910524022323
ACH-000458,-0.0245024463571
ACH-000459,-0.15782611739
ACH-000460,-0.20635174627500003
ACH-000461,-0.179859011829
ACH-000463,-0.11880778185799999
ACH-000464,-0.166461122678
ACH-000466,-0.20392575208500002
ACH-000467,-0.0591868838344
ACH-000468,-0.16467384354599998
ACH-000469,-0.25532924526399997
ACH-000470,-0.110205842948
ACH-000471,-0.350252064637
ACH-000472,-0.0951764743307
ACH-000473,-0.196440847398
ACH-000475,-0.250886816972
ACH-000476,-0.266400246662
ACH-000477,0.0606762326346
ACH-000480,-0.178099408205
ACH-000481,-0.151764585807
ACH-000483,-0.312089164781
ACH-000484,-0.04347614545009999
ACH-000485,-0.40382079348800004
ACH-000486,-0.171096141633
ACH-000487,-0.143582494187
ACH-000488,-0.276560582745
ACH-000490,-0.13857896535
ACH-000491,-0.09809762072619999
ACH-000495,0.0915173490415
ACH-000496,-0.162691856276
ACH-000499,0.06792534754219999
ACH-000500,-0.217370056511
ACH-000502,-0.267838347669
ACH-000503,0.0168811664789
ACH-000505,-0.116406540428
ACH-000507,0.000928412207511
ACH-000510,-0.0231121884986
ACH-000511,-0.136393426445
ACH-000512,-0.00235239171513
ACH-000516,0.0463388890355
ACH-000517,-0.192814433688
ACH-000518,-0.0640424435762
ACH-000520,-0.11415009387700001
ACH-000521,-0.044412546518199994
ACH-000522,-0.225736857061
ACH-000524,-0.384136400698
ACH-000527,-0.260880604026
ACH-000528,-0.0759981302233
ACH-000537,-0.153168644559
ACH-000541,-0.10351320913699999
ACH-000542,-0.45769724692599995
ACH-000544,0.07627525119919999
ACH-000545,-0.141854345179
ACH-000547,-0.267249354177
ACH-000548,-0.0934488149787
ACH-000549,-0.335478330742
ACH-000550,-0.289772259584
ACH-000552,-0.180040330172
ACH-000556,-0.306000611921
ACH-000557,-0.22435701228500002
ACH-000570,-0.178737260288
ACH-000571,-0.274350393342
ACH-000573,-0.043671866976899995
ACH-000576,-0.338458708774
ACH-000580,0.137943660481
ACH-000584,-0.07275487468510002
ACH-000585,-0.17185316246399998
ACH-000588,-0.29527923287700003
ACH-000589,-0.127513374261
ACH-000591,0.040042022064900006
ACH-000593,-0.217718418908
ACH-000600,-0.103995046051
ACH-000601,-0.140652434228
ACH-000604,-0.237079078629
ACH-000605,-0.34499346488899996
ACH-000606,-0.22528803158000005
ACH-000608,-0.392496935528
ACH-000614,-0.159055229264
ACH-000616,-0.0641112160043
ACH-000618,-0.0148700849056
ACH-000619,-0.262124120751
ACH-000620,-0.285286823995
ACH-000621,-0.280853203757
ACH-000622,-0.133955478815
ACH-000623,-0.36612306842500003
ACH-000624,-0.324028424476
ACH-000627,-0.19240995728100002
ACH-000630,-0.13938270183
ACH-000632,-0.201196466371
ACH-000633,-0.341311693968
ACH-000637,-0.134458448362
ACH-000638,-0.0108922281531
ACH-000646,0.0444282792827
ACH-000647,-0.14593332065300002
ACH-000648,-0.185611883402
ACH-000649,-0.041785569984300004
ACH-000651,-0.09269415958930001
ACH-000652,-0.136762582366
ACH-000653,-0.44625989014300005
ACH-000657,-0.146915658378
ACH-000658,-0.08743550894060001
ACH-000661,-0.056977903420199996
ACH-000662,-0.17670344086399997
ACH-000663,-0.11780096800499999
ACH-000665,-0.08627853486130001
ACH-000671,-0.14964943916200002
ACH-000673,-0.162586758833
ACH-000676,0.05987566868080001
ACH-000677,-0.146373409734
ACH-000681,-0.0127491986439
ACH-000682,-0.260101885135
ACH-000683,-0.0632032224545
ACH-000684,-0.194537436884
ACH-000688,-0.190339070282
ACH-000693,-0.140227281913
ACH-000694,-0.116375042137
ACH-000695,-0.019894495975699998
ACH-000696,-0.15027037155
ACH-000697,-0.423863388712
ACH-000699,-0.24537825379
ACH-000701,-0.21207985519499997
ACH-000706,-0.171962920033
ACH-000711,-0.39780119359
ACH-000713,-0.280105165344
ACH-000714,-0.235215728085
ACH-000718,-0.36906288463799997
ACH-000720,-0.0802708569985
ACH-000721,-0.310789508424
ACH-000724,-0.197874592381
ACH-000725,-0.0952608249577
ACH-000732,-0.461472753428
ACH-000734,-0.21735596807100002
ACH-000735,-0.373830554591
ACH-000736,-0.223799448783
ACH-000738,-0.105048338002
ACH-000746,-0.287807229466
ACH-000747,0.0107202263197
ACH-000748,-0.00210904536583
ACH-000753,-0.34616224956
ACH-000756,-0.080151051668
ACH-000757,-0.165276833147
ACH-000758,-0.16680997009600002
ACH-000760,-0.056500457653800004
ACH-000763,-0.19196523555
ACH-000764,-0.386982909908
ACH-000765,-0.0580547872151
ACH-000766,-0.117062223185
ACH-000767,-0.36949858065800006
ACH-000768,-0.190660461791
ACH-000769,-0.158410982875
ACH-000770,-0.09641496724950001
ACH-000771,-0.188365325128
ACH-000773,-0.275129685563
ACH-000776,-0.191743501914
ACH-000777,-0.206910117256
ACH-000778,-0.162595430755
ACH-000781,0.058095938758300006
ACH-000782,-0.145697580318
ACH-000783,-0.146927191441
ACH-000784,-0.125188071273
ACH-000785,-0.21488050774999998
ACH-000787,-0.28294622902399996
ACH-000788,-0.160725697755
ACH-000791,-0.07561533025810001
ACH-000792,-0.097482226745
ACH-000794,-0.0149720441136
ACH-000796,-0.360574535348
ACH-000799,-0.33990201565399997
ACH-000800,-0.37866590192599997
ACH-000802,-0.132211515193
ACH-000804,-0.323051997982
ACH-000805,0.25831420654
ACH-000809,0.005875292891770001
ACH-000810,-0.33221369820700003
ACH-000811,-0.126565043165
ACH-000817,-0.24298798362100002
ACH-000819,0.0373981564794
ACH-000820,-0.424808473738
ACH-000821,-0.439305732259
ACH-000822,-0.11919935065
ACH-000823,-0.0339420537517
ACH-000824,-0.030117709840500002
ACH-000827,-0.344204753152
ACH-000829,0.049387464976199995
ACH-000831,-0.0438364951614
ACH-000832,-0.0516881581493
ACH-000833,-0.481352461874
ACH-000834,-0.18049839407
ACH-000835,-0.169826864982
ACH-000836,-0.19805250550700002
ACH-000837,-0.0966830804266
ACH-000838,-0.27599890844700004
ACH-000839,-0.323670563601
ACH-000840,-0.537211973632
ACH-000841,0.0406796678024
ACH-000843,-0.11194378722300001
ACH-000846,0.106292782281
ACH-000847,-0.158563357316
ACH-000848,-0.18563512689800002
ACH-000849,-0.06716180127780001
ACH-000851,-0.27206881930599996
ACH-000855,-0.42520164886699996
ACH-000856,0.00654165833505
ACH-000858,-0.266975523884
ACH-000859,-0.118780920239
ACH-000861,-0.22663039718699998
ACH-000862,-0.310048815539
ACH-000865,-0.128561032464
ACH-000866,-0.230888829465
ACH-000867,-0.131031939275
ACH-000869,-0.28869554736499997
ACH-000872,-0.109827188356
ACH-000873,0.07150566317139999
ACH-000876,-0.308788891452
ACH-000878,-0.50185371303
ACH-000880,0.0811106007483
ACH-000881,-0.21873862144499998
ACH-000882,-0.11200784326400001
ACH-000884,0.0675420745239
ACH-000885,0.0800346853999
ACH-000887,-0.265463312855
ACH-000888,-0.146660760372
ACH-000889,-0.152770063264
ACH-000890,-0.162069895958
ACH-000896,-0.195017971136
ACH-000898,-0.166006282685
ACH-000900,0.0156457251526
ACH-000901,-0.18099087290600002
ACH-000905,-0.0261579084103
ACH-000906,-0.181375761459
ACH-000907,-0.034872505030499996
ACH-000910,-0.16661259498
ACH-000911,-0.07815941702330001
ACH-000912,-0.284628097705
ACH-000913,-0.18490453016800001
ACH-000915,-0.206782256492
ACH-000916,-0.338725342068
ACH-000917,-0.17975722355
ACH-000921,-0.213922786473
ACH-000924,-0.22391123436000002
ACH-000926,-0.312003075391
ACH-000928,-0.332360547786
ACH-000929,-0.150525338791
ACH-000932,-0.14240691257899998
ACH-000935,-0.088609093226
ACH-000936,-0.09451171991589999
ACH-000937,-0.19054001534899997
ACH-000938,-0.08609020393269999
ACH-000939,-0.384949017829
ACH-000941,-0.109048108978
ACH-000943,-0.114653240525
ACH-000946,-0.240907991522
ACH-000947,-0.113110068736
ACH-000948,-0.0197842261293
ACH-000950,-0.113712603839
ACH-000953,-0.10441816120200001
ACH-000957,-0.076445288818
ACH-000958,-0.110951635787
ACH-000960,-0.205462033237
ACH-000963,-0.186578814424
ACH-000968,-0.024616475559900004
ACH-000969,-0.134490284434
ACH-000973,-0.0808994007262
ACH-000974,-0.11056244467399999
ACH-000975,-0.304380027669
ACH-000976,-0.260574143484
ACH-000978,-0.603385718651
ACH-000980,-0.270957918808
ACH-000984,-0.126007026573
ACH-000986,-0.334520376731
ACH-000988,-0.36185455621299994
ACH-000993,-0.18710302778700003
ACH-000994,-0.130409523089
ACH-000996,-0.36038490424099995
ACH-001001,-0.22298861169
ACH-001020,0.0039764390534
ACH-001028,-0.16905292925700002
ACH-001031,-0.154627819937
ACH-001038,-0.0840610694136
ACH-001048,-0.164315072207
ACH-001050,-0.196346788582
ACH-001053,-0.15697493038
ACH-001054,-0.237544570794
ACH-001061,-0.163391915749
ACH-001067,-0.21001106266
ACH-001075,-0.516122809736
ACH-001096,-0.20780909554000002
ACH-001128,-0.0743002957525
ACH-001134,-0.0876585363294
ACH-001151,-0.100187105582
ACH-001163,-0.26611928928399997
ACH-001164,0.018113338011
ACH-001173,-0.174705571831
ACH-001183,-0.311635240179
ACH-001184,-0.023934742138099995
ACH-001190,-0.202011825127
ACH-001192,-0.231802032744
ACH-001193,-0.237895903941
ACH-001196,-0.203460232969
ACH-001197,-0.33565231559299996
ACH-001205,-0.309463576891
ACH-001211,-0.231654111014
ACH-001212,-0.33710266878
ACH-001228,-0.276753004003
ACH-001232,-0.39311623077299995
ACH-001239,-0.13931573850099999
ACH-001274,-0.176333529214
ACH-001275,-0.0930046080592
ACH-001277,-0.571679258437
ACH-001278,-0.144800977511
ACH-001280,0.17869114873300002
ACH-001283,-0.14543349468900002
ACH-001289,-0.09495752816739998
ACH-001295,-0.049039625432500004
ACH-001300,-0.07334509232919999
ACH-001301,-0.11120807291200001
ACH-001302,0.1695492029
ACH-001303,0.07144950500780001
ACH-001306,-0.263923799236
ACH-001318,-0.302981507834
ACH-001322,-0.0804904189826
ACH-001328,-0.14446241526599998
ACH-001332,-0.00545996992093
ACH-001333,0.11137616201199999
ACH-001336,-0.057269665291
ACH-001340,-0.13482006517
ACH-001346,-0.0529232329383
ACH-001353,-0.18625030335499998
ACH-001354,-0.028991549766
ACH-001367,-0.20678961683
ACH-001368,-0.0908650399991
ACH-001374,-0.137659572263
ACH-001375,-0.165823483753
ACH-001377,-0.115060043755
ACH-001380,-0.057207938705599995
ACH-001391,-0.241589304386
ACH-001407,0.034100229242099996
ACH-001408,-0.0553897251172
ACH-001413,-0.167305495776
ACH-001430,-0.252678556342
ACH-001431,0.115859589875
ACH-001450,-0.132948906296
ACH-001496,-0.253992585079
ACH-001500,0.0159585936431
ACH-001521,0.0731010401636
ACH-001523,-0.165232399936
ACH-001532,-0.15556883331399998
ACH-001536,-0.0116754213577
ACH-001550,-0.154731796447
ACH-001552,0.09711717894539999
ACH-001554,-0.269610568436
ACH-001645,-0.012767960805600002
ACH-001654,-0.158735249098
ACH-001715,-0.426767658134
ACH-001735,-0.362683311735
ACH-001736,-0.22912836513
ACH-001737,-0.208616576058
ACH-001740,-0.11718762114
ACH-001745,-0.0956528733092
ACH-001750,-0.257113144372
ACH-001765,-0.082131603693
ACH-001956,-0.13701905250399998
ACH-001957,0.013179174729
