,RSC1A1 (6248)
ACH-000293,-0.10965480944900001
ACH-000294,-0.0888197003386
ACH-000295,-0.16063418476299998
ACH-000296,-0.103360957954
ACH-000302,-0.183504167902
ACH-000304,-0.159858780765
ACH-000307,-0.07440754064289999
ACH-000308,-0.0492934568107
ACH-000310,0.055274918709399996
ACH-000311,-0.0299316363793
ACH-000312,-0.0937174441398
ACH-000315,0.0537731192229
ACH-000316,-0.09369524978839999
ACH-000317,-0.343765447592
ACH-000318,-0.0646575794215
ACH-000319,-0.00035817787163599997
ACH-000320,-0.0910519118585
ACH-000322,-0.028978288399900003
ACH-000323,-0.213312373938
ACH-000324,-0.139508833837
ACH-000329,-0.21447719878
ACH-000330,-0.0181650880942
ACH-000331,-0.0619138997006
ACH-000332,-0.12048760319
ACH-000334,0.0129283781793
ACH-000335,-0.12754332119
ACH-000336,-0.09224445567299999
ACH-000337,-0.17610092129000002
ACH-000339,-0.016046875201700003
ACH-000341,-0.206177205515
ACH-000348,-0.048276034429400004
ACH-000350,-0.0729431049043
ACH-000352,-0.166818765904
ACH-000356,0.056875389750499994
ACH-000361,0.137634661899
ACH-000362,-0.00817392833564
ACH-000363,-0.296168439454
ACH-000364,-0.0840950756683
ACH-000365,-0.06511303818530001
ACH-000366,-0.013299827119799998
ACH-000368,-0.12394806202099999
ACH-000374,0.0111809728565
ACH-000375,-0.20990860473499998
ACH-000376,-0.192247078871
ACH-000381,0.0150575872381
ACH-000383,-0.00853071415331
ACH-000387,0.0554255061873
ACH-000389,-0.192962231264
ACH-000390,-0.045636716958
ACH-000393,-0.0756218094144
ACH-000395,-0.157382944566
ACH-000397,-0.0304437031341
ACH-000401,-0.10641907956499999
ACH-000402,-0.5549941034220001
ACH-000403,-0.0314620909547
ACH-000404,0.059777827810399996
ACH-000406,-0.028754617997900002
ACH-000407,-0.163489682492
ACH-000408,-0.199766220528
ACH-000410,-0.177014989691
ACH-000411,-0.134177807964
ACH-000414,0.00092025393866
ACH-000415,0.000144468751381
ACH-000416,-0.0765825994309
ACH-000420,-0.219500381458
ACH-000421,-0.0561422487467
ACH-000424,-0.364136780845
ACH-000425,-0.137351378359
ACH-000426,-0.00790504233359
ACH-000427,-0.215405804491
ACH-000433,0.136848426639
ACH-000436,-0.202098303333
ACH-000444,-0.08083030939689999
ACH-000445,-0.0861211788123
ACH-000448,0.019863308759599997
ACH-000450,-0.131252948715
ACH-000452,-0.00086824802935
ACH-000454,-0.14705405246
ACH-000458,-0.0526117530913
ACH-000459,-0.15917002040300002
ACH-000460,-0.123059869688
ACH-000461,-0.0232072488687
ACH-000463,-0.18586569493900001
ACH-000464,-0.0779871022128
ACH-000466,0.0117896037255
ACH-000467,-0.142104581774
ACH-000468,0.009054318115909999
ACH-000469,-0.048781583807699994
ACH-000470,-0.36049063477399995
ACH-000471,-0.011556647813299998
ACH-000472,-0.0802635836181
ACH-000473,-0.12087589477399999
ACH-000475,-0.0264877837084
ACH-000476,-0.012210466526899999
ACH-000477,-0.0419240309447
ACH-000480,-0.200937122272
ACH-000481,0.00773155716724
ACH-000483,0.0542245299045
ACH-000484,-0.216395281335
ACH-000485,-0.0387946876559
ACH-000486,0.0744550460216
ACH-000487,-0.155822684961
ACH-000488,-0.15184336158
ACH-000490,-0.10964935072799999
ACH-000491,-0.020335645806599998
ACH-000495,-0.25886455577899997
ACH-000496,-0.205890753886
ACH-000499,0.073018625202
ACH-000500,-0.5782938932
ACH-000502,-0.118294117126
ACH-000503,-0.324828012535
ACH-000505,-0.0647047023465
ACH-000507,-0.163767062894
ACH-000510,0.03861467292680001
ACH-000511,-0.197462975856
ACH-000512,-0.42738431774700003
ACH-000516,0.00750972938428
ACH-000517,-0.0284639870904
ACH-000518,0.104422943175
ACH-000520,-0.0978757478392
ACH-000521,-0.202413765369
ACH-000522,-0.132185999945
ACH-000524,-0.0222160816693
ACH-000527,0.05672714840009999
ACH-000528,-0.0263092230524
ACH-000537,-0.18956876468800002
ACH-000541,-0.331475446363
ACH-000542,-0.0786897069352
ACH-000544,-0.049341925250500004
ACH-000545,-0.07127135026039999
ACH-000547,-0.172399010691
ACH-000548,-0.0132682566299
ACH-000549,-0.0903533354081
ACH-000550,-0.180283160488
ACH-000552,-0.0635800795981
ACH-000556,-0.028732122660599997
ACH-000557,0.00947949680597
ACH-000570,-0.12221510228499999
ACH-000571,-0.011980613889799999
ACH-000573,-0.12704504287
ACH-000576,0.177169761741
ACH-000580,-0.015443260999499999
ACH-000584,-0.0487350120674
ACH-000585,-0.134246845783
ACH-000588,-0.07918756822300001
ACH-000589,-0.0819415159089
ACH-000591,0.0328114540263
ACH-000593,-0.0192742954432
ACH-000600,0.0431089760451
ACH-000601,-0.14895831367
ACH-000604,0.18088486471299997
ACH-000605,0.00242101788067
ACH-000606,-0.14763344044
ACH-000608,-0.158911088135
ACH-000614,0.24679191713799997
ACH-000616,-0.0075146023997799995
ACH-000618,-0.15943281017000002
ACH-000619,0.00386509327385
ACH-000620,-0.0414318442461
ACH-000621,-0.058911016317
ACH-000622,-0.18324833608399999
ACH-000623,-0.19246163278700001
ACH-000624,0.0133788152015
ACH-000627,-0.040595186504099996
ACH-000630,-0.128674924901
ACH-000632,-0.08030422573260002
ACH-000633,-0.0509840096018
ACH-000637,0.0707859836391
ACH-000638,-0.09965339182810001
ACH-000646,0.033765341066700004
ACH-000647,-0.0496374983565
ACH-000648,-0.285742166654
ACH-000649,-0.122382125513
ACH-000651,-0.018052092004
ACH-000652,0.12133514797499999
ACH-000653,-0.0234859642942
ACH-000657,-0.140939832414
ACH-000658,-0.144014987006
ACH-000661,-0.201777493039
ACH-000662,-0.388602423521
ACH-000663,-0.20253594682
ACH-000665,-0.017151907871100002
ACH-000671,-0.009148274451450002
ACH-000673,-0.0855502047796
ACH-000676,-0.00042207543867
ACH-000677,0.131673797468
ACH-000681,-0.0893159230403
ACH-000682,-0.164786049339
ACH-000683,-0.0218414688502
ACH-000684,-0.127920406099
ACH-000688,-0.028810340137499998
ACH-000693,-0.037913275451400004
ACH-000694,-0.105386785781
ACH-000695,0.0713155521116
ACH-000696,-0.114056787133
ACH-000697,0.030908461557200003
ACH-000699,-0.143782263924
ACH-000701,0.275284287194
ACH-000706,-0.10598112023299999
ACH-000711,-0.0637399989601
ACH-000713,-0.00711693350157
ACH-000714,-0.0950780955586
ACH-000718,-0.116832653579
ACH-000720,-0.22723203326400002
ACH-000721,-0.10315817401900002
ACH-000724,0.10837222455800001
ACH-000725,-0.07248927112310001
ACH-000732,-0.06504912991209999
ACH-000734,-0.0909697737675
ACH-000735,-0.160385697764
ACH-000736,0.114213997567
ACH-000738,0.016616724024700002
ACH-000746,0.0630482856561
ACH-000747,-0.126075060504
ACH-000748,0.0135866321897
ACH-000753,-0.050665979447800005
ACH-000756,-0.31639855747400003
ACH-000757,0.132691854307
ACH-000758,-0.238975612255
ACH-000760,-0.276284543797
ACH-000763,-0.08397248679130001
ACH-000764,0.0769070402544
ACH-000765,-0.0007283562786210001
ACH-000766,-0.304299962954
ACH-000767,-0.0131491926572
ACH-000768,0.0796701315059
ACH-000769,0.0834504039679
ACH-000770,-0.062030841747699995
ACH-000771,-0.143086917662
ACH-000773,0.195493873935
ACH-000776,-0.0728933798125
ACH-000777,-0.0557777729253
ACH-000778,-0.00951841071311
ACH-000781,-0.121531264355
ACH-000782,-0.117490925672
ACH-000783,-0.0291732471534
ACH-000784,-0.05770367162409999
ACH-000785,-0.11452237807900001
ACH-000787,-0.08769965217720001
ACH-000788,-0.135401294651
ACH-000791,-0.0069717606812099995
ACH-000792,-0.201774432643
ACH-000794,-0.0427088735159
ACH-000796,-0.17568314338
ACH-000799,-0.0602510340226
ACH-000800,-0.046222202198599995
ACH-000802,0.0151497859867
ACH-000804,0.126103784319
ACH-000805,-0.0926550616738
ACH-000809,0.037583666830500004
ACH-000810,-0.287832368411
ACH-000811,-0.106275648371
ACH-000817,-0.26168975189300003
ACH-000819,0.0037895552673000003
ACH-000820,-0.207361057601
ACH-000821,-0.10193254986
ACH-000822,-0.10738791002800001
ACH-000823,0.0642731094826
ACH-000824,-0.09635980640519999
ACH-000827,0.00896485715364
ACH-000829,-0.11215875598099999
ACH-000831,-0.108274811865
ACH-000832,-0.00511978663968
ACH-000833,-0.049436729092399996
ACH-000834,-0.046982418699900004
ACH-000835,-6.18382063581e-05
ACH-000836,-0.161157979472
ACH-000837,-0.0397816940286
ACH-000838,-0.201105543754
ACH-000839,-0.170210722584
ACH-000840,-0.06330071879940001
ACH-000841,-0.07285733776100001
ACH-000843,-0.17103863235300001
ACH-000846,0.030528170224900005
ACH-000847,-0.0504713421582
ACH-000848,-0.121061204734
ACH-000849,0.103873664706
ACH-000851,-0.0511120081931
ACH-000855,-0.04769360526190001
ACH-000856,-0.135308727547
ACH-000858,-0.145957985222
ACH-000859,-0.177249768059
ACH-000861,-0.0076706732574
ACH-000862,0.011013428489600002
ACH-000865,-0.0105870766664
ACH-000866,-0.0532247212025
ACH-000867,-0.160364447799
ACH-000869,0.0738275659868
ACH-000872,-0.128056435382
ACH-000873,0.0967510555732
ACH-000876,0.16953975165500001
ACH-000878,-0.0247936430327
ACH-000880,-0.157482004653
ACH-000881,-0.0560381855522
ACH-000882,-0.102824313067
ACH-000884,-0.126512265405
ACH-000885,0.0763887510652
ACH-000887,-0.18722697445099998
ACH-000888,-0.159241514956
ACH-000889,-0.202472424961
ACH-000890,0.06886198629319999
ACH-000896,-0.0511380056912
ACH-000898,-0.0576726140044
ACH-000900,-0.19884101153
ACH-000901,-0.11825528183
ACH-000905,-0.07821494247250001
ACH-000906,0.00943111263311
ACH-000907,-0.163831141879
ACH-000910,-0.0226507046007
ACH-000911,-0.052391651140199995
ACH-000912,-0.0965246146208
ACH-000913,-0.0904567121817
ACH-000915,-0.138778731581
ACH-000916,0.0620902079017
ACH-000917,0.0109184068896
ACH-000921,-0.104825240648
ACH-000924,-0.00818534556447
ACH-000926,-0.209600434415
ACH-000928,-0.048450845690500004
ACH-000929,-0.278908501232
ACH-000932,-0.267747320736
ACH-000935,-0.052329964815800004
ACH-000936,-0.179863954625
ACH-000937,-0.0298198023158
ACH-000938,-0.116570797107
ACH-000939,0.131439774199
ACH-000941,0.13841128348200002
ACH-000943,-0.046176316672800005
ACH-000946,-0.07405636935110001
ACH-000947,-0.145578731497
ACH-000948,-0.245595773631
ACH-000950,-0.06915620289589999
ACH-000953,-0.1087442155
ACH-000957,-0.36174726699799997
ACH-000958,-0.302236453955
ACH-000960,0.030298919198599998
ACH-000963,-0.278587843343
ACH-000968,-0.107332756742
ACH-000969,-0.15938854078099998
ACH-000973,-0.010794672229799998
ACH-000974,-0.0346392336124
ACH-000975,-0.08925259170050001
ACH-000976,0.0035949389217300003
ACH-000978,-0.159290896031
ACH-000980,-0.0280996534583
ACH-000984,-0.11623036316600001
ACH-000986,-0.0895716324755
ACH-000988,-0.00743077260757
ACH-000993,-0.128385429076
ACH-000994,0.127959618254
ACH-000996,-0.053572774643000004
ACH-001001,-0.0258741136088
ACH-001020,-0.0636939287294
ACH-001028,-0.064015876527
ACH-001031,-0.0568088168136
ACH-001038,-0.145567314067
ACH-001048,0.027151639643000002
ACH-001050,-0.142165963264
ACH-001053,-0.21626748282299998
ACH-001054,0.0164649184001
ACH-001061,-0.046545820965400005
ACH-001067,-0.20617890749
ACH-001075,-0.0627621464579
ACH-001096,-0.08633918485570001
ACH-001128,-0.314695314756
ACH-001134,-0.181276119987
ACH-001151,-0.0110403523429
ACH-001163,-0.15940581211899998
ACH-001164,0.0522610285871
ACH-001173,-0.0235931679207
ACH-001183,-0.211970723254
ACH-001184,0.168910405792
ACH-001190,0.174674508488
ACH-001192,0.014418452047700002
ACH-001193,-0.307108897515
ACH-001196,-0.157079612634
ACH-001197,-0.0381297510768
ACH-001205,-0.140621783058
ACH-001211,-0.22071605284899998
ACH-001212,-0.259344548714
ACH-001228,0.105120712266
ACH-001232,-0.08967523187719999
ACH-001239,-0.24209493421599998
ACH-001274,-0.127588290692
ACH-001275,-0.0591646848759
ACH-001277,-0.11774273832
ACH-001278,-0.19289823347100002
ACH-001280,-0.23915160848099998
ACH-001283,0.022122203577
ACH-001289,-0.11404337315400001
ACH-001295,-0.0093313903451
ACH-001300,-0.1934079036
ACH-001301,0.0815854416708
ACH-001302,-0.04376135617190001
ACH-001303,0.0886753855861
ACH-001306,-0.171934380564
ACH-001318,-0.129591412943
ACH-001322,0.0337867742769
ACH-001328,-0.145289800064
ACH-001332,0.15348928273600002
ACH-001333,0.00766943307122
ACH-001336,-0.0973139400861
ACH-001340,-0.16534980508199998
ACH-001346,0.0743448742633
ACH-001353,-0.053386905807499996
ACH-001354,-0.574144263009
ACH-001367,-0.0280039384087
ACH-001368,-0.06982077499429999
ACH-001374,-0.0882119702187
ACH-001375,-0.0747760473937
ACH-001377,-0.05681971446840001
ACH-001380,-0.0362619165956
ACH-001391,0.028726043681600002
ACH-001407,-0.0751182295443
ACH-001408,-0.07673423266200001
ACH-001413,-0.345599396281
ACH-001430,0.271514557624
ACH-001431,0.07848070333160001
ACH-001450,0.12367204066700001
ACH-001496,-0.0297719527318
ACH-001500,0.08232053350850001
ACH-001521,-0.162982517791
ACH-001523,0.050548175156699994
ACH-001532,-0.0338712818775
ACH-001536,-0.196991243723
ACH-001550,-0.07070763324689999
ACH-001552,-0.056837260669300005
ACH-001554,-0.108575544059
ACH-001645,0.00316886814429
ACH-001654,-0.037808763174999996
ACH-001715,0.117870448632
ACH-001735,-0.110534424611
ACH-001736,-0.042175998783099994
ACH-001737,0.319282732452
ACH-001740,-0.202378734439
ACH-001745,-0.0805473475308
ACH-001750,-0.028273974556800002
ACH-001765,-0.04418129227940001
ACH-001956,-0.0739499814253
ACH-001957,0.033761980720700004
