,MYL9 (10398)
ACH-000004,-0.488365315764
ACH-000007,-0.134893842687
ACH-000009,-0.391005813169
ACH-000011,-0.554576286144
ACH-000012,-0.16649143184
ACH-000013,-0.12248811116599999
ACH-000014,-0.12495453162
ACH-000015,-0.21617864742100001
ACH-000017,-0.291270107778
ACH-000018,-0.269186374888
ACH-000019,-0.172584480821
ACH-000021,-0.22257747786999996
ACH-000022,-0.188969744026
ACH-000025,-0.362271288562
ACH-000028,-0.296263497949
ACH-000030,-0.233215282976
ACH-000035,-0.262543627258
ACH-000036,-0.31940169654399997
ACH-000037,-0.38935912136699996
ACH-000039,-0.219466607591
ACH-000040,-0.23665481607500002
ACH-000041,-0.178790908507
ACH-000042,-0.306866129287
ACH-000045,-0.17150657559500002
ACH-000047,-0.209162036259
ACH-000052,-0.337677105564
ACH-000053,-0.052461216931999996
ACH-000054,-0.279884473365
ACH-000055,-0.305839660126
ACH-000060,-0.443625104596
ACH-000067,-0.167313823974
ACH-000070,-0.356000814667
ACH-000075,-0.6348225825330001
ACH-000078,-0.152331800394
ACH-000082,-0.39630898930799996
ACH-000085,-0.796457596145
ACH-000086,-0.422413352585
ACH-000087,-0.40438943699100005
ACH-000092,-0.39330901389300005
ACH-000095,-0.125370843893
ACH-000097,-0.429854574871
ACH-000098,-0.16804571495099999
ACH-000099,-0.33309137161200003
ACH-000108,-0.245027131014
ACH-000113,0.0356721105396
ACH-000115,-0.272874035489
ACH-000116,-0.229470511582
ACH-000118,-0.148741357782
ACH-000120,-0.07502722702039999
ACH-000123,-0.350831839035
ACH-000127,-0.28594198876800003
ACH-000128,-0.213636188613
ACH-000132,-0.015029517101399999
ACH-000133,-0.462421309761
ACH-000137,-0.288290139005
ACH-000138,-0.202197010944
ACH-000142,-0.467086233922
ACH-000143,-0.39927977839100004
ACH-000146,-0.227698938259
ACH-000148,-0.49100794822899996
ACH-000150,-0.203218635134
ACH-000152,-0.357311575766
ACH-000153,-0.564604968776
ACH-000159,-0.314684835046
ACH-000160,-0.289323014602
ACH-000163,-0.35698673526600005
ACH-000167,-0.565150456865
ACH-000168,-0.289163976552
ACH-000169,-0.35118684866800004
ACH-000178,-0.232479072258
ACH-000182,-0.47911673724299997
ACH-000183,-0.257312616894
ACH-000188,-0.2447445136
ACH-000189,-0.37380642452600005
ACH-000190,-0.543974567706
ACH-000198,-0.244586143592
ACH-000204,0.05416634111819999
ACH-000206,-0.16187433895300002
ACH-000207,-0.38762458025799995
ACH-000211,-0.335959734354
ACH-000215,-0.467045999002
ACH-000221,-0.229057562786
ACH-000222,-0.169463004882
ACH-000223,-0.315866495841
ACH-000226,-0.226783402799
ACH-000227,-0.5063916436
ACH-000228,-0.256234768432
ACH-000231,-0.45811894091600003
ACH-000232,-0.355105751414
ACH-000233,-0.253358106772
ACH-000234,-0.39403113431599995
ACH-000235,-0.161722390024
ACH-000237,-0.10718699228800001
ACH-000238,-0.46580929081999994
ACH-000243,-0.215367658385
ACH-000244,-0.730958960414
ACH-000246,-0.426729435452
ACH-000248,-0.275052250316
ACH-000250,-0.37809158629600004
ACH-000251,-0.340285775373
ACH-000253,-0.315937724208
ACH-000255,-0.4514112437100001
ACH-000256,-0.268493894159
ACH-000257,-0.40279679628
ACH-000258,-0.26549917416200003
ACH-000259,-0.229173104582
ACH-000260,-0.274007499277
ACH-000261,-0.32457309397399997
ACH-000262,-0.41537267759700003
ACH-000263,-0.574913434609
ACH-000264,-0.575657823001
ACH-000265,-0.162071824772
ACH-000266,-0.110177796972
ACH-000272,-0.30301282832299997
ACH-000273,-0.25628959561500003
ACH-000274,-0.453671761457
ACH-000277,-0.637665979523
ACH-000278,-0.298165854869
ACH-000279,-0.206646945007
ACH-000280,-0.480094306571
ACH-000281,0.00601405784447
ACH-000288,-0.22392097689100002
ACH-000291,-0.34520204586900005
ACH-000293,-0.197793198812
ACH-000294,-0.233854907883
ACH-000295,-0.20044803517299997
ACH-000296,-0.302901599238
ACH-000302,-0.270663736353
ACH-000304,-0.8841491924220001
ACH-000307,-0.26367534139800003
ACH-000308,-0.286395170519
ACH-000310,0.05157706059219999
ACH-000311,-0.196798830375
ACH-000312,-0.14964486154999998
ACH-000315,-0.36304517209200005
ACH-000316,-0.22873940245299998
ACH-000317,-0.07228393970630001
ACH-000318,-0.322955752374
ACH-000319,-0.176044642666
ACH-000320,0.127736505631
ACH-000322,-0.09884534974369999
ACH-000323,-0.326489685316
ACH-000324,-0.290931202599
ACH-000329,-0.173561447912
ACH-000330,-0.371519142229
ACH-000331,-0.404170683414
ACH-000332,-0.319260805454
ACH-000334,-0.234207465612
ACH-000335,-0.142951820266
ACH-000336,-0.314138747974
ACH-000337,-0.265453231075
ACH-000339,-0.221208733468
ACH-000341,-0.493582855211
ACH-000348,-0.449459345937
ACH-000350,-0.468144401273
ACH-000352,-0.328490454862
ACH-000356,-0.436785129841
ACH-000361,-0.310650367644
ACH-000362,-0.182172280482
ACH-000363,-0.43721563543200004
ACH-000364,-0.175815150053
ACH-000365,-0.161850591592
ACH-000366,-0.388107525118
ACH-000368,-0.0630673024362
ACH-000374,-0.336698824652
ACH-000375,-0.552853091645
ACH-000376,-0.39326721145300003
ACH-000381,-0.323362004119
ACH-000383,-0.215355378559
ACH-000387,-0.413999603728
ACH-000389,-0.420655251019
ACH-000390,-0.208074277682
ACH-000393,-0.31440063898000004
ACH-000395,-0.14674222803099998
