,PAIP2B (400961)
ACH-000004,0.023997582884999997
ACH-000007,0.282218796898
ACH-000009,0.0662826119695
ACH-000011,-0.08499113543589999
ACH-000012,-0.0779500905365
ACH-000013,0.167921886609
ACH-000014,-0.0677568436875
ACH-000015,0.0623222876189
ACH-000017,0.159244375249
ACH-000018,0.09544011696460002
ACH-000019,0.36339879655199997
ACH-000021,0.0027640227580500005
ACH-000022,0.165012965563
ACH-000025,0.25392614527
ACH-000028,-0.0438784940799
ACH-000030,0.085821396751
ACH-000035,-0.00876154588141
ACH-000036,0.103350252538
ACH-000037,0.0515424782305
ACH-000039,0.170789478225
ACH-000040,0.306747003487
ACH-000041,0.00461343528353
ACH-000042,-0.102978076615
ACH-000045,0.0864451082092
ACH-000047,0.0491704349842
ACH-000052,0.08959708858689999
ACH-000053,-0.0506163099313
ACH-000054,0.11748680783099999
ACH-000055,-0.045016165943700004
ACH-000060,0.0916870053897
ACH-000067,0.0751143453247
ACH-000070,-0.05283432230290001
ACH-000075,0.09763501108589999
ACH-000078,0.213964572166
ACH-000082,-0.0075462804710700005
ACH-000085,-0.0430756223629
ACH-000086,-0.026669140628299996
ACH-000087,0.18246712785
ACH-000092,0.08945420784389999
ACH-000095,0.0526364006168
ACH-000097,0.12486488058800001
ACH-000098,0.339376075903
ACH-000099,0.0273730603446
ACH-000108,0.133145990372
ACH-000113,0.16519708785999998
ACH-000115,-0.0307098026155
ACH-000116,0.0342377638581
ACH-000118,-0.00302045331441
ACH-000120,0.140237529698
ACH-000123,0.0433236559886
ACH-000127,-0.0014180390157000002
ACH-000128,0.18551467659600002
ACH-000132,0.183204369542
ACH-000133,0.16183757350199998
ACH-000137,0.198502162536
ACH-000138,-0.023170170543999998
ACH-000142,-0.32693640026099996
ACH-000143,0.158633178228
ACH-000146,0.0327299180715
ACH-000148,0.0933773088867
ACH-000150,0.046979900093599994
ACH-000152,-0.0112733603333
ACH-000153,0.20831150818900002
ACH-000159,-0.08488830353289999
ACH-000160,-0.142891735731
ACH-000163,0.062181573897099995
ACH-000167,-0.11738928789000001
ACH-000168,-0.155743043759
ACH-000169,0.105018168072
ACH-000178,0.11187386314600001
ACH-000182,0.116501075224
ACH-000183,0.106852917852
ACH-000188,0.024274925854700004
ACH-000189,0.0116003774901
ACH-000190,0.193763986698
ACH-000198,0.0607690085429
ACH-000204,0.028299420817299997
ACH-000206,-0.14577586480000002
ACH-000207,0.08414187354769999
ACH-000211,0.13178605745400002
ACH-000215,0.11630746916300001
ACH-000221,-0.0662825821253
ACH-000222,0.200844555884
ACH-000223,0.030315338355400002
ACH-000226,-0.023573818420599996
ACH-000227,0.100711551052
ACH-000228,0.10256400339600001
ACH-000231,-0.0512046687573
ACH-000232,0.079702970213
ACH-000233,-0.192968276919
ACH-000234,0.154651577818
ACH-000235,0.06889541678910001
ACH-000237,0.165313607326
ACH-000238,-0.0783338344163
ACH-000243,0.0303651332117
ACH-000244,0.0496603109578
ACH-000246,0.12097284838300001
ACH-000248,0.220988693766
ACH-000250,-0.028919124553799996
ACH-000251,0.11948033699100001
ACH-000253,0.10139636198799999
ACH-000255,0.083884617555
ACH-000256,0.234222923979
ACH-000257,0.299916722436
ACH-000258,0.369317013705
ACH-000259,-0.0292822081103
ACH-000260,0.0746244145733
ACH-000261,-0.0280516697609
ACH-000262,-0.0192471401697
ACH-000263,-0.22443058936299998
ACH-000264,-0.00807946810534
ACH-000265,0.00172974569455
ACH-000266,0.07567238010810001
ACH-000272,0.09165844265010001
ACH-000273,0.167343233986
ACH-000274,0.052022114517800006
ACH-000277,-0.208182495922
ACH-000278,0.027257707241700003
ACH-000279,0.029539964801599997
ACH-000280,0.080174830792
ACH-000281,0.177039937169
ACH-000288,0.0652339849191
ACH-000291,0.0085299451037
ACH-000293,0.05164366727130001
ACH-000294,0.109144689812
ACH-000295,0.0977158855123
ACH-000296,0.0322721248292
ACH-000302,0.136707965552
ACH-000304,0.007239427249790001
ACH-000307,0.0344342412586
ACH-000308,0.08469271045230001
ACH-000310,0.17981801722100002
ACH-000311,-0.0800437532029
ACH-000312,0.10449482213300001
ACH-000315,0.219320143851
ACH-000316,0.15139503975500002
ACH-000317,-0.0006360226531269999
ACH-000318,0.0004017528015869999
ACH-000319,0.326262290753
ACH-000320,-0.010697103031600002
ACH-000322,-0.36459790725100005
ACH-000323,0.133955579693
ACH-000324,0.0485737288169
ACH-000329,0.322915122866
ACH-000330,-0.10608362214299999
ACH-000331,-0.0302318982779
ACH-000332,-0.00487713262376
ACH-000334,-0.011828416241299999
ACH-000335,0.31785646286999997
ACH-000336,0.42718126635700004
ACH-000337,0.31706983977
ACH-000339,0.14475108810999998
ACH-000341,0.0745998663566
ACH-000348,0.117729579268
ACH-000350,0.0005674229006419999
ACH-000352,0.146540950639
ACH-000356,-0.0290962142277
ACH-000361,-0.0450057072993
ACH-000362,0.059566374090400005
ACH-000363,0.131230463672
ACH-000364,0.21582831878699998
ACH-000365,0.07517367769019999
ACH-000366,0.0639413042466
ACH-000368,0.131105490729
ACH-000374,0.0562396298365
ACH-000375,0.105320982565
ACH-000376,-0.0567644332876
ACH-000381,0.110289345173
ACH-000383,0.15687027268
ACH-000387,-0.005764661231140001
ACH-000389,0.0920421131161
ACH-000390,0.0546343847308
ACH-000393,-0.014071188039299999
ACH-000395,-0.0147774639319
ACH-000397,0.00682841391341
ACH-000401,-0.13331859793
ACH-000402,-0.158135238132
ACH-000403,0.130045260182
ACH-000404,0.127764200312
ACH-000406,-0.0734329771572
ACH-000407,0.063083466534
ACH-000408,-0.175172113803
ACH-000410,0.0141931539866
ACH-000411,0.127807790315
ACH-000414,0.028758723207
ACH-000415,0.0954695245373
ACH-000416,-0.041100219399699996
ACH-000420,0.13493201068900001
ACH-000421,0.155719560356
ACH-000424,0.07972017303830001
ACH-000425,0.028774753272500002
ACH-000426,0.328558320794
ACH-000427,0.027189187417200004
ACH-000433,-0.059972753953900004
ACH-000436,0.137275788922
ACH-000444,-0.0370762807852
ACH-000445,0.111567635198
ACH-000448,0.206461856246
ACH-000450,-0.258419275048
ACH-000452,0.100353965886
ACH-000454,-0.05589933408969999
ACH-000458,0.0503907562154
ACH-000459,-0.28338235964499997
ACH-000460,0.019375771338200003
ACH-000461,-0.00170893791391
ACH-000463,0.239138812113
ACH-000464,0.126981922049
ACH-000466,-0.07898408076230001
ACH-000467,0.00378096923771
ACH-000468,0.0107833653682
ACH-000469,0.157742130852
ACH-000470,0.143160590353
ACH-000471,0.103090947993
ACH-000472,0.0480200308054
ACH-000473,0.234852291697
ACH-000475,0.138644311041
ACH-000476,0.124416765087
ACH-000477,0.140138712233
ACH-000480,0.0389308319012
ACH-000481,-0.0282588050752
ACH-000483,-0.13545703557
ACH-000484,0.186667099938
ACH-000485,0.142576145
ACH-000486,0.0635304910705
ACH-000487,0.056305048378300006
ACH-000488,0.0926303697834
ACH-000490,0.0153697619297
ACH-000491,-0.013717933434099999
ACH-000495,0.13752720625700002
ACH-000496,0.0525310178158
ACH-000499,0.0349422979448
ACH-000500,-0.689998372773
ACH-000502,0.028922461056300003
ACH-000503,-0.191454513419
ACH-000505,-0.0392745141954
ACH-000507,0.0189505170671
ACH-000510,0.059615774014499995
ACH-000511,0.109830668345
ACH-000512,0.0371087059042
ACH-000516,0.13538820619
ACH-000517,0.06675940273389999
ACH-000518,0.17436594965399999
ACH-000520,0.18005974008499998
ACH-000521,0.088159357966
ACH-000522,0.09153998832219999
ACH-000524,0.07934739063969999
ACH-000527,0.139942127597
ACH-000528,-0.0160038255076
ACH-000537,0.043131614644800004
ACH-000541,0.07658894838239999
ACH-000542,0.135800414213
ACH-000544,0.0388302621195
ACH-000545,-0.035677782315199996
ACH-000547,0.24628315271200002
ACH-000548,0.04385119673790001
ACH-000549,-0.049521153000099995
ACH-000550,0.319243074804
ACH-000552,0.17621725409699998
ACH-000556,-0.0838635667714
ACH-000557,-0.09454281860880001
ACH-000570,0.0294036039528
ACH-000571,0.177581081682
ACH-000573,-0.0478206777804
ACH-000576,0.17192392958
ACH-000580,-0.0704874518125
ACH-000584,0.0311051480283
