,FDPS (2224)
ACH-000232,-0.7560213053560001
ACH-000233,-0.445127873528
ACH-000234,-0.85783856833
ACH-000235,-0.858163445678
ACH-000237,-0.7476898948
ACH-000238,-0.514732702883
ACH-000243,-0.90770288134
ACH-000244,-0.848694039659
ACH-000246,-0.60588607851
ACH-000248,-0.8462852727369999
ACH-000250,-1.0083217505
ACH-000251,-0.567731473071
ACH-000253,-0.788449011397
ACH-000255,-1.04223087324
ACH-000256,-0.559985355723
ACH-000257,-1.44682514753
ACH-000258,-1.3422590364200002
ACH-000259,-1.2039025751999999
ACH-000260,-0.569557687908
ACH-000261,-0.5934468274570001
ACH-000262,-0.663521654035
ACH-000263,-0.843703289966
ACH-000264,-0.64704805392
ACH-000265,-0.611632828965
ACH-000266,-0.563910467356
ACH-000272,-1.56361781149
ACH-000273,-1.4617607045299998
ACH-000274,-0.405063272636
ACH-000277,-0.653052795396
ACH-000278,-0.6808222688600001
ACH-000279,-1.62382969398
ACH-000280,-0.272295164224
ACH-000281,-0.7027627229279999
ACH-000288,-0.832197120628
ACH-000291,-0.551435365781
ACH-000293,-0.876081369875
ACH-000294,-1.2658910449299998
ACH-000295,-1.05532971256
ACH-000296,-1.08922314279
ACH-000302,-0.422503684796
ACH-000304,-0.8016884024400001
ACH-000307,-0.626794909555
ACH-000308,-0.5879288066539999
ACH-000310,-0.98320501654
ACH-000311,-0.5612085461140001
ACH-000312,-0.9629444771410001
ACH-000315,-0.857572353751
ACH-000316,-0.761951627843
ACH-000317,-0.7344887367399999
ACH-000318,-0.92817095844
ACH-000319,-0.9205501905239999
ACH-000320,-0.829794107894
ACH-000322,-0.445154944224
ACH-000323,-0.750043999529
ACH-000324,-0.8553271846960001
ACH-000329,-0.605064514534
ACH-000330,-0.949766754498
ACH-000331,-0.542605451975
ACH-000332,-0.598312563623
ACH-000334,-1.1834364900399998
ACH-000335,-0.560256003407
ACH-000336,-0.7732254491859999
ACH-000337,-1.31379092531
ACH-000339,-0.658862107326
ACH-000341,-0.973035481684
ACH-000348,-0.631028492807
ACH-000350,-0.608663180457
ACH-000352,-1.07440222379
ACH-000356,-0.784100359576
ACH-000361,-0.370074831487
ACH-000362,-1.166783634
ACH-000363,-0.37698855238300005
ACH-000364,-0.863990027513
ACH-000365,-1.2541405888
ACH-000366,-1.46957082148
ACH-000368,-0.58329845679
ACH-000374,-1.1613328772799998
ACH-000375,-0.41313339146
ACH-000376,-0.6687056761410001
ACH-000381,-1.1328153033200001
ACH-000383,-1.59884607231
ACH-000387,-0.871333192339
ACH-000389,-0.693891252036
ACH-000390,-0.747791056402
ACH-000393,-0.37641896071500003
ACH-000395,-1.05880351382
ACH-000397,-0.7976167262970001
ACH-000401,-0.845220420695
ACH-000402,-0.6659076415030001
ACH-000403,-0.9294097636030001
ACH-000404,-0.704396223613
ACH-000406,-0.9811721680490001
ACH-000407,-0.616194717399
ACH-000408,-0.920679644003
ACH-000410,-0.673860464245
ACH-000411,-0.687832022233
ACH-000414,-1.0484137983
ACH-000415,-0.793545395211
ACH-000416,-0.526757388683
ACH-000420,-0.558813641725
ACH-000421,-0.7680621479590001
ACH-000424,-0.817863183369
ACH-000425,-0.722359170626
ACH-000426,-0.51016488079
ACH-000427,-0.76814024587
ACH-000433,-0.645356001978
ACH-000436,-0.584357787093
ACH-000444,-0.409394077196
ACH-000445,-0.6132855590999999
ACH-000448,-1.30361108185
ACH-000450,-1.10277405904
ACH-000452,-0.41149488172399995
ACH-000454,-1.2763351366700002
ACH-000458,-0.578487477455
ACH-000459,-0.522259034943
ACH-000460,-1.10685189832
ACH-000461,-0.866417042463
ACH-000463,-0.641791871824
ACH-000464,-0.779391410662
ACH-000466,-0.529750085179
ACH-000467,-0.6806268625390001
ACH-000468,-1.03496855157
ACH-000469,-0.53889607916
ACH-000470,-0.770583244321
ACH-000471,-0.828324669722
ACH-000472,-0.7103368742910001
ACH-000473,-0.346108319306
ACH-000475,-0.765708789781
ACH-000476,-0.640346537306
ACH-000477,-0.5197481222779999
ACH-000480,-0.7186270021080001
ACH-000481,-1.11886076441
ACH-000483,-0.514955716378
ACH-000484,-0.880742769531
ACH-000485,-0.614996911054
ACH-000486,-0.427450401594
ACH-000487,-1.1984910765899999
ACH-000488,-0.49281389198799996
ACH-000490,-0.556313530037
ACH-000491,-0.589764392687
ACH-000495,-1.39543397362
ACH-000496,-0.716900366946
ACH-000499,-0.818893439641
ACH-000500,-0.903016586676
ACH-000502,-0.484116391989
ACH-000503,-0.915965404831
ACH-000505,-0.612661069669
ACH-000507,-0.844750581507
ACH-000510,-0.78697663766
ACH-000511,-0.48771358918499996
ACH-000512,-0.655481977405
ACH-000516,-0.741543716507
ACH-000517,-0.42974513156800004
ACH-000518,-0.529975570025
ACH-000520,-1.3510149967700003
ACH-000521,-0.934154843348
ACH-000522,-1.1837755155299998
ACH-000524,-0.896712786239
ACH-000527,-0.569115500442
ACH-000528,-0.492919769814
ACH-000537,-0.425333163196
ACH-000541,-0.7372820399690001
ACH-000542,-0.67822454801
ACH-000544,-0.81345798295
ACH-000545,-0.534404927288
ACH-000547,-0.7659241992120001
ACH-000548,-1.3684329273
ACH-000549,-0.667174025617
ACH-000550,-0.709286419384
ACH-000552,-0.932858402569
ACH-000556,-0.689585243608
ACH-000557,-1.05827427309
ACH-000570,-0.9038253257619999
ACH-000571,-0.947829057855
ACH-000573,-0.654403328705
ACH-000576,-0.45586423388499997
ACH-000580,-1.26716815923
ACH-000584,-1.18408395856
ACH-000585,-0.572546974993
ACH-000588,-1.1669173513
ACH-000589,-0.40371610112899997
ACH-000591,-0.549520394881
ACH-000593,-0.57730724649
ACH-000600,-0.6218489770960001
ACH-000601,-0.570532933573
ACH-000604,-0.8086064847910001
ACH-000605,-0.484903963199
ACH-000606,-0.5758511984820001
ACH-000608,-1.40729797502
ACH-000614,-0.687399918566
ACH-000616,-0.844358627546
ACH-000618,-0.835895680984
ACH-000619,-0.925069420474
ACH-000620,-0.91845762779
ACH-000621,-0.71386612751
ACH-000622,-0.7230378414740001
ACH-000623,-0.508320374038
ACH-000624,-1.3881812997
ACH-000627,-1.43807832618
ACH-000630,-1.21286034003
ACH-000632,-0.6711152702709999
ACH-000633,-1.29981292182
ACH-000637,-0.47415865682999997
ACH-000638,-0.874702745949
ACH-000646,-0.544660185699
ACH-000647,-0.716452431029
ACH-000648,-0.541924668726
ACH-000649,-1.0786029918100002
ACH-000651,-0.457736272595
ACH-000652,-0.6952353626100001
ACH-000653,-1.1343802122700002
ACH-000657,-0.561780376445
ACH-000658,-0.878979735309
ACH-000661,-1.3834324035499999
ACH-000662,-0.316904943818
ACH-000663,-0.527002838921
ACH-000665,-0.788673933413
ACH-000671,-0.776410189131
ACH-000673,-1.1429846286399998
ACH-000676,-0.868378120378
ACH-000677,-0.6306101071600001
ACH-000681,-0.53802092147
ACH-000682,-0.557907885162
ACH-000683,-1.14914066365
ACH-000684,-0.824634183066
ACH-000688,-0.533355169847
ACH-000693,-0.664467215494
ACH-000694,-0.416281016708
ACH-000695,-1.10678800085
ACH-000696,-0.43002633563000003
ACH-000697,-0.7194032481749999
ACH-000699,-0.805736271164
ACH-000701,-0.496319321474
ACH-000706,-0.608765237018
ACH-000711,-0.7962271084970001
ACH-000713,-1.34925342279
ACH-000714,-0.552042410269
ACH-000718,-0.7599130212209999
ACH-000720,-0.674288875487
ACH-000721,-0.634208483923
ACH-000724,-0.7479914723109999
ACH-000725,-0.9565150725480001
ACH-000732,-0.598502792548
ACH-000734,-1.19838198092
ACH-000735,-0.746959851463
ACH-000736,-1.12573849604
ACH-000738,-0.466230091764
ACH-000746,-0.817978447776
ACH-000747,-0.675918357719
ACH-000748,-0.37058721709700004
ACH-000753,-1.02959512631
ACH-000756,-0.659162089469
ACH-000757,-1.27502040733
ACH-000758,-0.752036333533
ACH-000760,-0.545124998895
ACH-000763,-0.579826888516
ACH-000764,-0.741936771551
ACH-000765,-1.33876710045
ACH-000766,-0.861909794629
ACH-000767,-1.18440037749
ACH-000768,-0.46196187803800004
ACH-000769,-1.00752043475
ACH-000770,-1.1974828485
ACH-000771,-0.473736046624
ACH-000773,-0.846889539958
ACH-000776,-0.353065341437
ACH-000777,-0.529097652249
ACH-000778,-0.698320898806
ACH-000781,-0.44553082358199997
ACH-000782,-0.966087694802
ACH-000783,-0.52033373936
ACH-000784,-0.638947166392
ACH-000785,-1.08973419536
ACH-000787,-0.496471581291
ACH-000788,-0.5882429468020001
ACH-000791,-0.734505190273
ACH-000792,-0.7351115345
ACH-000794,-0.713394880688
ACH-000796,-0.7728641608779999
ACH-000799,-0.7867027079000001
ACH-000800,-0.601472412857
ACH-000802,-0.576414818976
ACH-000804,-0.556679898542
ACH-000805,-0.7619980735959999
ACH-000809,-1.3366169863700001
ACH-000810,-1.35245214139
ACH-000811,-0.414860233165
ACH-000817,-0.988063599531
ACH-000819,-0.784714531903
ACH-000820,-0.604248359177
ACH-000821,-1.2818301264
ACH-000822,-0.914983721504
ACH-000823,-0.459711281157
ACH-000824,-0.6192066155879999
ACH-000827,-0.811330179296
ACH-000829,-1.35428685489
ACH-000831,-0.411047035873
ACH-000832,-0.9793498009270001
ACH-000833,-1.124607565
ACH-000834,-0.615571258191
ACH-000835,-0.526941513168
ACH-000836,-1.30671475617
ACH-000837,-0.41376343113799996
ACH-000838,-1.2682744289399999
ACH-000839,-0.46333714381700003
ACH-000840,-0.553182678538
ACH-000841,-0.720914879586
ACH-000843,-1.1081389941600002
ACH-000846,-0.595994507297
ACH-000847,-1.00044664052
ACH-000848,-0.549266796597
ACH-000849,-0.8593747888269999
ACH-000851,-0.587018005078
ACH-000855,-1.36883428444
ACH-000856,-1.0085319511
ACH-000858,-0.45552226674199997
ACH-000859,-0.65240770908
ACH-000861,-0.562760036328
ACH-000862,-0.435285382311
ACH-000865,-0.566349721514
ACH-000866,-0.473364373886
ACH-000867,-0.835062145833
ACH-000869,-0.771759325388
ACH-000872,-0.38673281707400003
ACH-000873,-0.76318101377
ACH-000876,-0.7590038046170001
ACH-000878,-0.7446176039300001
ACH-000880,-0.701974738311
ACH-000881,-0.996005432641
ACH-000882,-1.20590226095
ACH-000884,-0.48798560141099995
ACH-000885,-0.64138885065
ACH-000887,-0.585656325374
ACH-000888,-0.692311732078
ACH-000889,-0.7566928568719999
ACH-000890,-0.820073254515
ACH-000896,-1.11246240943
ACH-000898,-0.599142821287
ACH-000900,-0.613846702205
ACH-000901,-0.646972350851
ACH-000905,-0.6835595672579999
ACH-000906,-0.40868597197800005
ACH-000907,-0.601279023048
ACH-000910,-0.702040586453
ACH-000911,-0.6074162019
ACH-000912,-0.5427349156419999
ACH-000913,-0.66624755801
ACH-000915,-1.38500891852
ACH-000916,-0.613759719667
ACH-000917,-0.443129801156
ACH-000921,-0.715829981266
ACH-000924,-0.40232193353100004
ACH-000926,-1.14671658104
ACH-000928,-0.98269245593
ACH-000929,-0.606652348466
ACH-000932,-0.722307417209
ACH-000935,-1.04094473354
ACH-000936,-0.8170434693109999
ACH-000937,-0.937939878755
ACH-000938,-0.8838557237540001
ACH-000939,-0.57062982033
ACH-000941,-0.7891069407410001
ACH-000943,-0.47161647679700003
ACH-000946,-1.00030194115
ACH-000947,-0.435669617123
ACH-000948,-0.913931051621
ACH-000950,-0.909215042473
ACH-000953,-1.3621410367299998
ACH-000957,-0.53452648059
ACH-000958,-0.70125474537
ACH-000960,-0.348067116791
ACH-000963,-0.935334178786
ACH-000968,-0.638307163544
ACH-000969,-0.841036136745
ACH-000973,-0.641419777306
ACH-000974,-0.6730859084790001
ACH-000975,-1.03026592962
ACH-000976,-1.21502431193
ACH-000978,-0.720144473418
ACH-000980,-0.728774863497
ACH-000984,-0.8340910232619999
ACH-000986,-0.700278103345
ACH-000988,-0.5601750541130001
ACH-000993,-0.485150928104
ACH-000994,-0.48739620986000004
ACH-000996,-0.574814622898
ACH-001001,-0.536501958395
ACH-001020,-0.559508559923
ACH-001028,-0.471681655076
ACH-001031,-0.9441796604000001
ACH-001038,-0.715751335557
ACH-001048,-0.856676217273
ACH-001050,-1.11625447516
ACH-001053,-0.87007436873
ACH-001054,-1.08296593398
ACH-001061,-0.993122365296
ACH-001067,-0.628566377409
ACH-001075,-0.34476745795999997
ACH-001096,-1.02756384367
ACH-001128,-0.807862720119
ACH-001134,-0.6143653511630001
ACH-001151,-0.683965606814
ACH-001163,-0.696596726125
ACH-001164,-0.599947881967
ACH-001173,-0.479275372066
ACH-001183,-0.475555971756
ACH-001184,-1.0793025485799999
ACH-001190,-0.702166936179
ACH-001192,-0.7424969034190001
ACH-001193,-0.615383518354
ACH-001196,-0.801483677366
ACH-001197,-0.563639028813
ACH-001205,-0.6718465929549999
ACH-001211,-0.7066763936339999
ACH-001212,-0.623861850953
ACH-001228,-0.5835796356840001
ACH-001232,-0.596013313986
ACH-001239,-0.599507289139
ACH-001274,-0.681571511021
ACH-001275,-0.750223142835
ACH-001277,-0.44370800751
ACH-001278,-0.661550269014
ACH-001280,-0.7545461705519999
ACH-001283,-0.66478054307
ACH-001289,-0.655096750067
ACH-001295,-0.56640650109
ACH-001300,-0.899004428356
ACH-001301,-0.688163734716
ACH-001302,-0.737975162112
ACH-001303,-0.8964043170479999
ACH-001306,-0.801799354581
ACH-001318,-0.934535038389
ACH-001322,-0.42184923908699995
ACH-001328,-0.5413923870130001
ACH-001332,-0.7591289816060001
ACH-001333,-0.465311098538
ACH-001336,-0.787346969673
ACH-001340,-1.1098218353899998
ACH-001346,-0.6141537987210001
ACH-001353,-1.5658570284200002
ACH-001354,-0.890793875037
ACH-001367,-0.927374949586
ACH-001368,-0.8237585197339999
ACH-001374,-0.860917051117
ACH-001375,-0.47033498575000005
ACH-001377,-0.344058847151
ACH-001380,-0.506400675921
ACH-001391,-0.720545968934
ACH-001407,-0.703310207396
ACH-001408,-1.21216236994
ACH-001413,-0.755986520869
ACH-001430,-0.688119131605
ACH-001431,-0.9826124861910001
ACH-001450,-0.656401993483
ACH-001496,-1.49004038882
ACH-001500,-0.605412067441
ACH-001521,-0.678270407334
ACH-001523,-0.6714041146940001
ACH-001532,-0.632698705583
ACH-001536,-0.539345410282
ACH-001550,-0.46780773537299997
ACH-001552,-0.5100525336330001
ACH-001554,-0.758444711948
ACH-001645,-0.484139579992
ACH-001654,-0.596884458567
ACH-001715,-0.5933019585189999
ACH-001735,-1.2074931858600002
ACH-001736,-1.36984625257
ACH-001737,-0.476902410946
ACH-001740,-1.4515499604
ACH-001745,-1.3346538203799998
ACH-001750,-0.502582526668
ACH-001765,-1.40446075283
ACH-001956,-0.65512415457
ACH-001957,-0.831450145563
