,DGCR6 (8214)
ACH-000004,-0.289015750123
ACH-000007,-0.19187063188700001
ACH-000009,-0.199756160861
ACH-000011,-0.488504651673
ACH-000012,-0.118596899232
ACH-000013,-0.197031348631
ACH-000014,-0.201208692482
ACH-000015,-0.190601416105
ACH-000017,-0.173855605935
ACH-000018,-0.28504416182799996
ACH-000019,-0.28041033583700004
ACH-000021,-0.0680123729284
ACH-000022,-0.273514052688
ACH-000025,-0.287946310818
ACH-000028,-0.310063643216
ACH-000030,-0.168461611079
ACH-000035,0.041570400972500005
ACH-000036,-0.20825863316100002
ACH-000037,-0.411130429599
ACH-000039,-0.013259613289900002
ACH-000040,-0.167473383842
ACH-000041,-0.232923533035
ACH-000042,-0.38372203899
ACH-000045,-0.106135682744
ACH-000047,-0.232397502051
ACH-000052,-0.47824815288
ACH-000053,-0.104103294103
ACH-000054,-0.159743853607
ACH-000055,-0.246565149758
ACH-000060,-0.34498175874700004
ACH-000067,-0.161739382796
ACH-000070,-0.304868867933
ACH-000075,-0.348631108322
ACH-000078,-0.166002131449
ACH-000082,-0.22677984894099998
ACH-000085,-0.261725702509
ACH-000086,0.049905532009800004
ACH-000087,-0.401674817824
ACH-000092,-0.298610427804
ACH-000095,-0.101778536669
ACH-000097,-0.328908198097
ACH-000098,-0.299926475602
ACH-000099,-0.296339935153
ACH-000108,-0.466892062391
ACH-000113,-0.248098447201
ACH-000115,-0.373155844349
ACH-000116,-0.142016500301
ACH-000118,-0.266619233288
ACH-000120,-0.174552542778
ACH-000123,-0.246239542082
ACH-000127,-0.008766794535110001
ACH-000128,-0.150956679359
ACH-000132,-0.09491784657810001
ACH-000133,-0.33907106822300004
ACH-000137,-0.35639407740900003
ACH-000138,0.0171560958409
ACH-000142,-0.0748497881745
ACH-000143,-0.35678036634099997
ACH-000146,-0.134419811794
ACH-000148,-0.132907510801
ACH-000150,-0.201159294588
ACH-000152,-0.189035642241
ACH-000153,-0.116293636431
ACH-000159,0.00383005637926
ACH-000160,-0.31083775725
ACH-000163,-0.167713677025
ACH-000167,-0.264965042532
ACH-000168,-0.0386568118475
ACH-000169,-0.21661163283100002
ACH-000178,-0.249089382021
ACH-000182,0.019973600011
ACH-000183,-0.22206831649099998
ACH-000188,-0.31970788090999996
ACH-000189,-0.290219448188
ACH-000190,-0.0371096951873
ACH-000198,-0.0545183626243
ACH-000204,-0.288164789672
ACH-000206,-0.327454408014
ACH-000207,-0.0023077256695900003
ACH-000211,-0.0919052563593
ACH-000215,-0.17102687957600002
ACH-000221,-0.333346753259
ACH-000222,0.112643829055
ACH-000223,-0.38368387935099996
ACH-000226,-0.366037729409
ACH-000227,-0.119889020383
ACH-000228,-0.21541885799199997
ACH-000231,-0.175137757961
ACH-000232,-0.335700645168
ACH-000233,-0.264526333921
ACH-000234,-0.026112714395900002
ACH-000235,-0.09286974692
ACH-000237,-0.189739231437
ACH-000238,-0.232394757496
ACH-000243,-0.197905496703
ACH-000244,-0.46245796872
ACH-000246,-0.06829207377930001
ACH-000248,-0.13910061196100001
ACH-000250,-0.200301215117
ACH-000251,0.065787561219
ACH-000253,-0.121017162937
ACH-000255,-0.33029180156
ACH-000256,-0.300091694567
ACH-000257,0.0203852030725
ACH-000258,-0.35974753559600003
ACH-000259,-0.18742060029899998
ACH-000260,-0.0718941386225
ACH-000261,-0.04728192302519999
ACH-000262,-0.192445409245
ACH-000263,-0.326214317321
ACH-000264,-0.223609115
ACH-000265,-0.24601325298
ACH-000266,-0.211332879992
ACH-000272,-0.16654524302
ACH-000273,-0.236083472504
ACH-000274,-0.284807658039
ACH-000277,-0.0964387467788
ACH-000278,-0.420592139209
ACH-000279,-0.11673776919500001
ACH-000280,-0.248233450305
ACH-000281,0.0034435648735999997
ACH-000288,-0.0928676681172
ACH-000291,-0.10445036517999999
ACH-000293,-0.217070240994
ACH-000294,-0.0919587166808
ACH-000295,-0.472692795663
ACH-000296,-0.164100103771
ACH-000302,-0.331403221959
ACH-000304,0.126082397193
ACH-000307,-0.22365034245999998
ACH-000308,-0.145389437309
ACH-000310,-0.18150309837499998
ACH-000311,0.0185578563168
ACH-000312,-0.0334338277473
ACH-000315,-0.314091686756
ACH-000316,-0.380125132523
ACH-000317,0.117860537907
ACH-000318,-0.10012437858899999
ACH-000319,-0.352333541357
ACH-000320,-0.12080922675599999
ACH-000322,-0.446428514843
ACH-000323,-0.347808011963
ACH-000324,-0.148872426169
ACH-000329,-0.16908924680100001
ACH-000330,-0.121631124734
ACH-000331,-0.0583835072751
ACH-000332,-0.173710925009
ACH-000334,-0.143984570703
ACH-000335,-0.131204447168
ACH-000336,-0.47101058063999995
ACH-000337,-0.417066268674
ACH-000339,-0.39028133154
ACH-000341,-0.300106497114
ACH-000348,-0.21938853153
ACH-000350,-0.058135271975699995
ACH-000352,-0.20339385431899998
ACH-000356,-0.197811653633
ACH-000361,0.046110753355
ACH-000362,-0.0054429271788799995
ACH-000363,-0.0894228148868
ACH-000364,-0.108372913187
ACH-000365,-0.171006762555
ACH-000366,-0.21258173501400002
ACH-000368,-0.294834448185
ACH-000374,0.0281245360642
ACH-000375,-0.23347035647199998
ACH-000376,-0.179839795537
ACH-000381,0.00822007990602
ACH-000383,-0.15059948955299998
ACH-000387,-0.138194243363
ACH-000389,-0.19810779233
ACH-000390,-0.130552816155
ACH-000393,-0.152467129602
ACH-000395,-0.109563359926
ACH-000397,-0.507579814454
ACH-000401,-0.192512300059
ACH-000402,-0.336407736858
ACH-000403,-0.226740958844
ACH-000404,-0.122119533386
ACH-000406,-0.132345527996
ACH-000407,-0.117863532359
ACH-000408,-0.309442775933
ACH-000410,-0.20232504133999998
ACH-000411,-0.22244392168699997
ACH-000414,-0.13940282252699998
ACH-000415,-0.0876469919816
ACH-000416,-0.200893561451
ACH-000420,-0.204047684668
ACH-000421,-0.273453542073
ACH-000424,-0.10647252118999999
ACH-000425,-0.405824699384
ACH-000426,-0.0608566639405
ACH-000427,-0.472975318248
ACH-000433,-0.209042534295
ACH-000436,-0.052588239571
ACH-000444,-0.20791073396899998
ACH-000445,-0.418159803816
ACH-000448,-0.260619802401
ACH-000450,0.0217685936102
ACH-000452,-0.102261762137
ACH-000454,-0.258890668134
ACH-000458,-0.47019826965800005
ACH-000459,-0.16187764647
ACH-000460,-0.113984667746
ACH-000461,-0.360381308364
ACH-000463,-0.180908703148
ACH-000464,-0.24228090694499999
ACH-000466,-0.215403754428
ACH-000467,-0.338530302152
ACH-000468,-0.150418066753
ACH-000469,-0.213117393176
ACH-000470,-0.0121639514415
ACH-000471,-0.292487657059
ACH-000472,-0.286903315653
ACH-000473,-0.1698856973
ACH-000475,-0.21969939219700002
ACH-000476,-0.111961445255
ACH-000477,0.0203115479921
ACH-000480,-0.213689457425
ACH-000481,-0.192584127426
ACH-000483,-0.567200994828
ACH-000484,-0.0581072888005
ACH-000485,-0.0773898838667
ACH-000486,-0.19018542567299998
ACH-000487,-0.056000436503999995
ACH-000488,-0.20783487307
ACH-000490,-0.311214268984
ACH-000491,-0.157684945084
ACH-000495,-0.08839323119249999
ACH-000496,0.0459818747884
ACH-000499,-0.0501578282034
ACH-000500,0.128199734302
ACH-000502,-0.340540442148
ACH-000503,-0.000772767704864
ACH-000505,-0.22720670671999998
ACH-000507,-0.238540052387
ACH-000510,-0.309076719125
ACH-000511,-0.256292958337
ACH-000512,0.21972132570300001
ACH-000516,-0.417537739151
ACH-000517,-0.43768713161899997
ACH-000518,-0.180834264609
ACH-000520,-0.165425249531
ACH-000521,-0.0348073267725
ACH-000522,-0.0431611704062
ACH-000524,-0.10232447341
ACH-000527,-0.41325504893799997
ACH-000528,-0.27005588213799997
ACH-000537,-0.288271290106
ACH-000541,-0.38821902259
ACH-000542,-0.12221252844799999
ACH-000544,-0.0822376575273
ACH-000545,-0.0213133166684
ACH-000547,-0.17044391964000002
ACH-000548,-0.074423707895
ACH-000549,-0.0580775600474
ACH-000550,-0.304127061294
ACH-000552,-0.275598878139
ACH-000556,-0.282463166433
ACH-000557,-0.135622868821
ACH-000570,-0.315859796894
ACH-000571,-0.257930401068
ACH-000573,-0.051159224186500006
ACH-000576,-0.19566231328400002
ACH-000580,-0.42867274343
ACH-000584,-0.210134982815
ACH-000585,-0.217362112375
ACH-000588,-0.100470211909
ACH-000589,-0.262484850828
ACH-000591,-0.221408927289
ACH-000593,-0.178029093597
ACH-000600,-0.298481299725
ACH-000601,-0.405106908889
ACH-000604,-0.018935460685599998
ACH-000605,-0.476297051596
ACH-000606,-0.062263997024
ACH-000608,-0.25605235466
ACH-000614,0.042187571854999995
ACH-000616,-0.41410826784599997
ACH-000618,-0.262415993887
ACH-000619,0.023207854161799997
ACH-000620,-0.288645814105
ACH-000621,-0.277154671918
ACH-000622,-0.371384949289
ACH-000623,-0.5775669638840001
ACH-000624,-0.165638549518
ACH-000627,-0.0758051200815
ACH-000630,-0.124767974386
ACH-000632,-0.228858445703
ACH-000633,-0.287932795416
ACH-000637,-0.530003355581
ACH-000638,-0.20700742892299998
ACH-000646,-0.27416614159
ACH-000647,-0.40640054365199996
ACH-000648,0.0210866431174
ACH-000649,-0.13993785309
ACH-000651,-0.18199792700800002
ACH-000652,-0.236997167795
ACH-000653,-0.168235738909
ACH-000657,-0.132902103683
ACH-000658,-0.070212891284
ACH-000661,0.00787980950725
ACH-000662,-0.48193182760799996
ACH-000663,-0.7277091639830001
ACH-000665,-0.362015219911
ACH-000671,-0.177648272044
ACH-000673,-0.306252853905
ACH-000676,-0.12659129495
ACH-000677,-0.22577740728100001
ACH-000681,0.0254571085627
ACH-000682,-0.104945622942
ACH-000683,-0.110794136677
ACH-000684,-0.226464174168
ACH-000688,-0.19549860327500002
ACH-000693,-0.28620632794900003
ACH-000694,-0.24209395141399997
ACH-000695,-0.367101013878
ACH-000696,-0.322875560497
ACH-000697,-0.0546594208282
ACH-000699,-0.023926397345400002
ACH-000701,-0.313595962736
ACH-000706,-0.32608315742800004
ACH-000711,-0.261802762956
ACH-000713,-0.137858922027
ACH-000714,-0.288189895745
ACH-000718,-0.046343340780499995
ACH-000720,-0.204676878979
ACH-000721,-0.306783642555
ACH-000724,-0.241106196943
ACH-000725,-0.237996000416
ACH-000732,-0.35469581419
ACH-000734,-0.21458574818
ACH-000735,-0.166936683078
ACH-000736,-0.330233868842
ACH-000738,-0.184574883488
ACH-000746,-0.32583516459199996
ACH-000747,-0.36230761041599996
ACH-000748,-0.15975143464299998
ACH-000753,-0.218855889153
ACH-000756,-0.414895906338
ACH-000757,-0.26356614958
ACH-000758,-0.38818683329000003
ACH-000760,-0.0824844943809
ACH-000763,0.190411312852
ACH-000764,-0.34836508484800005
ACH-000765,-0.138495945378
ACH-000766,-0.050770203913199995
ACH-000767,-0.233312221498
ACH-000768,-0.18894976827399998
ACH-000769,-0.199990692291
ACH-000770,-0.15532462242
ACH-000771,-0.180961154731
ACH-000773,-0.16420026799100002
ACH-000776,-0.35677186516099996
ACH-000777,-0.159980722082
ACH-000778,-0.66421395376
ACH-000781,-0.211023689263
ACH-000782,-0.249448628754
ACH-000783,-0.0955487930015
ACH-000784,-0.152986717552
ACH-000785,0.0163707712393
ACH-000787,-0.111896285963
ACH-000788,-0.149030249262
ACH-000791,-0.333012813513
ACH-000792,-0.0330170995693
ACH-000794,-0.18794244439
ACH-000796,0.015249271780700001
ACH-000799,-0.21676071179200002
ACH-000800,-0.235816613884
ACH-000802,-0.171761363948
ACH-000804,0.0539778753929
ACH-000805,-0.392030262753
ACH-000809,-0.554674388684
ACH-000810,-0.7486240389309999
ACH-000811,-0.187030974707
ACH-000817,-0.0392654394893
ACH-000819,-0.112896477622
ACH-000820,-0.032287255051799996
ACH-000821,0.14112250362700002
ACH-000822,0.0606645754889
ACH-000823,-0.185201864401
ACH-000824,-0.0433481407099
ACH-000827,-0.27585919292399996
ACH-000829,-0.459956893939
ACH-000831,-0.219759976252
ACH-000832,-0.244364460324
ACH-000833,-0.34335183185400003
ACH-000834,-0.403840345489
ACH-000835,-0.348959483337
ACH-000836,-0.453099530886
ACH-000837,-0.22818243813499997
ACH-000838,-0.07980803998449999
ACH-000839,-0.11617059521400001
ACH-000840,-0.47474420062899997
ACH-000841,-0.17697733271299998
ACH-000843,-0.21117932485100002
ACH-000846,-0.476392866752
ACH-000847,-0.13231211510399998
ACH-000848,-0.12264368765999999
ACH-000849,-0.0829883242648
ACH-000851,-0.181847112033
ACH-000855,-0.247611913188
ACH-000856,-0.22419546446999997
ACH-000858,-0.195448284241
ACH-000859,-0.0415326276236
ACH-000861,-0.32816886608600004
ACH-000862,-0.26923943982799997
ACH-000865,-0.328861687254
ACH-000866,-0.1906032155
ACH-000867,-0.264816614438
ACH-000869,-0.0367596183036
ACH-000872,-0.31573356892099996
