,SEC61G (23480)
ACH-000549,-0.914097890856
ACH-000550,-0.866812563954
ACH-000552,-0.942514268854
ACH-000556,-1.1526089968200002
ACH-000557,-0.8408939883900001
ACH-000570,-0.793484915819
ACH-000571,-0.819682725052
ACH-000573,-1.02937355398
ACH-000576,-0.9711176446950001
ACH-000580,-0.968757202701
ACH-000584,-0.758456951055
ACH-000585,-1.0813384587200001
ACH-000588,-0.898989366967
ACH-000589,-0.7717994093449999
ACH-000591,-0.794653196811
ACH-000593,-1.05546781076
ACH-000600,-1.08767541932
ACH-000601,-0.902406707131
ACH-000604,-0.556548831625
ACH-000605,-1.00099852578
ACH-000606,-0.901866824514
ACH-000608,-0.988976822291
ACH-000614,-0.886173599022
ACH-000616,-0.920611950765
ACH-000618,-1.0002984074799999
ACH-000619,-0.876569824181
ACH-000620,-1.04649105851
ACH-000621,-0.786382427801
ACH-000622,-1.10867032589
ACH-000623,-0.985355839503
ACH-000624,-1.0517185189899998
ACH-000627,-0.7376611127410001
ACH-000630,-0.962993522009
ACH-000632,-0.876352971048
ACH-000633,-1.1435766496600002
ACH-000637,-0.493164950924
ACH-000638,-0.8359262961730001
ACH-000646,-0.722970547181
ACH-000647,-0.6822404616509999
ACH-000648,-1.3646924656900001
ACH-000649,-0.946031947604
ACH-000651,-0.82159547044
ACH-000652,-0.9800039754850001
ACH-000653,-1.02620304748
ACH-000657,-1.02183900125
ACH-000658,-1.25966262515
ACH-000661,-0.733289700335
ACH-000662,-1.16804403515
ACH-000663,-1.0869574278
ACH-000665,-1.1614460902600001
ACH-000671,-1.13088366496
ACH-000673,-1.17340154769
ACH-000676,-0.940427853387
ACH-000677,-1.41496124144
ACH-000681,-0.970977831271
ACH-000682,-1.32580269032
ACH-000683,-0.665016487069
ACH-000684,-1.10217506606
ACH-000688,-1.4043829787600002
ACH-000693,-0.854018998388
ACH-000694,-1.08498051459
ACH-000695,-1.1094365719700001
ACH-000696,-0.852356233971
ACH-000697,-0.7847817731669999
ACH-000699,-1.2816421387899999
ACH-000701,-1.0857157074600001
ACH-000706,-0.905795879073
ACH-000711,-0.963486701269
ACH-000713,-1.05427556248
ACH-000714,-0.8024851199519999
ACH-000718,-0.76000046951
ACH-000720,-0.954348819315
ACH-000721,-1.1804783732600002
ACH-000724,-1.2931537027600002
ACH-000725,-1.11550330346
ACH-000732,-0.837154964875
ACH-000734,-0.772967669577
ACH-000735,-1.10042249092
ACH-000736,-0.8610086670129999
ACH-000738,-0.639345365408
ACH-000746,-0.8270742582359999
ACH-000747,-0.56113305754
ACH-000748,-1.1318478213
ACH-000753,-1.16330261456
ACH-000756,-0.561249692538
ACH-000757,-0.918153364047
ACH-000758,-0.7002977721160001
ACH-000760,-0.809142271852
ACH-000763,-1.25314211576
ACH-000764,-0.776621648329
ACH-000765,-0.643534654576
ACH-000766,-1.1278522492299998
ACH-000767,-0.996297013749
ACH-000768,-0.80685823699
ACH-000769,-1.0450354935
ACH-000770,-0.767385942506
ACH-000771,-0.89538007497
ACH-000773,-0.871805099157
ACH-000776,-0.824739682022
ACH-000777,-0.863587449383
ACH-000778,-0.6687983316839999
ACH-000781,-0.9517591863220001
ACH-000782,-1.1827811577399998
ACH-000783,-1.04208405764
ACH-000784,-0.983112406542
ACH-000785,-1.1102202695399999
ACH-000787,-0.8392115192
ACH-000788,-1.1397860713799999
ACH-000791,-0.857769408495
ACH-000792,-0.7685185870610001
ACH-000794,-1.07648529713
ACH-000796,-1.03981992086
ACH-000799,-1.14123030691
ACH-000800,-0.7049820559450001
ACH-000802,-1.04603114142
ACH-000804,-0.950061585176
ACH-000805,-0.8364212983399999
ACH-000809,-0.81839144496
ACH-000810,-1.0420193877700001
ACH-000811,-1.39186902734
ACH-000817,-1.16842175306
ACH-000819,-0.8572678890800001
ACH-000820,-1.30197303718
ACH-000821,-1.0208145554299999
ACH-000822,-1.1898639114700003
ACH-000823,-0.668409739551
ACH-000824,-1.3785768477
ACH-000827,-0.7720431034440001
ACH-000829,-1.1427048793999999
ACH-000831,-0.878463225191
ACH-000832,-0.8792512150890001
ACH-000833,-0.7274815381659999
ACH-000834,-0.658095471114
ACH-000835,-0.857870794838
ACH-000836,-0.8650308199789999
ACH-000837,-0.901733661856
ACH-000838,-0.9743118358689999
ACH-000839,-0.892570941701
ACH-000840,-0.8401947931470001
ACH-000841,-0.6515713055569999
ACH-000843,-0.9321877017389999
ACH-000846,-0.871969481125
ACH-000847,-1.2279757583600002
ACH-000848,-1.012561523
ACH-000849,-0.8672650620640001
ACH-000851,-0.947094145528
ACH-000855,-0.698434434138
ACH-000856,-0.898519940269
ACH-000858,-0.85031952678
ACH-000859,-1.10350414796
ACH-000861,-0.9339778499770001
ACH-000862,-0.898735207101
ACH-000865,-0.815791570625
ACH-000866,-1.16239213687
ACH-000867,-1.0007772947700002
ACH-000869,-0.893838292007
ACH-000872,-0.729269529198
ACH-000873,-0.732947327262
ACH-000876,-0.948412209559
ACH-000878,-0.9124681470010001
ACH-000880,-0.898365123591
ACH-000881,-0.80975672558
ACH-000882,-0.744233417012
ACH-000884,-0.8888617636499999
ACH-000885,-1.2607916204
ACH-000887,-0.989926319569
ACH-000888,-1.01642523719
ACH-000889,-0.85700495632
ACH-000890,-1.0205301759299998
ACH-000896,-0.950154853151
ACH-000898,-0.78803124088
ACH-000900,-1.26101848464
ACH-000901,-1.08311215094
ACH-000905,-0.888445977023
ACH-000906,-0.9395743655299998
ACH-000907,-1.09173376189
ACH-000910,-1.24634037058
ACH-000911,-1.04356630397
ACH-000912,-0.982499120258
ACH-000913,-0.696102830605
ACH-000915,-1.02814150963
ACH-000916,-0.9011776932250001
ACH-000917,-0.701801129323
ACH-000921,-0.800331074894
ACH-000924,-1.26800654844
ACH-000926,-0.922170879832
ACH-000928,-0.926453149659
ACH-000929,-0.8573900797859999
ACH-000932,-0.867319725606
ACH-000935,-0.6318944032930001
ACH-000936,-0.8709188480769999
ACH-000937,-0.884075348857
ACH-000938,-1.11150245621
ACH-000939,-0.701498304946
ACH-000941,-0.985770632395
ACH-000943,-0.89391468265
ACH-000946,-0.9604095820530001
ACH-000947,-0.947161595474
ACH-000948,-0.77628938903
ACH-000950,-0.50443534607
ACH-000953,-0.832319962236
ACH-000957,-1.08173869063
ACH-000958,-0.941147826801
ACH-000960,-1.11795515797
ACH-000963,-0.648435073534
ACH-000968,-0.687264137361
ACH-000969,-0.7908298755419999
ACH-000973,-0.8369255881569999
ACH-000974,-1.06706968417
ACH-000975,-0.8036382865780001
ACH-000976,-0.712593042531
ACH-000978,-0.941100597579
ACH-000980,-0.888514403062
ACH-000984,-0.879110133724
ACH-000986,-0.8152754250390001
ACH-000988,-0.916701240764
ACH-000993,-0.8721963603389999
ACH-000994,-0.774525610213
ACH-000996,-0.630278228265
ACH-001001,-0.801467391276
ACH-001020,-1.10267743181
ACH-001028,-1.13775022625
ACH-001031,-0.7887372840260001
ACH-001038,-0.6924611598100001
ACH-001048,-1.17971031568
ACH-001050,-0.981373170017
ACH-001053,-0.80405989565
ACH-001054,-0.6972885687279999
ACH-001061,-0.929260633171
ACH-001067,-0.8414692135040001
ACH-001075,-0.986223296166
ACH-001096,-0.835486975759
ACH-001128,-0.6705938671899999
ACH-001134,-0.9416316609379999
ACH-001151,-0.968849468514
ACH-001163,-1.09939035351
ACH-001164,-0.933865380061
ACH-001173,-0.922800828654
ACH-001183,-0.9426570657019999
ACH-001184,-0.9157256868279999
ACH-001190,-0.660927493228
ACH-001192,-0.458988730307
ACH-001193,-0.553732856378
ACH-001196,-0.814121409164
ACH-001197,-0.838277125596
ACH-001205,-1.16272889253
ACH-001211,-1.0387032419600002
ACH-001212,-1.00110260906
ACH-001228,-0.9972073082449999
ACH-001232,-1.2358956754200001
ACH-001239,-0.838205701909
ACH-001274,-0.836173570909
ACH-001275,-0.805599969461
ACH-001277,-0.8537364902969999
ACH-001278,-0.7782727970730001
ACH-001280,-0.961165496259
ACH-001283,-0.783191331208
ACH-001289,-0.838799462877
ACH-001295,-0.9207155448450001
ACH-001300,-1.00197311382
ACH-001301,-1.1481506736
ACH-001302,-1.31157729688
ACH-001303,-1.26701144333
ACH-001306,-1.18287507985
ACH-001318,-1.16684600437
ACH-001322,-0.9548903517
ACH-001328,-1.0892525808600002
ACH-001332,-0.985477646395
ACH-001333,-0.734735032205
ACH-001336,-1.0709013171500001
ACH-001340,-0.9592770913240001
ACH-001346,-0.747826951812
ACH-001353,-0.844615225866
ACH-001354,-0.884629523115
ACH-001367,-0.7564100664669999
ACH-001368,-1.2525481500799998
ACH-001374,-1.0730601250799998
ACH-001375,-1.02260670052
ACH-001377,-1.03956493752
ACH-001380,-0.780775205712
ACH-001391,-1.61649111068
ACH-001407,-1.00034885205
ACH-001408,-0.853318685449
ACH-001413,-1.1044479409899999
ACH-001430,-1.2881357389299999
ACH-001431,-0.931013851787
ACH-001450,-0.9033476792399999
ACH-001496,-1.00536260463
ACH-001500,-0.806612803763
ACH-001521,-0.8845923385179999
ACH-001523,-0.826035240641
ACH-001532,-1.1982611611299998
ACH-001536,-1.36438783352
ACH-001550,-1.25758516565
ACH-001552,-0.9714388389190001
ACH-001554,-0.920369066778
ACH-001645,-1.12954655793
ACH-001654,-1.09555755075
ACH-001715,-1.26538994754
ACH-001735,-1.39386839209
ACH-001736,-0.733924886683
ACH-001737,-1.23231579047
ACH-001740,-0.8424993481309999
ACH-001745,-0.735605577334
ACH-001750,-0.887955468781
ACH-001765,-0.6754229691500001
ACH-001956,-1.02951551584
ACH-001957,-0.8745637664720001
