,OLA1 (29789)
ACH-000004,-0.18654202768599998
ACH-000007,-0.185304135988
ACH-000009,-0.18259347955400002
ACH-000011,-0.0811281163188
ACH-000012,-0.143363867165
ACH-000013,-0.00415530261491
ACH-000014,-0.047767586122
ACH-000015,0.034107821112199996
ACH-000017,-0.09745170737160001
ACH-000018,-0.00835231423066
ACH-000019,0.21864683838799998
ACH-000021,-0.155036711151
ACH-000022,0.0249434937154
ACH-000025,-0.152473722623
ACH-000028,0.00827416734892
ACH-000030,-0.007330428703180001
ACH-000035,0.00381789436194
ACH-000036,0.09148480627450001
ACH-000037,0.0382099620453
ACH-000039,0.010898048395200002
ACH-000040,0.0033327497640700003
ACH-000041,0.131974861975
ACH-000042,-0.150656955692
ACH-000045,0.0688822144564
ACH-000047,0.0839599522301
ACH-000052,0.0486881238261
ACH-000053,-0.101432678485
ACH-000054,0.024048576135700002
ACH-000055,0.260890371542
ACH-000060,-0.0322857541401
ACH-000067,-0.05110178006109999
ACH-000070,-0.0322848989414
ACH-000075,-0.153750206227
ACH-000078,-0.0398231660646
ACH-000082,-0.0297108418408
ACH-000085,0.10865896029100001
ACH-000086,-0.140570897652
ACH-000087,-0.07490637410389998
ACH-000092,-0.24361636505800002
ACH-000095,-0.16950190332000004
ACH-000097,0.0426784240382
ACH-000098,-0.127729955488
ACH-000099,-0.0781465099625
ACH-000108,-0.166866296966
ACH-000113,-0.0826603559552
ACH-000115,-0.0734244970417
ACH-000116,0.033395205976
ACH-000118,-0.11080526108699999
ACH-000120,-0.0917636411795
ACH-000123,-0.284631180782
ACH-000127,-0.08597588700380002
ACH-000128,-0.019513167848900004
ACH-000132,-0.156441061225
ACH-000133,-0.118153911287
ACH-000137,-0.132208903037
ACH-000138,-0.30337508157299997
ACH-000142,0.061581837392100006
ACH-000143,0.0211562803939
ACH-000146,-0.10815675364600001
ACH-000148,-0.013943472106099999
ACH-000150,-0.029159378878200002
ACH-000152,0.05972990850459999
ACH-000153,0.0280364448654
ACH-000159,0.141113037386
ACH-000160,-0.0809029758884
ACH-000163,0.132969467775
ACH-000167,-0.22291597515
ACH-000168,-0.07921400782810001
ACH-000169,0.143889557284
ACH-000178,-0.00345577647083
ACH-000182,-0.21224470575800003
ACH-000183,0.161530938856
ACH-000188,-0.03495388802530001
ACH-000189,0.136387221057
ACH-000190,-0.0660029949956
ACH-000198,-0.114919256599
ACH-000204,-0.203257929658
ACH-000206,0.08085016165089999
ACH-000207,0.258115930076
ACH-000211,-0.0961313559963
ACH-000215,-0.051089970057499996
ACH-000221,-0.28847453113000004
ACH-000222,-0.341080279
ACH-000223,-0.118488993578
ACH-000226,-0.249707183532
ACH-000227,-0.159606613333
ACH-000228,-0.325722160295
ACH-000231,-0.0316433762806
ACH-000232,-0.139636183467
ACH-000233,-0.0680167414375
ACH-000234,-0.17203473836199998
ACH-000235,-0.151543322766
ACH-000237,-0.226235856193
ACH-000238,-0.211231693747
ACH-000243,-0.320760682217
ACH-000244,-0.0588413057105
ACH-000246,0.08850796030750001
ACH-000248,-0.059948296564
ACH-000250,-0.06369555935719999
ACH-000251,-0.213490194669
ACH-000253,0.024777406770099996
ACH-000255,-0.15767898091
ACH-000256,0.159059432312
ACH-000257,0.024975824764400002
ACH-000258,0.108638178586
ACH-000259,-0.0682282962042
ACH-000260,-0.130501088481
ACH-000261,0.0428363035721
ACH-000262,0.149345386512
ACH-000263,0.0605021050698
ACH-000264,0.038575785370099994
ACH-000265,-0.307328578731
ACH-000266,-0.150820307709
ACH-000272,0.006459612798060001
ACH-000273,-0.087584177985
ACH-000274,-0.0413446689137
ACH-000277,-0.1058684334
ACH-000278,-0.0305725860948
