,DepMap_ID
81756,ACH-000266
98340,ACH-000314
134183,ACH-000413
140860,ACH-000429
173826,ACH-000513
191710,ACH-000556
192006,ACH-000557
208405,ACH-000593
215759,ACH-000609
308589,ACH-000780
344624,ACH-000786
360635,ACH-000803
433791,ACH-000885
446828,ACH-000897
475270,ACH-000918
477641,ACH-000919
494841,ACH-000928
520311,ACH-000939
532674,ACH-000943
551051,ACH-000950
627426,ACH-000972
656092,ACH-000979
659142,ACH-000980
659143,ACH-000980
801227,ACH-000992
801228,ACH-000992
843017,ACH-000996
853583,ACH-000997
864006,ACH-000998
889189,ACH-000999
916839,ACH-001081
916840,ACH-001081
951705,ACH-001228
1053023,ACH-001630
1146852,ACH-002222
1188432,ACH-002287
1193376,ACH-002302
1203709,ACH-002315
1212807,ACH-002355
1222033,ACH-002393
