,PILRA (29992)
ACH-000004,0.116459920421
ACH-000007,-0.00793245925106
ACH-000009,-0.033143600030999996
ACH-000011,-0.329150208713
ACH-000012,-0.050792027419
ACH-000013,-0.0484207030176
ACH-000014,-0.35287961700099996
ACH-000015,-0.130744479308
ACH-000017,-0.182318020518
ACH-000018,-0.156966810788
ACH-000019,-0.321180855446
ACH-000021,-0.23217112984299998
ACH-000022,0.0602070351721
ACH-000025,0.050213713427800004
ACH-000028,-0.0869994107659
ACH-000030,-0.0310254534199
ACH-000035,0.0205782450133
ACH-000036,-0.47026828434100004
ACH-000037,-0.0790297139077
ACH-000039,0.139939745851
ACH-000040,0.0206140987698
ACH-000041,0.0752466994626
ACH-000042,-0.029378036970599996
ACH-000045,-0.13587292041
ACH-000047,-0.164061338754
ACH-000052,0.021195546922
ACH-000053,-0.031362157752
ACH-000054,-0.057704662470899996
ACH-000055,0.0644720397754
ACH-000060,-0.266427868937
ACH-000067,-0.112010535121
ACH-000070,-0.127975847528
ACH-000075,0.0752309916239
ACH-000078,-0.278999789439
ACH-000082,-0.0420423038021
ACH-000085,-0.115996070335
ACH-000086,0.0564563089293
ACH-000087,0.07352990373719999
ACH-000092,-0.11152981955800001
ACH-000095,-0.113121171018
ACH-000097,-0.0691565882612
ACH-000098,-0.10010847342
ACH-000099,-0.254420509867
ACH-000108,-0.151662543369
ACH-000113,0.004192647397199999
ACH-000115,0.09872059129170001
ACH-000116,-0.19627698061299997
ACH-000118,-0.216624778301
ACH-000120,0.051935638346499995
ACH-000123,1.09393180405e-05
ACH-000127,-0.0789685889107
ACH-000128,-0.140552977448
ACH-000132,-0.164699460057
ACH-000133,-0.0518767219234
ACH-000137,-0.21114830169399998
ACH-000138,-0.0914843143668
ACH-000142,-0.190215362479
ACH-000143,0.14445568764
ACH-000146,-0.00615874068203
ACH-000148,0.08706377134919999
ACH-000150,-0.101835461991
ACH-000152,-0.302715406187
ACH-000153,-0.248158393989
ACH-000159,-0.259185319934
ACH-000160,-0.24802383565900002
ACH-000163,0.08663797541349999
ACH-000167,-0.502524112806
ACH-000168,-0.321493442382
ACH-000169,-0.0478900929815
ACH-000178,-0.0805714505503
ACH-000182,-0.068743735627
ACH-000183,0.020367317319700002
ACH-000188,-0.13114245406199998
ACH-000189,-0.194241155016
ACH-000190,0.06898148684330001
ACH-000198,-0.183492999306
ACH-000204,-0.0208771625054
ACH-000206,-0.155325932711
ACH-000207,0.11514369225500001
ACH-000211,-0.121127550433
ACH-000215,0.0317137693495
ACH-000221,-0.553440914083
ACH-000222,-0.362792939193
ACH-000223,-0.058149765416000004
ACH-000226,-0.0143027441379
ACH-000227,0.124320545932
ACH-000228,-0.0168258341614
ACH-000231,-0.0518507335941
ACH-000232,-0.179028022535
ACH-000233,-0.06936537087519999
ACH-000234,-0.134213093124
ACH-000235,-0.0792210430737
ACH-000237,-0.18891038810199998
ACH-000238,-0.604892812187
ACH-000243,-0.19066014491
ACH-000244,-0.260268650339
ACH-000246,-0.218088764791
ACH-000248,-0.00685273410031
ACH-000250,-0.302125049273
ACH-000251,0.257959751456
ACH-000253,-0.155409520263
ACH-000255,-0.10100223398199999
ACH-000256,-0.225189755931
ACH-000257,0.28458158393599997
ACH-000258,-0.800188774372
ACH-000259,-0.140464057309
ACH-000260,-0.137971056243
ACH-000261,-0.0851671649633
ACH-000262,-0.338541799413
ACH-000263,-0.148407680819
ACH-000264,-0.11199143447799999
ACH-000265,-0.22015421191999998
ACH-000266,-0.231258238552
ACH-000272,-0.07888455370950001
ACH-000273,-0.04957769998599999
ACH-000274,-0.175205526107
ACH-000277,-0.12504279599600002
ACH-000278,-0.106407017982
ACH-000279,-0.0641753478079
ACH-000280,0.07386013747600001
ACH-000281,-0.10639860903
ACH-000288,-0.174938449239
ACH-000291,-0.178101611243
ACH-000293,-0.411022337732
ACH-000294,0.08181456801689999
ACH-000295,0.128849487368
ACH-000296,-0.07870611108350001
ACH-000302,-0.06346160016710001
ACH-000304,-0.36960032022600003
ACH-000307,-0.143285441147
ACH-000308,-0.07798100365539999
ACH-000310,0.036752421784099994
ACH-000311,-0.104676906106
ACH-000312,-0.0761829250725
ACH-000315,-0.18819396802299998
ACH-000316,0.005679999008350001
ACH-000317,-0.323388031736
ACH-000318,-0.042280489381099996
ACH-000319,-0.0553519076398
ACH-000320,-0.375898285128
ACH-000322,-0.41856348626699996
ACH-000323,-0.180089513624
ACH-000324,-0.391773857378
ACH-000329,-0.0223207277041
ACH-000330,0.00345494915913
ACH-000331,-0.19060592175000002
ACH-000332,-0.164481499344
ACH-000334,-0.220123199129
ACH-000335,0.08958827099210001
ACH-000336,-0.38565380810000005
ACH-000337,0.0657469533235
ACH-000339,0.0102658342754
ACH-000341,0.107147306273
ACH-000348,0.0306752393218
ACH-000350,-0.037551435549699995
ACH-000352,-0.0603739694234
ACH-000356,-0.268654994774
ACH-000361,-0.367064263631
ACH-000362,-0.26874641495900004
ACH-000363,0.0719061815789
ACH-000364,-0.200105393425
ACH-000365,-0.18162214583500003
ACH-000366,-0.190830800178
ACH-000368,-0.277384764337
ACH-000374,-0.007391462205810001
ACH-000375,-0.11979238657199999
ACH-000376,-0.0014620616675599999
ACH-000381,0.0599248073414
ACH-000383,-0.29100958936
ACH-000387,-0.0752961082725
ACH-000389,0.0126796736917
ACH-000390,-0.0796827924433
ACH-000393,-0.152483155354
ACH-000395,-0.030358502992199998
ACH-000397,-0.181497868768
ACH-000401,-0.163373560059
ACH-000402,-0.0183985941677
ACH-000403,-0.125203195632
ACH-000404,-0.643795164643
ACH-000406,-0.10396689450999999
ACH-000407,-0.155964180147
ACH-000408,-0.33319562484000004
ACH-000410,0.0821770803362
ACH-000411,-0.309209904621
ACH-000414,-0.11066108113399999
ACH-000415,-0.166274456736
ACH-000416,0.073688530526
ACH-000420,-0.205304046963
ACH-000421,-0.244147618114
ACH-000424,0.135182154713
ACH-000425,-0.0630474290082
ACH-000426,-0.253466633457
ACH-000427,-0.20591035989599998
ACH-000433,-0.24954533040100002
ACH-000436,-0.31891639866099997
ACH-000444,-0.170455240458
ACH-000445,-0.08438559634019999
ACH-000448,-0.0140663312696
ACH-000450,-0.21587524472800002
ACH-000452,-0.05620447687530001
ACH-000454,-0.0487688409984
ACH-000458,-0.0256479045365
ACH-000459,-0.283174823224
ACH-000460,-0.176675556231
ACH-000461,-0.29662458693599997
ACH-000463,-0.11598308056399999
ACH-000464,-0.160899071105
ACH-000466,-0.206724464513
ACH-000467,-0.22479084685400003
ACH-000468,0.0472075232967
ACH-000469,-0.263535645271
ACH-000470,-0.0458733653361
ACH-000471,-0.022860593409799998
ACH-000472,-0.151320089817
ACH-000473,-0.00711335059106
ACH-000475,-0.169918814478
ACH-000476,-0.0442777721393
ACH-000477,-0.565115307242
ACH-000480,-0.207118956029
ACH-000481,-0.059831568657999996
ACH-000483,-0.114560056686
ACH-000484,0.23683006271499998
ACH-000485,-0.09765534445289999
ACH-000486,-0.043414289335500005
ACH-000487,-0.118001078049
ACH-000488,-0.08514015123719999
ACH-000490,-0.0159271571859
ACH-000491,0.0301072216239
ACH-000495,-0.483253769376
ACH-000496,0.04125414230669999
ACH-000499,0.18245044538
ACH-000500,-0.416216771726
ACH-000502,-0.13720027285999997
ACH-000503,-0.138314725319
ACH-000505,-0.131406981667
ACH-000507,-0.18093670575100002
ACH-000510,-0.05782636309230001
ACH-000511,-0.028876198260800002
ACH-000512,0.0960716799791
ACH-000516,-0.025631507283900002
ACH-000517,-0.048656502524300003
ACH-000518,-0.08974922814
ACH-000520,-0.260958922546
ACH-000521,-0.147068978324
ACH-000522,-0.056674403724999996
ACH-000524,-0.0663582514878
ACH-000527,-0.0945285955858
ACH-000528,-0.108203658738
ACH-000537,-0.0743634625512
ACH-000541,-0.285122574171
ACH-000542,-0.115038543871
ACH-000544,-0.109233177601
ACH-000545,-0.20900402063200002
ACH-000547,0.363732522676
ACH-000548,0.0194921799662
ACH-000549,-0.06495933362480001
ACH-000550,-0.26427118347
ACH-000552,0.0385729952118
ACH-000556,-0.021098995192499997
ACH-000557,-0.100498060433
ACH-000570,-0.0331580672049
ACH-000571,-0.0866466920863
ACH-000573,-0.020308541261499998
ACH-000576,-0.1109782362
ACH-000580,-0.150770627629
ACH-000584,-0.17515946511100003
ACH-000585,-0.573935134636
ACH-000588,0.028790151141
ACH-000589,-0.10325672694499999
ACH-000591,0.021709529729400004
ACH-000593,0.05271100927619999
ACH-000600,-0.182572776294
ACH-000601,-0.09174598038119999
ACH-000604,-0.15128255011299999
ACH-000605,0.048355196276000004
ACH-000606,-0.277215848691
ACH-000608,-0.114322012701
ACH-000614,-0.35170521923799997
ACH-000616,-0.247805810255
ACH-000618,0.05262681581809999
ACH-000619,-0.253335899338
ACH-000620,-0.0793531975864
ACH-000621,-0.11771084631100001
ACH-000622,-0.398627943489
ACH-000623,0.0565082252749
ACH-000624,-0.187134480686
ACH-000627,-0.17151151475200002
ACH-000630,-0.055910311341500006
ACH-000632,-0.0187974227671
ACH-000633,-0.226306754137
ACH-000637,-0.14860470261
ACH-000638,-0.0801596561184
ACH-000646,-0.0339525083719
ACH-000647,0.026534888322200002
ACH-000648,0.07572873397689998
ACH-000649,-0.15739361482699998
ACH-000651,0.0438326751337
ACH-000652,-0.08651913887869998
ACH-000653,0.045897206348699995
ACH-000657,-0.152297821837
ACH-000658,0.014137026316299999
ACH-000661,-0.219812716148
ACH-000662,-0.27788234878400003
ACH-000663,-0.320620083989
ACH-000665,-0.189322307045
ACH-000671,0.059631726842800006
ACH-000673,-0.151897718144
ACH-000676,-0.06301106462469999
ACH-000677,0.147993969368
ACH-000681,-0.147514395519
ACH-000682,-0.291756433162
ACH-000683,-0.0676813502342
ACH-000684,-0.489486156815
ACH-000688,0.0697208215811
ACH-000693,-0.207542663904
ACH-000694,-0.21252345359900002
ACH-000695,-0.0759331759193
ACH-000696,-0.0729753996799
ACH-000697,-0.0986701103748
ACH-000699,-0.193675559275
ACH-000701,0.010993870623500001
ACH-000706,-0.13238235448
ACH-000711,0.0246454857981
ACH-000713,-0.0341445425953
ACH-000714,-0.146706841353
ACH-000718,0.128939222741
ACH-000720,-0.00537228004016
ACH-000721,0.028759283943099997
ACH-000724,0.128117590091
ACH-000725,-0.136046297364
ACH-000732,0.0599232958981
ACH-000734,-0.219817704777
ACH-000735,-0.1340691994
ACH-000736,-0.12190832600099999
ACH-000738,-0.109254083278
ACH-000746,-0.124974594427
ACH-000747,-0.12248777390799999
ACH-000748,-0.0212139537979
ACH-000753,0.0512901851854
ACH-000756,-0.10331509878900001
ACH-000757,-0.125474755845
ACH-000758,-0.148383993669
ACH-000760,0.06803888974809999
ACH-000763,0.0119514495985
ACH-000764,-0.0926315659997
ACH-000765,0.010057496869
ACH-000766,-0.105758938717
ACH-000767,-0.171004786145
ACH-000768,0.0474506371971
ACH-000769,-0.133723039586
ACH-000770,-0.39280373157399995
ACH-000771,-0.0536298273075
ACH-000773,-0.09531819381500001
ACH-000776,-0.15998742913300001
ACH-000777,0.0718367122084
ACH-000778,-0.18364713261799998
ACH-000781,-0.100299402467
ACH-000782,-0.133537762652
ACH-000783,-0.275321355318
ACH-000784,-0.110356890551
ACH-000785,-0.262602894748
ACH-000787,-0.12125291291200001
ACH-000788,-0.149159719443
ACH-000791,-0.0905038375439
ACH-000792,-0.207561909374
ACH-000794,0.0187539257414
ACH-000796,-0.052210924669699996
ACH-000799,-0.616082958155
ACH-000800,-0.101343782501
ACH-000802,-0.0022268762894600003
ACH-000804,-0.14437594792400002
ACH-000805,-0.175190932493
ACH-000809,-0.11988301285900001
ACH-000810,0.243610250462
ACH-000811,-0.16550452928200002
ACH-000817,0.04344009803180001
ACH-000819,0.0675366429517
ACH-000820,-0.300026459809
ACH-000821,-0.358213313634
ACH-000822,-0.146653258954
ACH-000823,-0.156393669777
ACH-000824,-0.130245368506
ACH-000827,-0.24765675974800003
ACH-000829,-0.20992790648499998
ACH-000831,-0.0579838464951
ACH-000832,0.041855027620800005
ACH-000833,0.117350660228
ACH-000834,0.0997541243925
ACH-000835,-0.190242857501
ACH-000836,-0.15226338727
ACH-000837,-0.0789434202666
ACH-000838,0.151778855646
ACH-000839,-0.187675313572
ACH-000840,0.214890170524
ACH-000841,-0.127880422467
ACH-000843,0.0811369874737
ACH-000846,0.140054242788
ACH-000847,-0.224461666162
ACH-000848,-0.312597724511
ACH-000849,-0.0412981646825
ACH-000851,-0.294774229531
ACH-000855,0.173482068237
ACH-000856,-0.09215295704189999
ACH-000858,-0.113148212695
ACH-000859,-0.08593879047160001
ACH-000861,0.047945601206400006
ACH-000862,-0.0617442395185
ACH-000865,-0.127778600711
ACH-000866,-0.119511475
ACH-000867,-0.145861094955
ACH-000869,-0.035307834830199995
ACH-000872,0.17705806393399998
ACH-000873,-0.157274448333
ACH-000876,-0.156202838857
ACH-000878,-0.0716317738248
ACH-000880,-0.34111647683799995
ACH-000881,-0.0935705368588
ACH-000882,-0.11624246688100001
ACH-000884,-0.16102218441500002
ACH-000885,-0.17479671376400002
ACH-000887,0.0323401340319
ACH-000888,-0.23624379214400001
ACH-000889,-0.165533563803
ACH-000890,-0.12660331862500002
ACH-000896,-0.112397646406
ACH-000898,-0.311074665082
ACH-000900,-0.150071533758
ACH-000901,-0.105602760756
ACH-000905,-0.0352005617506
