,RBX1 (9978)
ACH-000167,-0.711073143029
ACH-000168,-0.48102800999
ACH-000169,-0.581355773841
ACH-000178,-0.596323757678
ACH-000182,-0.617978998136
ACH-000183,-0.48089651103299996
ACH-000188,-0.45072798678099996
ACH-000189,0.087719015951
ACH-000190,-0.197979289094
ACH-000198,-0.324850417768
ACH-000204,-0.5551591321
ACH-000206,-0.766461848495
ACH-000207,-0.241556987938
ACH-000211,-0.733620661386
ACH-000215,-0.316291163662
ACH-000221,-0.553721869325
ACH-000222,-0.711657358329
ACH-000223,-0.749335481312
ACH-000226,-0.498054162209
ACH-000227,-0.517045233268
ACH-000228,-1.0229353078299999
ACH-000231,-0.6249738441380001
ACH-000232,-0.574724098387
ACH-000233,-0.441036601557
ACH-000234,-0.11940870015999999
ACH-000235,-0.486096240302
ACH-000237,-0.490488970119
ACH-000238,-0.38115751644900003
ACH-000243,-0.7018719951189999
ACH-000244,-0.524243807896
ACH-000246,-0.12346738466499999
ACH-000248,-0.30989953516999996
ACH-000250,-0.442960893027
ACH-000251,-0.836461564348
ACH-000253,-0.539854996336
ACH-000255,-0.5479927574229999
ACH-000256,-0.822340167183
ACH-000257,-0.726252217905
ACH-000258,-1.1204324890100001
ACH-000259,-0.468606589223
ACH-000260,-0.7533518344619999
ACH-000261,-0.5527611713
ACH-000262,-0.434566406958
ACH-000263,-0.413696592553
ACH-000264,-0.5819453908919999
ACH-000265,-0.49783053743999994
ACH-000266,-0.5403866623800001
ACH-000272,-0.8347794501620001
ACH-000273,-0.639551042437
ACH-000274,-0.47175857872599997
ACH-000277,-0.331564219894
ACH-000278,-0.8401099276649999
ACH-000279,-0.730793004642
ACH-000280,-0.31638549126800003
ACH-000281,-0.26956180536400004
ACH-000288,-0.316757285819
ACH-000291,-0.328857970427
ACH-000293,-0.674779672633
ACH-000294,-0.447363256185
ACH-000295,-0.40042951886
ACH-000296,-0.6951150189
ACH-000302,-0.935780010063
ACH-000304,-0.550078458165
ACH-000307,-0.422705782954
ACH-000308,-0.661032904514
ACH-000310,-0.707389439103
ACH-000311,-0.545100390994
ACH-000312,-0.5539811977619999
ACH-000315,-0.377212010377
ACH-000316,-0.742245224291
ACH-000317,-0.528431557755
ACH-000318,-0.434151274436
ACH-000319,-0.493364619838
ACH-000320,-0.5783274751340001
ACH-000322,-0.519522870311
ACH-000323,-0.364133957667
ACH-000324,-0.36384756613700003
ACH-000329,-0.396732195144
ACH-000330,-0.814401450179
ACH-000331,-0.4630981376899999
ACH-000332,-0.653908258601
ACH-000334,-0.4139233186
ACH-000335,-0.775171200634
ACH-000336,-0.48637580769100003
ACH-000337,-0.44568082449600005
ACH-000339,-0.36781037043799997
ACH-000341,-0.773727188641
ACH-000348,-0.541825924953
ACH-000350,-0.923358256887
ACH-000352,-0.50646159524
ACH-000356,-0.448508830217
ACH-000361,-0.469268822935
ACH-000362,-0.575046601123
ACH-000363,-0.497719193883
ACH-000364,-0.492437108826
ACH-000365,-0.44749701887599996
ACH-000366,-0.32399878419100003
ACH-000368,-0.6138489758860001
ACH-000374,-0.28071724487
ACH-000375,-0.33540953414700003
ACH-000376,-0.334680546317
ACH-000381,-0.547047924731
ACH-000383,-0.788540846938
ACH-000387,-0.647196969441
ACH-000389,-0.334908248871
ACH-000390,-0.7424841314849999
ACH-000393,-0.653398286854
ACH-000395,-0.525267874251
ACH-000397,-0.443097003965
ACH-000401,-0.300536637284
ACH-000402,-0.253850289867
ACH-000403,-0.609600927214
ACH-000404,-0.912435142087
ACH-000406,-0.529273480506
ACH-000407,-0.334011215594
ACH-000408,-0.30079861126999996
ACH-000410,-0.599349019344
ACH-000411,-0.315088873695
ACH-000414,-0.7539043487260001
ACH-000415,-0.35209035350100004
ACH-000416,-0.503697391294
ACH-000420,-0.601839644495
ACH-000421,-0.776323510624
ACH-000424,-0.44838610527199996
ACH-000425,-0.831676692393
ACH-000426,-0.655456720371
ACH-000427,-0.724599471617
ACH-000433,-0.599099921991
ACH-000436,-0.45542406604099994
ACH-000444,-0.919488809184
ACH-000445,-0.766853492034
ACH-000448,-0.438673133454
ACH-000450,-0.406944077415
ACH-000452,-0.719576584224
ACH-000454,-0.9549630372750001
ACH-000458,-0.734029771468
ACH-000459,-0.759024058152
ACH-000460,-0.643490977312
ACH-000461,-0.9341939250769999
ACH-000463,-0.561022256713
ACH-000464,-0.202072914021
ACH-000466,-0.821788948868
ACH-000467,-0.473543299664
ACH-000468,-0.44207853787100004
ACH-000469,-0.34174171505500006
ACH-000470,-0.877755029395
ACH-000471,-0.485481110259
ACH-000472,-0.5228636561159999
ACH-000473,-0.48246726991300004
ACH-000475,-0.53272595701
ACH-000476,-0.671996806176
ACH-000477,-0.609980545044
ACH-000480,-0.624053227118
ACH-000481,-0.38860930547899997
ACH-000483,-0.596812182704
ACH-000484,-0.721920703551
ACH-000485,-1.02058118901
ACH-000486,-0.502733787641
ACH-000487,-0.278486121136
ACH-000488,-0.606224639612
ACH-000490,-0.598602051491
ACH-000491,-0.395856080356
ACH-000495,-0.360235297972
ACH-000496,-0.5421731783470001
ACH-000499,-0.355613254925
ACH-000500,-0.768738941867
ACH-000502,-0.607431322125
ACH-000503,-0.42748532863000005
ACH-000505,-0.797444038523
ACH-000507,-0.744566237415
ACH-000510,-0.715835841373
ACH-000511,-0.567418068485
ACH-000512,-0.9809999477860001
ACH-000516,-0.5254837394609999
ACH-000517,-0.714316873959
ACH-000518,-0.471420661839
ACH-000520,-0.42079320145099997
ACH-000521,-0.513535618882
ACH-000522,-0.390595996046
ACH-000524,-0.862365200225
ACH-000527,-0.737788679142
ACH-000528,-0.607641719574
ACH-000537,-0.421732079813
ACH-000541,-0.563924262612
ACH-000542,-0.48884663986599997
ACH-000544,-0.556601897485
ACH-000545,-0.35496162327799996
ACH-000547,-0.448068257919
ACH-000548,-0.356922986232
ACH-000549,-0.7022828403270001
ACH-000550,-0.23537351257599998
ACH-000552,-0.519767315248
ACH-000556,-0.45991440749799994
ACH-000557,-0.51854490751
ACH-000570,-0.703354059716
ACH-000571,-0.37808670816100004
ACH-000573,-0.646258722019
ACH-000576,-0.48581556520400004
ACH-000580,-0.628877523139
ACH-000584,-0.7799551719660001
ACH-000585,-0.202457935967
ACH-000588,-0.458530999212
ACH-000589,-0.546193512345
ACH-000591,-0.584018354868
ACH-000593,-0.18372336940900003
ACH-000600,-0.273453031221
ACH-000601,-0.9149003059849999
ACH-000604,-0.249364983112
ACH-000605,-1.3694123009799999
ACH-000606,-0.599373423076
ACH-000608,-0.687313823663
ACH-000614,-0.208156055447
ACH-000616,-0.52765368275
ACH-000618,-0.625675233976
ACH-000619,-0.506115855039
ACH-000620,-0.283913500337
ACH-000621,-0.356151452903
ACH-000622,-0.562515448848
ACH-000623,-0.678174501071
ACH-000624,-0.587759210278
ACH-000627,-1.0276825111499999
ACH-000630,-0.294770527723
ACH-000632,-0.391008848043
ACH-000633,-0.45190553224
ACH-000637,-0.650378334784
ACH-000638,-0.447799581611
ACH-000646,-0.774990169947
ACH-000647,-0.56981478522
ACH-000648,-0.577204982575
ACH-000649,-0.343643003508
ACH-000651,-0.589825573297
ACH-000652,-0.474119945976
ACH-000653,-0.860462449773
ACH-000657,-0.46641284047700005
ACH-000658,-0.466513549059
ACH-000661,-0.113140174265
ACH-000662,-0.68715420538
ACH-000663,-0.32317920685400003
ACH-000665,-0.631422981474
ACH-000671,-0.529082559951
ACH-000673,-0.533022100831
ACH-000676,-0.42579456809199995
ACH-000677,-0.870709603426
ACH-000681,-0.672523035932
ACH-000682,-0.488637528411
ACH-000683,-0.7801201015189999
ACH-000684,0.0733485529433
ACH-000688,0.0250674046517
ACH-000693,-0.6778180816789999
ACH-000694,-1.1436448284899998
ACH-000695,-0.601991767472
ACH-000696,-0.382066461002
ACH-000697,-0.621291520312
ACH-000699,-0.798371533584
ACH-000701,-0.32754265375999997
ACH-000706,-0.686203912576
ACH-000711,-0.573325742297
ACH-000713,-0.20725773297699998
ACH-000714,-0.8601845796780001
ACH-000718,-0.8831440743889999
ACH-000720,-0.636563241074
ACH-000721,-0.401823427689
ACH-000724,-0.356734248887
ACH-000725,-0.8635477431290001
ACH-000732,-0.766506840461
ACH-000734,-0.591352122658
ACH-000735,-0.592231368723
ACH-000736,-0.40360894478200005
ACH-000738,-0.47980975183799995
ACH-000746,-0.37329054371200004
ACH-000747,-0.771985642666
ACH-000748,-0.305091756662
ACH-000753,-0.511740832044
ACH-000756,-0.489552234058
ACH-000757,-0.410836330242
ACH-000758,-0.298688739268
ACH-000760,-0.32422585369600004
ACH-000763,-0.8279865113789999
ACH-000764,-0.10170007419600001
ACH-000765,-0.639460306637
ACH-000766,-0.515785956596
ACH-000767,-0.656563665009
ACH-000768,-0.366472839313
ACH-000769,-0.7211477584899999
ACH-000770,-0.5884744351969999
ACH-000771,-0.35257989394199996
ACH-000773,-0.452185231982
ACH-000776,-0.631422684009
ACH-000777,-0.547298327979
ACH-000778,-0.535744700169
ACH-000781,-0.8036151415839999
ACH-000782,-0.595229305497
ACH-000783,-0.4218819983
ACH-000784,-0.289036900231
ACH-000785,-0.23334933936799998
ACH-000787,-0.581675172735
ACH-000788,-0.462074939827
ACH-000791,-0.7574140741390001
ACH-000792,-1.1589964125399999
ACH-000794,-0.386882815222
ACH-000796,-0.378380750793
ACH-000799,-0.691053979334
ACH-000800,-1.0895223751899998
ACH-000802,-0.39593118950999995
ACH-000804,-0.418610782319
ACH-000805,-0.597103028766
ACH-000809,-0.472267218809
ACH-000810,0.00732830019754
ACH-000811,-0.41014152822300004
ACH-000817,-0.500188718119
ACH-000819,-0.601130884867
ACH-000820,-0.670623806208
ACH-000821,-0.73960688697
ACH-000822,-0.496761974982
ACH-000823,-0.490114506244
ACH-000824,-0.465777825875
ACH-000827,-0.4952424621
ACH-000829,-0.6636972772749999
ACH-000831,-0.574965344779
ACH-000832,-0.40279381462200003
ACH-000833,-0.923412234508
ACH-000834,-0.33874141577600003
ACH-000835,-0.768396346795
ACH-000836,-0.419220048327
ACH-000837,-0.46499941047700005
ACH-000838,-0.249217059291
ACH-000839,-0.63642135467
ACH-000840,-0.621772365409
ACH-000841,-0.713748481148
ACH-000843,-0.9760460890270001
ACH-000846,-0.497637590791
ACH-000847,-0.252927533547
ACH-000848,-0.281554984676
ACH-000849,-0.18700158377099999
ACH-000851,-0.31757052543000003
ACH-000855,-0.7002149494230001
ACH-000856,-0.615229531361
ACH-000858,-0.6027802857119999
ACH-000859,-0.65525083499
ACH-000861,-0.446527387152
ACH-000862,-0.38836221957500006
ACH-000865,-0.7531665438940001
ACH-000866,-0.5667253301290001
ACH-000867,-0.49865654847499996
ACH-000869,-0.403633412305
ACH-000872,-1.15311191475
ACH-000873,-0.559687965761
ACH-000876,-0.19697012999400001
ACH-000878,-0.7741419716269999
ACH-000880,-0.902984869378
ACH-000881,-0.420318228275
ACH-000882,-0.8704554871789999
ACH-000884,-0.425289458742
ACH-000885,-0.411238404234
ACH-000887,-0.227951348513
ACH-000888,-0.609280274113
ACH-000889,-0.61615600346
ACH-000890,-0.852531500089
ACH-000896,-0.523365744111
ACH-000898,-0.9203260386059999
ACH-000900,-0.583931330079
ACH-000901,-0.441761517003
ACH-000905,-0.684050984407
ACH-000906,-0.5610651838390001
ACH-000907,-0.292075929844
ACH-000910,-0.518341659933
ACH-000911,-0.6068947025770001
ACH-000912,-0.640729586876
ACH-000913,-0.412955896976
ACH-000915,-0.331223176592
ACH-000916,-0.8547355509100001
ACH-000917,-0.540866143339
ACH-000921,-0.701845364113
ACH-000924,-0.570271241766
ACH-000926,-0.7571626693790001
ACH-000928,-0.504692769551
ACH-000929,-0.503046739275
ACH-000932,-0.481313189652
ACH-000935,-0.383484442491
ACH-000936,-0.482738276181
ACH-000937,-0.404665428854
ACH-000938,-0.49218824927500004
ACH-000939,-0.47645499335600006
ACH-000941,-0.498637908212
ACH-000943,-1.16016242993
ACH-000946,-0.606333879949
ACH-000947,-0.554196268724
ACH-000948,-0.662162908451
ACH-000950,-0.663387656235
ACH-000953,-0.732581138599
ACH-000957,-0.697782705527
ACH-000958,-0.453753243768
ACH-000960,-0.403003847091
ACH-000963,-0.90196040801
ACH-000968,-0.49269195086900003
ACH-000969,-0.803362643193
ACH-000973,-0.40865924680200005
ACH-000974,-0.611168363135
ACH-000975,-0.47649174681199996
ACH-000976,-0.695175438104
ACH-000978,-0.466513973709
ACH-000980,-0.259447760496
ACH-000984,-0.271906775427
ACH-000986,-0.6971920189640001
ACH-000988,-0.52154193225
ACH-000993,-0.300351899776
ACH-000994,-0.943697375148
ACH-000996,-0.544546140706
ACH-001001,-0.48763810919399997
ACH-001020,-0.33613854990099995
ACH-001028,-0.681737660676
ACH-001031,-0.566175468116
ACH-001038,-0.538985087851
ACH-001048,-0.45696496941799997
ACH-001050,-0.560337583414
ACH-001053,-0.508324375763
ACH-001054,-0.6341203788800001
ACH-001061,-0.531298493503
ACH-001067,-0.403512671506
ACH-001075,-0.976511877631
ACH-001096,-0.6005187135019999
ACH-001128,-0.522271169319
ACH-001134,-0.783914051292
ACH-001151,-0.409103782991
ACH-001163,-0.441683996294
ACH-001164,-0.287373259911
ACH-001173,-0.49792997277199996
ACH-001183,-0.31185714745
ACH-001184,-0.446191106968
ACH-001190,-0.804638768823
ACH-001192,-0.44238327890699997
ACH-001193,-0.46648195667
ACH-001196,-0.625774775952
ACH-001197,-0.489822617674
ACH-001205,-0.434930797581
ACH-001211,-0.6974942337360001
ACH-001212,-0.11548089170499999
ACH-001228,-0.9632452887890001
ACH-001232,-0.40810817394599996
ACH-001239,-0.301731719783
ACH-001274,-0.311631234242
ACH-001275,-0.487741111882
ACH-001277,-0.588529027718
ACH-001278,-0.513263002248
ACH-001280,-0.518023947297
ACH-001283,-0.42091770788000005
ACH-001289,-0.6846724083779999
ACH-001295,-0.583390412005
ACH-001300,-0.769651846587
ACH-001301,-0.502739851026
ACH-001302,-0.651075066923
ACH-001303,-0.48522743086900005
ACH-001306,-0.408306574543
ACH-001318,-0.266211970392
ACH-001322,-0.6886572330140001
ACH-001328,-0.0929608010254
ACH-001332,-0.66380628687
ACH-001333,-0.66400262387
ACH-001336,-0.795189161187
ACH-001340,-0.525344548357
ACH-001346,-0.5939914711100001
ACH-001353,-0.531306095799
ACH-001354,-0.535563932023
ACH-001367,-0.360740601113
ACH-001368,-0.558420487899
ACH-001374,-0.388653398777
ACH-001375,-0.680859376587
ACH-001377,-0.43150266718900004
ACH-001380,-0.40479701428099996
ACH-001391,-0.901011405308
ACH-001407,-0.930690239023
ACH-001408,-0.43390276743100004
ACH-001413,-0.46554826286000006
ACH-001430,-0.653063123772
ACH-001431,-0.528901747664
ACH-001450,-0.6657217764019999
ACH-001496,-0.595671348032
ACH-001500,0.00810978963905
ACH-001521,-0.311185143491
ACH-001523,-0.41146630895400005
ACH-001532,-0.739803313537
ACH-001536,-0.317436602317
ACH-001550,-1.34589927208
ACH-001552,-0.502490380931
ACH-001554,-0.5572107025140001
ACH-001645,-0.5005266236879999
ACH-001654,-0.491983372459
ACH-001715,-0.6831352892839999
ACH-001735,-0.6141943269619999
ACH-001736,-0.669916835886
ACH-001737,-0.167642697793
ACH-001740,-0.425766790467
ACH-001745,-0.355377885131
ACH-001750,-0.48657485443000004
ACH-001765,-0.8748057357260001
ACH-001956,-0.822477920338
ACH-001957,-0.47825990113899997
