,SDHD (6392)
ACH-000787,-0.8264582921870001
ACH-000788,-0.8616604619120001
ACH-000791,-1.05135240842
ACH-000792,-0.948525249188
ACH-000794,-0.9573362616590001
ACH-000796,-0.856225793618
ACH-000799,-1.1306382354100002
ACH-000800,-1.10437024442
ACH-000802,-0.793767930304
ACH-000804,-1.2669981918100002
ACH-000805,-1.02497294206
ACH-000809,-0.867238694752
ACH-000810,-1.1266961159200002
ACH-000811,-0.8902510900980001
ACH-000817,-1.1051932125
ACH-000819,-0.7415206843179999
ACH-000820,-0.567693752358
ACH-000821,-0.7536360586699999
ACH-000822,-0.9702088935619999
ACH-000823,-0.8651339814899999
ACH-000824,-0.848043188529
ACH-000827,-0.806289054805
ACH-000829,-0.8485149212459999
ACH-000831,-0.892294519734
ACH-000832,-0.885597360473
ACH-000833,-1.3637423082
ACH-000834,-0.442748183645
ACH-000835,-0.806218334292
ACH-000836,-0.964251243014
ACH-000837,-0.9393440652700001
ACH-000838,-1.9992370763099998
ACH-000839,-0.41197498524899995
ACH-000840,-0.802659569658
ACH-000841,-0.859362959359
ACH-000843,-1.3653726748800001
ACH-000846,-1.2721505746200001
ACH-000847,-0.7384375289030001
ACH-000848,-0.935876591396
ACH-000849,-1.27450815221
ACH-000851,-0.945679010624
ACH-000855,-0.965543306297
ACH-000856,-1.19568927406
ACH-000858,-0.643210916989
ACH-000859,-1.07577134734
ACH-000861,-0.838242396786
ACH-000862,-0.8102790659199999
ACH-000865,-0.758431623777
ACH-000866,-1.15433115662
ACH-000867,-0.945694249581
ACH-000869,-1.18761150139
ACH-000872,-1.02774828287
ACH-000873,-1.26048658511
ACH-000876,-1.80804276982
ACH-000878,-0.864635518371
ACH-000880,-1.0602358375299998
ACH-000881,-0.818112313194
ACH-000882,-1.21339318374
ACH-000884,-0.8838589366940001
ACH-000885,-1.2276879528799998
ACH-000887,-0.915350374836
ACH-000888,-0.899965422269
ACH-000889,-1.1898217414499999
ACH-000890,-1.1933637966
ACH-000896,-1.00249061079
ACH-000898,-1.1734419325399998
ACH-000900,-1.0419599825499999
ACH-000901,-0.849864272432
ACH-000905,-0.589694049802
ACH-000906,-0.9433083966949999
ACH-000907,-0.9446977452200002
ACH-000910,-0.97150275373
ACH-000911,-0.9008384953190001
ACH-000912,-1.00250494511
ACH-000913,-0.638782382516
ACH-000915,-1.0167179488299998
ACH-000916,-0.705137988802
ACH-000917,-1.11779158588
ACH-000921,-1.0116688367
ACH-000924,-1.27375948281
ACH-000926,-0.9315857896520001
ACH-000928,-0.938502398146
ACH-000929,-0.997308938997
ACH-000932,-1.19656407589
ACH-000935,-0.890580380465
ACH-000936,-1.14403787906
ACH-000937,-1.03222531483
ACH-000938,-1.09041496256
ACH-000939,-0.985090323169
ACH-000941,-0.9484735123799999
ACH-000943,-1.2538032144600002
ACH-000946,-1.01674404009
ACH-000947,-1.2332483395
ACH-000948,-0.975235774578
ACH-000950,-1.15065525118
ACH-000953,-0.7965241367199999
ACH-000957,-1.03332428391
ACH-000958,-0.8546527490620001
ACH-000960,-1.00180459389
ACH-000963,-1.13238198767
ACH-000968,-1.5771186872799998
ACH-000969,-1.0839989756100001
ACH-000973,-1.05257780496
ACH-000974,-1.11909909936
ACH-000975,-1.06555809247
ACH-000976,-1.12322712058
ACH-000978,-1.6133003954299998
ACH-000980,-0.919227409039
ACH-000984,-0.908299522155
ACH-000986,-1.0503226856299999
ACH-000988,-0.7948221760870001
ACH-000993,-0.916547338854
ACH-000994,-0.845725889984
ACH-000996,-1.11798660459
ACH-001001,-0.680279216645
ACH-001020,-0.855506463257
ACH-001028,-1.23059682396
ACH-001031,-0.9950269988079999
ACH-001038,-1.0662111872600002
ACH-001048,-0.7880511073700001
ACH-001050,-0.817821361347
ACH-001053,-1.22797606935
ACH-001054,-1.39524292149
ACH-001061,-1.1743718310299998
ACH-001067,-0.932869649947
ACH-001075,-0.88466724411
ACH-001096,-0.9532740723950001
ACH-001128,-0.712133923164
ACH-001134,-1.12062029085
ACH-001151,-0.63627139563
ACH-001163,-1.14851070377
ACH-001164,-0.965922656668
ACH-001173,-0.937833287915
ACH-001183,-0.677548835053
ACH-001184,-0.786315279941
ACH-001190,-1.35314034882
ACH-001192,-0.51047065685
ACH-001193,-0.504163237479
ACH-001196,-1.2332026759499999
ACH-001197,-0.9949014725190001
ACH-001205,-0.633472119326
ACH-001211,-1.05116040123
ACH-001212,-0.937759144543
ACH-001228,-0.584254688745
ACH-001232,-0.691051212826
ACH-001239,-0.89184712411
ACH-001274,-1.05283808094
ACH-001275,-0.934513477351
ACH-001277,-0.8357650992300001
ACH-001278,-1.03018152509
ACH-001280,-1.03352385834
ACH-001283,-0.617366777378
ACH-001289,-1.2918117019600002
ACH-001295,-0.702913248154
ACH-001300,-1.01924103206
ACH-001301,-0.654189142287
ACH-001302,-0.723742671568
ACH-001303,-0.557833048997
ACH-001306,-1.13153238599
ACH-001318,-0.862674331334
ACH-001322,-0.772866106429
ACH-001328,-0.997094553017
ACH-001332,-0.8886422003740001
ACH-001333,-0.9439354336139999
ACH-001336,-0.6947550316940001
ACH-001340,-0.781465310329
ACH-001346,-0.792526375965
ACH-001353,-0.730702082166
ACH-001354,-1.48502914502
ACH-001367,-1.02053395937
ACH-001368,-1.0495311415200002
ACH-001374,-1.02543367287
ACH-001375,-0.888748088466
ACH-001377,-0.7585616324510001
ACH-001380,-1.09620991588
ACH-001391,-1.00816132901
ACH-001407,-0.7360491654719999
ACH-001408,-0.699949513608
ACH-001413,-0.571171576509
ACH-001430,-0.48122641261999993
ACH-001431,-1.18768960646
ACH-001450,-1.09034794176
ACH-001496,-0.965991615504
ACH-001500,-1.07280756206
ACH-001521,-0.707334326399
ACH-001523,-1.04903954795
ACH-001532,-1.0112593673999999
ACH-001536,-0.81482739021
ACH-001550,-1.07211300673
ACH-001552,-0.809027984829
ACH-001554,-1.1178676490600001
ACH-001645,-1.1493705541700001
ACH-001654,-0.940872383803
ACH-001715,-0.675564198975
ACH-001735,-1.1571198923100001
ACH-001736,-1.04204172672
ACH-001737,-0.875162973342
ACH-001740,-1.15446961872
ACH-001745,-1.12685015955
ACH-001750,-0.634976528207
ACH-001765,-1.07302745596
ACH-001956,-0.8581605661820001
ACH-001957,-0.886527874196
