,TYR (7299)
ACH-000004,0.110995042273
ACH-000007,0.159342194612
ACH-000009,0.0826918171568
ACH-000011,0.20370443638500002
ACH-000012,0.168137227731
ACH-000013,0.157080796665
ACH-000014,0.14275006815
ACH-000015,0.163705822078
ACH-000017,0.129967316063
ACH-000018,0.153085950055
ACH-000019,0.209833354512
ACH-000021,0.12746597615900002
ACH-000022,0.09797099405649999
ACH-000025,0.11643088827400001
ACH-000028,-0.018080040384
ACH-000030,0.144022701842
ACH-000035,0.23895487991
ACH-000036,0.157062667026
ACH-000037,0.23091392705400002
ACH-000039,0.141925544456
ACH-000040,0.058057136672
ACH-000041,-0.031066949486599996
ACH-000042,0.13705081233799998
ACH-000045,0.143841503057
ACH-000047,0.26098975798
ACH-000052,0.06591641283430001
ACH-000053,0.08402538941860002
ACH-000054,0.160808179675
ACH-000055,0.056922003392300004
ACH-000060,0.27115533650199997
ACH-000067,0.241161243357
ACH-000070,-0.0327004870274
ACH-000075,0.22984783308
ACH-000078,0.161373819995
ACH-000082,0.198808094866
ACH-000085,0.09956058302319999
ACH-000086,0.12017320011499999
ACH-000087,0.311507354247
ACH-000092,0.223979822958
ACH-000095,0.174163102209
ACH-000097,0.09988396798930001
ACH-000098,0.24133844355
ACH-000099,0.0836151127109
ACH-000108,0.0975993059323
ACH-000113,0.004774274157229999
ACH-000115,0.314776833169
ACH-000116,0.0481890667388
ACH-000118,0.140826356568
ACH-000120,0.07856709413889999
ACH-000123,0.0350648816244
ACH-000127,0.20526321470400002
ACH-000128,0.250959453306
ACH-000132,0.0766940372588
ACH-000133,0.153224072094
ACH-000137,0.14631123142000002
ACH-000138,0.00550863846455
ACH-000142,0.08923024529410001
ACH-000143,0.209916281367
ACH-000146,0.153377595968
ACH-000148,0.134841478148
ACH-000150,0.0912930068894
ACH-000152,0.21688842487799997
ACH-000153,0.118190977039
ACH-000159,0.123471448905
ACH-000160,0.196047202836
ACH-000163,0.136947329767
ACH-000167,0.17868113312
ACH-000168,0.16572367883
ACH-000169,0.166877067972
ACH-000178,0.0383584343385
ACH-000182,0.184589152709
ACH-000183,0.134564245558
ACH-000188,0.11124710564200001
ACH-000189,0.0883716476808
ACH-000190,0.0746924884579
ACH-000198,0.0227116065284
ACH-000204,0.11297042198799999
ACH-000206,0.120352063038
ACH-000207,-0.294700681635
ACH-000211,0.07633006785730001
ACH-000215,0.12601062644000002
ACH-000221,0.0965116947224
ACH-000222,0.124020678418
ACH-000223,0.181323525854
ACH-000226,0.0668573322215
ACH-000227,0.056351715111999996
ACH-000228,0.00122190231345
ACH-000231,0.172992239815
ACH-000232,0.229321204944
ACH-000233,0.0719841839046
ACH-000234,0.0708336979393
ACH-000235,0.0777989715162
ACH-000237,-0.018364175253999998
ACH-000238,0.19568722560899998
ACH-000243,0.0851407817647
ACH-000244,0.0501711840742
ACH-000246,0.125460889434
ACH-000248,0.280996143053
ACH-000250,0.143416387364
ACH-000251,0.0502888646833
ACH-000253,0.245848968603
ACH-000255,0.213040399124
ACH-000256,0.0196338031623
ACH-000257,0.179175384274
ACH-000258,0.180524773118
ACH-000259,0.194499809646
ACH-000260,0.14638487741200001
ACH-000261,0.16819615077
ACH-000262,0.06779985961269999
ACH-000263,0.32745979883000004
ACH-000264,0.22299061516399998
ACH-000265,0.0708459053737
ACH-000266,0.13771577606899998
ACH-000272,0.23855547087099999
ACH-000273,0.106991424561
ACH-000274,0.31786399776700003
ACH-000277,0.00986702334422
ACH-000278,0.0447840697062
ACH-000279,0.175612737278
ACH-000280,0.06699485927400001
ACH-000281,0.053804887303599995
ACH-000288,0.15225341487400001
ACH-000291,0.202669134598
ACH-000293,0.118949996931
ACH-000294,-0.19183084495799999
ACH-000295,0.0688762653416
ACH-000296,0.313414489745
ACH-000302,0.196753670476
ACH-000304,0.254402039851
ACH-000307,0.0170830785983
ACH-000308,0.08129375038919999
ACH-000310,0.037051431977400004
ACH-000311,0.166069930462
ACH-000312,0.144342500733
ACH-000315,0.17225840467099998
ACH-000316,0.0969578313921
ACH-000317,0.114881157136
ACH-000318,0.244564527144
ACH-000319,0.11098746784399999
ACH-000320,0.0449136939048
ACH-000322,0.0578126972988
ACH-000323,0.19572533863699998
ACH-000324,0.123275640397
ACH-000329,0.24678606313499998
ACH-000330,0.0739358838762
ACH-000331,0.21086289285
ACH-000332,0.104441756964
ACH-000334,0.0802717409052
ACH-000335,0.0611667940475
ACH-000336,0.180846088459
ACH-000337,0.149088234768
ACH-000339,0.110022330342
ACH-000341,0.0341787291587
ACH-000348,0.08220251845639999
ACH-000350,0.0856356614027
ACH-000352,0.083259039424
ACH-000356,-0.09183468307600001
ACH-000361,0.333025164269
ACH-000362,0.158339079724
ACH-000363,0.194156190887
ACH-000364,0.006397980017850001
ACH-000365,0.0803372905265
ACH-000366,0.0392762657919
ACH-000368,0.251814059187
ACH-000374,-0.0385963336093
ACH-000375,0.149351856981
ACH-000376,0.0940965361771
ACH-000381,0.21529550796100003
ACH-000383,0.0320061123977
ACH-000387,0.20123061407900003
ACH-000389,0.143425403582
ACH-000390,0.159632780537
ACH-000393,0.213477617769
ACH-000395,0.13522017565199998
ACH-000397,0.115929171955
ACH-000401,0.130401013117
ACH-000402,0.245639800954
ACH-000403,0.184656337419
ACH-000404,-0.012668449296600002
ACH-000406,0.10843500787699999
ACH-000407,0.16928349398200002
ACH-000408,0.222371022075
ACH-000410,0.1408316194
ACH-000411,0.170171087674
ACH-000414,0.147406938204
ACH-000415,0.0679460746026
ACH-000416,0.16312493933299999
ACH-000420,0.007830018844399999
ACH-000421,0.139348800983
ACH-000424,0.308144377927
ACH-000425,0.21832184973299998
ACH-000426,0.214243385925
ACH-000427,0.10953539219000001
ACH-000433,0.0079287735214
ACH-000436,0.050617423625099994
ACH-000444,0.271057021618
ACH-000445,0.0376714772864
ACH-000448,0.20599431612
ACH-000450,0.13989946239700002
ACH-000452,0.12035169967800001
ACH-000454,0.329090413015
ACH-000458,0.09433638976739998
ACH-000459,-0.05292897709980001
ACH-000460,0.124917296273
ACH-000461,0.162880773131
ACH-000463,0.162295460631
ACH-000464,0.108422591951
ACH-000466,0.217672377439
ACH-000467,0.10865819585400001
ACH-000468,0.159576138093
ACH-000469,-0.012175821560799998
ACH-000470,0.13636660792400002
ACH-000471,0.129599086514
ACH-000472,0.107696658976
ACH-000473,0.152293295892
ACH-000475,0.174471449883
ACH-000476,0.16974925268399998
ACH-000477,0.241085381057
ACH-000480,0.141734765614
ACH-000481,0.178794196813
ACH-000483,0.0394549151036
ACH-000484,0.26324257450599997
ACH-000485,0.23478318901
ACH-000486,0.130651004695
ACH-000487,0.13435456125700002
ACH-000488,0.15711615225
ACH-000490,0.106555163217
ACH-000491,0.289241476637
ACH-000495,0.218784017922
ACH-000496,0.121045959616
ACH-000499,0.30013373621399997
ACH-000500,0.463697916391
ACH-000502,0.162928240782
ACH-000503,-0.031074989359
ACH-000505,0.217219893455
ACH-000507,-0.045039582178800004
ACH-000510,0.165654776513
ACH-000511,0.11094018822599999
ACH-000512,0.0356032143499
ACH-000516,0.164563949552
ACH-000517,0.18480811511300002
ACH-000518,0.168721372761
ACH-000520,0.147326035022
ACH-000521,0.170708283345
ACH-000522,0.133738964434
ACH-000524,0.11049083630100001
ACH-000527,0.0843075142206
ACH-000528,0.20580689947900002
ACH-000537,0.0605761381836
ACH-000541,0.153769187979
ACH-000542,0.26218316130999997
ACH-000544,0.192855806261
ACH-000545,0.125086386688
ACH-000547,0.147332606089
ACH-000548,0.0759564575867
ACH-000549,0.189864207352
ACH-000550,0.11072795257899999
ACH-000552,0.198847233453
ACH-000556,0.267365817654
ACH-000557,0.14923756244
ACH-000570,0.230486021745
ACH-000571,0.118757594803
ACH-000573,0.146648156922
ACH-000576,0.182094364507
ACH-000580,0.122093932771
ACH-000584,0.156024918807
ACH-000585,-0.00855757169007
ACH-000588,0.060659417380200004
ACH-000589,0.09644226870549999
ACH-000591,0.331824406818
ACH-000593,0.138642087337
ACH-000600,0.24769231321600002
ACH-000601,0.125136963305
ACH-000604,0.203624539785
ACH-000605,0.266817608798
ACH-000606,0.160575655008
ACH-000608,0.115660588804
ACH-000614,-0.109535906395
ACH-000616,0.22206686438099998
ACH-000618,-0.0143093754242
ACH-000619,0.0978061469095
ACH-000620,0.236950872609
ACH-000621,0.24321688071699998
ACH-000622,0.045931615164900005
ACH-000623,0.20067679616300002
ACH-000624,0.142113269224
ACH-000627,0.13736499189200002
ACH-000630,0.119854906704
ACH-000632,0.122477919244
ACH-000633,0.139937303928
ACH-000637,0.12342725171499999
ACH-000638,0.129749202338
ACH-000646,0.0156751220878
ACH-000647,-0.0996701617062
ACH-000648,0.158304084248
ACH-000649,0.20101937409200002
ACH-000651,0.229620773651
ACH-000652,0.188459205033
ACH-000653,0.184061728365
ACH-000657,0.11624597735400001
ACH-000658,0.127468359456
ACH-000661,0.177878333206
ACH-000662,0.147445321978
ACH-000663,-0.0031831545033700003
ACH-000665,0.126748509233
ACH-000671,-0.0343633805455
ACH-000673,0.123053850755
ACH-000676,0.246043623054
ACH-000677,0.24485442106400002
ACH-000681,0.274984186603
ACH-000682,0.241941639863
ACH-000683,0.182285755949
ACH-000684,0.0618359603145
ACH-000688,0.369689714668
ACH-000693,0.038485425630699996
ACH-000694,0.12964652924
ACH-000695,0.24693647421999998
ACH-000696,0.157224989969
ACH-000697,0.326508524886
ACH-000699,0.149616207896
ACH-000701,0.39550209412199994
ACH-000706,0.107234347021
ACH-000711,0.197256164181
ACH-000713,0.127394757397
ACH-000714,0.20905062945099998
ACH-000718,0.24775547725900002
ACH-000720,0.156558986392
ACH-000721,0.126990869742
ACH-000724,0.198711164463
ACH-000725,0.207520100178
ACH-000732,0.053785163676199996
ACH-000734,-0.00063563132522
ACH-000735,0.12871842611
ACH-000736,0.169493410262
ACH-000738,0.152114527815
ACH-000746,-0.09199988206630001
ACH-000747,0.0703015611345
ACH-000748,0.239583391279
ACH-000753,0.112130065325
ACH-000756,0.110443643313
ACH-000757,0.17343563651799998
ACH-000758,0.146880839957
ACH-000760,0.17912997422899998
ACH-000763,0.12409212814099999
ACH-000764,0.0677823732764
ACH-000765,0.042778463604
ACH-000766,0.18017583893800002
ACH-000767,0.22280211169
ACH-000768,0.133029151226
ACH-000769,0.17421357252300002
ACH-000770,0.128453473447
ACH-000771,0.0726375277067
ACH-000773,0.056312188086
ACH-000776,0.09009249417439999
ACH-000777,0.128755270683
ACH-000778,0.198598737298
ACH-000781,0.171366209707
ACH-000782,0.238576731378
ACH-000783,0.130514971927
ACH-000784,0.22134158327
ACH-000785,0.16521043912299999
ACH-000787,0.210950062771
ACH-000788,0.155929306041
ACH-000791,0.22693646021299999
ACH-000792,0.0598300543544
ACH-000794,0.0400136826373
ACH-000796,0.11624466908299999
ACH-000799,0.245192529184
ACH-000800,0.328857535328
ACH-000802,0.118492686219
ACH-000804,0.14776114171
ACH-000805,0.13707516155899999
ACH-000809,0.149136154497
ACH-000810,0.308445132983
ACH-000811,0.18228658724
ACH-000817,0.14543361582999997
ACH-000819,0.17513211115
ACH-000820,0.0828467886112
ACH-000821,0.20576556581799998
ACH-000822,0.17931222489999998
ACH-000823,-0.0242259297951
ACH-000824,0.09927870468939999
ACH-000827,0.195302973895
ACH-000829,0.100807041633
ACH-000831,0.000452952604182
ACH-000832,-0.20483207247699997
ACH-000833,0.32621720239700003
ACH-000834,0.050500511782
ACH-000835,0.109403609445
ACH-000836,0.135325222993
ACH-000837,0.019568210878
ACH-000838,-0.0241596149507
ACH-000839,0.026734725535300003
ACH-000840,0.06581075213030001
ACH-000841,0.0252503023627
ACH-000843,0.138663590637
ACH-000846,0.27906550805999997
ACH-000847,0.536833191702
ACH-000848,0.328042315659
ACH-000849,0.034519017930400006
ACH-000851,0.177406218552
ACH-000855,0.293322765358
ACH-000856,0.0207065163644
ACH-000858,0.144405599608
ACH-000859,0.19100037811
ACH-000861,0.18519540343600002
ACH-000862,0.106193342165
ACH-000865,0.0342960304082
ACH-000866,0.123479329866
ACH-000867,0.134022818456
ACH-000869,0.227569943314
ACH-000872,0.0684070541285
ACH-000873,-0.08325723260250001
ACH-000876,0.147314502159
ACH-000878,0.21761570104800002
ACH-000880,0.172576721941
ACH-000881,0.0474744952833
ACH-000882,0.308438934946
ACH-000884,0.130426622894
ACH-000885,0.157483049456
ACH-000887,0.08706147493960001
ACH-000888,0.08882910502869999
ACH-000889,0.147403177982
ACH-000890,-0.073030213153
ACH-000896,0.057928529555599996
ACH-000898,0.0973284107107
ACH-000900,0.16332544160499998
ACH-000901,0.19664711320300002
ACH-000905,0.0842168584315
ACH-000906,0.177278838858
ACH-000907,0.26367827366999996
ACH-000910,0.20873646682100003
ACH-000911,0.192526184056
ACH-000912,0.103204615147
ACH-000913,0.08760573800860001
ACH-000915,0.16132457026
ACH-000916,0.19627446471999999
ACH-000917,0.10110758306199999
ACH-000921,0.053490161128
ACH-000924,0.335861045117
ACH-000926,0.154650264037
ACH-000928,0.22900052829999998
ACH-000929,0.0185299490804
ACH-000932,0.117919322804
ACH-000935,0.219957307318
ACH-000936,0.121051614744
ACH-000937,0.194099758481
ACH-000938,0.125871134622
ACH-000939,0.197425302474
ACH-000941,0.00544157076748
ACH-000943,-0.0750729684857
ACH-000946,0.211681016162
ACH-000947,0.0354064651286
ACH-000948,0.13658103556
ACH-000950,0.0751196686073
ACH-000953,0.21640687113499998
ACH-000957,-0.10760932985200002
ACH-000958,0.163727316908
ACH-000960,0.147190388637
ACH-000963,0.16694069766699998
ACH-000968,0.24565682416499998
ACH-000969,-0.08675706360989999
ACH-000973,0.0962070697659
ACH-000974,0.19611084401999998
ACH-000975,0.10064022726399999
ACH-000976,0.27257522698000003
ACH-000978,0.218435465504
ACH-000980,0.139184087337
ACH-000984,0.153279884581
ACH-000986,0.16928662332000002
ACH-000988,-0.0751231540526
ACH-000993,0.19489549986699997
ACH-000994,0.08542610623400002
ACH-000996,0.23816264519699998
ACH-001001,0.155553792173
ACH-001020,0.15020931141899999
ACH-001028,0.148861565033
ACH-001031,0.19269596309
ACH-001038,0.133399131599
ACH-001048,0.132776803411
ACH-001050,0.08194351292839999
ACH-001053,0.19105276462200002
ACH-001054,0.116393455276
ACH-001061,0.123878029309
ACH-001067,0.127333471439
ACH-001075,0.0614072227045
ACH-001096,0.241055967509
ACH-001128,0.287593398138
ACH-001134,0.16715965509199998
ACH-001151,0.12194393972
ACH-001163,0.190142412575
ACH-001164,0.0400671795736
ACH-001173,0.171514103656
ACH-001183,0.16072521279100002
ACH-001184,0.116296729157
ACH-001190,0.0578037262319
ACH-001192,0.13883600231499998
ACH-001193,0.263526926259
ACH-001196,0.158663305789
ACH-001197,0.0235533872243
ACH-001205,0.281406424768
ACH-001211,0.150822017197
ACH-001212,0.0652462339249
ACH-001228,0.21200691622200002
ACH-001232,0.206113466276
ACH-001239,0.168898894108
ACH-001274,0.09028871590060002
ACH-001275,0.09684606705589999
ACH-001277,0.274192433711
ACH-001278,0.1304729224
ACH-001280,-0.06620621108199999
ACH-001283,0.22469483927099998
ACH-001289,0.0812295470006
ACH-001295,0.132988004255
ACH-001300,0.134610924943
ACH-001301,0.17259570364799998
ACH-001302,0.05755184003219999
ACH-001303,0.0184180910196
ACH-001306,0.015878179549
ACH-001318,0.336304953949
ACH-001322,0.232066542527
ACH-001328,0.0906232578005
ACH-001332,0.261640748051
ACH-001333,0.116127563708
ACH-001336,0.0614599298016
ACH-001340,0.118269757679
ACH-001346,0.0875887655687
ACH-001353,0.262890311343
ACH-001354,0.10440036408600001
ACH-001367,-0.0327243871787
ACH-001368,0.0945190767338
ACH-001374,0.028747086414200002
ACH-001375,0.224033964285
ACH-001377,0.0746034111679
ACH-001380,-0.015032399414
ACH-001391,0.16609850018300001
ACH-001407,0.150744223561
ACH-001408,0.21078469906199998
ACH-001413,0.19622258013500002
ACH-001430,0.19685078577100001
ACH-001431,0.218192469366
ACH-001450,0.179476416949
ACH-001496,0.108430825834
ACH-001500,0.106513267664
ACH-001521,0.289587111988
ACH-001523,0.17671955658900002
ACH-001532,0.10425297988
ACH-001536,0.145271733348
ACH-001550,0.144985081321
ACH-001552,0.18115083716699998
ACH-001554,0.0585431401363
ACH-001645,0.284063510591
ACH-001654,0.205586706963
ACH-001715,0.280302919104
ACH-001735,0.115596240667
ACH-001736,0.18588161449499999
ACH-001737,0.102722705385
ACH-001740,0.0719650465554
ACH-001745,0.0343467369842
ACH-001750,0.18268160105599998
ACH-001765,0.176775317509
ACH-001956,0.21651600956099998
ACH-001957,0.0786041876852
