,HILPDA (29923)
ACH-000004,0.325568813816
ACH-000007,0.246797309846
ACH-000009,0.058321338968699996
ACH-000011,0.16041766925200002
ACH-000012,0.182061325318
ACH-000013,0.25280725934099996
ACH-000014,0.30881836926899997
ACH-000015,0.300897524143
ACH-000017,0.24065394880399998
ACH-000018,0.08981024930630001
ACH-000019,0.0726805849648
ACH-000021,0.048543302022900005
ACH-000022,0.203584638718
ACH-000025,0.20106643442400002
ACH-000028,0.27575703223700004
ACH-000030,0.184386314272
ACH-000035,0.21221057440000002
ACH-000036,0.101396084002
ACH-000037,0.302879725287
ACH-000039,0.0730769520052
ACH-000040,0.126780191118
ACH-000041,0.20997848871199998
ACH-000042,0.116285594552
ACH-000045,0.133584849261
ACH-000047,0.120489176753
ACH-000052,0.44060954125600005
ACH-000053,0.11621876082900001
ACH-000054,0.1024553575
ACH-000055,0.262004558805
ACH-000060,0.224400496807
ACH-000067,0.163165685675
ACH-000070,0.257675026127
ACH-000075,0.139160233468
ACH-000078,0.34491126666999994
ACH-000082,0.08544618924860001
ACH-000085,0.0913470465522
ACH-000086,0.251342327265
ACH-000087,0.195356534826
ACH-000092,0.16120614694399998
ACH-000095,0.124651842069
ACH-000097,0.0676721223534
ACH-000098,0.13049988566600002
ACH-000099,0.241367133827
ACH-000108,0.0239321138393
ACH-000113,0.242935766783
ACH-000115,0.190921449421
ACH-000116,0.109798326167
ACH-000118,0.06564952408619999
ACH-000120,0.0391295671658
ACH-000123,0.20789808061099999
ACH-000127,0.25429531660300003
ACH-000128,0.0231190243756
ACH-000132,0.118940528059
ACH-000133,0.203304177245
ACH-000137,-0.0024502329357499997
ACH-000138,0.24674549882
ACH-000142,0.174582577902
ACH-000143,0.138253089335
ACH-000146,0.127677323625
ACH-000148,0.12509282567
ACH-000150,0.14018445661599999
ACH-000152,0.118070911811
ACH-000153,0.196765588603
ACH-000159,0.0637456570818
ACH-000160,0.138397711762
ACH-000163,0.272194973645
ACH-000167,-0.14263048701300002
ACH-000168,0.0592623564509
ACH-000169,-0.00404202941277
ACH-000178,0.08810733931489999
ACH-000182,0.188519750523
ACH-000183,0.05178179117600001
ACH-000188,0.188143125993
ACH-000189,0.29106548102400004
ACH-000190,0.0218748104903
ACH-000198,0.318399448247
ACH-000204,0.315370830527
ACH-000206,-0.059249979328199996
ACH-000207,0.327251433842
ACH-000211,0.23531516435
ACH-000215,0.187311341642
ACH-000221,0.19706897812899998
ACH-000222,0.37529945392999997
ACH-000223,0.301296308819
ACH-000226,0.249954785915
ACH-000227,-0.025794399164800003
ACH-000228,0.26241956653
ACH-000231,0.12846170961
ACH-000232,0.291109654254
ACH-000233,0.271280265245
ACH-000234,0.30630628887899997
ACH-000235,0.18561782827
ACH-000237,0.063774358458
ACH-000238,0.12643127627999998
ACH-000243,0.186807874939
ACH-000244,0.0055968949977
ACH-000246,0.332502363301
ACH-000248,0.144035725377
ACH-000250,0.18891725969599998
ACH-000251,0.00549022303969
ACH-000253,0.24596526445
ACH-000255,0.08506658285089999
ACH-000256,0.124439099047
ACH-000257,0.290551480928
ACH-000258,-0.033491663539900005
ACH-000259,0.142538282039
ACH-000260,0.300025206664
ACH-000261,0.26456490313700004
ACH-000262,0.6971081145379999
ACH-000263,0.166516562929
ACH-000264,0.269791813241
ACH-000265,0.22878152622099998
ACH-000266,0.184286714195
ACH-000272,0.10430250700400001
ACH-000273,0.235004222785
ACH-000274,0.15373130000600002
ACH-000277,0.267921304063
ACH-000278,0.155802221416
ACH-000279,0.18218135494000004
ACH-000280,0.27928999742
ACH-000281,0.183264881824
ACH-000288,0.239161596543
ACH-000291,0.251351278984
ACH-000293,0.076214081215
ACH-000294,0.274533633057
ACH-000295,0.478341347781
ACH-000296,-0.09040137571560002
ACH-000302,0.17091366077700001
ACH-000304,0.252452436906
ACH-000307,0.0876570766615
ACH-000308,0.152033106995
ACH-000310,0.239725621311
ACH-000311,0.0880119784361
ACH-000312,0.218121522858
ACH-000315,0.0713818409325
ACH-000316,0.126229642661
ACH-000317,0.218499942104
ACH-000318,0.20174325629099998
ACH-000319,0.27703330637699997
ACH-000320,0.0699040680144
ACH-000322,0.188659799776
ACH-000323,0.257466677925
ACH-000324,0.224767189225
ACH-000329,0.237363732075
ACH-000330,0.049290470514400005
ACH-000331,0.056791969485999995
ACH-000332,0.12765779292
ACH-000334,0.143587899084
ACH-000335,0.355154090931
ACH-000336,0.271534288945
ACH-000337,0.197953267159
ACH-000339,0.251712513134
ACH-000341,0.112317788747
ACH-000348,0.0857033967083
ACH-000350,0.197870556572
ACH-000352,0.21164364641300001
ACH-000356,0.35324508289800005
ACH-000361,0.190001079375
ACH-000362,-0.0414985413149
ACH-000363,0.0364155587429
ACH-000364,-0.0006855734608600001
ACH-000365,0.191674472875
ACH-000366,0.371852040276
ACH-000368,-0.0971240393549
ACH-000374,0.0859699639471
ACH-000375,0.17375064057
ACH-000376,0.151687905111
ACH-000381,0.32530274315900004
ACH-000383,0.18525324092300002
ACH-000387,0.116094111121
ACH-000389,0.264236388449
ACH-000390,0.13642581463
ACH-000393,0.20015647701900002
ACH-000395,-0.130809704968
ACH-000397,0.255915212306
ACH-000401,-0.0191287418538
ACH-000402,0.128093464594
ACH-000403,0.12274983868799999
ACH-000404,0.09632360028830002
ACH-000406,0.176488509194
ACH-000407,0.258116605792
ACH-000408,0.27608847329799996
ACH-000410,0.204951757886
ACH-000411,0.0961928898326
ACH-000414,0.18287438110999998
ACH-000415,0.22640016831
ACH-000416,0.196316834618
ACH-000420,0.11443652120200001
ACH-000421,0.277704088295
ACH-000424,0.25873071622099997
ACH-000425,0.322757678101
ACH-000426,0.059787716058400005
ACH-000427,0.046019876880400004
ACH-000433,0.168506446724
ACH-000436,0.0593905976987
ACH-000444,0.24876660914700002
ACH-000445,0.276783011986
ACH-000448,0.167967641169
ACH-000450,0.39739457125
ACH-000452,0.20940836931899998
ACH-000454,0.392998104181
ACH-000458,0.162355247895
ACH-000459,0.33900833383199996
ACH-000460,0.2604277259
ACH-000461,0.055530708067699996
ACH-000463,0.20754539392000002
ACH-000464,0.0849850836744
ACH-000466,0.13486108048
ACH-000467,0.26032532186900004
ACH-000468,0.0819134839168
ACH-000469,0.18894471612999997
ACH-000470,0.337212085708
ACH-000471,0.007497513541979999
ACH-000472,0.19266347508
ACH-000473,0.17800586586699998
ACH-000475,0.142032161712
ACH-000476,0.18614758251699998
ACH-000477,0.36610462885300005
ACH-000480,0.31762006757100003
ACH-000481,0.16078648570100001
ACH-000483,0.198016869016
ACH-000484,0.000303465755847
ACH-000485,0.129267841627
ACH-000486,0.274603466945
ACH-000487,0.202918792672
ACH-000488,0.189305858308
ACH-000490,0.216917234228
ACH-000491,0.232143056935
ACH-000495,0.215124281452
ACH-000496,0.21637302910999998
ACH-000499,0.186495604945
ACH-000500,-0.201442554879
ACH-000502,0.214128271175
ACH-000503,0.07491037927199999
ACH-000505,0.22316039800999998
ACH-000507,0.18258764021899998
ACH-000510,0.215262421974
ACH-000511,0.24721978815
ACH-000512,0.154687039006
ACH-000516,-0.0333288264165
ACH-000517,0.181516321996
ACH-000518,0.076515988184
ACH-000520,0.299548524067
ACH-000521,0.152026271004
ACH-000522,0.24360751333099998
ACH-000524,0.23257126323199998
ACH-000527,0.11926431523499999
ACH-000528,0.209682152119
ACH-000537,0.25998325189300003
ACH-000541,0.09055718957689998
ACH-000542,0.04374699322819999
ACH-000544,0.203410042484
ACH-000545,0.29791071866700003
ACH-000547,0.392830934331
ACH-000548,0.119842521062
ACH-000549,0.104031713464
ACH-000550,0.08657719643930001
ACH-000552,0.27404778689599996
ACH-000556,0.289154501933
ACH-000557,0.038227705049099996
ACH-000570,0.127653314558
ACH-000571,0.206828319158
ACH-000573,0.3122876948
ACH-000576,0.184652732634
ACH-000580,0.34272310126500005
ACH-000584,0.341195650816
ACH-000585,0.150694976957
ACH-000588,0.060868572931500005
ACH-000589,0.100070428375
ACH-000591,0.0334658012242
ACH-000593,0.125044721286
ACH-000600,0.238552031057
ACH-000601,0.12877756441500002
ACH-000604,0.192472010647
ACH-000605,0.254900901149
ACH-000606,0.355206262298
ACH-000608,0.0753735984805
ACH-000614,0.16182206334899998
ACH-000616,0.141591003946
ACH-000618,0.126667924431
ACH-000619,0.095489057574
ACH-000620,0.21454208304900002
ACH-000621,0.11934651470100001
ACH-000622,0.0822847691623
ACH-000623,0.27387481983
ACH-000624,0.16350918339099998
ACH-000627,0.159738719507
ACH-000630,0.125612477523
ACH-000632,0.278494687203
ACH-000633,0.187866209451
ACH-000637,0.117194208652
ACH-000638,0.0877109970304
ACH-000646,0.21054044130199998
ACH-000647,0.25197699101300003
ACH-000648,0.262814762577
ACH-000649,0.14055048698699998
ACH-000651,0.26817691395599996
ACH-000652,0.26477924393
ACH-000653,0.134905450595
ACH-000657,0.187429672545
ACH-000658,0.16719669429700001
ACH-000661,0.0362856581787
ACH-000662,0.35751874200000006
ACH-000663,0.233589886981
ACH-000665,0.268185476164
ACH-000671,0.27703787906800004
ACH-000673,0.208356471028
ACH-000676,0.17457725778799998
ACH-000677,0.30050851631
ACH-000681,0.0533637096193
ACH-000682,0.11794550996099999
ACH-000683,0.168957907214
ACH-000684,0.08952277598639999
ACH-000688,0.11656326552999999
ACH-000693,0.0969628762136
ACH-000694,0.225420691385
ACH-000695,0.223939507727
ACH-000696,0.0946450979393
ACH-000697,0.179842149223
ACH-000699,0.198762310206
ACH-000701,-0.0533070752708
ACH-000706,0.31782620315
ACH-000711,0.198622704303
ACH-000713,0.17922081139600002
ACH-000714,0.11224734978800001
ACH-000718,0.0571426729251
ACH-000720,0.36046638393700003
ACH-000721,0.234382128455
ACH-000724,-0.187443941242
ACH-000725,0.195456424456
ACH-000732,0.019637789654999998
ACH-000734,0.141791553589
ACH-000735,0.08427213140920001
ACH-000736,0.0851366967196
ACH-000738,0.154290067295
ACH-000746,0.11363833654000001
ACH-000747,0.28162743504099996
ACH-000748,0.249932673193
ACH-000753,0.169170110796
ACH-000756,0.164017729463
ACH-000757,0.20363808507300002
ACH-000758,0.132758533635
ACH-000760,0.228135763752
ACH-000763,0.253359406587
ACH-000764,0.17814619477000002
ACH-000765,0.250651100628
ACH-000766,0.284683958664
ACH-000767,0.0634456422248
ACH-000768,0.17976044827999998
ACH-000769,0.270977742548
ACH-000770,0.217056841347
ACH-000771,0.181579256057
ACH-000773,0.257289515398
ACH-000776,-0.10037494477600001
ACH-000777,0.238870898683
ACH-000778,0.28794460958900003
ACH-000781,0.0728885453702
ACH-000782,0.108292981101
ACH-000783,0.218015792545
ACH-000784,0.0417250074411
ACH-000785,0.16786522188099998
ACH-000787,0.224179767575
ACH-000788,0.17696821216699998
ACH-000791,0.12703856998500002
ACH-000792,0.21231256782400001
ACH-000794,0.17499485603700002
ACH-000796,0.194697964494
ACH-000799,0.105345832188
ACH-000800,0.00727274729929
ACH-000802,0.15478272844000002
ACH-000804,0.39809663822999997
ACH-000805,0.24043636448199998
ACH-000809,0.326416838351
ACH-000810,0.239568992323
ACH-000811,0.0720453452665
ACH-000817,0.0781934772822
ACH-000819,0.217917069701
ACH-000820,0.540196614691
ACH-000821,0.241004487814
ACH-000822,0.369266340013
ACH-000823,0.131593615631
ACH-000824,0.147767364249
ACH-000827,0.178413429535
ACH-000829,0.166573323873
ACH-000831,0.251018122957
ACH-000832,0.22424913109900002
ACH-000833,0.159265535909
ACH-000834,0.36101701124799995
ACH-000835,0.152579156255
ACH-000836,0.223497079192
ACH-000837,0.160598202587
ACH-000838,0.471573329662
ACH-000839,0.21622417716200001
ACH-000840,0.17566446233
ACH-000841,0.187975836038
ACH-000843,0.05272221421019999
ACH-000846,0.19904852479000001
ACH-000847,0.484385789543
ACH-000848,0.460115906382
ACH-000849,0.17772164160999998
ACH-000851,0.137873083264
ACH-000855,0.39004590715899995
ACH-000856,0.277547655058
ACH-000858,0.21053578892299998
ACH-000859,0.541487137966
ACH-000861,0.231402713175
ACH-000862,0.099197603312
ACH-000865,0.0964612364293
ACH-000866,0.10428045943900001
ACH-000867,0.17395925162599998
ACH-000869,0.20977356492199997
ACH-000872,0.253287454478
ACH-000873,0.226445359888
ACH-000876,0.22767528391300002
ACH-000878,0.285222532899
ACH-000880,-0.0019459547671800003
ACH-000881,0.0882150342007
ACH-000882,0.21578965052299998
ACH-000884,0.24038682840199999
ACH-000885,0.10110983929999999
ACH-000887,0.124820466793
ACH-000888,0.280694518092
ACH-000889,0.213132976162
ACH-000890,0.161133231773
ACH-000896,0.19623537757399998
ACH-000898,0.351098056579
ACH-000900,0.12218257685100001
ACH-000901,0.12084204523499999
ACH-000905,0.07238426739789999
ACH-000906,0.20557872045400002
ACH-000907,0.257347137227
ACH-000910,0.280583858773
ACH-000911,0.20937451364999998
ACH-000912,0.12042043119000001
ACH-000913,0.194507102427
ACH-000915,0.0231990838588
ACH-000916,-0.162468151537
ACH-000917,0.061918517331400004
ACH-000921,0.171001011476
ACH-000924,0.198023548389
ACH-000926,0.268991919395
ACH-000928,0.159408483888
ACH-000929,0.131486611863
ACH-000932,0.157421122684
ACH-000935,0.186808891837
ACH-000936,0.156501837192
ACH-000937,0.17567028408100002
ACH-000938,0.287367921719
ACH-000939,0.289630181007
ACH-000941,0.26119605672699997
ACH-000943,0.179012924793
ACH-000946,0.185114803842
ACH-000947,0.07297271741360001
ACH-000948,0.071663931891
ACH-000950,0.174197331182
ACH-000953,0.16822337901
ACH-000957,0.19355462718199998
ACH-000958,0.226937788639
ACH-000960,0.316629630969
ACH-000963,0.135535140415
ACH-000968,0.24944064114599998
ACH-000969,0.0509900600406
ACH-000973,0.264148936701
ACH-000974,0.10948309320999998
ACH-000975,0.26189455941
ACH-000976,0.378283266844
ACH-000978,0.263736436256
ACH-000980,0.207989262603
ACH-000984,0.231770890402
ACH-000986,0.302491978876
ACH-000988,0.0812517919032
ACH-000993,0.0823146834992
ACH-000994,0.0744655642571
ACH-000996,0.248289917884
ACH-001001,0.069287415398
ACH-001020,0.288511047752
ACH-001028,0.227110330699
ACH-001031,0.271665484199
ACH-001038,0.241516676056
ACH-001048,0.236894500277
ACH-001050,0.22310680786200002
ACH-001053,0.295750002971
ACH-001054,0.215337656255
ACH-001061,0.136310762309
ACH-001067,0.147337859426
ACH-001075,0.0944934177984
ACH-001096,0.17885518517700003
ACH-001128,0.532651358275
ACH-001134,0.120591938737
ACH-001151,0.177865549104
ACH-001163,0.107321904891
ACH-001164,0.22207657110800003
ACH-001173,0.21558953133699998
ACH-001183,0.25041405660599997
ACH-001184,0.332409840226
ACH-001190,0.25293032256
ACH-001192,0.292115908873
ACH-001193,-0.0448940954488
ACH-001196,0.207481650563
ACH-001197,0.23518726155699998
ACH-001205,0.0502663751011
ACH-001211,0.312837052254
ACH-001212,-0.012887033427799998
ACH-001228,0.18831135203699997
ACH-001232,0.222733729303
ACH-001239,0.18202176187600003
ACH-001274,0.00930101851005
ACH-001275,0.231599899074
ACH-001277,0.11402752412900001
ACH-001278,0.0892067146822
ACH-001280,0.0485469303382
ACH-001283,0.216123681911
ACH-001289,0.188017044032
ACH-001295,0.19545150762000002
ACH-001300,0.241087719996
ACH-001301,0.0909235474809
ACH-001302,0.135928984497
ACH-001303,0.236414857363
ACH-001306,0.1547093465
ACH-001318,0.23018594739
ACH-001322,0.30829935494800004
ACH-001328,0.130844239538
ACH-001332,0.314130778957
ACH-001333,0.09864368210560001
ACH-001336,0.355759113784
ACH-001340,0.0153018649432
ACH-001346,0.217550693059
ACH-001353,0.125507822544
ACH-001354,0.5484425195
ACH-001367,-0.0531537800672
ACH-001368,0.138886024792
ACH-001374,0.331143971761
ACH-001375,0.12414625560999999
ACH-001377,0.120205873729
ACH-001380,0.160097850432
ACH-001391,0.310973324466
ACH-001407,0.191107712057
ACH-001408,0.0166559180083
ACH-001413,-0.0101875881695
ACH-001430,0.430194889977
ACH-001431,0.317675162932
ACH-001450,0.39028675989699996
ACH-001496,0.142891817251
ACH-001500,0.130091347813
ACH-001521,0.562350326423
