,NCR3LG1 (374383)
ACH-000248,0.0628798001142
ACH-000250,-0.09985782464289998
ACH-000251,0.0355516666278
ACH-000253,-0.185568561784
ACH-000255,-0.444847807793
ACH-000256,-0.207911976433
ACH-000257,-0.48951353256700003
ACH-000258,-0.12142603186699999
ACH-000259,-0.284722267726
ACH-000260,-0.153347164259
ACH-000261,-0.147914862409
ACH-000262,-0.140936131474
ACH-000263,-0.232351264888
ACH-000264,0.0131575441983
ACH-000265,-0.0739634122631
ACH-000266,-0.14583454249000002
ACH-000272,-0.185418503107
ACH-000273,-0.301497278965
ACH-000274,-0.151109096587
ACH-000277,-0.181195106721
ACH-000278,-0.413045439583
ACH-000279,-0.164466879317
ACH-000280,0.022974523478
ACH-000281,-0.250125324637
ACH-000288,-0.11711633838300001
ACH-000291,-0.184070799272
ACH-000293,-0.185907717896
ACH-000294,-0.315666163358
ACH-000295,-0.037358941616699996
ACH-000296,-0.0888101914477
ACH-000302,-0.162369786654
ACH-000304,-0.37399685734300003
ACH-000307,-0.284928980751
ACH-000308,-0.153410552314
ACH-000310,-0.316299370235
ACH-000311,-0.0830602994201
ACH-000312,-0.17894151593899998
ACH-000315,-0.19542866278499998
ACH-000316,-0.0269236282911
ACH-000317,-0.0544834085845
ACH-000318,-0.117756603602
ACH-000319,-0.316429548211
ACH-000320,-0.0816262114577
ACH-000322,-0.20733721178300002
ACH-000323,-0.211805416185
ACH-000324,-0.187419656857
ACH-000329,-0.195629955484
ACH-000330,-0.0811414238892
ACH-000331,-0.0737574067628
ACH-000332,-0.16619807290799998
ACH-000334,-0.395333911352
ACH-000335,-0.259954578481
ACH-000336,-0.235484648932
ACH-000337,-0.13114012189500002
ACH-000339,-0.21888070453800001
ACH-000341,-0.312403197442
ACH-000348,-0.18429837150400002
ACH-000350,-0.192438462745
ACH-000352,-0.0921345944335
ACH-000356,-0.24417254496
ACH-000361,-0.253873081165
ACH-000362,-0.257288063502
ACH-000363,-0.074871183173
ACH-000364,-0.31860896363
ACH-000365,-0.010941222159799998
ACH-000366,-0.24930234009899999
ACH-000368,-0.0782519291691
ACH-000374,-0.0636644063762
ACH-000375,-0.25807753046799997
ACH-000376,-0.156854401009
ACH-000381,-0.08278990252639999
ACH-000383,-0.235643090777
ACH-000387,-0.25803633224399997
ACH-000389,-0.204400134596
ACH-000390,-0.117966249717
ACH-000393,-0.393309627634
ACH-000395,-0.12755461255699999
ACH-000397,-0.20696909503199998
ACH-000401,-0.167367503727
ACH-000402,-0.508430505216
ACH-000403,-0.122204107401
ACH-000404,-0.320716496387
ACH-000406,-0.21736081534600002
ACH-000407,-0.114587862058
ACH-000408,-0.427595982493
ACH-000410,-0.0721260513073
ACH-000411,-0.23115856600600002
ACH-000414,-0.0813436378284
ACH-000415,-0.264370488504
ACH-000416,-0.23514853164000002
ACH-000420,-0.270432020034
ACH-000421,-0.140276449487
ACH-000424,0.131380044182
ACH-000425,-0.123497497255
ACH-000426,-0.19969049309300002
ACH-000427,-0.161568806001
ACH-000433,-0.0222942034381
ACH-000436,-0.173724965154
ACH-000444,-0.194318325257
ACH-000445,-0.294753167254
ACH-000448,-0.135740090477
ACH-000450,-0.361153189935
ACH-000452,-0.216013052308
ACH-000454,0.0351373328736
ACH-000458,-0.0593815945816
ACH-000459,-0.24215560521600002
ACH-000460,-0.0766588991494
ACH-000461,-0.22373385416900002
ACH-000463,-0.0882977172516
ACH-000464,-0.106201137791
ACH-000466,-0.0971606857315
ACH-000467,-0.259964610526
ACH-000468,-0.10187102062
ACH-000469,-0.126321861066
ACH-000470,0.0986327194466
ACH-000471,-0.132883820536
ACH-000472,-0.189705950062
ACH-000473,-0.113224052655
ACH-000475,-0.189698416741
ACH-000476,-0.163709317127
ACH-000477,-0.10813757488600001
ACH-000480,-0.219917328408
ACH-000481,-0.198205716511
ACH-000483,-0.0164861434353
ACH-000484,-0.22240519500199998
ACH-000485,-0.309066903565
ACH-000486,-0.250879567046
ACH-000487,-0.15909472471
ACH-000488,-0.019480052704599998
ACH-000490,-0.214595628646
ACH-000491,-0.162474535355
ACH-000495,-0.132849062642
ACH-000496,-0.150501531238
ACH-000499,-0.399615892037
ACH-000500,0.545593486368
ACH-000502,-0.101189947961
ACH-000503,0.0140945448321
ACH-000505,-0.130346590068
ACH-000507,-0.23470344556699999
ACH-000510,-0.20572655274
ACH-000511,-0.20802861990899998
ACH-000512,-0.27310835422699997
ACH-000516,-0.13477344191500001
ACH-000517,-0.182534180146
ACH-000518,-0.154993592993
ACH-000520,-0.317630440878
ACH-000521,0.013326345795200001
ACH-000522,-0.169133543
ACH-000524,-0.186737913578
ACH-000527,-0.133580149374
ACH-000528,-0.213215960709
ACH-000537,-0.16820029091699998
ACH-000541,0.11111939665500001
ACH-000542,-0.195878821453
ACH-000544,-0.115313963615
ACH-000545,-0.267962462241
ACH-000547,-0.0563041574094
ACH-000548,-0.0824687815122
ACH-000549,-0.148676417573
ACH-000550,-0.22663583351999997
ACH-000552,-0.0343134096964
ACH-000556,-0.184088617543
ACH-000557,-0.202978320823
ACH-000570,-0.19520468487700002
ACH-000571,-0.329247863949
ACH-000573,-0.109173274181
ACH-000576,-0.22147710635600001
ACH-000580,0.0241214479733
ACH-000584,-0.26960603946999995
ACH-000585,-0.22635452695900002
ACH-000588,-0.24286398637899997
ACH-000589,-0.190414880714
ACH-000591,-0.220494353532
ACH-000593,-0.192476381965
ACH-000600,-0.268499774191
ACH-000601,-0.205113089969
ACH-000604,-0.31751779087
ACH-000605,-0.210345099372
ACH-000606,-0.030092481066900004
ACH-000608,-0.270020257561
ACH-000614,-0.280318919464
ACH-000616,-0.187602284696
ACH-000618,-0.17507506180500002
ACH-000619,-0.110007041597
ACH-000620,-0.0808470418141
ACH-000621,-0.17855995565299998
ACH-000622,-0.180575947731
ACH-000623,-0.439221674581
ACH-000624,-0.221657636941
ACH-000627,-0.157743975837
ACH-000630,-0.20749833666499998
ACH-000632,-0.347807652883
ACH-000633,-0.386238120062
ACH-000637,-0.12268767737500001
ACH-000638,-0.0248818418896
ACH-000646,0.104309219534
ACH-000647,-0.197774125611
ACH-000648,-0.19844389671799997
ACH-000649,-0.0678960431997
ACH-000651,-0.133504262514
ACH-000652,-0.351056622804
ACH-000653,-0.10702204120400001
ACH-000657,-0.21601052392700001
ACH-000658,-0.209962787198
ACH-000661,-0.174229624267
ACH-000662,0.32355250688299997
ACH-000663,-0.30455487645199997
ACH-000665,-0.324298695834
ACH-000671,-0.243960197934
ACH-000673,-0.09522095722560002
ACH-000676,-0.19149673768599998
ACH-000677,-0.09229224122989999
ACH-000681,-0.0357441719847
ACH-000682,-0.196272926111
ACH-000683,-0.17332691592
ACH-000684,0.189859461265
ACH-000688,-0.119985933632
ACH-000693,-0.210278638345
ACH-000694,-0.10584691940199999
ACH-000695,-0.25900225638700003
ACH-000696,-0.22686445578699999
ACH-000697,0.0713063759986
ACH-000699,-0.168579446614
ACH-000701,-0.13459289100299998
ACH-000706,-0.14876357044000002
ACH-000711,-0.173950041045
ACH-000713,-0.420701624151
ACH-000714,-0.188959366796
ACH-000718,-0.139252789434
ACH-000720,-0.163509331532
ACH-000721,-0.08130586354910001
ACH-000724,-0.0883705262466
ACH-000725,-0.0708798811444
ACH-000732,0.0493550298483
ACH-000734,-0.264730489171
ACH-000735,-0.0726527273632
ACH-000736,-0.015855636200200002
ACH-000738,-0.319865944749
ACH-000746,-0.09634795155789999
ACH-000747,-0.0875116605463
ACH-000748,-0.355102874571
ACH-000753,-0.226077822766
ACH-000756,-0.36594593895099997
ACH-000757,-0.28829652620499996
ACH-000758,-0.467279958571
ACH-000760,-0.162798927815
ACH-000763,-0.169033503827
ACH-000764,-0.166856495638
ACH-000765,-0.16068277467599998
ACH-000766,-0.079390868384
ACH-000767,-0.123709502158
ACH-000768,-0.22669115832199999
ACH-000769,-0.133962847851
ACH-000770,-0.176314932722
ACH-000771,-0.296648420603
ACH-000773,-0.0642399758782
ACH-000776,-0.192035947706
ACH-000777,-0.102698389137
ACH-000778,-0.168955375061
ACH-000781,-0.152927426645
ACH-000782,-0.0777471350462
ACH-000783,-0.111261712732
ACH-000784,-0.254562643583
ACH-000785,-0.21282888373599998
ACH-000787,-0.0370388680883
ACH-000788,-0.0747166396858
ACH-000791,-0.124284196692
ACH-000792,-0.25523282283599996
ACH-000794,-0.030960344263
ACH-000796,-0.17677346282499998
ACH-000799,-0.22325386710499998
ACH-000800,0.052911688167
ACH-000802,-0.0860410735671
ACH-000804,-0.059890002354699996
ACH-000805,-0.0652666985461
ACH-000809,-0.17899414381700002
ACH-000810,-0.268855737718
ACH-000811,-0.156947388562
ACH-000817,-0.512971848551
ACH-000819,-0.32248768421
ACH-000820,-0.017963853284400002
ACH-000821,-0.308236464189
ACH-000822,-0.20943580736900003
ACH-000823,-0.19093569905299998
ACH-000824,-0.170507577222
ACH-000827,-0.20103796354400003
ACH-000829,0.0045344878674300005
ACH-000831,-0.187035318548
ACH-000832,0.0799300116931
ACH-000833,-0.172523759944
ACH-000834,-0.128961740214
ACH-000835,-0.178006791274
ACH-000836,-0.07835025871069999
ACH-000837,-0.22901222012699998
ACH-000838,-0.270234537857
ACH-000839,-0.166431324534
ACH-000840,-0.11193191793
ACH-000841,-0.0632737614959
ACH-000843,-0.20293809586599998
ACH-000846,-0.131216063771
ACH-000847,-0.163944902119
ACH-000848,-0.029205177253
ACH-000849,-0.07146766196830001
ACH-000851,-0.0876907668961
ACH-000855,0.0224011102303
ACH-000856,-0.11805895947799999
ACH-000858,-0.133028903387
ACH-000859,0.0007173202102980001
ACH-000861,-0.0772653148366
ACH-000862,-0.213792098624
ACH-000865,-0.143803161191
ACH-000866,-0.224351809938
ACH-000867,-0.137078537028
ACH-000869,-0.433430732535
ACH-000872,-0.35627015598300005
ACH-000873,-0.128186221681
ACH-000876,-0.25884654487799996
ACH-000878,-0.20324436821800002
ACH-000880,-0.0196957322541
ACH-000881,-0.176647468337
ACH-000882,-0.12678726867100001
ACH-000884,-0.117828803275
ACH-000885,-0.186642552501
ACH-000887,-0.189856970805
ACH-000888,-0.159017070241
ACH-000889,-0.0876262002094
ACH-000890,0.0644814330076
ACH-000896,-0.17052987177
ACH-000898,-0.154277037816
ACH-000900,-0.243528737674
ACH-000901,-0.21729836109200001
ACH-000905,-0.10122019740700001
ACH-000906,-0.18710899374
ACH-000907,-0.161675215871
ACH-000910,-0.27316920418699997
ACH-000911,-0.25618352397599997
ACH-000912,-0.08099391944130001
ACH-000913,-0.235444448271
ACH-000915,-0.160260356169
ACH-000916,-0.565434750942
ACH-000917,-0.189999449601
ACH-000921,-0.10249502901799999
ACH-000924,-0.147658297061
ACH-000926,-0.115038772674
ACH-000928,0.104485930826
ACH-000929,-0.0633347652222
ACH-000932,-0.344348393385
ACH-000935,-0.260332938898
ACH-000936,-0.25976452594599997
ACH-000937,-0.164804949075
ACH-000938,-0.260880762173
ACH-000939,-0.207514463125
ACH-000941,-0.11135475323899999
ACH-000943,-0.18387617712699997
ACH-000946,-0.193418694981
ACH-000947,-0.193033522197
ACH-000948,-0.179143534145
ACH-000950,0.05967186207380001
ACH-000953,-0.0589018777183
ACH-000957,-0.346903999257
ACH-000958,-0.07825914591310001
ACH-000960,-0.092308846589
ACH-000963,-0.279213736968
ACH-000968,-0.21480506770899999
ACH-000969,-0.259154083802
ACH-000973,-0.238400039723
ACH-000974,-0.103504558257
ACH-000975,-0.16273351630799998
ACH-000976,0.15966372117799998
ACH-000978,0.042139271251099994
ACH-000980,-0.024871391063900003
ACH-000984,-0.08689064944210001
ACH-000986,-0.39705152797
ACH-000988,-0.215744193823
ACH-000993,-0.0243551283289
ACH-000994,-0.11381536076899999
ACH-000996,-0.352238488151
ACH-001001,-0.060604418437800005
ACH-001020,-0.135147256508
ACH-001028,-0.180987246301
ACH-001031,-0.23164724755600002
ACH-001038,-0.0780391480518
ACH-001048,-0.18416615111200002
ACH-001050,-0.322329845531
ACH-001053,-0.210278100337
ACH-001054,-0.188697609166
ACH-001061,-0.142734832454
ACH-001067,-0.0777422061928
ACH-001075,-0.44760289488999994
ACH-001096,-0.174292616884
ACH-001128,-0.39815176259900004
ACH-001134,-0.10774042397700001
ACH-001151,-0.26648550493900003
ACH-001163,-0.104697825393
ACH-001164,-0.090897455722
ACH-001173,-0.08997836912080001
ACH-001183,0.055003304570500004
ACH-001184,-0.257614481593
ACH-001190,-0.19721858886799998
ACH-001192,-0.17278300285
ACH-001193,0.00252284285926
ACH-001196,-0.381272049409
ACH-001197,-0.08091121249439999
ACH-001205,-0.177853911936
ACH-001211,-0.10167586593800002
ACH-001212,-0.257890501254
ACH-001228,-0.236359859765
ACH-001232,-0.233174288808
ACH-001239,-0.270953634517
ACH-001274,-0.35973005445
ACH-001275,-0.125647215909
ACH-001277,-0.166688983537
ACH-001278,-0.20098203706
ACH-001280,-0.221816200904
ACH-001283,-0.20876957719300002
ACH-001289,-0.320372170161
ACH-001295,-0.204139784143
ACH-001300,-0.255482740664
ACH-001301,-0.34538401328
ACH-001302,-0.3442439128
ACH-001303,-0.359471001403
ACH-001306,-0.142016092418
ACH-001318,-0.078252113943
ACH-001322,-0.308134321213
ACH-001328,-0.0517099558645
ACH-001332,-0.0518389642963
ACH-001333,-0.039177235148400005
ACH-001336,-0.146258342038
ACH-001340,-0.172179960775
ACH-001346,-0.0065567297771
ACH-001353,-0.120327727478
ACH-001354,-0.631296765318
ACH-001367,-0.25380361738400004
ACH-001368,-0.129841663619
ACH-001374,-0.144408108553
ACH-001375,0.00550453902973
ACH-001377,-0.21313518147399999
ACH-001380,-0.0187186287779
ACH-001391,-0.08308086645769999
ACH-001407,-0.29112172002500003
ACH-001408,-0.138514275626
ACH-001413,-0.31842108917100004
ACH-001430,-0.44743623685
ACH-001431,-0.357845960104
ACH-001450,0.0976738269425
ACH-001496,-0.23792639942899999
ACH-001500,-0.0390170897266
ACH-001521,-0.00650113667685
ACH-001523,-0.15329404561899998
ACH-001532,-0.19310207081
ACH-001536,-0.10985641478800001
ACH-001550,-0.11772558922700001
ACH-001552,-0.257930356378
ACH-001554,-0.20179276622200001
ACH-001645,-0.118235183312
ACH-001654,-0.08183969579610001
ACH-001715,-0.218059978114
ACH-001735,-0.0937786248446
ACH-001736,-0.20959667617400002
ACH-001737,0.223646240172
ACH-001740,-0.34934400628
ACH-001745,-0.15670402415100002
ACH-001750,-0.10378591762099999
ACH-001765,-0.256611435746
ACH-001956,-0.175308166602
ACH-001957,-0.237088194281
