,RAMP2 (10266)
ACH-000004,-0.0280071940649
ACH-000007,-0.047509145905
ACH-000009,-0.30140683883200003
ACH-000011,-0.285786253356
ACH-000012,-0.198362783423
ACH-000013,-0.004952733875239999
ACH-000014,-0.181854279006
ACH-000015,-0.0592416502327
ACH-000017,-0.07195697671889999
ACH-000018,-0.130904468726
ACH-000019,-0.187046649333
ACH-000021,-0.0549706763071
ACH-000022,-0.123420050755
ACH-000025,-0.205212275609
ACH-000028,0.024454782518299998
ACH-000030,-0.085213243388
ACH-000035,0.068061392146
ACH-000036,-0.10499529298100001
ACH-000037,-0.16642714253
ACH-000039,-0.142780147917
ACH-000040,-0.291070383189
ACH-000041,-0.364897087367
ACH-000042,-0.06469113766580001
ACH-000045,-0.135463470421
ACH-000047,0.122306394101
ACH-000052,-0.197375079749
ACH-000053,-0.011532895625
ACH-000054,-0.290998733256
ACH-000055,-0.31584159189100003
ACH-000060,-0.328048038157
ACH-000067,-0.26012836438000003
ACH-000070,-0.14649989328500002
ACH-000075,-0.201969598771
ACH-000078,-0.0346487911257
ACH-000082,-0.06928242242600001
ACH-000085,0.19836659017
ACH-000086,-0.149957160322
ACH-000087,-0.20440743576200002
ACH-000092,-0.0187062182818
ACH-000095,-0.024886583347999997
ACH-000097,-0.122147666872
ACH-000098,-0.0884047858848
ACH-000099,-0.08351724460960001
ACH-000108,-0.214119950953
ACH-000113,-0.135037030139
ACH-000115,-0.08690104439639999
ACH-000116,-0.108838180098
ACH-000118,-0.126214991277
ACH-000120,-0.356756087487
ACH-000123,-0.005424381321890001
ACH-000127,-0.144536559429
ACH-000128,-0.201514730471
ACH-000132,-0.312409106859
ACH-000133,-0.139855261488
ACH-000137,-0.11603161019500001
ACH-000138,-0.0535867395603
ACH-000142,-0.0664942792542
ACH-000143,-0.36230848105700003
ACH-000146,-0.142646217388
ACH-000148,-0.0486159880356
ACH-000150,-0.13770317816
ACH-000152,-0.0300748434219
ACH-000153,-0.00924602681986
ACH-000159,-0.131233120039
ACH-000160,-0.010980413838799998
ACH-000163,-0.28039618356199997
ACH-000167,0.167117071782
ACH-000168,0.006254505932939999
ACH-000169,-0.0586376640222
ACH-000178,-0.033209163792699996
ACH-000182,-0.0439906431277
