,AP1S1 (1174)
ACH-000206,-0.0723506653757
ACH-000207,-0.08123712202819999
ACH-000211,-0.183173140869
ACH-000215,-0.160789238133
ACH-000221,-0.162382734986
ACH-000222,-0.00373794354782
ACH-000223,-0.291988043061
ACH-000226,-0.27750108165
ACH-000227,0.0962169986313
ACH-000228,-0.0806825290018
ACH-000231,-0.242352495975
ACH-000232,-0.215773735845
ACH-000233,-0.12896834911399999
ACH-000234,-0.18626343888799998
ACH-000235,-0.298122900791
ACH-000237,-0.25408770007
ACH-000238,-0.37721339154
ACH-000243,-0.248660502299
ACH-000244,-0.503550107853
ACH-000246,-0.276105411322
ACH-000248,-0.123207775697
ACH-000250,-0.296191128137
ACH-000251,0.287745711059
ACH-000253,-0.103354747512
ACH-000255,-0.137584286518
ACH-000256,-0.18512670747
ACH-000257,-0.0445806607869
ACH-000258,-0.24687749454799998
ACH-000259,-0.121590002403
ACH-000260,-0.12221338739399999
ACH-000261,-0.106856555388
ACH-000262,0.060242924369
ACH-000263,-1.04911881728
ACH-000264,-0.196024424593
ACH-000265,-0.019144792366
ACH-000266,-0.24152556946400003
ACH-000272,-0.209341449611
ACH-000273,-0.108555440947
ACH-000274,-0.36540250969099997
ACH-000277,-0.642739490356
ACH-000278,-0.223482469364
ACH-000279,-0.16487234493699998
ACH-000280,0.058194521731900005
ACH-000281,-0.0275549926615
ACH-000288,-0.324525767302
ACH-000291,-0.213777017524
ACH-000293,-0.350481584058
ACH-000294,-0.8330771168619999
ACH-000295,-0.218831051309
ACH-000296,0.347132649996
ACH-000302,-0.10130255202199999
ACH-000304,-0.173624172589
ACH-000307,-0.22694588840399998
ACH-000308,-0.259224697445
ACH-000310,-0.1505289547
ACH-000311,-0.188102996515
ACH-000312,-0.0688650765173
ACH-000315,-0.579797991324
ACH-000316,-0.11873406217900001
ACH-000317,-0.37302127482299996
ACH-000318,-0.24145704521699998
ACH-000319,-0.222010586217
ACH-000320,-0.209491856873
ACH-000322,-0.281291827484
ACH-000323,-0.17961980684599999
ACH-000324,-0.19361266618099998
ACH-000329,-0.143795905497
ACH-000330,0.0534449642785
ACH-000331,-0.30208673514400003
ACH-000332,-0.146191111242
ACH-000334,0.0258173554036
ACH-000335,-0.154157409887
ACH-000336,-0.034238512718099995
ACH-000337,-0.230039225514
ACH-000339,-0.26165009309500004
ACH-000341,-0.225137432696
ACH-000348,-0.37031232557899996
ACH-000350,-0.0820590554575
ACH-000352,-0.15640921640799998
ACH-000356,-0.007776157175450001
ACH-000361,-0.189911275185
ACH-000362,-0.342804621334
ACH-000363,-0.162661024655
ACH-000364,-0.246510881415
ACH-000365,-0.059928962312400004
ACH-000366,-0.167267721999
ACH-000368,-0.105170468815
ACH-000374,-0.337056667142
ACH-000375,-0.0314176288217
ACH-000376,-0.128404929674
ACH-000381,-0.432054745939
ACH-000383,-0.39335506280199994
ACH-000387,-0.241444729118
ACH-000389,-0.155586311605
ACH-000390,-0.20226053765000002
ACH-000393,-0.10016874046499999
ACH-000395,-0.208602542725
ACH-000397,-0.0992270294506
ACH-000401,-0.231518513984
ACH-000402,-0.34483369866400004
ACH-000403,-0.10213996516400001
ACH-000404,-0.0232374503913
ACH-000406,-0.344396950832
ACH-000407,-0.14417780431500002
ACH-000408,-0.379278967347
ACH-000410,-0.11562733781300001
ACH-000411,-0.34478267091700004
ACH-000414,-0.27338083865400004
ACH-000415,-0.290032987118
ACH-000416,-0.150223105485
ACH-000420,-0.194131650042
ACH-000421,-0.246184027859
ACH-000424,-0.09816984484710001
ACH-000425,-0.234895049998
ACH-000426,0.0734399537637
ACH-000427,-0.0564933385286
ACH-000433,-0.271000203609
ACH-000436,0.034558107110699995
ACH-000444,-0.18026520285
ACH-000445,-0.111422907075
ACH-000448,-0.266840521513
ACH-000450,-0.255199516079
ACH-000452,-0.06398224015819999
ACH-000454,-0.307951079526
ACH-000458,-0.364416905827
ACH-000459,-0.0455057553761
ACH-000460,-0.222074726978
ACH-000461,-0.14627507985500002
ACH-000463,-0.273018885212
ACH-000464,-0.361671096299
ACH-000466,0.0526677809727
ACH-000467,-0.062003535806300004
ACH-000468,-0.355069295665
ACH-000469,-0.240181023266
ACH-000470,-0.069139557725
ACH-000471,-0.20836535641800003
ACH-000472,-0.190526750891
ACH-000473,-0.12602125209599999
ACH-000475,-0.19890507306299998
ACH-000476,-0.153628207378
ACH-000477,0.0195581893747
ACH-000480,-0.272126003309
ACH-000481,-0.286036392859
ACH-000483,-0.059383791616
ACH-000484,0.09429046946900001
ACH-000485,-0.11366539528899999
ACH-000486,-0.234014138053
ACH-000487,-0.152139974556
ACH-000488,-0.105323313709
ACH-000490,-0.329181050913
ACH-000491,-0.418037476309
ACH-000495,-0.21429290753600003
ACH-000496,-0.110524603808
ACH-000499,-0.188396632731
ACH-000500,-0.279757925986
ACH-000502,-0.09851487700580001
ACH-000503,-0.186823755555
ACH-000505,-0.208135995047
ACH-000507,-0.267856167875
ACH-000510,-0.298519347623
ACH-000511,-0.257851582973
ACH-000512,0.145454901173
ACH-000516,-0.526309455686
ACH-000517,-0.16554449320999998
ACH-000518,-0.0342419446416
ACH-000520,-0.19663058494000002
ACH-000521,-0.27876050531
ACH-000522,-0.21905482114900002
ACH-000524,-0.191097703003
ACH-000527,-0.223277358634
ACH-000528,-0.103321567984
ACH-000537,-0.142688443157
ACH-000541,-0.415018596326
ACH-000542,-0.177228329588
ACH-000544,-0.31427401913
ACH-000545,-0.240908550811
ACH-000547,-0.551316788436
ACH-000548,-0.10363709651900001
ACH-000549,-0.130550944765
ACH-000550,-0.406247272015
ACH-000552,-0.0470554898375
ACH-000556,-0.156949020577
ACH-000557,-0.126835894269
ACH-000570,-0.39300768210299997
ACH-000571,-0.193608842109
ACH-000573,-0.26170260417
ACH-000576,-0.30585664341200003
ACH-000580,-0.09653877536739999
ACH-000584,-0.100034217959
ACH-000585,-0.468398089223
ACH-000588,-0.105036843712
ACH-000589,-0.408682320864
ACH-000591,-0.08125876756969999
ACH-000593,-0.197423469501
ACH-000600,-0.270287248948
ACH-000601,-0.130384380901
ACH-000604,-0.27713653491
ACH-000605,-0.32063195841
ACH-000606,-0.22881276563499997
ACH-000608,-0.19154506590599998
ACH-000614,-0.511394196369
ACH-000616,-0.216814605911
ACH-000618,-0.221578263724
ACH-000619,-0.392176885638
ACH-000620,-0.121377477058
ACH-000621,-0.33405117135699997
ACH-000622,-0.366317094009
ACH-000623,0.0155093182418
ACH-000624,-0.272415535268
ACH-000627,-0.25652760898800003
ACH-000630,-0.253485697372
ACH-000632,-0.213375531303
ACH-000633,-0.539510942095
ACH-000637,-0.269325648797
ACH-000638,-0.24534805953400002
ACH-000646,-0.19376321675299998
ACH-000647,-0.12034252463199999
ACH-000648,-0.201735025761
ACH-000649,-0.203173804118
ACH-000651,-0.0727053598252
ACH-000652,-0.13307401683199999
ACH-000653,-0.127900859142
ACH-000657,-0.244636562161
ACH-000658,-0.130325614923
ACH-000661,-0.292061161347
ACH-000662,-0.298066145546
ACH-000663,-0.16623163061
ACH-000665,-0.369835242874
ACH-000671,-0.118784305537
ACH-000673,-0.212930997027
ACH-000676,-0.291491149821
ACH-000677,-0.14398523943299998
ACH-000681,-0.0433658528368
ACH-000682,-0.20730730409499998
ACH-000683,-0.0815959648025
ACH-000684,-0.513806820045
ACH-000688,-0.0332701356217
ACH-000693,-0.26070729805
ACH-000694,-0.20770399906300002
ACH-000695,-0.340006120081
ACH-000696,-0.17062473458799998
ACH-000697,-0.0892666669462
ACH-000699,-0.297054055887
ACH-000701,-0.24482688777199998
ACH-000706,-0.161116159684
ACH-000711,-0.11321532228499999
ACH-000713,-0.19842000394499998
ACH-000714,-0.343697384414
ACH-000718,-0.21955430392499997
ACH-000720,-0.168201432826
ACH-000721,-0.142354361823
ACH-000724,-0.322622204239
ACH-000725,-0.10999543417400001
ACH-000732,-0.09371437883469999
ACH-000734,-0.310972213687
ACH-000735,-0.36676592772100003
ACH-000736,-0.12587050985200002
ACH-000738,-0.18926497622000002
ACH-000746,-0.033402366596
ACH-000747,-0.335554048513
ACH-000748,-0.129941873037
ACH-000753,-0.185234841243
ACH-000756,0.021217918259
ACH-000757,-0.292206933337
ACH-000758,0.0439894917825
ACH-000760,-0.2056561139
ACH-000763,0.12161284922
ACH-000764,-0.19046190729200002
ACH-000765,-0.1813164009
ACH-000766,-0.21891699155400002
ACH-000767,-0.0220509438779
ACH-000768,-0.267615113554
ACH-000769,-0.28979358119000004
ACH-000770,-0.321321248267
ACH-000771,-0.227179764201
ACH-000773,-0.13382446832
ACH-000776,-0.238326042869
ACH-000777,-0.09493364924969999
ACH-000778,-0.20922892787099998
ACH-000781,-0.180894792819
ACH-000782,-0.108588908672
ACH-000783,-0.18695174463300002
ACH-000784,-0.253964696246
ACH-000785,-0.24499916055100002
ACH-000787,-0.358990689444
ACH-000788,-0.28759948933
ACH-000791,-0.244710106074
ACH-000792,-0.046545527861000004
ACH-000794,0.00520272191122
ACH-000796,-0.120244659633
ACH-000799,-0.355421222271
ACH-000800,-0.260547858942
ACH-000802,-0.0643832425081
ACH-000804,-0.248264417631
ACH-000805,-0.329218165224
ACH-000809,-0.41677491009499995
ACH-000810,-0.0850721457486
ACH-000811,-0.326531429173
ACH-000817,-0.350840273632
ACH-000819,0.00263690097075
ACH-000820,-0.565525087022
ACH-000821,-0.454488714434
ACH-000822,-0.155657267794
ACH-000823,-0.220265702499
ACH-000824,-0.19235221773299999
ACH-000827,-0.291154734934
ACH-000829,-0.291734430251
ACH-000831,-0.196033778121
ACH-000832,-0.248503797091
ACH-000833,-0.199523108866
ACH-000834,-0.25317269067
ACH-000835,-0.265167154547
ACH-000836,-0.143505313985
ACH-000837,-0.218950170596
ACH-000838,-0.10263537892899999
ACH-000839,0.0679492685243
ACH-000840,-0.474486309871
ACH-000841,-0.352248168945
ACH-000843,-0.11745062420999998
ACH-000846,-0.177731531745
ACH-000847,0.0164544183431
ACH-000848,-0.325563516613
ACH-000849,-0.136221909654
ACH-000851,-0.249079032305
ACH-000855,-0.0954626578015
ACH-000856,-0.209135363415
ACH-000858,-0.069008651596
ACH-000859,-0.116692121374
ACH-000861,-0.113920892355
ACH-000862,-0.186817215247
ACH-000865,-0.27850586406
ACH-000866,-0.188349483107
ACH-000867,-0.20912717741
ACH-000869,-0.418393901079
ACH-000872,-0.150886561241
ACH-000873,-0.216808353812
ACH-000876,-0.271005904464
ACH-000878,-0.532136599066
ACH-000880,-0.009075626493
ACH-000881,-0.15241788736
ACH-000882,-0.23604500203499998
ACH-000884,-0.227987365628
ACH-000885,-0.23762071875399998
ACH-000887,-0.159785870103
ACH-000888,-0.135058625771
ACH-000889,-0.34340558645999997
ACH-000890,-0.43557926529
ACH-000896,-0.11171130982699999
ACH-000898,-0.233614059727
ACH-000900,-0.21434465876699998
ACH-000901,-0.193847746593
ACH-000905,-0.212596640632
ACH-000906,-0.21849063541900002
ACH-000907,-0.121648841698
ACH-000910,-0.25759609489999996
ACH-000911,-0.295842059298
ACH-000912,-0.114669997289
ACH-000913,-0.278387119389
ACH-000915,-0.21654547164299998
ACH-000916,-0.234832725324
ACH-000917,-0.844233859399
ACH-000921,-0.200009190579
ACH-000924,-0.117042684027
ACH-000926,-0.152968114348
ACH-000928,-0.066607525412
ACH-000929,-0.35555296221500005
ACH-000932,-0.17938274910100002
ACH-000935,-0.49038284247
ACH-000936,-0.0951014915249
ACH-000937,-0.22190647182599998
ACH-000938,-0.209913069289
ACH-000939,-0.312074306099
ACH-000941,-0.061069009243900005
ACH-000943,-0.148894218306
ACH-000946,-0.344195265018
ACH-000947,-0.167522453732
ACH-000948,-0.298536301764
ACH-000950,-0.207966361063
ACH-000953,0.0015595585931
ACH-000957,-0.392682656836
ACH-000958,-0.362259149686
ACH-000960,-0.149771383864
ACH-000963,-0.496474223315
ACH-000968,-0.238398068363
ACH-000969,-0.298169673535
ACH-000973,-0.24350998047800002
ACH-000974,-0.150745578114
ACH-000975,-0.16999022131299998
ACH-000976,-0.250988853671
ACH-000978,0.16745508264599998
ACH-000980,-0.174911271034
ACH-000984,-0.0192515085637
ACH-000986,-0.447440806264
ACH-000988,-0.0753087319114
ACH-000993,-0.0837927970906
ACH-000994,-0.0918927577432
ACH-000996,-0.317907332123
ACH-001001,-0.154587464511
ACH-001020,-0.13715056573200002
ACH-001028,-0.203981607509
ACH-001031,-0.160477510484
ACH-001038,-0.22534130915199999
ACH-001048,-0.0850398013438
ACH-001050,-0.188115989791
ACH-001053,-0.33690794638099997
ACH-001054,-0.10318372588
ACH-001061,-0.202840632489
ACH-001067,-0.19489411782299998
ACH-001075,-0.227209458122
ACH-001096,-0.10220431256200001
ACH-001128,-0.0933209582966
ACH-001134,-0.145779084443
ACH-001151,-0.27850939463700003
ACH-001163,-0.11291001806399999
ACH-001164,-0.357752610167
ACH-001173,-0.209343789785
ACH-001183,0.058180652846800004
ACH-001184,-0.116343775484
ACH-001190,-0.045471753830199996
ACH-001192,-0.352041382966
ACH-001193,-0.218096506116
ACH-001196,-0.316440407192
ACH-001197,-0.41934531047300005
ACH-001205,0.129270120824
ACH-001211,-0.46034180574699995
ACH-001212,-0.317860622544
ACH-001228,-0.223488990707
ACH-001232,-0.09872204682810001
ACH-001239,-0.32031949211399996
ACH-001274,-0.237241322679
ACH-001275,-0.16898582221500003
ACH-001277,-0.402431868622
ACH-001278,-0.24319935064399997
ACH-001280,-0.231542549923
ACH-001283,0.00980902050955
ACH-001289,-0.23749159372499998
ACH-001295,-0.0704856686263
ACH-001300,-0.263774623297
ACH-001301,-0.255882078786
ACH-001302,-0.285379959721
ACH-001303,0.090155330466
ACH-001306,-0.119925088351
ACH-001318,-0.0488377960914
ACH-001322,-0.20938504699700003
ACH-001328,-0.29841389274999996
ACH-001332,-0.582374838361
ACH-001333,-0.295973669735
ACH-001336,-0.136145384043
ACH-001340,-0.347001139295
ACH-001346,-0.351207305514
ACH-001353,-0.055460286348
ACH-001354,-0.363512859794
ACH-001367,-0.278590016923
ACH-001368,-0.09099400282749999
ACH-001374,-0.238265560826
ACH-001375,-0.21521156951900003
ACH-001377,-0.454323050486
ACH-001380,-0.34606228511299997
ACH-001391,-0.31611685680999996
ACH-001407,-0.179244478741
ACH-001408,-0.372773788689
ACH-001413,-0.345261442393
ACH-001430,-0.130082006241
ACH-001431,-0.230763717109
ACH-001450,-0.0485485696869
ACH-001496,-0.130605235579
ACH-001500,0.0500165199576
ACH-001521,-0.197549363858
ACH-001523,-0.231355695231
ACH-001532,-0.26798247609000003
ACH-001536,-0.0927506741496
ACH-001550,-0.211319474708
ACH-001552,-0.258114379274
ACH-001554,-0.288862185435
ACH-001645,-0.0566896178424
ACH-001654,-0.292470445724
ACH-001715,-0.13129666824300001
ACH-001735,-0.249927562537
ACH-001736,-0.210055472589
ACH-001737,-0.312678083379
ACH-001740,0.010666974623799999
ACH-001745,-0.09687068049660001
ACH-001750,-0.177588430747
ACH-001765,-0.167512738181
ACH-001956,-0.254582905152
ACH-001957,-0.416545275978
