,CILP2 (148113)
ACH-000381,-0.19166355375900002
ACH-000383,-0.21596025988200002
ACH-000387,-0.218181130562
ACH-000389,-0.0683743771409
ACH-000390,-0.19012300531800003
ACH-000393,-0.146194412075
ACH-000395,-0.192627594982
ACH-000397,-0.204070595683
ACH-000401,-0.08328174842160001
ACH-000402,-0.34709321169
ACH-000403,-0.140593608335
ACH-000404,-0.08865912128350001
ACH-000406,-0.209423113055
ACH-000407,-0.290658917261
ACH-000408,-0.0357039819725
ACH-000410,-0.31523815999899996
ACH-000411,-0.35034978791999993
ACH-000414,-0.128670635713
ACH-000415,-0.115760699989
ACH-000416,-0.139159688437
ACH-000420,-0.40180462065899997
ACH-000421,-0.241460870949
ACH-000424,-0.47381544888800003
ACH-000425,-0.0637462926358
ACH-000426,0.042621782305199994
ACH-000427,0.00655552040002
ACH-000433,-0.416481850584
ACH-000436,-0.464247956453
ACH-000444,-0.0129073393722
ACH-000445,-0.320039782013
ACH-000448,-0.31662134164
ACH-000450,-0.17505194122900003
ACH-000452,-0.27229362892
ACH-000454,-0.41503230141099995
ACH-000458,-0.545060151374
ACH-000459,-0.29170477846000004
ACH-000460,-0.136219835412
ACH-000461,-0.40338166327799996
ACH-000463,-0.17248791507800001
ACH-000464,-0.225165630528
ACH-000466,-0.11728696688899999
ACH-000467,-0.0761760125362
ACH-000468,-0.310618788238
ACH-000469,-0.223271492652
ACH-000470,-0.0684754358607
ACH-000471,-0.25470475925
ACH-000472,-0.0632317997534
ACH-000473,-0.34040084574600005
ACH-000475,-0.189164322759
ACH-000476,-0.20213751608
ACH-000477,-0.41011989960699996
ACH-000480,-0.39050009251
ACH-000481,-0.152752957206
ACH-000483,-0.140235610736
ACH-000484,-0.10374307393400001
ACH-000485,-0.4989004771
ACH-000486,-0.17203576596500003
ACH-000487,-0.23766925290600002
ACH-000488,-0.15944281047599998
ACH-000490,-0.171930302308
ACH-000491,-0.165213212341
ACH-000495,0.0727460296932
ACH-000496,-0.165661342726
ACH-000499,-0.631264034371
ACH-000500,0.23926099311700003
ACH-000502,-0.30595661185899997
ACH-000503,0.325132814694
ACH-000505,-0.385703636013
ACH-000507,-0.158646121244
ACH-000510,-0.247862193208
ACH-000511,-0.21511327779
ACH-000512,-0.0378988574038
ACH-000516,-0.328116951845
ACH-000517,-0.152161886564
ACH-000518,-0.331588810461
ACH-000520,-0.198889214062
ACH-000521,0.0537882864166
ACH-000522,-0.455097934697
ACH-000524,-0.16849336461199999
ACH-000527,-0.136758901887
ACH-000528,-0.11683481997199999
ACH-000537,-0.343502948495
ACH-000541,0.00120818354152
ACH-000542,-0.10394733333100001
ACH-000544,-0.065374206107
ACH-000545,-0.363206626651
ACH-000547,-0.0678053506903
ACH-000548,-0.106980441247
ACH-000549,-0.317041261772
ACH-000550,-0.0440340006461
ACH-000552,-0.34959823889200003
ACH-000556,-0.18530908365499998
ACH-000557,0.144482529971
ACH-000570,-0.199266097988
ACH-000571,-0.19013212679299998
ACH-000573,-0.060949483168599994
ACH-000576,0.0406138923669
ACH-000580,-0.10006872406199999
ACH-000584,-0.309219889419
ACH-000585,-0.231821361294
ACH-000588,-0.35465553677199996
ACH-000589,-0.39455091896300004
ACH-000591,-0.328943072631
ACH-000593,-0.355672022222
ACH-000600,-0.088904687257
ACH-000601,-0.234216209273
ACH-000604,-0.21221444645100002
ACH-000605,-0.102511019614
ACH-000606,-0.237977955179
ACH-000608,-0.276873675343
ACH-000614,-0.200970041771
ACH-000616,-0.171449109415
ACH-000618,0.0135294773217
ACH-000619,-0.011237511647399999
ACH-000620,-0.11728054354699999
ACH-000621,-0.31079502243
ACH-000622,-0.223188237332
ACH-000623,0.00411162716525
ACH-000624,-0.19643576659899997
ACH-000627,-0.0964487837287
ACH-000630,-0.19070286210499998
ACH-000632,-0.308836107325
ACH-000633,-0.205000771893
ACH-000637,-0.16741381128900001
ACH-000638,0.00455136722292
ACH-000646,0.153991262621
ACH-000647,-0.169169939806
ACH-000648,-0.277717156832
ACH-000649,-0.08859285871169999
ACH-000651,-0.117070314162
ACH-000652,-0.113724360349
ACH-000653,-0.207623656812
ACH-000657,-0.270736588377
ACH-000658,-0.0668429620798
ACH-000661,-0.023462762659100002
ACH-000662,-0.27991257357099997
ACH-000663,-0.451961686811
ACH-000665,-0.338149174929
ACH-000671,-0.161954286772
ACH-000673,-0.137466226088
ACH-000676,-0.18884840078499998
ACH-000677,-0.170428344615
ACH-000681,-0.154594695782
ACH-000682,-0.23847067859
ACH-000683,-0.319248141301
ACH-000684,-0.0382977137938
ACH-000688,-0.259993061297
ACH-000693,-0.252573884714
ACH-000694,-0.17338586215
ACH-000695,-0.166320803824
ACH-000696,-0.263301402967
ACH-000697,-0.292382569005
ACH-000699,-0.10127223832999999
ACH-000701,-0.222675940495
ACH-000706,-0.15528437365999997
ACH-000711,-0.195715984866
ACH-000713,-0.264901709489
ACH-000714,-0.182507964241
ACH-000718,-0.04833128080569999
ACH-000720,-0.180966143217
ACH-000721,-0.28334246024
ACH-000724,-0.153416584621
ACH-000725,-0.24941368237
ACH-000732,-0.335709753277
ACH-000734,-0.413598606434
ACH-000735,-0.0970062868376
ACH-000736,-0.34026277763499996
ACH-000738,-0.151142143474
ACH-000746,-0.208959150535
ACH-000747,-0.254003140351
ACH-000748,-0.18178388154300001
ACH-000753,-0.236742924467
ACH-000756,-0.30784195628000005
ACH-000757,-0.490307093423
ACH-000758,-0.26039195321999997
ACH-000760,-0.31746281206599997
ACH-000763,-0.124523259779
ACH-000764,-0.400650610889
ACH-000765,-0.226751846799
ACH-000766,-0.188398859295
ACH-000767,-0.163775231398
ACH-000768,0.0642008188197
ACH-000769,-0.181016578912
ACH-000770,-0.12555836655400002
ACH-000771,-0.174086609041
ACH-000773,-0.013610668342299998
ACH-000776,-0.234527018763
ACH-000777,-0.125710549691
ACH-000778,-0.356279843806
ACH-000781,-0.213115617515
ACH-000782,0.056550990797199996
ACH-000783,-0.0724003219253
ACH-000784,-0.23150857537500003
ACH-000785,-0.137403851243
ACH-000787,-0.0905779227595
ACH-000788,-0.137131711645
ACH-000791,-0.17287179419
ACH-000792,-0.18373242441799997
ACH-000794,-0.144804994731
ACH-000796,-0.102316866691
ACH-000799,-0.0599212697214
ACH-000800,-0.192073940247
ACH-000802,-0.0831836775151
ACH-000804,-0.0015665766584
ACH-000805,-0.164977791293
ACH-000809,-0.157022045429
ACH-000810,-0.066173144235
ACH-000811,-0.0147436711118
ACH-000817,-0.31952385823199997
ACH-000819,-0.267794629001
ACH-000820,0.181350993072
ACH-000821,-0.14479457331700002
ACH-000822,-0.11423029498
ACH-000823,-0.191310112396
ACH-000824,-0.130202391421
ACH-000827,-0.225920978906
ACH-000829,-0.253827593128
ACH-000831,-0.22987463347800002
ACH-000832,-0.22913668065900003
ACH-000833,-0.468455092021
ACH-000834,-0.0782913560411
ACH-000835,-0.251758920931
ACH-000836,-0.22572518465500002
ACH-000837,-0.221387116752
ACH-000838,-0.458296119775
ACH-000839,-0.23320197996199998
ACH-000840,-0.45780439319399996
ACH-000841,-0.36222072970200003
ACH-000843,-0.14989491366
ACH-000846,-0.115200563909
ACH-000847,-0.0180123019912
ACH-000848,-0.27006240711999996
ACH-000849,-0.117128178194
ACH-000851,-0.113348255302
ACH-000855,-0.125675079208
ACH-000856,-0.276824262428
ACH-000858,-0.236584199346
ACH-000859,-0.288940947019
ACH-000861,-0.301708448497
ACH-000862,0.0443909042347
ACH-000865,-0.251721743155
ACH-000866,-0.269343762868
ACH-000867,-0.172070675929
ACH-000869,-0.050559935062199995
ACH-000872,-0.31668099971999997
ACH-000873,-0.26926613435400004
ACH-000876,-0.389508635352
ACH-000878,0.04335816908680001
ACH-000880,-0.483064337217
ACH-000881,-0.07766503907880001
ACH-000882,-0.36303868457599997
ACH-000884,-0.05577930333909999
ACH-000885,-0.220048195494
ACH-000887,-0.311740808118
ACH-000888,0.0387088677941
ACH-000889,-0.060294694485
ACH-000890,-0.221095091715
ACH-000896,-0.26041696545000004
ACH-000898,-0.552914544576
ACH-000900,-0.404144480571
ACH-000901,-0.11490408050899999
ACH-000905,-0.06911662793880001
ACH-000906,-0.143298855842
ACH-000907,-0.010285880196500001
ACH-000910,0.0260852251354
ACH-000911,-0.22961146993700002
ACH-000912,-0.272607500954
ACH-000913,-0.249942697258
ACH-000915,-0.46979498967100003
ACH-000916,-0.102023401929
ACH-000917,-0.32169107775
ACH-000921,-0.307307006684
ACH-000924,-0.17767656523800002
ACH-000926,-0.178576724811
ACH-000928,-0.186900546015
ACH-000929,-0.15832900188500001
ACH-000932,-0.274692679876
ACH-000935,-0.109486086485
ACH-000936,-0.37479498732100003
ACH-000937,-0.26689207610300003
ACH-000938,-0.08569642224639999
ACH-000939,-0.336471459513
ACH-000941,-0.609418722479
ACH-000943,-0.176712459966
ACH-000946,-0.24182959298
ACH-000947,-0.0580198740867
ACH-000948,-0.191216489406
ACH-000950,-0.07501003608580001
ACH-000953,-0.365346329595
ACH-000957,-0.348241132981
ACH-000958,-0.762875206377
ACH-000960,-0.282135061601
ACH-000963,-0.8481252639110001
ACH-000968,-0.235633498907
ACH-000969,-0.32235505243
ACH-000973,-0.09624463476169999
ACH-000974,-0.248934853618
ACH-000975,-0.394253853441
ACH-000976,0.05059652900330001
ACH-000978,-0.33256499948199997
ACH-000980,-0.189841926407
ACH-000984,-0.46450027927599996
ACH-000986,-0.291174202985
ACH-000988,-0.281826041537
ACH-000993,-0.127765864662
ACH-000994,-0.31384260857900004
ACH-000996,-0.217177876725
ACH-001001,-0.155043664689
ACH-001020,-0.313704330928
ACH-001028,-0.217559171315
ACH-001031,-0.24562639578
ACH-001038,-0.194950422101
ACH-001048,-0.183993568035
ACH-001050,-0.392642444127
ACH-001053,-0.214531027484
ACH-001054,-0.124043441462
ACH-001061,-0.349603008319
ACH-001067,-0.337646620845
ACH-001075,-0.227092088752
ACH-001096,-0.112588426564
ACH-001128,-0.262414021231
ACH-001134,-0.298592641758
ACH-001151,-0.11313270565300002
ACH-001163,0.0299917018468
ACH-001164,-0.336747136841
ACH-001173,-0.354131586231
ACH-001183,-0.160325675619
ACH-001184,-0.0625285849771
ACH-001190,-0.188083929048
ACH-001192,-0.16482597446900002
ACH-001193,-0.36792437319
ACH-001196,0.00939367873293
ACH-001197,-0.436850351576
ACH-001205,0.0764861414903
ACH-001211,-0.108236543564
ACH-001212,-0.48823214818000005
ACH-001228,0.0206646444697
ACH-001232,-0.173825508479
ACH-001239,-0.177152621544
ACH-001274,-0.0357344193066
ACH-001275,-0.126960873163
ACH-001277,-0.356495122456
ACH-001278,-0.33982303939900005
ACH-001280,-0.0979638587267
ACH-001283,-0.0724919459854
ACH-001289,0.011848820787599999
ACH-001295,-0.162601892607
ACH-001300,-0.162260196972
ACH-001301,0.0479305322379
ACH-001302,-0.418626606277
ACH-001303,0.213636990315
ACH-001306,-0.511851953456
ACH-001318,-0.15496061008
ACH-001322,-0.169966471351
ACH-001328,-0.283298043241
ACH-001332,-0.0197334316253
ACH-001333,-0.261641591997
ACH-001336,-0.0941294395672
ACH-001340,-0.150967746377
ACH-001346,-0.199926121112
ACH-001353,-0.166502996574
ACH-001354,-0.18052046048
ACH-001367,-0.244918198016
ACH-001368,-0.25767911501999996
ACH-001374,-0.684078828195
ACH-001375,-0.144176539177
ACH-001377,-0.173961070257
ACH-001380,-0.252280905983
ACH-001391,-0.318821848206
ACH-001407,-0.133891347699
ACH-001408,-0.051928090468199996
ACH-001413,-0.255814628246
ACH-001430,-0.10808182081800001
ACH-001431,-0.20653891411400002
ACH-001450,-0.165356101516
ACH-001496,-0.21396479877799998
ACH-001500,-0.33856050680600003
ACH-001521,-0.329408574312
ACH-001523,-0.284371688837
ACH-001532,-0.0995117881149
ACH-001536,-0.10974240464299999
ACH-001550,-0.339261424567
ACH-001552,-0.0742684394504
ACH-001554,-0.0993633416166
ACH-001645,0.00269898162719
ACH-001654,-0.16905749148
ACH-001715,-0.138552476215
ACH-001735,-0.217252459178
ACH-001736,-0.27190037805100004
ACH-001737,-0.350902659961
ACH-001740,-0.239605571736
ACH-001745,-0.336062518647
ACH-001750,-0.390291824366
ACH-001765,-0.216495890695
ACH-001956,-0.063450716683
ACH-001957,-0.115514059047
