,RB1 (5925)
ACH-000004,-0.256153141134
ACH-000007,-0.023519260416900004
ACH-000009,0.34942913180699997
ACH-000011,0.46328393662199996
ACH-000012,0.44895196547
ACH-000013,0.451272742332
ACH-000014,0.38481567997
ACH-000015,-0.036869937723800005
ACH-000017,-0.0221500572247
ACH-000018,0.22633532964400002
ACH-000019,-0.17857740013099999
ACH-000021,0.386648934574
ACH-000022,0.09690914672350001
ACH-000025,0.224672137315
ACH-000028,0.31745807577199997
ACH-000030,0.167089806508
ACH-000035,0.225360787619
ACH-000036,0.640456053327
ACH-000037,0.012333251601
ACH-000039,0.240577492717
ACH-000040,0.42161234969899997
ACH-000041,0.661024033483
ACH-000042,0.278255935709
ACH-000045,0.125138015509
ACH-000047,0.841553664238
ACH-000052,-0.0130007836836
ACH-000053,0.263698900335
ACH-000054,0.202744887322
ACH-000055,0.31153382774300004
ACH-000060,0.130204662942
ACH-000067,0.0313280030337
ACH-000070,0.281774787386
ACH-000075,0.06949747192149999
ACH-000078,0.35727630969499996
ACH-000082,0.286292603807
ACH-000085,-0.333828287512
ACH-000086,0.249547138429
ACH-000087,0.0108533625534
ACH-000092,0.233412202936
ACH-000095,0.153718013416
ACH-000097,0.230977230437
ACH-000098,0.399970280451
ACH-000099,0.391872044567
ACH-000108,0.08156149677
ACH-000113,-0.0179531652525
ACH-000115,0.06979570035610001
ACH-000116,0.0403202486868
ACH-000118,0.250492644522
ACH-000120,0.523420495868
ACH-000123,0.525574057058
ACH-000127,0.317091158991
ACH-000128,-0.114100738474
ACH-000132,0.238055549538
ACH-000133,-0.0234158917771
ACH-000137,0.048173498801800003
ACH-000138,0.296342543106
ACH-000142,0.337896233983
ACH-000143,0.45624790149899996
ACH-000146,0.286156458834
ACH-000148,0.7966529925920001
ACH-000150,0.394615582888
ACH-000152,0.051027128678599994
ACH-000153,0.536134889933
ACH-000159,0.186876552306
ACH-000160,0.320495905057
ACH-000163,0.199778883051
ACH-000167,-0.019456575405
ACH-000168,-0.173667776332
ACH-000169,0.36593957615
ACH-000178,0.43745089046700003
ACH-000182,0.009395236983930001
ACH-000183,-0.13223706237900001
ACH-000188,0.0918729615625
ACH-000189,0.291226128716
ACH-000190,0.24860689453600002
ACH-000198,0.24291650857900002
ACH-000204,0.201241346214
ACH-000206,0.166800477324
ACH-000207,0.22830311274099999
ACH-000211,0.164669961955
ACH-000215,0.0177455155549
ACH-000221,0.147659942238
ACH-000222,0.07989516038589999
ACH-000223,-0.047977604859199996
ACH-000226,0.30774737986699996
ACH-000227,0.019591804667099998
ACH-000228,0.329880204795
ACH-000231,0.0394947559886
ACH-000232,0.193287586975
ACH-000233,0.484481371046
ACH-000234,0.211949111503
ACH-000235,0.09245742827289999
ACH-000237,0.405457583714
ACH-000238,0.171880097992
ACH-000243,0.20254701841400002
ACH-000244,0.652537729988
ACH-000246,0.49782591797700004
ACH-000248,0.248441584968
ACH-000250,0.0895226453476
ACH-000251,1.0043326237
ACH-000253,-0.0229633111196
ACH-000255,0.262877608783
ACH-000256,0.7894121110150001
ACH-000257,-0.030668000096900003
ACH-000258,-0.0907092343155
ACH-000259,0.140045618936
ACH-000260,0.812961206943
ACH-000261,0.116614633671
ACH-000262,0.11791362208799999
ACH-000263,0.011492212124700002
ACH-000264,0.10319984552000001
ACH-000265,0.137208506994
ACH-000266,0.315198029446
