,PRB2 (653247)
ACH-000004,-0.0109464332531
ACH-000007,-0.005922027310699999
ACH-000009,0.0754443505858
ACH-000011,-0.238065116015
ACH-000012,0.04758668656119999
ACH-000013,-0.08169828654280001
ACH-000014,-0.126984523881
ACH-000015,0.0298996577936
ACH-000017,0.038977611261199994
ACH-000018,-0.134028656354
ACH-000019,-0.029541649051599995
ACH-000021,0.007237957036500001
ACH-000022,-0.16236715777799998
ACH-000025,-0.0881900222958
ACH-000028,-0.213470978477
ACH-000030,-0.0891470012016
ACH-000035,0.08842981128910002
ACH-000036,-0.07522138272199999
ACH-000037,-0.162656669388
ACH-000039,0.0614526018982
ACH-000040,-0.0024469000464299997
ACH-000041,-0.217013717215
ACH-000042,0.0982408556229
ACH-000045,0.0488437413944
ACH-000047,-0.07258661264289999
ACH-000052,-0.203394205784
ACH-000053,-0.0140705418736
ACH-000054,-0.322222212818
ACH-000055,-0.0785963684162
ACH-000060,-0.112817454421
ACH-000067,0.110680908355
ACH-000070,-0.49345554812
ACH-000075,-0.0252348043414
ACH-000078,-0.00466417541179
ACH-000082,-0.15304989906199998
ACH-000085,-0.21799803781399998
ACH-000086,0.0026269669445599998
ACH-000087,0.105760288525
ACH-000092,0.0156985037648
ACH-000095,-0.365461632669
ACH-000097,0.107525510361
ACH-000098,-0.0945480708825
ACH-000099,-0.102021536701
ACH-000108,-0.08353891047119999
ACH-000113,-0.027801835665700003
ACH-000115,-0.000689595116597
ACH-000116,-0.115104857509
ACH-000118,-0.0313083963798
ACH-000120,-0.035857905173699994
ACH-000123,0.165168055594
ACH-000127,-0.0103976105928
ACH-000128,-0.100994333517
ACH-000132,-0.0769483857502
ACH-000133,0.001563421031
ACH-000137,-0.0314919000087
ACH-000138,-0.03564877290040001
ACH-000142,-0.0772450017568
ACH-000143,-0.0530283562639
ACH-000146,-0.0383448509936
ACH-000148,0.10820121660399999
ACH-000150,-0.227779485741
ACH-000152,0.049205864558199995
ACH-000153,0.043646964415999995
ACH-000159,-0.0210723140313
ACH-000160,-0.0893264640009
ACH-000163,-0.07698798436260001
ACH-000167,0.0528137349175
ACH-000168,-0.031507999214
ACH-000169,-0.0963405615486
ACH-000178,0.045373582144
ACH-000182,-0.06362865981919999
ACH-000183,0.268404369026
ACH-000188,-0.0530759328042
ACH-000189,0.24225539775899999
ACH-000190,0.0165635064478
ACH-000198,-0.035204490049900006
ACH-000204,0.206370152323
ACH-000206,0.045610264323899995
ACH-000207,-0.06172121992309999
ACH-000211,-0.116658291416
ACH-000215,-0.321108106743
ACH-000221,-0.120408655621
ACH-000222,-0.0303468256846
ACH-000223,-0.102029214689
ACH-000226,-0.327043069363
ACH-000227,-0.0525208361152
ACH-000228,-0.20818810820099998
ACH-000231,-0.14089538816299998
ACH-000232,0.0235420307919
ACH-000233,0.022222602861900004
ACH-000234,-0.194797657715
ACH-000235,-0.0229064464599
ACH-000237,0.048155167023999995
ACH-000238,-0.28888210720400004
ACH-000243,-0.12551381286
ACH-000244,0.030048471305400004
ACH-000246,-0.14201051350500002
ACH-000248,-0.16762704240499998
ACH-000250,-0.0539206276019
ACH-000251,0.0255712701125
ACH-000253,-0.121441852562
ACH-000255,-0.11464693187000001
ACH-000256,0.0812470293678
ACH-000257,0.0669339095524
ACH-000258,-0.177788609633
ACH-000259,-0.16455443625399999
ACH-000260,2.48599461921e-06
ACH-000261,-0.13185437274800002
ACH-000262,-0.163360980548
ACH-000263,0.0505812450352
ACH-000264,-0.105893309572
ACH-000265,-0.06598022663730001
ACH-000266,-0.125099824833
ACH-000272,-0.20968504453899997
ACH-000273,-0.112475944881
ACH-000274,-0.207663779823
ACH-000277,-0.0947479773343
ACH-000278,0.0124355487748
ACH-000279,-0.153901162753
ACH-000280,-0.021952016457099998
ACH-000281,-0.00754314088295
ACH-000288,-0.0337075446449
ACH-000291,-0.0533613450683
ACH-000293,-0.106926927227
ACH-000294,0.13798573002999998
ACH-000295,-0.204596880446
ACH-000296,-0.0282426945855
ACH-000302,-0.0445524746412
ACH-000304,-0.156046920015
ACH-000307,-0.17952239218199997
ACH-000308,-0.140887532803
ACH-000310,-0.127793932433
ACH-000311,-0.152399916444
ACH-000312,-0.052093942920900006
ACH-000315,-0.21754421854000003
ACH-000316,0.214909099731
ACH-000317,-0.0761160105788
ACH-000318,-0.0885155546434
ACH-000319,-0.119142191149
ACH-000320,-0.129789568719
ACH-000322,0.287103157105
ACH-000323,-0.0245305859268
ACH-000324,-0.120352331023
ACH-000329,-0.011275063949500001
ACH-000330,0.292695131139
ACH-000331,-0.07673850790839999
ACH-000332,-0.21620206047600002
ACH-000334,0.0803955352406
ACH-000335,-0.023858725512599998
ACH-000336,0.022098177321099997
ACH-000337,0.18301727079799998
ACH-000339,0.024847888094099997
ACH-000341,0.156840385714
ACH-000348,-0.149623641892
ACH-000350,-0.098227937489
ACH-000352,-0.032995637198400006
ACH-000356,-0.018463667441
ACH-000361,-0.158057061457
ACH-000362,-0.0776804281801
ACH-000363,-0.10204977003799999
ACH-000364,-0.053751411458400004
ACH-000365,0.09778424405910001
ACH-000366,0.0665366906058
ACH-000368,-0.1934388975
ACH-000374,-0.170433976056
ACH-000375,0.17880937042599998
ACH-000376,0.0652923429687
ACH-000381,0.133191854878
ACH-000383,-0.110664744649
ACH-000387,-0.10256103888
ACH-000389,-0.246907620242
ACH-000390,-0.13171590714
ACH-000393,-0.0776802588585
ACH-000395,0.110514159846
ACH-000397,-0.105079277916
ACH-000401,-0.023491056644900005
ACH-000402,0.107036336424
ACH-000403,-0.161509855895
ACH-000404,-0.08731755784919999
ACH-000406,-0.0610287931301
ACH-000407,-0.036086760607
ACH-000408,-0.0400494934902
ACH-000410,-0.06490821937710001
ACH-000411,-0.134271774887
ACH-000414,-0.195306184672
ACH-000415,-0.045475435793699996
ACH-000416,0.0637534096015
ACH-000420,-0.151824895028
ACH-000421,0.029314080024999998
ACH-000424,-0.308285989022
ACH-000425,-0.000966343397352
ACH-000426,-0.176547590469
ACH-000427,-0.325231385158
ACH-000433,-0.212563183479
ACH-000436,0.0017297223273399999
ACH-000444,0.0367602580632
ACH-000445,0.0411947335017
ACH-000448,-0.117732850268
ACH-000450,-0.050704615457100005
ACH-000452,-0.14990028300799998
ACH-000454,-0.00425099596822
ACH-000458,-0.101801402126
ACH-000459,0.187652433021
ACH-000460,0.018709964247
ACH-000461,-0.00580051646528
ACH-000463,-0.176352008801
ACH-000464,-0.147278069418
ACH-000466,-0.107432379112
ACH-000467,-0.11466696567500001
ACH-000468,-0.237431392185
ACH-000469,0.00543973247811
ACH-000470,-0.048373686586800003
ACH-000471,-0.1774653638
ACH-000472,0.0709594302894
ACH-000473,-0.17330113106699999
ACH-000475,-0.0209057714126
ACH-000476,0.0307325567245
ACH-000477,-0.29934512001499997
ACH-000480,-0.171996697462
ACH-000481,-0.0982591622595
ACH-000483,-0.139628294102
ACH-000484,0.030540351156799997
ACH-000485,0.045851922748499994
ACH-000486,-0.123266537947
ACH-000487,-0.00696532249359
ACH-000488,-0.000477857082025
ACH-000490,-0.0089627801312
ACH-000491,0.0193287657839
ACH-000495,-0.260658459844
ACH-000496,-0.28928386965
ACH-000499,-0.111285335547
ACH-000500,0.260799748654
ACH-000502,-0.07158581814689999
ACH-000503,-0.245727644861
ACH-000505,-0.178379490053
ACH-000507,-0.140834664962
ACH-000510,0.0727519382553
ACH-000511,-0.204342326183
ACH-000512,-0.152330865405
ACH-000516,-0.0910872760515
ACH-000517,-0.144098172074
ACH-000518,-0.054303912195800004
ACH-000520,-0.106647357738
ACH-000521,-0.394009933424
ACH-000522,-0.0841018064361
ACH-000524,-0.0232796396233
ACH-000527,-0.0253735430467
ACH-000528,0.010144992338200001
ACH-000537,-0.160598692027
ACH-000541,-0.16480862685699998
ACH-000542,-0.178934721252
ACH-000544,0.07872271314780001
ACH-000545,0.131939159207
ACH-000547,-0.31477040642
ACH-000548,-0.0643575860697
ACH-000549,0.17430880330200002
ACH-000550,-0.12013464635099999
ACH-000552,0.0242967630101
ACH-000556,-0.0849904862838
ACH-000557,-0.13149906899299998
ACH-000570,-0.263483623009
ACH-000571,-0.0612566880836
ACH-000573,-0.128190396621
ACH-000576,-0.304048707401
ACH-000580,-0.0166607220322
ACH-000584,-0.1360586486
ACH-000585,-0.11195220862400002
ACH-000588,-0.10520617445000001
ACH-000589,-0.0881730659932
ACH-000591,-0.182117987237
ACH-000593,-0.0845158014604
ACH-000600,-0.493902696491
ACH-000601,-0.0359554560786
ACH-000604,-0.00371270832102
ACH-000605,-0.112994626221
ACH-000606,-0.133981437994
ACH-000608,-0.0385880337428
ACH-000614,-0.135892307677
ACH-000616,0.07221981601039999
ACH-000618,0.0448510401168
ACH-000619,0.09280621582389999
ACH-000620,0.09979427685049999
ACH-000621,-0.168616195546
ACH-000622,-0.0803321556217
ACH-000623,-0.272106808031
ACH-000624,-0.035382067895699996
ACH-000627,0.0848394846092
ACH-000630,-0.20124036428599998
ACH-000632,-0.0643703471785
ACH-000633,0.150119499821
ACH-000637,-0.23908547128899998
ACH-000638,-0.224003029474
ACH-000646,-0.293864983572
ACH-000647,-0.23641555985100002
ACH-000648,-0.203301399447
ACH-000649,-0.166927092886
ACH-000651,-0.049099507495099996
ACH-000652,-0.0782093931947
ACH-000653,-0.0851095329097
ACH-000657,-0.07620638853999999
ACH-000658,0.30879203383000003
ACH-000661,-0.188728979159
ACH-000662,0.035424314656
ACH-000663,-0.0390335987462
ACH-000665,-0.124175404584
ACH-000671,-0.0651320841379
ACH-000673,-0.133790370204
ACH-000676,-0.100128954716
ACH-000677,-0.16864252517
ACH-000681,-0.175793461151
ACH-000682,-0.0570033417363
ACH-000683,0.0805038774869
ACH-000684,-0.013572725649299998
ACH-000688,-0.130173684358
ACH-000693,-0.048738451075
ACH-000694,-0.0198689964476
ACH-000695,-0.000548606503949
ACH-000696,-0.127489921678
ACH-000697,0.010048006131799998
ACH-000699,-0.12810605123
ACH-000701,-0.22288146654899998
ACH-000706,0.029558322863400002
ACH-000711,-0.135119010992
ACH-000713,0.22006370934900002
ACH-000714,-0.0777581384201
ACH-000718,-0.166768778801
ACH-000720,-0.127338002826
ACH-000721,-0.0876381067963
ACH-000724,-0.242646205247
ACH-000725,-0.144520003722
ACH-000732,-0.013677830557799997
ACH-000734,-0.00673791440645
ACH-000735,-0.09591091323439999
ACH-000736,-0.07977213718510001
ACH-000738,-0.215392368107
ACH-000746,0.09110352345270001
ACH-000747,0.111627483005
ACH-000748,-0.237848807766
ACH-000753,-0.0317291717638
ACH-000756,-0.260727607314
ACH-000757,0.24223421358600003
ACH-000758,0.15080878921
ACH-000760,-0.0159798990537
ACH-000763,-0.0317017899199
ACH-000764,-0.25575807688
ACH-000765,-0.172152557137
ACH-000766,-0.0892952625608
ACH-000767,-0.06434405893209999
ACH-000768,-0.124034589231
ACH-000769,0.18874788046399998
ACH-000770,-0.150025316249
ACH-000771,0.0265933635424
ACH-000773,-0.10187823813300001
ACH-000776,0.129532416711
ACH-000777,0.049072109862199995
ACH-000778,-0.080465457703
ACH-000781,-0.0499671981003
ACH-000782,0.000505668990291
ACH-000783,-0.104036353454
ACH-000784,-0.0177462467093
ACH-000785,0.0622443493513
ACH-000787,-0.148536936458
ACH-000788,0.043487236960300005
ACH-000791,-0.118974856755
ACH-000792,-0.029058337480299998
ACH-000794,-0.080458105611
ACH-000796,-0.09637952636870001
ACH-000799,0.129784949396
ACH-000800,-0.268904851216
ACH-000802,0.0513130161701
ACH-000804,0.0100802378522
ACH-000805,-0.22721448848
ACH-000809,-0.0681079802582
ACH-000810,0.36194736126500004
ACH-000811,-0.113721409908
ACH-000817,-0.24055277980099998
ACH-000819,-0.09729065963689999
ACH-000820,-0.28479241874600003
ACH-000821,0.06080840535780001
ACH-000822,-0.123852628004
ACH-000823,0.136677345149
ACH-000824,0.07930617610639999
ACH-000827,-0.0721224013711
ACH-000829,-0.0348605694971
ACH-000831,-0.21452608952399999
ACH-000832,-0.0441835351134
ACH-000833,-0.16557587968
ACH-000834,-0.169099494055
ACH-000835,-0.13067494711
ACH-000836,-0.271860807602
ACH-000837,-0.0033761408738000004
ACH-000838,-0.125212618769
ACH-000839,0.033192779872
ACH-000840,-0.00124783915754
ACH-000841,-0.0507105632609
ACH-000843,0.160788290634
ACH-000846,-0.216143502253
ACH-000847,0.0481763938998
