,PACSIN1 (29993)
ACH-000004,-0.138106250381
ACH-000007,0.026682357494799996
ACH-000009,-0.0639364300943
ACH-000011,0.015769531349599998
ACH-000012,-0.0946010525382
ACH-000013,-0.225720262784
ACH-000014,-0.0638815468442
ACH-000015,-0.00749169680633
ACH-000017,0.037002230309300006
ACH-000018,-0.26563526511
ACH-000019,-0.37128305129
ACH-000021,-0.22961612159000003
ACH-000022,0.0175348855338
ACH-000025,-0.022958106529999998
ACH-000028,-0.266664271843
ACH-000030,-0.119203620409
ACH-000035,-0.20591424852499998
ACH-000036,0.107221367957
ACH-000037,0.0903320359375
ACH-000039,-0.237362653451
ACH-000040,-0.09073465308350001
ACH-000041,-0.278987637716
ACH-000042,-0.11147577015
ACH-000045,-0.108055863019
ACH-000047,-0.11208413694800001
ACH-000052,-0.309493835555
ACH-000053,-0.0915952560299
ACH-000054,-0.130417208628
ACH-000055,-0.07680425495160001
ACH-000060,-0.006662075873560001
ACH-000067,-0.146963391799
ACH-000070,-0.07320151200780001
ACH-000075,0.360820813645
ACH-000078,0.07864486170099999
ACH-000082,-0.218271123375
ACH-000085,-0.26054852137
ACH-000086,-0.151537208463
ACH-000087,-0.037375087911699995
ACH-000092,0.00160375141331
ACH-000095,-0.186662446226
ACH-000097,-0.08291061195169999
ACH-000098,-0.0969225046651
ACH-000099,-0.08883085501150001
ACH-000108,-0.044859488537999995
ACH-000113,-0.130135031548
ACH-000115,-0.07986123230360001
ACH-000116,-0.233159268922
ACH-000118,-0.131897447034
ACH-000120,-0.140560417564
ACH-000123,-0.0813760295135
ACH-000127,-0.178730358295
ACH-000128,-0.236203246015
ACH-000132,-0.356730012814
ACH-000133,-0.11607581461
ACH-000137,-0.125431907343
ACH-000138,-0.13207454161499999
ACH-000142,-0.221742300748
ACH-000143,-0.06369622420030001
ACH-000146,0.000711148808245
ACH-000148,-0.0146417269885
ACH-000150,-0.232439532894
ACH-000152,-0.0447561419213
ACH-000153,0.251362666185
ACH-000159,-0.008287127281130001
ACH-000160,-0.211303332607
ACH-000163,-0.00602664232844
ACH-000167,-0.146163219722
ACH-000168,-0.013361816141600001
ACH-000169,-0.212407349659
ACH-000178,-0.22123711060899998
ACH-000182,-0.08388134804030001
ACH-000183,-0.04706015697219999
ACH-000188,-0.0016570239977699997
ACH-000189,0.237527271792
ACH-000190,-0.034687193671199996
ACH-000198,-0.150816583914
ACH-000204,-0.006407443659699999
ACH-000206,-0.2296773834
ACH-000207,-0.47607894067400003
ACH-000211,-0.170885170494
ACH-000215,-0.08929127903110001
ACH-000221,0.00853303098596
ACH-000222,0.0947544304461
ACH-000223,-0.227642398517
ACH-000226,0.0319987408805
ACH-000227,-0.264315008789
ACH-000228,-0.0022301907252600004
ACH-000231,-0.15376149572
ACH-000232,-0.108390638243
ACH-000233,-0.0629908384353
ACH-000234,0.0209930615328
ACH-000235,-0.126220113944
ACH-000237,-0.168524338265
ACH-000238,-0.18433261863400002
ACH-000243,-0.108975733063
ACH-000244,-0.174051026762
