,VILL (50853)
ACH-000004,0.10397641749
ACH-000007,-0.0585967702711
ACH-000009,-0.092984631839
ACH-000011,-0.100591591702
ACH-000012,-0.10478832401100001
ACH-000013,-0.0335004053245
ACH-000014,-0.0182121116079
ACH-000015,-0.23739079429999999
ACH-000017,0.024008740527
ACH-000018,0.284960468242
ACH-000019,0.128139119379
ACH-000021,-0.0638997166309
ACH-000022,0.0074035281582899995
ACH-000025,-0.0173102147212
ACH-000028,-0.00460003171962
ACH-000030,-0.00805628322618
ACH-000035,0.16653901724700002
ACH-000036,-0.07620378551530001
ACH-000037,0.111732294857
ACH-000039,-0.10976813507300001
ACH-000040,-0.020917210152099998
ACH-000041,0.136542656818
ACH-000042,-0.07696309094430001
ACH-000045,-0.048963870896300006
ACH-000047,-0.04624717275259999
ACH-000052,-0.28242611577599996
ACH-000053,-0.138166432107
ACH-000054,-0.0621537910174
ACH-000055,-0.140376366113
ACH-000060,-0.0499672767167
ACH-000067,-0.0770633206231
ACH-000070,-0.185253291381
ACH-000075,0.009745315493770002
ACH-000078,-0.046752432362900005
ACH-000082,-0.005928561890270001
ACH-000085,-0.0288150736829
ACH-000086,0.0599320103614
ACH-000087,0.0990043703929
ACH-000092,-0.026701880645599998
ACH-000095,0.027274828473299997
ACH-000097,0.0419629613711
ACH-000098,-0.153259431401
ACH-000099,-0.0903438302654
ACH-000108,-0.06789658989080001
ACH-000113,-0.037414844066
ACH-000115,0.0340429117401
ACH-000116,-0.095721432344
ACH-000118,-0.14163094568600001
ACH-000120,0.00200386873142
ACH-000123,-0.141583410405
ACH-000127,-0.028105492953499997
ACH-000128,-0.160766101884
ACH-000132,-0.0335628344566
ACH-000133,0.0510905239178
ACH-000137,0.17474317253899999
ACH-000138,0.0644139570481
ACH-000142,-0.0338389961203
ACH-000143,-0.219808062885
ACH-000146,0.0386782645597
ACH-000148,-0.0709759692605
ACH-000150,-0.09454166476119999
ACH-000152,-0.122972512771
ACH-000153,-0.216606255808
ACH-000159,0.0103325707384
ACH-000160,0.0254185245164
ACH-000163,-0.21764591266
ACH-000167,0.05613934308730001
ACH-000168,0.0863440037692
ACH-000169,-0.0645484357798
ACH-000178,-0.09122984381110001
ACH-000182,-0.056807163168900006
ACH-000183,-0.335404250669
ACH-000188,-0.0836614579025
ACH-000189,-0.333853540325
ACH-000190,0.125355159665
ACH-000198,-0.0258846085501
ACH-000204,0.0216819149487
ACH-000206,0.04315455983080001
ACH-000207,-0.04585220699030001
ACH-000211,-0.08228402226989999
ACH-000215,-0.00665524856934
ACH-000221,-0.122201041901
ACH-000222,0.108502537601
ACH-000223,0.07625382485639999
ACH-000226,-0.09903106688169999
ACH-000227,-0.17132655076499997
ACH-000228,0.0305606807767
ACH-000231,-0.143590089715
ACH-000232,-0.0353371875333
ACH-000233,0.112349217775
ACH-000234,-0.0914897191806
ACH-000235,-0.019464579916
ACH-000237,0.03724165823330001
ACH-000238,-0.22932203694400002
ACH-000243,-0.139421745447
ACH-000244,0.182335480607
ACH-000246,-0.0215445396459
ACH-000248,-0.145663436963
ACH-000250,-0.0734243167478
ACH-000251,0.24073798274099997
ACH-000253,-0.105587370849
ACH-000255,-0.125192985009
ACH-000256,0.0697821282371
ACH-000257,-0.247959908464
ACH-000258,0.023976461039499998
ACH-000259,-0.128958116731
ACH-000260,0.0267214905966
ACH-000261,-0.0909198176121
ACH-000262,0.060869553258300006
ACH-000263,0.154273801762
ACH-000264,-0.162489076282
ACH-000265,-0.140536088157
ACH-000266,-0.12150029396600001
ACH-000272,-0.016294491950700003
ACH-000273,-0.152237549886
ACH-000274,-0.043942791563999994
ACH-000277,-0.0650292632283
ACH-000278,-0.030960334803400002
ACH-000279,0.09211335187660001
ACH-000280,-0.219654275174
ACH-000281,-0.108990221875
ACH-000288,0.07345891812189999
ACH-000291,-0.112616759586
ACH-000293,0.231902715333
ACH-000294,0.083009350253
ACH-000295,0.026318571545000002
ACH-000296,-0.133973251533
ACH-000302,0.00189580846517
ACH-000304,0.102602686559
ACH-000307,0.010976098233399999
ACH-000308,-0.0218828582051
ACH-000310,-0.14802594956700002
ACH-000311,-0.258064273256
ACH-000312,-0.0720022965906
ACH-000315,0.20809249027399998
ACH-000316,-0.037422985914099996
ACH-000317,0.0636586957422
ACH-000318,-0.13631633272399998
ACH-000319,0.09463885754489999
ACH-000320,-0.277997252962
ACH-000322,-0.0593698502117
ACH-000323,0.0349132337874
ACH-000324,0.12369777481899999
ACH-000329,0.063432231472
ACH-000330,-0.102157543727
ACH-000331,-0.08964978156400001
ACH-000332,-0.0684674053864
ACH-000334,-0.11379393753900001
ACH-000335,0.174363441404
ACH-000336,0.117340246562
ACH-000337,0.0423645707016
ACH-000339,-0.09145607705710002
ACH-000341,-0.127795186213
ACH-000348,0.0393406864679
ACH-000350,-0.093112234843
ACH-000352,0.013169938629
ACH-000356,-0.16278418522
ACH-000361,0.133922917559
ACH-000362,0.0477826496348
ACH-000363,-0.0028357229836300005
ACH-000364,0.083245155937
ACH-000365,-0.0009175040964830001
ACH-000366,0.2190520811
ACH-000368,0.20583345598799999
ACH-000374,0.131857262358
ACH-000375,-0.14162521749
ACH-000376,-0.07926430712839999
ACH-000381,-0.137118352059
ACH-000383,0.00367901178784
ACH-000387,-0.0484296029974
ACH-000389,-0.190842274134
ACH-000390,-0.225604061974
ACH-000393,-0.00659401821046
ACH-000395,0.0619764440634
ACH-000397,-0.0718229462356
ACH-000401,-0.153027835636
ACH-000402,-0.16086924874199998
ACH-000403,-0.009295017222799998
ACH-000404,-0.11874622330399999
ACH-000406,-0.049471459213500005
ACH-000407,0.004193325274
ACH-000408,-0.09158957885839998
ACH-000410,-0.039566927715800004
ACH-000411,-0.07900857161710001
ACH-000414,-0.0708494729394
ACH-000415,-0.0255965141537
ACH-000416,-0.0567998165281
ACH-000420,-0.20391685234
ACH-000421,0.09368993125639999
ACH-000424,-0.239576154617
ACH-000425,-0.17770979504700002
ACH-000426,0.110274517261
ACH-000427,-0.16351740009000001
ACH-000433,-0.07364809988260002
ACH-000436,0.120507345929
ACH-000444,-0.141243520964
ACH-000445,-0.09143874151089999
ACH-000448,-0.0017688023312300001
ACH-000450,-0.0181645023456
ACH-000452,-0.109913101203
ACH-000454,-0.17486336108
ACH-000458,-0.045598093198999996
ACH-000459,-0.32699872398200003
