,PROCA1 (147011)
ACH-000471,-0.500840330146
ACH-000472,-0.315237868016
ACH-000473,-0.21088648608
ACH-000475,-0.334859547697
ACH-000476,-0.36331020151999993
ACH-000477,-0.318191173558
ACH-000480,-0.48738565235200004
ACH-000481,-0.433640439234
ACH-000483,-0.384217140092
ACH-000484,-0.185891617738
ACH-000485,-0.305059865709
ACH-000486,-0.5483470041130001
ACH-000487,-0.307476874193
ACH-000488,-0.38903204001900005
ACH-000490,-0.396896158498
ACH-000491,-0.540062354922
ACH-000495,-0.484927258388
ACH-000496,-0.268619364535
ACH-000499,-0.276224202007
ACH-000500,0.299872072883
ACH-000502,-0.369573275931
ACH-000503,-0.137284896821
ACH-000505,-0.358059040255
ACH-000507,-0.620615473029
ACH-000510,-0.362168938617
ACH-000511,-0.401026911512
ACH-000512,-0.341173623842
ACH-000516,-0.278218663999
ACH-000517,-0.294099957431
ACH-000518,-0.574686199745
ACH-000520,-0.25452081933000004
ACH-000521,-0.730099773089
ACH-000522,-0.296362044515
ACH-000524,-0.304187138874
ACH-000527,-0.442454145555
ACH-000528,-0.294233620347
ACH-000537,-0.527843391078
ACH-000541,-0.611005576792
ACH-000542,-0.629209413758
ACH-000544,-0.597681794802
ACH-000545,-0.38155991749799995
ACH-000547,-0.135245722102
ACH-000548,-0.36633684197
ACH-000549,-0.262076884831
ACH-000550,-0.26180218935800004
ACH-000552,-0.3092201814
ACH-000556,-0.475493596663
ACH-000557,-0.21544109367199998
ACH-000570,-0.318801565994
ACH-000571,-0.40242717634999997
ACH-000573,-0.37682223718099994
ACH-000576,-0.242349147695
ACH-000580,-0.5192269653989999
ACH-000584,-0.435114746532
ACH-000585,-0.236255156386
ACH-000588,-0.414391703731
ACH-000589,-0.285600517784
ACH-000591,-0.22422263532499997
ACH-000593,-0.471454473609
ACH-000600,-0.341880493165
ACH-000601,-0.427908781291
ACH-000604,-0.626825403036
ACH-000605,-0.38430273132
ACH-000606,-0.570556858993
ACH-000608,-0.530611192253
ACH-000614,-0.143038590159
ACH-000616,-0.406803066148
ACH-000618,-0.555944411903
ACH-000619,-0.505117120307
ACH-000620,-0.523976703046
ACH-000621,-0.329936611359
ACH-000622,-0.32389408533799996
ACH-000623,-0.303583468021
ACH-000624,-0.298773345021
ACH-000627,-0.316187764012
ACH-000630,-0.236985134979
ACH-000632,-0.455804137675
ACH-000633,-0.257752614599
ACH-000637,-0.539631851322
ACH-000638,-0.355355302066
ACH-000646,-0.123878062523
ACH-000647,-0.519987392047
ACH-000648,-0.10153609383199999
ACH-000649,-0.387608073475
ACH-000651,-0.398291185269
ACH-000652,-0.41081949155
ACH-000653,-0.193410090772
ACH-000657,-0.452347833459
ACH-000658,-0.27558058457199996
ACH-000661,-0.380105362404
ACH-000662,-0.7523635698989999
ACH-000663,-0.891610749812
ACH-000665,-0.27724776625
ACH-000671,-0.159021908956
ACH-000673,-0.422198436946
ACH-000676,-0.461511058245
ACH-000677,-0.444061847644
ACH-000681,-0.190544377423
ACH-000682,-0.498923565532
ACH-000683,-0.28609464760000003
ACH-000684,-0.31357426908799996
ACH-000688,-0.20633808304
ACH-000693,-0.37632196908
ACH-000694,-0.380756202234
ACH-000695,-0.8953273284829999
ACH-000696,-0.32377593211800004
ACH-000697,-0.21643687024500002
ACH-000699,-0.43082497058499997
ACH-000701,-0.305114120834
ACH-000706,-0.326954534492
ACH-000711,-0.492900260264
ACH-000713,-0.374889843194
ACH-000714,-0.324871562811
ACH-000718,-0.217396232231
ACH-000720,-0.614377362286
ACH-000721,-0.34527398438100004
ACH-000724,-0.459593723148
ACH-000725,-0.504725848321
ACH-000732,-0.476330813297
ACH-000734,-0.182086916943
ACH-000735,-0.506385583359
ACH-000736,-0.338631713737
ACH-000738,-0.289901592201
ACH-000746,-0.7064018227779999
ACH-000747,-0.360086260564
ACH-000748,-0.324115038884
ACH-000753,-0.275299393848
ACH-000756,-0.705685219975
ACH-000757,-0.217073361118
ACH-000758,-0.41964116686999997
ACH-000760,-0.431945501936
ACH-000763,-0.335871757918
ACH-000764,-0.138010503004
ACH-000765,-0.303760201591
ACH-000766,-0.284626205667
ACH-000767,-0.298451266195
ACH-000768,-0.288148538273
ACH-000769,-0.629569972212
ACH-000770,-0.325875425463
ACH-000771,-0.41727578320500003
ACH-000773,-0.790548924744
ACH-000776,-0.603439099638
ACH-000777,-0.36246289663000003
ACH-000778,-0.562750033139
ACH-000781,-0.329751166133
ACH-000782,-0.126785053822
ACH-000783,-0.157735218614
ACH-000784,-0.487046329756
ACH-000785,-0.434904233553
ACH-000787,-0.35828547534
ACH-000788,-0.364867800585
ACH-000791,-0.538994160803
ACH-000792,-0.33053116245
ACH-000794,-0.32393857415800004
ACH-000796,-0.250885589632
ACH-000799,-0.546592463825
ACH-000800,-0.360100353428
ACH-000802,-0.555991975187
ACH-000804,-0.549116139602
ACH-000805,-0.0689047138415
ACH-000809,-0.52058937853
ACH-000810,-0.0707538399388
ACH-000811,-0.384674902738
ACH-000817,-0.319368999218
ACH-000819,-0.289739205397
ACH-000820,-0.447488893466
ACH-000821,-0.457014531184
ACH-000822,-0.521487211987
ACH-000823,-0.6086333272300001
ACH-000824,-0.240028693097
ACH-000827,-0.419796405608
ACH-000829,-0.575244092454
ACH-000831,-0.456849632397
ACH-000832,-0.457171562852
ACH-000833,-0.715914953986
ACH-000834,-0.49745124938900004
ACH-000835,-0.428599311757
ACH-000836,-0.195333996987
ACH-000837,-0.510372851436
ACH-000838,-0.406595082363
ACH-000839,-0.35957803835100005
ACH-000840,-0.482371654182
ACH-000841,-0.635587327984
ACH-000843,-0.487046682775
ACH-000846,-0.296416784265
ACH-000847,-0.5313697147600001
ACH-000848,-0.36768385671899995
ACH-000849,-0.241177057759
ACH-000851,-0.559386490536
ACH-000855,-0.361870388165
ACH-000856,-0.46876187373800005
ACH-000858,-0.40319458841
ACH-000859,-0.9701110196080001
ACH-000861,-0.110330132841
ACH-000862,-0.188603806553
ACH-000865,-0.28566218913
ACH-000866,-0.417610059198
ACH-000867,-0.306566600222
ACH-000869,-0.419650784185
ACH-000872,-0.343331423508
ACH-000873,-0.36660889874799996
ACH-000876,-0.38912714088600003
ACH-000878,-0.180469233536
ACH-000880,-0.313383640651
ACH-000881,-0.17891093504099997
ACH-000882,-0.246925977617
ACH-000884,-0.332561663795
ACH-000885,-0.43739951177599995
ACH-000887,-0.350094284442
ACH-000888,-0.450411313
ACH-000889,-0.307693822073
ACH-000890,-0.33405044481
ACH-000896,-0.39808650944799995
ACH-000898,-0.286281566288
ACH-000900,-0.504540302662
ACH-000901,-0.502566426938
ACH-000905,-0.39824325322899995
ACH-000906,-0.35376202718000005
ACH-000907,-0.256396856612
ACH-000910,-0.307439206924
ACH-000911,-0.29929824123000004
ACH-000912,-0.545536261996
ACH-000913,-0.329940928711
ACH-000915,-0.459378988223
ACH-000916,-0.07557276531539998
ACH-000917,-0.507160836446
ACH-000921,-0.329791340445
ACH-000924,-0.375586757355
ACH-000926,-0.479899217175
ACH-000928,-0.602228294011
ACH-000929,-0.47467838856899996
ACH-000932,-0.337152547366
ACH-000935,-0.44129846104599996
ACH-000936,-0.311673609224
ACH-000937,-0.350571402341
ACH-000938,-0.376930624166
ACH-000939,-0.446776448366
ACH-000941,-0.384241420056
ACH-000943,-0.32519848781800004
ACH-000946,-0.525402658843
ACH-000947,-0.2744806474
ACH-000948,-0.22987495067699998
ACH-000950,-0.28026279515299996
ACH-000953,-0.38198455153000005
ACH-000957,-0.348366811332
ACH-000958,-0.41506460274000007
ACH-000960,-0.276416907266
ACH-000963,-0.538455502179
ACH-000968,-0.206495938539
ACH-000969,-0.53832472244
ACH-000973,-0.41260886497
ACH-000974,-0.49779692819300003
ACH-000975,-0.28237084156
ACH-000976,-0.34793453797799995
ACH-000978,-0.564924346075
ACH-000980,-0.32266307698
ACH-000984,-0.6400719237100001
ACH-000986,-0.603442056697
ACH-000988,-0.251317707384
ACH-000993,-0.6835287298899999
ACH-000994,-0.388081152676
ACH-000996,-0.495575674113
ACH-001001,-0.267838634021
ACH-001020,-0.46853532092
ACH-001028,-0.386013631708
ACH-001031,-0.37797544023100005
ACH-001038,-0.486836137227
ACH-001048,-0.144379994037
ACH-001050,-0.568727591946
ACH-001053,-0.361045296531
ACH-001054,-0.4970256701
ACH-001061,-0.46219757762599994
ACH-001067,-0.590765417121
ACH-001075,-0.384643485732
ACH-001096,-0.24152320245900002
ACH-001128,-0.8739171824140001
ACH-001134,-0.583365614005
ACH-001151,-0.332272364877
ACH-001163,-0.421064292223
ACH-001164,-0.310384745986
ACH-001173,-0.398548588318
ACH-001183,-0.476672767197
ACH-001184,-0.45427901558899997
ACH-001190,-0.201578397707
ACH-001192,-0.179153092396
ACH-001193,-0.37557765228
ACH-001196,-0.63971732529
ACH-001197,-0.5469273954
ACH-001205,-0.325807938028
ACH-001211,-0.623307496395
ACH-001212,-0.223727367213
ACH-001228,-0.515987062667
ACH-001232,-0.46405900442000003
ACH-001239,-0.39995184072400003
ACH-001274,-0.385061209611
ACH-001275,-0.19578412873300002
ACH-001277,-0.54291685204
ACH-001278,-0.46734620787000003
ACH-001280,-0.960804725272
ACH-001283,-0.388623223631
ACH-001289,-0.35336174182999996
ACH-001295,-0.41221227743699995
ACH-001300,-0.302045241572
ACH-001301,-0.6299839533120001
ACH-001302,-0.573454349205
ACH-001303,-0.0570506627733
ACH-001306,-0.135312881618
ACH-001318,-0.23523067400800002
ACH-001322,-0.116812277461
ACH-001328,-0.263685850117
ACH-001332,-0.5631373609839999
ACH-001333,-0.5087851514399999
ACH-001336,-0.196017548132
ACH-001340,-0.262244953685
ACH-001346,-0.570188922386
ACH-001353,-0.32289266373500003
ACH-001354,-0.735591653635
ACH-001367,-0.24736367500300002
ACH-001368,-0.505942273703
ACH-001374,-0.11458331127100001
ACH-001375,-0.444260760146
ACH-001377,-0.231553894885
ACH-001380,-0.49885700796899995
ACH-001391,-0.480217495057
ACH-001407,-0.274595887993
ACH-001408,-0.66121859238
ACH-001413,-0.617757801021
ACH-001430,0.20905329842
ACH-001431,-0.41675817223800005
ACH-001450,-0.5925671553899999
ACH-001496,-0.27304364563
ACH-001500,-0.522992719639
ACH-001521,-0.393296432074
ACH-001523,-0.45241063825000005
ACH-001532,-0.305519284088
ACH-001536,-0.56007960993
ACH-001550,-0.47654302232199997
ACH-001552,-0.39957502119000005
ACH-001554,-0.404599375124
ACH-001645,-0.306583541155
ACH-001654,-0.373887907264
ACH-001715,-0.232147353833
ACH-001735,-0.36116275908100004
ACH-001736,-0.26017275842300003
ACH-001737,0.19342038796
ACH-001740,-0.34823680127499995
ACH-001745,-0.49661713825099996
ACH-001750,-0.381072018451
ACH-001765,-0.325547275877
ACH-001956,-0.20519786636100001
ACH-001957,-0.416913422755
