,GNB1L (54584)
ACH-000464,-0.952278258154
ACH-000466,-1.18277864958
ACH-000467,-0.781131190827
ACH-000468,-0.9799537566959999
ACH-000469,-1.00643816764
ACH-000470,-0.9840458766210001
ACH-000471,-1.25102539938
ACH-000472,-0.703938208184
ACH-000473,-0.9938691810760001
ACH-000475,-1.09788170212
ACH-000476,-0.477955178459
ACH-000477,-0.7375906549789999
ACH-000480,-0.694419727369
ACH-000481,-1.0
ACH-000483,-0.9221976387999999
ACH-000484,-0.9243967865799999
ACH-000485,-0.9304018897600002
ACH-000486,-0.834362223855
ACH-000487,-0.7854876712819999
ACH-000488,-0.899980035134
ACH-000490,-1.17324938344
ACH-000491,-0.944729662322
ACH-000495,-0.942808783126
ACH-000496,-0.9764855386329999
ACH-000499,-1.27872365999
ACH-000500,-0.842537473055
ACH-000502,-1.0349881590899999
ACH-000503,-1.3158178488299999
ACH-000505,-1.0251668516299999
ACH-000507,-0.8154101283759999
ACH-000510,-0.941301160456
ACH-000511,-0.775710958113
ACH-000512,-0.900084106622
ACH-000516,-0.992364911602
ACH-000517,-0.426914042221
ACH-000518,-1.0636078545999998
ACH-000520,-1.18052257697
ACH-000521,-1.09648340904
ACH-000522,-0.933175353381
ACH-000524,-0.956716209983
ACH-000527,-0.791417914013
ACH-000528,-0.499531683755
ACH-000537,-0.8087731342260001
ACH-000541,-0.931811563258
ACH-000542,-1.06037737162
ACH-000544,-1.2190104404000002
ACH-000545,-1.29772071399
ACH-000547,-0.7384530084700001
ACH-000548,-0.917436232627
ACH-000549,-1.28297079231
ACH-000550,-0.806136159735
ACH-000552,-0.674630320502
ACH-000556,-0.6284772109719999
ACH-000557,-0.8706320274930001
ACH-000570,-1.13045164862
ACH-000571,-0.741176695046
ACH-000573,-0.8769894416089999
ACH-000576,-0.680774876794
ACH-000580,-0.549120844105
ACH-000584,-1.1942268943899998
ACH-000585,-0.9512119394769999
ACH-000588,-1.1068050491299999
ACH-000589,-1.01283300368
ACH-000591,-1.0695944596100002
ACH-000593,-1.18524947047
ACH-000600,-0.540570291913
ACH-000601,-0.81237359325
ACH-000604,-0.800494659048
ACH-000605,-1.00511574347
ACH-000606,-0.987878006001
ACH-000608,-0.7274214453210001
ACH-000614,-0.4657502841100001
ACH-000616,-0.883251492983
ACH-000618,-1.00617037736
ACH-000619,-1.15390756599
ACH-000620,-0.887552891156
ACH-000621,-1.0125244645799998
ACH-000622,-0.8360526078720001
ACH-000623,-0.88014931594
ACH-000624,-0.837631805547
ACH-000627,-1.05136343432
ACH-000630,-1.08427926817
ACH-000632,-1.23477960567
ACH-000633,-0.7855577393009999
ACH-000637,-0.8819639147830001
ACH-000638,-0.695271585123
ACH-000646,-0.9898687112989999
ACH-000647,-0.697743922212
ACH-000648,-0.872737498086
ACH-000649,-1.01236916311
ACH-000651,-1.05531463061
ACH-000652,-1.09281976713
ACH-000653,-0.6933858371320001
ACH-000657,-0.949233573736
ACH-000658,-1.0752160513200002
ACH-000661,-0.7106084047329999
ACH-000662,-1.0863810124700002
ACH-000663,-0.8559491584639999
ACH-000665,-1.1201748541
ACH-000671,-1.15191822255
ACH-000673,-0.910917167833
ACH-000676,-1.04276389419
ACH-000677,-0.865288371074
ACH-000681,-1.13538924131
ACH-000682,-1.05785495016
ACH-000683,-0.685700646156
ACH-000684,-1.08140475501
ACH-000688,-0.8769570537549999
ACH-000693,-1.18219794041
ACH-000694,-1.0709030284999999
ACH-000695,-0.805519883239
ACH-000696,-1.0068631089700002
ACH-000697,-0.919810274579
ACH-000699,-0.780415822838
ACH-000701,-0.5542794624140001
ACH-000706,-1.00931162725
ACH-000711,-0.8553410476860001
ACH-000713,-0.87246666213
ACH-000714,-0.877217176495
ACH-000718,-0.939999555181
ACH-000720,-1.16553714837
ACH-000721,-1.08635446719
ACH-000724,-0.746546540518
ACH-000725,-0.878578979531
ACH-000732,-1.20077192434
ACH-000734,-0.944738439986
ACH-000735,-1.14738678521
ACH-000736,-0.884293809691
ACH-000738,-0.8871814455920001
ACH-000746,-1.02238406456
ACH-000747,-0.912730581689
ACH-000748,-1.1620556499899999
ACH-000753,-1.06952932248
ACH-000756,-1.1606781103200001
ACH-000757,-1.11999539437
ACH-000758,-1.1633746360700001
ACH-000760,-0.9904075550370001
ACH-000763,-0.66459875489
ACH-000764,-1.27743612235
ACH-000765,-0.960387175486
ACH-000766,-0.943444514622
ACH-000767,-0.758802861898
ACH-000768,-0.947258824461
ACH-000769,-1.1215062272299998
ACH-000770,-1.0654411658299998
ACH-000771,-0.8725848441419999
ACH-000773,-0.766133762492
ACH-000776,-1.3030465374200002
ACH-000777,-0.8949343838349999
ACH-000778,-0.963235144149
ACH-000781,-1.1260612921
ACH-000782,-0.919805668911
ACH-000783,-0.88403518237
ACH-000784,-0.860473142051
ACH-000785,-0.6703396280439999
ACH-000787,-0.9982580744509999
ACH-000788,-1.09406600126
ACH-000791,-0.8915297467640001
ACH-000792,-0.993014767324
ACH-000794,-0.8789919913040001
ACH-000796,-0.461207732493
ACH-000799,-0.657026809471
ACH-000800,-1.16821741988
ACH-000802,-0.845061654306
ACH-000804,-0.8934533329809999
ACH-000805,-0.701103999551
ACH-000809,-1.03922754886
ACH-000810,-1.04533562552
ACH-000811,-0.790925438997
ACH-000817,-1.51394594713
ACH-000819,-1.21119239907
ACH-000820,-1.8404289540799998
ACH-000821,-0.8130805125630001
ACH-000822,-0.6159920919799999
ACH-000823,-0.899066457893
ACH-000824,-0.822455307422
ACH-000827,-0.957521634002
ACH-000829,-0.838647368808
ACH-000831,-0.911070435025
ACH-000832,-0.923975031739
ACH-000833,-1.3179353700299998
ACH-000834,-0.801047245663
ACH-000835,-0.893920481772
ACH-000836,-0.810873903358
ACH-000837,-1.0558876166600002
ACH-000838,-0.93605790801
ACH-000839,-0.875083615658
ACH-000840,-0.743359221424
ACH-000841,-0.968094882474
ACH-000843,-1.04274332481
ACH-000846,-0.885292016803
ACH-000847,-1.5277199496899998
ACH-000848,-0.60218393926
ACH-000849,-1.02052567099
ACH-000851,-0.57778903217
ACH-000855,-1.1354901797399999
ACH-000856,-0.896329544321
ACH-000858,-1.11394245671
ACH-000859,-1.31303966179
ACH-000861,-0.88239284058
ACH-000862,-0.914331181177
ACH-000865,-1.0226012978799999
ACH-000866,-0.972531838914
ACH-000867,-0.182300282245
ACH-000869,-1.04277704838
ACH-000872,-0.709641682207
ACH-000873,-1.12678039537
ACH-000876,-0.8294956240829999
ACH-000878,-1.11635869355
ACH-000880,-1.0091958436700001
ACH-000881,-0.772050172515
ACH-000882,-0.828427512139
ACH-000884,-0.609362147501
ACH-000885,-0.906555626863
ACH-000887,-0.9913958115070001
ACH-000888,-0.774192730249
ACH-000889,-0.7488151017460001
ACH-000890,-1.17331487755
ACH-000896,-1.2176740919
ACH-000898,-0.9702197092839999
ACH-000900,-0.8571660598309999
ACH-000901,-1.07918242765
ACH-000905,-0.835430430364
ACH-000906,-1.0763291479500001
ACH-000907,-0.887045150101
ACH-000910,-0.7604886529289999
ACH-000911,-0.879612447008
ACH-000912,-0.725897177284
ACH-000913,-1.2886038187200002
ACH-000915,-0.937072785109
ACH-000916,-0.976272726257
ACH-000917,-1.01508694345
ACH-000921,-0.7235531394220001
ACH-000924,-1.07213416202
ACH-000926,-0.90549537391
ACH-000928,-0.8710312269689999
ACH-000929,-0.899652864616
ACH-000932,-0.8830582447299999
ACH-000935,-0.7591927891320001
ACH-000936,-0.990812137598
ACH-000937,-0.832692103627
ACH-000938,-0.934943456813
ACH-000939,-0.9039095796619999
ACH-000941,-0.758498586803
ACH-000943,-0.65741549376
ACH-000946,-0.852239250782
ACH-000947,-0.8147023321920001
ACH-000948,-0.696806304884
ACH-000950,-1.36446945394
ACH-000953,-0.8675653616600001
ACH-000957,-0.7501845944059999
ACH-000958,-0.958296479875
ACH-000960,-0.8328880971349999
ACH-000963,-0.7961080401980001
ACH-000968,-0.630688318916
ACH-000969,-0.8043391378
ACH-000973,-0.8833803550299999
ACH-000974,-1.0939092964700001
ACH-000975,-1.18423383101
ACH-000976,-1.09167259977
ACH-000978,-0.251552188638
ACH-000980,-0.9991445814
ACH-000984,-0.794108061055
ACH-000986,-0.823137039102
ACH-000988,-1.2894241637100001
ACH-000993,-0.5906523065829999
ACH-000994,-0.51634702813
ACH-000996,-0.9142407054539999
ACH-001001,-0.911181766612
ACH-001020,-0.825474018682
ACH-001028,-0.97849942436
ACH-001031,-1.03964502793
ACH-001038,-0.899015143616
ACH-001048,-0.925117413627
ACH-001050,-0.872766366116
ACH-001053,-1.18062891396
ACH-001054,-0.933280761836
ACH-001061,-1.11028813134
ACH-001067,-0.893379133217
ACH-001075,-1.30873493862
ACH-001096,-0.9838148662270001
ACH-001128,-0.620213806226
ACH-001134,-0.703985635683
ACH-001151,-0.9236820457960001
ACH-001163,-0.63478694531
ACH-001164,-0.737964199711
ACH-001173,-0.682806932556
ACH-001183,-1.25003332057
ACH-001184,-0.854561913887
ACH-001190,-1.2069436123000001
ACH-001192,-1.1798394433
ACH-001193,-1.2381707305399998
ACH-001196,-0.9091643574789999
ACH-001197,-0.846938196418
ACH-001205,-0.950413106594
ACH-001211,-0.601400950424
ACH-001212,-1.14691076873
ACH-001228,-1.63114712776
ACH-001232,-1.20401217156
ACH-001239,-0.94237447511
ACH-001274,-0.7778240666230001
ACH-001275,-1.07129218047
ACH-001277,-0.795830753267
ACH-001278,-1.11136860747
ACH-001280,-0.555829324047
ACH-001283,-1.09639660293
ACH-001289,-0.589657006233
ACH-001295,-1.10205756973
ACH-001300,-1.5078378268700001
ACH-001301,-1.09609650388
ACH-001302,-0.593305658354
ACH-001303,-0.984237501373
ACH-001306,-1.02102531404
ACH-001318,-1.09064647307
ACH-001322,-0.8004151854289999
ACH-001328,-0.868090771755
ACH-001332,-1.4314930224000002
ACH-001333,-0.988431886973
ACH-001336,-1.19879046815
ACH-001340,-0.9115258557989999
ACH-001346,-1.1504171061
ACH-001353,-1.1442898763299998
ACH-001354,-0.9974328028899999
ACH-001367,-0.914488090891
ACH-001368,-1.0547416314799998
ACH-001374,-0.9914956250799999
ACH-001375,-1.14891820236
ACH-001377,-0.7318899933220001
ACH-001380,-0.9756731696690001
ACH-001391,-0.548505828908
ACH-001407,-1.06261568827
ACH-001408,-1.19687883369
ACH-001413,-0.773968452973
ACH-001430,-1.08951665573
ACH-001431,-1.2495467492499999
ACH-001450,-0.868064647974
ACH-001496,-1.11539627571
ACH-001500,-0.986206693621
ACH-001521,-1.06018044956
ACH-001523,-0.992546728241
ACH-001532,-0.819631907605
ACH-001536,-0.9718029033580001
ACH-001550,-0.72683573194
ACH-001552,-0.8428759636859999
ACH-001554,-1.03134252903
ACH-001645,-0.841913938146
ACH-001654,-1.08432748168
ACH-001715,-0.9958198305429999
ACH-001735,-0.77404373207
ACH-001736,-1.03434061948
ACH-001737,-0.52424897691
ACH-001740,-1.29281683943
ACH-001745,-1.32747785963
ACH-001750,-1.1432394161900001
ACH-001765,-1.1354950998200002
ACH-001956,-0.813176645132
ACH-001957,-1.27980188362
