,NUTM2G (441457)
ACH-000310,-0.102543117773
ACH-000311,-0.267174119785
ACH-000312,-0.140141373728
ACH-000315,0.15525148368
ACH-000316,-0.356107542505
ACH-000317,-0.34084926225
ACH-000318,-0.200127939562
ACH-000319,0.1344342026
ACH-000320,-0.0819036344967
ACH-000322,-0.0589496986158
ACH-000323,-0.0114784043237
ACH-000324,-0.415605021275
ACH-000329,-0.18333527447099998
ACH-000330,-0.35063028641800004
ACH-000331,-0.0747285297192
ACH-000332,-0.19452997884300002
ACH-000334,-0.15904190267899998
ACH-000335,-0.382860623838
ACH-000336,-0.0542507132634
ACH-000337,-0.18354382938299998
ACH-000339,-0.119839336842
ACH-000341,-0.104784435401
ACH-000348,-0.25446349521
ACH-000350,-0.339675685242
ACH-000352,-0.009809458583709999
ACH-000356,-0.031906263606799996
ACH-000361,-0.11818535500399999
ACH-000362,-0.203830681855
ACH-000363,0.0504206935104
ACH-000364,-0.185027784125
ACH-000365,0.0288454550808
ACH-000366,-0.260956732011
ACH-000368,-0.32649969221700004
ACH-000374,-0.23177878310199998
ACH-000375,-0.282113270159
ACH-000376,-0.112606040157
ACH-000381,-0.16670556912599999
ACH-000383,-0.13469165759500001
ACH-000387,-0.137219869413
ACH-000389,-0.109105809814
ACH-000390,-0.40199168753700004
ACH-000393,-0.24780264205
ACH-000395,-0.41436257198299997
ACH-000397,-0.319676701713
ACH-000401,-0.09832448855910002
ACH-000402,0.0118580510729
ACH-000403,-0.106688951438
ACH-000404,-0.119041095614
ACH-000406,-0.134602701053
ACH-000407,-0.27098573249200003
ACH-000408,-0.0169581673128
ACH-000410,-0.0409200022746
ACH-000411,-0.20251439680999997
ACH-000414,-0.0525979719974
ACH-000415,-0.0944870019727
ACH-000416,-0.101450845074
ACH-000420,-0.304917395537
ACH-000421,-0.12281534912900001
ACH-000424,0.311608749335
ACH-000425,-0.224147670783
ACH-000426,-0.263400015607
ACH-000427,-0.124816499747
ACH-000433,-0.24006936126200001
ACH-000436,-0.0421570500876
ACH-000444,-0.311842440212
ACH-000445,0.17121230160599998
ACH-000448,-0.226000054993
ACH-000450,-0.042468016265699994
ACH-000452,-0.157518950261
ACH-000454,-0.251683340797
ACH-000458,-0.0987724216624
ACH-000459,0.0944327566838
ACH-000460,-0.09514326548890001
ACH-000461,-0.040778766253999996
ACH-000463,-0.392856104267
ACH-000464,-0.09168817467830001
ACH-000466,-0.370874533226
ACH-000467,-0.265245684808
ACH-000468,-0.124618486722
ACH-000469,-0.205231165198
ACH-000470,-0.229741686369
ACH-000471,-0.243739842714
ACH-000472,-0.123154329947
ACH-000473,-0.279418882532
ACH-000475,-0.0622804032919
ACH-000476,-0.0364017720667
ACH-000477,-0.33020560206099997
ACH-000480,-0.00458852381575
ACH-000481,-0.254557773328
ACH-000483,-0.103554055177
ACH-000484,0.0031422637589699994
ACH-000485,-0.114399572346
ACH-000486,-0.0663883372451
ACH-000487,-0.0787202258456
ACH-000488,-0.15876367499900002
ACH-000490,-0.11867323961300001
ACH-000491,-0.29949262789700004
ACH-000495,-0.272181578367
ACH-000496,-0.300188327762
ACH-000499,0.014418967241200002
ACH-000500,-0.42185120678599997
ACH-000502,-0.175405880136
ACH-000503,0.19494117720100002
ACH-000505,-0.106018793568
ACH-000507,-0.289249776158
ACH-000510,-0.047487023133199996
ACH-000511,0.007309855856819999
ACH-000512,0.11958849717700001
ACH-000516,-0.029017158456999998
ACH-000517,-0.162446867837
ACH-000518,-0.33120739033700003
ACH-000520,-0.242125419321
ACH-000521,-0.185958355923
ACH-000522,-0.135803959181
ACH-000524,-0.31683648448199997
ACH-000527,-0.11252596973300001
ACH-000528,-0.25763055642
ACH-000537,-0.05472346407959999
ACH-000541,-0.231477362233
ACH-000542,-0.026962472325900003
ACH-000544,-0.12153945308900001
ACH-000545,-0.150140143079
ACH-000547,-0.246440345242
ACH-000548,-0.07688617452480001
ACH-000549,-0.20832809497299998
ACH-000550,-0.053714593582100005
ACH-000552,-0.129745006066
ACH-000556,-0.251836907046
ACH-000557,-0.00550096867163
ACH-000570,-0.357164129348
ACH-000571,-0.0216572734027
ACH-000573,-0.052605728361400005
ACH-000576,-0.303562837461
ACH-000580,-0.0571344405093
ACH-000584,-0.20622162723
ACH-000585,-0.111296983179
ACH-000588,-0.104698509456
ACH-000589,-0.18528740413699998
ACH-000591,-0.055984903902699994
ACH-000593,-0.261621386911
ACH-000600,-0.253643228651
ACH-000601,-0.12396202018500001
ACH-000604,0.09079882245349999
ACH-000605,-0.327424955933
ACH-000606,-0.048424053360900006
ACH-000608,-0.035185025348
ACH-000614,-0.0551684860337
ACH-000616,0.049961881028800004
ACH-000618,-0.18019154761300002
ACH-000619,-0.6830081168179999
ACH-000620,-0.0596029393306
ACH-000621,-0.09684751691
ACH-000622,-0.310254245447
ACH-000623,-0.116240103273
ACH-000624,-0.173032037841
ACH-000627,-0.149605130655
ACH-000630,-0.141879603064
ACH-000632,-0.0821440876181
ACH-000633,0.0226803990825
ACH-000637,-0.13429362197699998
ACH-000638,-0.348285384303
ACH-000646,-0.09596327545029999
ACH-000647,-0.228650765469
ACH-000648,-0.250852473407
ACH-000649,-0.210222292086
ACH-000651,-0.11457892174699999
ACH-000652,-0.197197143848
ACH-000653,6.46695910015e-05
ACH-000657,-0.21498894051
ACH-000658,-0.0651240294654
ACH-000661,-0.0650826783394
ACH-000662,-0.0721601142167
ACH-000663,0.027059663840900004
ACH-000665,-0.0248256532485
ACH-000671,-0.104427709899
ACH-000673,-0.0112908783005
ACH-000676,-0.19671713635899998
ACH-000677,-0.06485121580690001
ACH-000681,-0.287560050565
ACH-000682,-0.282815493994
ACH-000683,-0.345598776239
ACH-000684,-0.0861816854572
ACH-000688,-0.23927079337699997
ACH-000693,-0.169892512106
ACH-000694,-0.23161185834800002
ACH-000695,-0.315310539629
ACH-000696,-0.11179810025900001
ACH-000697,0.09637221368610001
ACH-000699,0.0461817238363
ACH-000701,-0.27937859089
ACH-000706,-0.21909799297200003
ACH-000711,-0.276893912339
ACH-000713,-0.11032268210200001
ACH-000714,-0.370223011405
ACH-000718,-0.28703595996
ACH-000720,-0.0215467974923
ACH-000721,-0.054255312879999996
ACH-000724,-0.160230555629
ACH-000725,-0.189924644718
ACH-000732,-0.123073913632
ACH-000734,-0.09811620276489999
ACH-000735,-0.0455998501077
ACH-000736,-0.22174442809999997
ACH-000738,-0.197856629886
ACH-000746,-0.0195123689637
ACH-000747,-0.228098492134
ACH-000748,-0.13402348216499999
ACH-000753,-0.09640690027339999
ACH-000756,-0.049094690988099994
ACH-000757,-0.128762455814
ACH-000758,-0.283365956092
ACH-000760,-0.24324266799000002
ACH-000763,-0.130924340777
ACH-000764,-0.183013857028
ACH-000765,-0.12330060226600001
ACH-000766,-0.023878800477400004
ACH-000767,-0.484042470567
ACH-000768,-0.227118746618
ACH-000769,-0.136730183384
ACH-000770,-0.199000079338
ACH-000771,-0.163880008567
ACH-000773,-0.061013603183500006
ACH-000776,-0.185227157203
ACH-000777,0.010324485808599999
ACH-000778,0.0683655136108
ACH-000781,-0.289887540277
ACH-000782,-0.121866615536
ACH-000783,-0.17160694499600002
ACH-000784,-0.036205486726
ACH-000785,-0.0430756101549
ACH-000787,-0.0616000863368
ACH-000788,-0.12294542285700001
ACH-000791,-0.279852572169
ACH-000792,-0.09332467721960001
ACH-000794,0.0288008077685
ACH-000796,-0.10315430132200001
ACH-000799,-0.100724478187
ACH-000800,0.118676043552
ACH-000802,-0.0133685908159
ACH-000804,-0.170330491822
ACH-000805,-0.190382074045
ACH-000809,-0.024645383242200003
ACH-000810,-0.10745856179300001
ACH-000811,-0.29524070721
ACH-000817,0.119894622262
ACH-000819,-0.330037495652
ACH-000820,0.10230648127900001
ACH-000821,-0.228427291622
ACH-000822,-0.15122996514599998
ACH-000823,-0.134249186082
ACH-000824,-0.170475050907
ACH-000827,-0.18399612190200001
ACH-000829,-0.05469849933280001
ACH-000831,-0.08086633182149999
ACH-000832,-0.25769586481600004
ACH-000833,-0.258526273066
ACH-000834,-0.213422504018
ACH-000835,-0.211997422
ACH-000836,-0.211639393955
ACH-000837,-0.245245932538
ACH-000838,0.19365216662300003
ACH-000839,-0.11562374891899999
ACH-000840,-0.13208499637
ACH-000841,-0.316996211054
ACH-000843,-0.141795387814
ACH-000846,-0.137788825659
ACH-000847,-0.323655160991
ACH-000848,-0.264645962091
ACH-000849,-0.19250984282400002
ACH-000851,-0.0638692288343
ACH-000855,-0.0984997035933
ACH-000856,-0.141791321315
ACH-000858,-0.162587302444
ACH-000859,-0.0540959798372
ACH-000861,-0.157821613493
ACH-000862,-0.241167405892
ACH-000865,-0.16913782957
ACH-000866,-0.183331679339
ACH-000867,-0.11984383369999999
ACH-000869,-0.0855497939581
ACH-000872,0.0530508120782
ACH-000873,-0.161687486478
ACH-000876,0.00517477055053
ACH-000878,-0.136016333129
ACH-000880,-0.19640401644400002
ACH-000881,-0.14713203432900002
ACH-000882,0.0265743226989
ACH-000884,-0.190099065893
ACH-000885,-0.259944109165
ACH-000887,-0.131563828805
ACH-000888,-0.138317443814
ACH-000889,-0.10698960800000001
ACH-000890,-0.159915900032
ACH-000896,-0.30152983821
ACH-000898,-0.144559190822
ACH-000900,-0.23457385406599998
ACH-000901,-0.182229026662
ACH-000905,-0.29389885956
ACH-000906,-0.101010477416
ACH-000907,-0.346853732305
ACH-000910,-0.0495609548282
ACH-000911,-0.05821021782269999
ACH-000912,-0.189967082022
ACH-000913,-0.359811513486
ACH-000915,-0.11357158291099999
ACH-000916,-0.173380307656
ACH-000917,-0.131300405279
ACH-000921,-0.12536999660999998
ACH-000924,-0.09189966758639999
ACH-000926,-0.11693915787499999
ACH-000928,-0.284712871963
ACH-000929,-0.101155547003
ACH-000932,-0.0716789549229
ACH-000935,-0.0308684039383
ACH-000936,-0.10898863920700001
ACH-000937,0.115329941446
ACH-000938,-0.00878388147739
ACH-000939,0.0945716037225
ACH-000941,-0.261436367313
ACH-000943,-0.302239010532
ACH-000946,0.0303013212978
ACH-000947,-0.07670864055530001
ACH-000948,-0.000730014563008
ACH-000950,-0.144969390184
ACH-000953,0.00222489674165
ACH-000957,0.15647378114399998
ACH-000958,0.143440607441
ACH-000960,-0.05337394927619999
ACH-000963,-0.22885491228
ACH-000968,-0.0106184905259
ACH-000969,-0.27050608390700004
ACH-000973,-0.18446933842
ACH-000974,-0.0783269716805
ACH-000975,-0.0159241433092
ACH-000976,-0.263237249493
ACH-000978,-0.15969031177200002
ACH-000980,-0.11704970073200001
ACH-000984,-0.09451194744380001
ACH-000986,-0.121338367599
ACH-000988,-0.167275473965
ACH-000993,-0.329326863488
ACH-000994,-0.06285966425919999
ACH-000996,-0.00664802261847
ACH-001001,-0.111959100054
ACH-001020,-0.228322428113
ACH-001028,-0.109155395197
ACH-001031,-0.18457967625500002
ACH-001038,-0.194277901447
ACH-001048,-0.0950408765868
ACH-001050,-0.120071134196
ACH-001053,-0.261833329084
ACH-001054,-0.09421249166639999
ACH-001061,-0.130804748389
ACH-001067,-0.433486441612
ACH-001075,-0.238397211267
ACH-001096,-0.197163250702
ACH-001128,0.427629626207
ACH-001134,-0.0981695756749
ACH-001151,-0.20202586210999998
ACH-001163,-0.00603302137213
ACH-001164,-0.0871676522532
ACH-001173,-0.039294143477
ACH-001183,-0.306390298721
ACH-001184,-0.158420583377
ACH-001190,0.03438812214
ACH-001192,-0.454956304511
ACH-001193,0.106614252455
ACH-001196,0.0604657088461
ACH-001197,-0.17706518908100002
ACH-001205,-0.060190148878600004
ACH-001211,-0.12866621502999998
ACH-001212,-0.160897312815
ACH-001228,-0.27600486400199997
ACH-001232,-0.0196512570527
ACH-001239,-0.08752311504789999
ACH-001274,-0.20666404596500002
ACH-001275,-0.251048438571
ACH-001277,-0.33707166593500004
ACH-001278,-0.23304417677900002
ACH-001280,-0.0426054551782
ACH-001283,-0.18798683068100003
ACH-001289,-0.112567398475
ACH-001295,-0.16555734935900002
ACH-001300,-0.06867593401159999
ACH-001301,-0.0588052857003
ACH-001302,-0.0672312192848
ACH-001303,-0.205803859824
ACH-001306,-0.016427760905299998
ACH-001318,-0.305021395368
ACH-001322,-0.0615862378247
ACH-001328,-0.0609874653962
ACH-001332,-0.32915491904
ACH-001333,-0.262768835144
ACH-001336,-0.14408424914100001
ACH-001340,-0.0714263374645
ACH-001346,-0.15623473577
ACH-001353,-0.221939777727
ACH-001354,0.133289727094
ACH-001367,-0.414334291296
ACH-001368,0.0514590326336
ACH-001374,0.035618541972800004
ACH-001375,-0.261404947905
ACH-001377,-0.034937706229400005
ACH-001380,-0.341866998775
ACH-001391,0.12268943257099998
ACH-001407,-0.056209735925599996
ACH-001408,-0.193951603484
ACH-001413,0.0262210479603
ACH-001430,-0.39670523585699996
ACH-001431,0.0836861328409
ACH-001450,0.08893885417860001
ACH-001496,-0.19287362880399997
ACH-001500,-0.450390487764
ACH-001521,-0.207245898085
ACH-001523,-0.189976200702
ACH-001532,-0.121130772537
ACH-001536,-0.12597691499299998
ACH-001550,-0.160529995313
ACH-001552,0.034179885740400005
ACH-001554,0.00293960467136
ACH-001645,-0.128881487416
ACH-001654,-0.12963533212
ACH-001715,-0.38586025184
ACH-001735,0.0556984453805
ACH-001736,0.04198457093119999
ACH-001737,0.13802326779000001
ACH-001740,-0.112637955364
ACH-001745,-0.134012856557
ACH-001750,-0.107251954493
ACH-001765,-0.0793431919735
ACH-001956,-0.115681575889
ACH-001957,-0.164523543801
