,FLT4 (2324)
ACH-000004,0.175924921028
ACH-000007,0.135270098732
ACH-000009,0.0334065526692
ACH-000011,0.245830199868
ACH-000012,0.0669876586341
ACH-000013,0.0629708470804
ACH-000014,-0.00745293095519
ACH-000015,0.0682392136304
ACH-000017,0.08854081617159999
ACH-000018,0.08201719618560001
ACH-000019,0.16889781432999998
ACH-000021,0.008539178946539999
ACH-000022,-0.07402054436589998
ACH-000025,0.227939568845
ACH-000028,0.01854105643
ACH-000030,0.0560740884337
ACH-000035,-0.12223335043299999
ACH-000036,0.0313843900111
ACH-000037,-0.00382057050582
ACH-000039,0.060421832278699995
ACH-000040,0.0307544880791
ACH-000041,0.19955839870099998
ACH-000042,0.0608684320755
ACH-000045,-0.055705373681500005
ACH-000047,0.023658520711500004
ACH-000052,0.0391209803656
ACH-000053,0.005471423274289999
ACH-000054,0.133612809592
ACH-000055,0.33467170479499997
ACH-000060,0.12985307497600002
ACH-000067,0.08132926619099999
ACH-000070,-0.088309320727
ACH-000075,0.0972655585678
ACH-000078,0.1583963678
ACH-000082,0.0471214788095
ACH-000085,0.169366820426
ACH-000086,0.0750165831556
ACH-000087,0.063690971641
ACH-000092,0.0958765296299
ACH-000095,0.058953869024
ACH-000097,0.115621675451
ACH-000098,-0.00184227466732
ACH-000099,0.09105640111339999
ACH-000108,0.139775769757
ACH-000113,-0.0794167490238
ACH-000115,0.0665273620842
ACH-000116,0.110754486098
ACH-000118,0.114382780392
ACH-000120,0.0611951673618
ACH-000123,-0.0419669201399
ACH-000127,0.0883871889157
ACH-000128,-0.00384851536989
ACH-000132,0.0973850831379
ACH-000133,0.021132698360900003
ACH-000137,0.14751752635600002
ACH-000138,-0.022256313876299998
ACH-000142,0.223682888409
ACH-000143,0.13161203235
ACH-000146,0.0768394205589
ACH-000148,0.104951219385
ACH-000150,-0.0097972406996
ACH-000152,-0.0379619035327
ACH-000153,0.35616023441699995
ACH-000159,0.0343307136839
ACH-000160,0.191326926501
ACH-000163,-0.0110135823594
ACH-000167,0.286020396462
ACH-000168,-0.144137718647
ACH-000169,0.188528127963
ACH-000178,-0.0262867285495
ACH-000182,0.114545882331
ACH-000183,-0.0163243330184
ACH-000188,-0.0537753100806
ACH-000189,0.345137707491
ACH-000190,-0.056062717061900004
ACH-000198,0.0958772104519
ACH-000204,0.141766723332
ACH-000206,-0.234645008955
ACH-000207,0.0972820528245
ACH-000211,0.0369136619707
ACH-000215,-0.022390237057300002
ACH-000221,0.170310330328
ACH-000222,-0.0473153053262
ACH-000223,-0.00237479367181
ACH-000226,0.19069011579700001
ACH-000227,0.154204799043
ACH-000228,0.104607304059
ACH-000231,0.08935319885669998
ACH-000232,-0.0395741118699
ACH-000233,-0.125800746296
ACH-000234,-0.114486579292
ACH-000235,0.0348061196175
ACH-000237,-0.005473389008010001
ACH-000238,-0.0830058318884
ACH-000243,0.07513236386250001
ACH-000244,-0.0471550731939
ACH-000246,0.0591721420596
ACH-000248,-0.0691047642545
ACH-000250,0.0031909721344800003
ACH-000251,-0.584736203751
ACH-000253,0.024176311603
ACH-000255,0.12342505652899999
ACH-000256,0.130754006954
ACH-000257,-0.00574314451447
ACH-000258,-0.011943269116200002
ACH-000259,0.042521214933099995
ACH-000260,0.109978461812
ACH-000261,0.10569488554999999
ACH-000262,0.17665503725
ACH-000263,-0.14197711047
ACH-000264,0.0649058820428
ACH-000265,0.0984383964534
ACH-000266,0.049514034393499995
ACH-000272,0.0647435680454
ACH-000273,0.133644412829
ACH-000274,0.023220565139799997
ACH-000277,-0.0543773546268
ACH-000278,0.0940331037115
ACH-000279,0.18076441843
ACH-000280,0.133363770462
ACH-000281,-0.13452581184100001
ACH-000288,-0.0150676395909
ACH-000291,0.037223297764800004
ACH-000293,0.0559872200968
ACH-000294,0.145285949484
ACH-000295,0.189529228921
ACH-000296,-0.170804099545
ACH-000302,0.094453877986
ACH-000304,0.0737624038656
ACH-000307,-0.0420875244178
ACH-000308,0.0589745595636
ACH-000310,0.00799312868016
ACH-000311,0.0061996511256499996
ACH-000312,0.0949645184451
ACH-000315,0.00521997152749
ACH-000316,0.06345521319360001
ACH-000317,0.06823474702269999
ACH-000318,-0.009271713728799999
ACH-000319,0.232234083091
ACH-000320,-0.0305768329177
ACH-000322,0.0723427096194
ACH-000323,-0.0265630187128
ACH-000324,0.171696773235
ACH-000329,0.13505163712
ACH-000330,0.166931080001
ACH-000331,0.201042737077
ACH-000332,-0.0503193692109
ACH-000334,0.10899634209100001
ACH-000335,0.23084890045200002
ACH-000336,0.115254499242
ACH-000337,-0.193308463487
ACH-000339,0.06962881024039999
ACH-000341,0.221538730216
ACH-000348,0.13169617392400002
ACH-000350,-0.0305100898925
ACH-000352,0.125436693475
ACH-000356,0.330540248329
ACH-000361,0.19366449121100002
ACH-000362,0.0870676512194
ACH-000363,-0.031178932587
ACH-000364,0.095685895986
ACH-000365,0.092881342245
ACH-000366,0.0486298246504
ACH-000368,-0.0192984567886
ACH-000374,0.0913659593393
ACH-000375,0.0444716132704
ACH-000376,0.00904997782373
ACH-000381,-0.0297528336612
ACH-000383,0.0880309255247
ACH-000387,0.172724421298
ACH-000389,0.0336942743198
ACH-000390,0.14870037609
ACH-000393,-0.0231344752405
ACH-000395,0.24688847402800002
ACH-000397,-0.0553869020142
ACH-000401,0.0862576187651
ACH-000402,-0.15355238303899998
ACH-000403,0.011368237351200001
ACH-000404,0.06513266750959999
ACH-000406,-8.64511638841e-05
ACH-000407,0.193466758649
ACH-000408,-0.0121452415111
ACH-000410,0.122186023768
ACH-000411,0.138703948658
ACH-000414,0.07211681276880001
ACH-000415,0.184159482573
ACH-000416,0.052134396341000006
ACH-000420,0.10110590914699999
ACH-000421,0.13523066516499999
ACH-000424,0.222049820269
ACH-000425,0.06779121876079999
ACH-000426,-0.123486857422
ACH-000427,0.0869715712153
ACH-000433,0.109475043718
ACH-000436,0.21876572819899998
ACH-000444,0.045013139345
ACH-000445,0.227087060022
ACH-000448,0.104837649782
ACH-000450,0.203021091051
ACH-000452,0.159934656639
ACH-000454,-0.17233136845
ACH-000458,0.00258265978522
ACH-000459,-0.14591162965600002
ACH-000460,-0.039323786391599995
ACH-000461,0.187209176373
ACH-000463,0.177780115229
ACH-000464,0.058472698019000006
ACH-000466,0.134100592355
ACH-000467,-0.036033072626300004
ACH-000468,-0.0104014332626
ACH-000469,0.053387879918599994
ACH-000470,-0.0490153448584
ACH-000471,-0.0801153376654
ACH-000472,0.127706416751
ACH-000473,0.09006385779480001
ACH-000475,0.016528790390000003
ACH-000476,0.0184807296503
ACH-000477,0.0700549530706
ACH-000480,0.110070252972
ACH-000481,0.11800872967
ACH-000483,-0.144615088561
ACH-000484,0.0238117442581
ACH-000485,0.14673906355799998
ACH-000486,0.129662350189
ACH-000487,0.0195985413498
ACH-000488,0.023933544643799997
ACH-000490,0.0351802608898
ACH-000491,0.183155488633
ACH-000495,-0.0466647108804
ACH-000496,-0.022274093496
ACH-000499,-0.0569458637216
ACH-000500,0.35808735581600004
ACH-000502,0.0346886403
ACH-000503,0.112433040934
ACH-000505,0.0410312030132
ACH-000507,0.0839618308189
ACH-000510,0.156729571182
ACH-000511,0.037195028900199996
ACH-000512,0.032831737709
ACH-000516,0.234472451245
ACH-000517,0.06817692751
ACH-000518,0.189898077201
ACH-000520,0.0348778527019
ACH-000521,-0.045150282840499996
ACH-000522,0.181746021278
ACH-000524,0.0644693241726
ACH-000527,0.0449690472982
ACH-000528,0.041208300188
ACH-000537,0.156377203677
ACH-000541,0.1976989653
ACH-000542,0.182806148686
ACH-000544,0.103726538851
ACH-000545,0.10159514003900001
ACH-000547,-0.045383889798300006
ACH-000548,-0.0037754573733699997
ACH-000549,0.0943139547567
ACH-000550,0.06746770375990001
ACH-000552,-0.0687994237532
ACH-000556,0.134686716922
ACH-000557,-0.028291242100999998
ACH-000570,0.08529986776789998
ACH-000571,0.045615715014199996
ACH-000573,-0.047024778169400004
ACH-000576,0.14684373121400002
ACH-000580,0.29370992552499997
ACH-000584,0.0656872676497
ACH-000585,-0.000639787940553
ACH-000588,0.162696716471
ACH-000589,0.00551936036519
ACH-000591,0.0915996994032
ACH-000593,0.07873873686980001
ACH-000600,0.132084131213
ACH-000601,0.0188934486866
ACH-000604,0.179944120041
ACH-000605,0.101472616591
ACH-000606,0.21316053407299998
ACH-000608,0.157250023146
ACH-000614,0.0497209544708
ACH-000616,0.062831743811
ACH-000618,0.114374799014
ACH-000619,0.0991702810517
ACH-000620,0.0980605798126
ACH-000621,0.0796934245079
ACH-000622,0.20032284402399997
ACH-000623,0.141191899594
ACH-000624,0.0176856419739
ACH-000627,-0.022067756708900002
ACH-000630,0.0833648508078
ACH-000632,0.050793677123300005
ACH-000633,0.0417283811089
ACH-000637,0.0212811014408
ACH-000638,0.0824617709077
ACH-000646,-0.0883057583815
ACH-000647,0.123931718112
ACH-000648,-0.0635541219085
ACH-000649,0.0625270206114
ACH-000651,0.19580923854200002
ACH-000652,-0.126899921001
ACH-000653,-0.00881578658033
ACH-000657,0.061679007763999996
ACH-000658,0.142817513339
ACH-000661,0.059116424342400005
ACH-000662,0.191543384804
ACH-000663,0.0915830502102
ACH-000665,0.13350914356899998
ACH-000671,0.101916592365
ACH-000673,0.0753876855343
ACH-000676,0.0243977344835
ACH-000677,-0.035847155160000005
ACH-000681,0.0395529552101
ACH-000682,0.11987103464099999
ACH-000683,0.130252613229
ACH-000684,0.241478245288
ACH-000688,0.0887084353203
ACH-000693,0.0700438553528
ACH-000694,0.0780959813851
ACH-000695,-0.11923707562000001
ACH-000696,0.08588919423630001
ACH-000697,0.0786604606013
ACH-000699,0.014908198584
ACH-000701,0.160902683099
ACH-000706,-0.013437562626
ACH-000711,0.09945680341060001
ACH-000713,0.252889004247
ACH-000714,0.00413303226921
ACH-000718,-0.074806259041
ACH-000720,0.059183916540099996
ACH-000721,-0.00503363504914
ACH-000724,0.36801493626500004
ACH-000725,0.111923673575
ACH-000732,0.0626033235803
ACH-000734,0.06381744232440001
ACH-000735,0.109040681104
ACH-000736,0.0228129051144
ACH-000738,0.0370706443849
ACH-000746,-0.0005830889345870001
ACH-000747,-0.0295630073682
ACH-000748,0.0820689896903
ACH-000753,0.0811783721944
ACH-000756,-0.0451515305026
ACH-000757,0.143762818383
ACH-000758,-0.0476805121148
ACH-000760,0.0548431858696
ACH-000763,-0.0704916775552
