,PIGZ (80235)
ACH-000004,0.21264182652
ACH-000007,-0.0649362683669
ACH-000009,0.0508934561594
ACH-000011,-0.12832396976500002
ACH-000012,0.0446385628271
ACH-000013,0.09025129872539998
ACH-000014,-0.0795980117106
ACH-000015,0.0268067591471
ACH-000017,0.026886746379299997
ACH-000018,-0.022940397850900004
ACH-000019,0.046532383006100006
ACH-000021,0.00827508303681
ACH-000022,-0.0518486760872
ACH-000025,-0.171953399896
ACH-000028,-0.0394471820541
ACH-000030,-0.133256701802
ACH-000035,0.10984300507000001
ACH-000036,-0.126541380611
ACH-000037,-0.017613714784
ACH-000039,-0.161774738325
ACH-000040,-0.214253897018
ACH-000041,-0.0732001829819
ACH-000042,-0.05193799159109999
ACH-000045,-0.0669389442606
ACH-000047,0.0769124573025
ACH-000052,-0.18587844261300002
ACH-000053,-0.0100242432851
ACH-000054,-0.062333006342199994
ACH-000055,-0.238970917979
ACH-000060,-0.274898968041
ACH-000067,-0.12062069658199999
ACH-000070,-0.333810105887
ACH-000075,0.100588021835
ACH-000078,-0.00925341961942
ACH-000082,-0.294879731162
ACH-000085,0.23469472731
ACH-000086,-0.06501452252050001
ACH-000087,0.184484450528
ACH-000092,-0.217970790325
ACH-000095,-0.14223787919199998
ACH-000097,0.0182894106217
ACH-000098,0.0252188463681
ACH-000099,0.022535332101599997
ACH-000108,0.218480546474
ACH-000113,-0.0454958359681
ACH-000115,0.0272273681416
ACH-000116,0.0026260807389
ACH-000118,-0.099091533456
ACH-000120,0.153085824089
ACH-000123,-0.0063919713374299995
ACH-000127,-0.151553045482
ACH-000128,-0.0167434392842
ACH-000132,-0.034271094898900005
ACH-000133,-0.081733373125
ACH-000137,0.06183451726840001
ACH-000138,0.011209219209999998
ACH-000142,-0.160175307062
ACH-000143,-0.0608988787746
ACH-000146,-0.18831648176100002
ACH-000148,-0.046834337966
ACH-000150,-0.0169506638298
ACH-000152,0.0107318565521
ACH-000153,-0.00754801062622
ACH-000159,-0.11729263693900001
ACH-000160,-0.125092769468
ACH-000163,0.07908249635760001
ACH-000167,-0.148024091813
ACH-000168,0.0087746692617
ACH-000169,-0.058797079462
ACH-000178,-0.0718023431056
ACH-000182,-0.317107937314
ACH-000183,-0.0906255678305
ACH-000188,-0.041531508261899996
ACH-000189,0.153416122125
ACH-000190,0.00782481693027
ACH-000198,0.0792082381161
ACH-000204,-0.08921799670639999
ACH-000206,-0.0012347800308499998
ACH-000207,-0.0601532352964
ACH-000211,-0.112336914794
ACH-000215,-0.0263698220309
ACH-000221,0.18515636559300003
ACH-000222,0.275986191928
ACH-000223,-0.0544653658821
ACH-000226,0.0159617523447
ACH-000227,-0.019531392390400002
ACH-000228,0.12665622643899999
ACH-000231,-0.0538309826132
ACH-000232,-0.31652594671100004
ACH-000233,0.09673620467
ACH-000234,-0.246534835605
ACH-000235,-0.0714877107377
ACH-000237,-0.027612984320999998
ACH-000238,-0.19668540637600002
ACH-000243,-0.05865502629700001
ACH-000244,-0.12869595392000002
ACH-000246,-0.09070391512980001
ACH-000248,0.14471120542500002
ACH-000250,-0.0857342318047
ACH-000251,-0.20192473110300002
ACH-000253,0.0776652945815
ACH-000255,-0.103893396547
ACH-000256,-0.09039380068700001
ACH-000257,-0.380690531554
ACH-000258,-0.174784813455
ACH-000259,0.127852307736
ACH-000260,-0.00820117459802
ACH-000261,-0.1600792949
ACH-000262,-0.0567627417478
ACH-000263,0.047730535329800004
ACH-000264,0.07631673317200001
ACH-000265,0.130642692302
ACH-000266,-0.056577830349699994
ACH-000272,-0.08764615933910001
ACH-000273,-0.131216998142
ACH-000274,-0.11729561325200001
ACH-000277,0.013993873803299998
ACH-000278,0.0757958009585
ACH-000279,-0.260453658129
ACH-000280,-0.104812113628
ACH-000281,0.057490469694800005
ACH-000288,-0.0876266575232
ACH-000291,-0.247400728748
ACH-000293,-0.11400684302000001
ACH-000294,-0.00842315439479
ACH-000295,0.013879276624700001
ACH-000296,-0.0985153465845
ACH-000302,0.0454171513963
ACH-000304,0.10058981035299999
ACH-000307,-0.0829288363604
ACH-000308,-0.09121173526000001
ACH-000310,0.0360316857125
ACH-000311,-0.05315988113990001
ACH-000312,0.0553819598959
ACH-000315,-0.0861680931456
ACH-000316,0.08556088694019999
ACH-000317,-0.20498507535100002
ACH-000318,-0.0747070220983
ACH-000319,0.052520465306099995
ACH-000320,0.088805654071
ACH-000322,-0.07784892859289999
ACH-000323,-0.221205676851
ACH-000324,-0.10112088165100001
ACH-000329,-0.244953098761
ACH-000330,-0.00409739276279
ACH-000331,-0.174422421116
ACH-000332,-0.008738296511229999
ACH-000334,-0.14674792576600001
ACH-000335,-0.053276071807199996
ACH-000336,-0.12284715367599999
ACH-000337,-0.0403638771821
ACH-000339,-0.07265981670089999
ACH-000341,-0.383672802126
ACH-000348,-0.09760764707689999
ACH-000350,0.08126055955289999
ACH-000352,0.07018086412930001
ACH-000356,-0.19629050494300002
ACH-000361,0.0062940836428500005
ACH-000362,0.10274531567
ACH-000363,-0.194772122496
ACH-000364,-0.00296020085242
ACH-000365,-0.261950710531
ACH-000366,0.0012108001433699998
ACH-000368,-0.223562746572
ACH-000374,-0.0655047104956
ACH-000375,0.220402797639
ACH-000376,-0.039075849147
ACH-000381,0.031998979920399996
ACH-000383,-0.0371764718399
ACH-000387,-0.105831900144
ACH-000389,0.0556781120161
ACH-000390,-0.039992563858
ACH-000393,-0.11869638014699999
ACH-000395,0.0156586448854
ACH-000397,-0.042155169970399996
ACH-000401,-0.197333087628
ACH-000402,-0.14509397170399999
ACH-000403,-0.152292753394
