,EPS8L2 (64787)
ACH-000004,0.0525015993946
ACH-000007,-0.194760784364
ACH-000009,-0.219449924287
ACH-000011,-0.0423598809957
ACH-000012,-0.11999412514900001
ACH-000013,-0.037047718807900004
ACH-000014,-0.053296573557500004
ACH-000015,-0.0727299200066
ACH-000017,-0.19637654014400002
ACH-000018,-0.502583798644
ACH-000019,-0.0455276158172
ACH-000021,-0.08344145695289999
ACH-000022,0.022135019761900004
ACH-000025,-0.129124386843
ACH-000028,-0.0762504548655
ACH-000030,-0.125686182391
ACH-000035,-0.0533906378799
ACH-000036,-0.253507145813
ACH-000037,-0.0801401034794
ACH-000039,0.135397831322
ACH-000040,-0.026144175764700003
ACH-000041,-0.22695350452399998
ACH-000042,-0.09977586880989998
ACH-000045,0.000984668278833
ACH-000047,0.0154353883397
ACH-000052,0.11709717920900001
ACH-000053,-0.0688704005848
ACH-000054,-0.0061157729392299996
ACH-000055,-0.244705320883
ACH-000060,-0.0731003094128
ACH-000067,-0.24750823725999999
ACH-000070,-0.140892266022
ACH-000075,0.0596552689754
ACH-000078,-0.148634005002
ACH-000082,-0.0239517310717
ACH-000085,-0.0765323151651
ACH-000086,-0.0416397313616
ACH-000087,-0.0747867223902
ACH-000092,-0.0410915856264
ACH-000095,-0.0342151709765
ACH-000097,-0.04596663271819999
ACH-000098,-0.051900086992899996
ACH-000099,-0.162090256261
ACH-000108,-0.18038749725699998
ACH-000113,-0.0677436796529
ACH-000115,-0.0678975528296
ACH-000116,-0.0586537276179
ACH-000118,-0.14521021632300002
ACH-000120,0.0304843989023
ACH-000123,-0.015052076448099999
ACH-000127,-0.109382080551
ACH-000128,-0.12469141659399999
ACH-000132,-0.19516995151900002
ACH-000133,-0.112288902809
ACH-000137,-0.0649515014879
ACH-000138,-0.230290077678
ACH-000142,-0.193821160326
ACH-000143,-0.30168212023200003
ACH-000146,-0.1733365975
ACH-000148,-0.24725673695
ACH-000150,-0.221626277711
ACH-000152,0.0127385356936
ACH-000153,-0.14572252304199998
ACH-000159,-0.07109163791
ACH-000160,-0.0409177951568
ACH-000163,-0.24110338605700002
ACH-000167,-0.394656339546
ACH-000168,0.0121974326906
ACH-000169,-0.11378876144899999
ACH-000178,-0.0301990686888
ACH-000182,-0.167318216308
ACH-000183,-0.136902262246
ACH-000188,-0.016233954457399998
ACH-000189,-0.0161398252477
ACH-000190,0.140067454841
ACH-000198,-0.034193851732400006
ACH-000204,0.14299908211100001
ACH-000206,-0.429186035064
ACH-000207,0.00181383657213
ACH-000211,-0.0649476596702
ACH-000215,-0.171244868169
ACH-000221,0.17907317920899998
ACH-000222,-0.228278994206
ACH-000223,-0.0600951943411
ACH-000226,0.018699577650900003
ACH-000227,-0.0770916566277
ACH-000228,-0.04656710660130001
ACH-000231,-0.0814851152714
ACH-000232,-0.0397513942215
ACH-000233,-0.0578197599625
ACH-000234,-0.171919135588
ACH-000235,-0.260256574912
ACH-000237,-0.295955987555
ACH-000238,-0.127357928708
ACH-000243,0.000561110503245
ACH-000244,-0.259075332973
ACH-000246,-0.114584540103
ACH-000248,-0.0148577104046
ACH-000250,-0.160604475883
ACH-000251,-0.104369521543
ACH-000253,-0.16602051517000002
ACH-000255,0.0471660832298
ACH-000256,0.010972690896299998
ACH-000257,-0.113765847822
ACH-000258,-0.06578233577920001
ACH-000259,-0.0161590109803
ACH-000260,-0.125784142249
ACH-000261,-0.091785370594
ACH-000262,-0.0170748014756
ACH-000263,0.106896150885
ACH-000264,-0.16177933901799998
ACH-000265,-0.0177081276503
ACH-000266,-0.136755606557
ACH-000272,0.00947716177689
ACH-000273,-0.142973843253
ACH-000274,-0.126247152643
ACH-000277,-0.218257975931
ACH-000278,-0.120151145426
ACH-000279,-0.0890088530084
ACH-000280,-0.22047219723
ACH-000281,-0.138920602283
ACH-000288,-0.109733278278
ACH-000291,-0.06323529482269999
ACH-000293,-0.054768781019400005
ACH-000294,-0.0265016326683
ACH-000295,-0.0804627978715
ACH-000296,-0.11678022634600001
ACH-000302,-0.0299468934332
ACH-000304,-0.132711352116
ACH-000307,-0.16974398113800002
ACH-000308,-0.060807450041899996
ACH-000310,-0.24115988461399998
ACH-000311,-0.0701798911729
ACH-000312,0.023622858805299997
ACH-000315,-0.23905376881700002
ACH-000316,-0.13763967952199999
ACH-000317,0.017881631372799998
ACH-000318,0.14519463359999998
ACH-000319,-0.12131141612600001
ACH-000320,-0.0183155395617
ACH-000322,0.0561119244224
ACH-000323,-0.07914680851980001
ACH-000324,-0.122922229329
ACH-000329,-0.131386816908
ACH-000330,-0.15292534292
ACH-000331,-0.012687549225299998
ACH-000332,-0.104091548753
ACH-000334,-0.255851931675
ACH-000335,0.0512750650095
ACH-000336,-0.10461087562
ACH-000337,0.152505200448
ACH-000339,-0.171628765867
ACH-000341,-0.090121664058
ACH-000348,-0.126326489037
ACH-000350,-0.0823033935834
ACH-000352,-0.0569309192203
ACH-000356,0.07778921324239998
ACH-000361,0.00938019883168
ACH-000362,-0.0529892598195
ACH-000363,-0.0961589079854
ACH-000364,-0.14292860373299998
ACH-000365,-0.0200983676886
ACH-000366,-0.166946771056
ACH-000368,-0.14820664541099998
ACH-000374,-0.0609660920289
ACH-000375,-0.159784016591
ACH-000376,-0.115163129254
ACH-000381,-0.25528029963300003
ACH-000383,-0.163041818399
ACH-000387,-0.11914616236199999
ACH-000389,-0.05732311213980001
ACH-000390,0.112524768798
ACH-000393,-0.20406717448699999
ACH-000395,-0.544006026711
