,ECM1 (1893)
ACH-000352,-0.111196172839
ACH-000356,-0.056364676484199995
ACH-000361,-0.32649681580400003
ACH-000362,-0.047806336101099994
ACH-000363,-0.180247072757
ACH-000364,-0.137941905394
ACH-000365,-0.18979334532699998
ACH-000366,-0.124693193838
ACH-000368,-0.11703996006799999
ACH-000374,-0.193064030154
ACH-000375,-0.137154193865
ACH-000376,-0.153014407814
ACH-000381,-0.228455970916
ACH-000383,-0.18953124296100002
ACH-000387,-0.21265329813900002
ACH-000389,-0.225817209835
ACH-000390,-0.299038234842
ACH-000393,0.025776847201400003
ACH-000395,-0.141904325409
ACH-000397,-0.154487805758
ACH-000401,-0.31559046066199997
ACH-000402,-0.405846289687
ACH-000403,-0.315415908886
ACH-000404,-0.2523245394
ACH-000406,-0.163018787357
ACH-000407,-0.19723223376899998
ACH-000408,-0.15472611752499998
ACH-000410,-0.3311191109
ACH-000411,0.084768623015
ACH-000414,-0.17466731462
ACH-000415,-0.19550305403499998
ACH-000416,-0.342863214154
ACH-000420,0.129691594138
ACH-000421,-0.256183805319
ACH-000424,-0.269589037608
ACH-000425,-0.157519191266
ACH-000426,-0.46812895175700003
ACH-000427,-0.18588806759799997
ACH-000433,-0.23894218025299999
ACH-000436,-0.17432522253600002
ACH-000444,-0.052493492426300005
ACH-000445,-0.35429844719400005
ACH-000448,-0.18644334150199998
ACH-000450,0.0604643657991
ACH-000452,-0.246609616047
ACH-000454,-0.442288436904
ACH-000458,0.016932514375400002
ACH-000459,-0.174950676175
ACH-000460,-0.17507804227600002
ACH-000461,-0.27514644625
ACH-000463,-0.23906474424000002
ACH-000464,-0.347750276098
ACH-000466,-0.142443668928
ACH-000467,-0.0605006079548
ACH-000468,-0.278831106333
ACH-000469,-0.172159962676
ACH-000470,-0.0838144097134
ACH-000471,-0.12706067069
ACH-000472,-0.118179691595
ACH-000473,-0.232700234399
ACH-000475,-0.118121122779
ACH-000476,-0.0820366484663
ACH-000477,-0.0361095619623
ACH-000480,-0.113246683334
ACH-000481,-0.106172680712
ACH-000483,-0.326338706239
ACH-000484,-0.312503447013
ACH-000485,-0.282186990734
ACH-000486,-0.189059568929
ACH-000487,-0.326887515995
ACH-000488,-0.19297715814
ACH-000490,-0.0186308199871
ACH-000491,-0.180551493502
ACH-000495,-0.16083130024599998
ACH-000496,-0.14167682214400001
ACH-000499,-0.163739834501
ACH-000500,-0.183229635433
ACH-000502,-0.19727460171100003
ACH-000503,-0.41358690373400003
ACH-000505,-0.233428073984
ACH-000507,-0.311794821128
ACH-000510,-0.410673058075
ACH-000511,-0.23900138983000002
ACH-000512,-0.0136420820811
ACH-000516,-0.222799031949
ACH-000517,-0.219216909413
ACH-000518,-0.16022310084799998
ACH-000520,-0.15381905419000003
ACH-000521,-0.324284611276
ACH-000522,-0.0660531642372
ACH-000524,-0.201733428719
ACH-000527,-0.180899263501
ACH-000528,-0.311037499263
ACH-000537,-0.112515462513
ACH-000541,-0.38207425850500004
ACH-000542,-0.231589305288
ACH-000544,-0.233939550227
ACH-000545,-0.305415567215
ACH-000547,-0.604229236441
ACH-000548,-0.246665788873
ACH-000549,-0.21807855045400001
ACH-000550,-0.23134582035300003
ACH-000552,-0.311269378409
ACH-000556,-0.218077636761
ACH-000557,-0.10586678415100001
ACH-000570,0.0874619276688
ACH-000571,-0.357737047429
ACH-000573,-0.133991242184
ACH-000576,-0.271068207501
ACH-000580,0.125803365254
ACH-000584,-0.09532318877660001
ACH-000585,-0.332338784854
ACH-000588,-0.45915259903000005
ACH-000589,-0.47007008718000004
ACH-000591,-0.17356085227899998
ACH-000593,-0.244499423201
ACH-000600,-0.21671783104200001
ACH-000601,-0.254402993913
ACH-000604,-0.535439908109
ACH-000605,-0.170645832337
ACH-000606,-0.26539663663699997
ACH-000608,-0.0435025693944
ACH-000614,-0.07481786324560001
ACH-000616,-0.0548540328806
ACH-000618,-0.23417365695
ACH-000619,-0.292020922621
ACH-000620,-0.22476678177099998
ACH-000621,-0.176842748678
ACH-000622,-0.062351540308999996
ACH-000623,-0.299234816379
ACH-000624,-0.179431966332
ACH-000627,-0.330921991097
ACH-000630,-0.23666593991
ACH-000632,-0.148987815726
ACH-000633,-0.216559093534
ACH-000637,-0.059048846808
ACH-000638,-0.218644903026
ACH-000646,0.12813488143500001
ACH-000647,-0.222719028406
ACH-000648,-0.0707592619472
ACH-000649,-0.11353050329299999
ACH-000651,-0.184719729474
ACH-000652,-0.277532146524
ACH-000653,-0.236956479472
ACH-000657,-0.223406697134
ACH-000658,-0.160779002827
ACH-000661,-0.019887104636299998
ACH-000662,-0.152541614068
ACH-000663,-0.0803943027139
ACH-000665,-0.208241072577
ACH-000671,-0.230954531559
ACH-000673,-0.226798929247
ACH-000676,-0.281718111796
ACH-000677,0.0727459134113
ACH-000681,-0.258900169562
ACH-000682,-0.261801674149
ACH-000683,-0.59948392734
ACH-000684,-0.154881833459
ACH-000688,-0.0405793155605
ACH-000693,-0.20821506665800002
ACH-000694,-0.20811782145799998
ACH-000695,-0.23929564704300002
ACH-000696,-0.264596337108
ACH-000697,-0.26043146722800004
ACH-000699,-0.121345356877
ACH-000701,-0.223045694267
ACH-000706,-0.209844880392
ACH-000711,-0.155262037589
ACH-000713,-0.639357942373
ACH-000714,-0.42534576265600005
ACH-000718,-0.147108877031
ACH-000720,-0.123246183468
ACH-000721,-0.253768304283
ACH-000724,-0.045181436702699994
ACH-000725,-0.396705401588
ACH-000732,0.0030731124754899996
ACH-000734,-0.317200212015
ACH-000735,-0.34757210805100003
ACH-000736,-0.213099665493
ACH-000738,-0.153040484294
ACH-000746,-0.29733030760400003
ACH-000747,-0.410940283343
ACH-000748,-0.112579589663
ACH-000753,-0.312587709226
ACH-000756,-0.0815038933085
ACH-000757,-0.35805925575099995
ACH-000758,-0.168272399107
ACH-000760,-0.636270610607
ACH-000763,-0.11093274107899999
ACH-000764,-0.10945653814200001
ACH-000765,-0.27759744836
ACH-000766,-0.174309396942
ACH-000767,-0.5016964769160001
ACH-000768,-0.0629179968254
ACH-000769,-0.6136470307
ACH-000770,-0.133238381281
ACH-000771,-0.19932001603100002
ACH-000773,-0.23030818555500002
ACH-000776,-0.125102327686
ACH-000777,-0.35158056949
ACH-000778,-0.183443402224
ACH-000781,-0.259022523732
ACH-000782,0.0215022503059
ACH-000783,-0.050241560153299995
ACH-000784,-0.32969989022199997
ACH-000785,-0.327302853568
ACH-000787,-0.342261514431
ACH-000788,-0.0747558160173
ACH-000791,-0.376688748294
ACH-000792,-0.152879188974
ACH-000794,-0.24226295473
ACH-000796,0.00498826873616
ACH-000799,-0.07917956301739999
ACH-000800,-0.349542675694
ACH-000802,-0.161267885884
ACH-000804,-0.0949985375323
ACH-000805,-0.08497663587960001
ACH-000809,-0.141138867971
ACH-000810,-0.0436527638788
ACH-000811,-0.21334717657000002
ACH-000817,-0.450367413315
ACH-000819,-0.223652920163
ACH-000820,-0.25778064881499996
ACH-000821,-0.313081002346
ACH-000822,-0.145064453472
ACH-000823,-0.163502356383
ACH-000824,-0.166837203963
ACH-000827,-0.139260189722
ACH-000829,-0.18365603074700002
ACH-000831,-0.0616636119144
ACH-000832,-0.217269771114
ACH-000833,-0.147689558253
ACH-000834,-0.137905731358
ACH-000835,-0.126204045098
ACH-000836,-0.23735440298000002
ACH-000837,-0.165393205189
ACH-000838,-0.18520941876
ACH-000839,-0.0825578993112
ACH-000840,-0.26098494282400003
ACH-000841,-0.0325823356615
ACH-000843,-0.290691038724
ACH-000846,-0.167695508912
ACH-000847,-0.05149701173019999
ACH-000848,-0.119647399869
ACH-000849,-0.105623396217
ACH-000851,-0.190732632257
ACH-000855,-0.0950706856719
ACH-000856,0.020453289009099998
ACH-000858,-0.223925731243
ACH-000859,-0.20815960664
ACH-000861,-0.295644215469
ACH-000862,-0.226741720915
ACH-000865,-0.33635253971100004
ACH-000866,-0.202881605505
ACH-000867,-0.313218212644
ACH-000869,-0.426993472028
ACH-000872,-0.192812007313
ACH-000873,-0.325657532521
ACH-000876,-0.0776048189869
ACH-000878,-0.00140164250336
ACH-000880,-0.295995168504
ACH-000881,-0.119512642882
ACH-000882,-0.133985497642
ACH-000884,-0.004186727198400001
ACH-000885,-0.17333928209399999
ACH-000887,-0.0947589543529
ACH-000888,-0.30491143016
ACH-000889,-0.25515436844
ACH-000890,-0.222080441434
ACH-000896,-0.279469336168
ACH-000898,-0.0195825096765
ACH-000900,-0.49233548881300004
ACH-000901,-0.141915223562
ACH-000905,-0.272665154774
ACH-000906,-0.149702319809
ACH-000907,-0.06475835123069999
ACH-000910,-0.0688447897067
ACH-000911,-0.12395310077199999
ACH-000912,-0.305922030681
ACH-000913,-0.289638860844
ACH-000915,-0.050365332085499995
ACH-000916,-0.243523360366
ACH-000917,-0.198344485088
ACH-000921,-0.136567650092
ACH-000924,-0.274042403628
ACH-000926,-0.054851980496699995
ACH-000928,-0.238946235228
ACH-000929,-0.548247521905
ACH-000932,-0.160352062809
ACH-000935,-0.0866673321082
ACH-000936,-0.251980758517
ACH-000937,-0.0579242147126
ACH-000938,-0.17070866735999998
ACH-000939,-0.254939001769
ACH-000941,-0.296873493614
ACH-000943,-0.21910024061099997
ACH-000946,-0.0782222841245
ACH-000947,-0.22985155594099999
ACH-000948,-0.184607331628
ACH-000950,-0.213305317385
ACH-000953,-0.306354576491
ACH-000957,-0.109070045191
ACH-000958,0.0476228701657
ACH-000960,-0.0640323933878
ACH-000963,-0.2914978053
ACH-000968,-0.24697019805599998
ACH-000969,-0.11197338216700001
ACH-000973,-0.280596176443
ACH-000974,-0.140030633454
ACH-000975,-0.165995350787
ACH-000976,0.0280694382754
ACH-000978,0.365175518476
ACH-000980,-0.260989408679
ACH-000984,-0.379787869697
ACH-000986,-0.31520527027199996
ACH-000988,-0.134976901021
ACH-000993,-0.277335233806
ACH-000994,-0.117712290042
ACH-000996,-0.150911042266
ACH-001001,-0.0989603879776
ACH-001020,-0.33100796170499996
ACH-001028,-0.240070163951
ACH-001031,-0.357781979182
ACH-001038,-0.146801404433
ACH-001048,-0.150617785438
ACH-001050,-0.12262048831399999
ACH-001053,-0.267837276675
ACH-001054,-0.292517253521
ACH-001061,-0.227704405687
ACH-001067,-0.28719580058
ACH-001075,-0.0719184265461
ACH-001096,-0.306176636929
ACH-001128,-0.665063253927
ACH-001134,-0.17968152790800002
ACH-001151,-0.20415935257800003
ACH-001163,-0.371728367307
ACH-001164,-0.317713192327
ACH-001173,-0.176226828651
ACH-001183,-0.202846285176
ACH-001184,-0.094398981851
ACH-001190,-0.26300048636
ACH-001192,-0.07454987477819999
ACH-001193,-0.0436148091617
ACH-001196,-0.0459556986317
ACH-001197,0.08602862366389999
ACH-001205,0.018817349440400002
ACH-001211,-0.237780458202
ACH-001212,-0.207585181779
ACH-001228,-0.0909329472057
ACH-001232,-0.202095581558
ACH-001239,-0.08957538161800001
ACH-001274,-0.157816601212
ACH-001275,0.0993265285083
ACH-001277,-0.325366364367
ACH-001278,-0.16355778611
ACH-001280,-0.0773790892069
ACH-001283,-0.146456067733
ACH-001289,-0.533574145555
ACH-001295,-0.162909428711
ACH-001300,-0.061022098605800004
ACH-001301,-0.152800635332
ACH-001302,-0.49332334223700003
ACH-001303,-0.09372503672139998
ACH-001306,-0.17748815207600002
ACH-001318,-0.34270139015699996
ACH-001322,-0.26430189928500003
ACH-001328,-0.221844574763
ACH-001332,-0.5116367938390001
ACH-001333,-0.286604072785
ACH-001336,-0.347013443735
ACH-001340,-0.226286688424
ACH-001346,-0.24354033860100002
ACH-001353,-0.158453508993
ACH-001354,-0.06864641302919999
ACH-001367,-0.426046222931
ACH-001368,-0.164273524983
ACH-001374,-0.36050532206299996
ACH-001375,-0.34116446299099995
ACH-001377,-0.0824165966814
ACH-001380,-0.187634090722
ACH-001391,-0.144012202222
ACH-001407,-0.160691817002
ACH-001408,-0.07440885108180001
ACH-001413,-0.122244090304
ACH-001430,-0.307031518859
ACH-001431,0.08761673422139998
ACH-001450,-0.117418655015
ACH-001496,-0.18448572657900003
ACH-001500,-0.254102770077
ACH-001521,-0.11754104684000001
ACH-001523,-0.0879345687919
ACH-001532,-0.025582844069500003
ACH-001536,-0.0162418853443
ACH-001550,-0.139761128391
ACH-001552,-0.43738590490699997
ACH-001554,-0.12437933452700001
ACH-001645,-0.19042661575599998
ACH-001654,-0.045194309669900005
ACH-001715,-0.0835576067397
ACH-001735,-0.0410712851091
ACH-001736,-0.129459778214
ACH-001737,-0.187937557183
ACH-001740,-0.349245138309
ACH-001745,-0.245489352848
ACH-001750,-0.178154017465
ACH-001765,-0.10348767683900001
ACH-001956,-0.102991438762
ACH-001957,-0.18284999329399998
