,SNRNP200 (23020)
ACH-000004,-2.38916930697
ACH-000007,-2.00071947842
ACH-000009,-2.21312769624
ACH-000011,-2.08666027071
ACH-000012,-1.9566164419
ACH-000013,-2.05665475142
ACH-000014,-2.23633846419
ACH-000015,-1.9768157908000001
ACH-000017,-1.9130317128999998
ACH-000018,-1.6725147059299998
ACH-000019,-2.22716911996
ACH-000021,-1.84553982808
ACH-000022,-2.1278709981
ACH-000025,-1.9276492431299999
ACH-000028,-2.17100289237
ACH-000030,-1.9160397244999998
ACH-000035,-1.6542385811899998
ACH-000036,-1.83268927308
ACH-000037,-2.2095523793000003
ACH-000039,-1.9393795827200002
ACH-000040,-1.6969936394999998
ACH-000041,-2.12171641283
ACH-000042,-1.89948107119
ACH-000045,-2.29900998681
ACH-000047,-2.15358701955
ACH-000052,-1.8123655570800001
ACH-000053,-2.17385709628
ACH-000054,-2.03314780902
ACH-000055,-1.9042621867299998
ACH-000060,-2.03100529469
ACH-000067,-1.9919173117
ACH-000070,-2.1425496571
ACH-000075,-1.7776482770599997
ACH-000078,-2.14640972247
ACH-000082,-2.1799459367900003
ACH-000085,-2.0196656308099996
ACH-000086,-1.76925775478
ACH-000087,-1.4809824451299998
ACH-000092,-1.9345920394599998
ACH-000095,-2.21976123306
ACH-000097,-2.0287379034599997
ACH-000098,-2.05263781369
ACH-000099,-2.0965070743900003
ACH-000108,-1.9029217425599998
ACH-000113,-2.28202024167
ACH-000115,-2.72854692992
ACH-000116,-2.0521150802
ACH-000118,-1.89248547805
ACH-000120,-1.8926520828
ACH-000123,-2.0164832388400002
ACH-000127,-1.9545201596000001
ACH-000128,-2.02956917454
ACH-000132,-1.7276526923700002
ACH-000133,-1.74353697098
ACH-000137,-1.7638229542700001
ACH-000138,-1.9058283071900002
ACH-000142,-1.90912078857
ACH-000143,-1.7826629127000002
ACH-000146,-2.6535622346900003
ACH-000148,-2.11574523223
ACH-000150,-1.9796053776700002
ACH-000152,-1.5416267592200001
ACH-000153,-1.7381293504
ACH-000159,-1.9714777206799998
ACH-000160,-2.5417290514200004
ACH-000163,-2.10145007884
ACH-000167,-2.3203963257
ACH-000168,-1.8043629873
ACH-000169,-2.02018711824
ACH-000178,-2.1054295299900003
ACH-000182,-2.1005553728799997
ACH-000183,-2.21332590459
ACH-000188,-2.1507753886
ACH-000189,-2.0556919810900003
ACH-000190,-2.10998917003
