,POC5 (134359)
ACH-000167,0.15438011585699998
ACH-000168,-0.10098720708100001
ACH-000169,-0.18364169048700002
ACH-000178,-0.00155701562827
ACH-000182,-0.066680054808
ACH-000183,-0.118197433799
ACH-000188,-0.07553383047380001
ACH-000189,-0.23356621060899999
ACH-000190,-0.339584179462
ACH-000198,0.112981802441
ACH-000204,0.112663583408
ACH-000206,-0.08815431048660001
ACH-000207,0.182910815203
ACH-000211,-0.0213509151528
ACH-000215,-0.0967637278212
ACH-000221,0.28450032328
ACH-000222,-0.0076822009001699994
ACH-000223,0.149291822927
ACH-000226,-0.06555027144640001
ACH-000227,-0.121461464105
ACH-000228,0.170681203291
ACH-000231,-0.016144269537200003
ACH-000232,-0.048221934649
ACH-000233,0.0785092811434
ACH-000234,-0.17852614059099997
ACH-000235,-0.077297533333
ACH-000237,-0.0736460552074
ACH-000238,-0.292778803681
ACH-000243,-0.261885297091
ACH-000244,-0.435829456201
ACH-000246,-0.168742042217
ACH-000248,-0.117487859483
ACH-000250,-0.09961068864710002
ACH-000251,0.124357397247
ACH-000253,0.0022468818032399997
ACH-000255,0.00577932302919
ACH-000256,-0.0573211722712
ACH-000257,-0.17297738989599998
ACH-000258,0.35167099939400004
ACH-000259,0.0821901199108
ACH-000260,0.07502243155669999
ACH-000261,-0.38847023913400003
ACH-000262,0.054032813382400006
ACH-000263,-0.161808136701
ACH-000264,-0.15883038773
ACH-000265,0.0443793106159
ACH-000266,-0.00439674992249
ACH-000272,-0.018967992651
ACH-000273,-0.08183482616
ACH-000274,0.0086715132526
ACH-000277,0.32679768433
ACH-000278,-0.0193189925105
ACH-000279,0.0197139004677
ACH-000280,0.10131029066500001
ACH-000281,0.245002994185
ACH-000288,0.0199622338445
ACH-000291,0.0150281133123
ACH-000293,-0.0835838615283
ACH-000294,0.105332421342
ACH-000295,-0.00281866375848
ACH-000296,0.0059893654416000005
ACH-000302,0.0454345873637
ACH-000304,-0.164459258235
ACH-000307,-0.105221631186
ACH-000308,0.08638618105789998
ACH-000310,-0.114979583291
ACH-000311,0.06485576713130001
ACH-000312,0.0245341044437
ACH-000315,-0.0786009579218
ACH-000316,0.0738036813768
ACH-000317,-0.13950542171900002
ACH-000318,0.05513766320090001
ACH-000319,0.0173012172879
ACH-000320,-0.17417294462299998
ACH-000322,-0.142818644818
ACH-000323,0.08487806943369999
ACH-000324,-0.0428308148541
ACH-000329,0.09386555356349999
ACH-000330,-0.00486141312321
ACH-000331,-0.154913826109
ACH-000332,0.00536178629666
ACH-000334,-0.000564809935151
ACH-000335,-0.074832657366
ACH-000336,-0.0783294902212
ACH-000337,0.131729091498
ACH-000339,0.005251545644039999
ACH-000341,-0.0844455181938
ACH-000348,-0.0893380257481
ACH-000350,-0.137523953151
ACH-000352,-0.0396041225015
ACH-000356,-0.0453008078369
ACH-000361,0.0387381572037
ACH-000362,0.0543460329639
ACH-000363,0.0640622682023
ACH-000364,0.0392975556995
ACH-000365,-0.009009372398870001
ACH-000366,0.0010021946251300002
ACH-000368,-0.036606364937100004
ACH-000374,-0.08144204852300001
ACH-000375,0.141872870682
ACH-000376,0.0116076525499
ACH-000381,0.138577826206
ACH-000383,0.0172133463677
ACH-000387,-0.0203109621867
ACH-000389,-0.28112980336800003
ACH-000390,-0.00479130006088
ACH-000393,-0.00403439228805
ACH-000395,-0.7971201712029999
ACH-000397,0.0794219268111
ACH-000401,-0.335355359015
ACH-000402,-0.0402864479959
ACH-000403,0.05116346448819999
ACH-000404,0.0685311441445
ACH-000406,-0.023301551644700002
ACH-000407,-0.07501624761539999
ACH-000408,-0.0626075553475
ACH-000410,-0.0955217211623
ACH-000411,-0.19174684596299998
ACH-000414,0.0460979291853
ACH-000415,0.0461261841024
ACH-000416,-0.05298500218780001
ACH-000420,-0.08771086908430001
ACH-000421,0.0299976490956
ACH-000424,-0.092416662182
ACH-000425,-0.0571018302776
ACH-000426,0.128222991446
ACH-000427,-0.0467712538531
ACH-000433,-0.0997795636145
ACH-000436,-0.255546230566
ACH-000444,-0.0033335336125399997
ACH-000445,-0.296104692551
ACH-000448,0.0131717778787
ACH-000450,0.192378970574
ACH-000452,-0.0249867789896
ACH-000454,-0.0229766588374
ACH-000458,0.0796072631554
ACH-000459,0.143022938941
ACH-000460,0.012399932031600001
ACH-000461,-0.24547213695099998
ACH-000463,-0.15708461750299998
ACH-000464,-0.116492954607
ACH-000466,0.0338099181365
ACH-000467,-0.15151156419
ACH-000468,-0.013182668714299997
ACH-000469,0.0168905286411
ACH-000470,0.111648777904
ACH-000471,-0.0737561237094
ACH-000472,-0.0282774601559
ACH-000473,0.142134808487
ACH-000475,-0.183479574471
ACH-000476,-0.11527392828
ACH-000477,-0.371410590502
ACH-000480,-0.148816436912
ACH-000481,-0.0289764524542
ACH-000483,-0.0761126864041
ACH-000484,0.0032800989253299996
ACH-000485,0.010111067078700001
ACH-000486,-0.06307111372179999
ACH-000487,0.134006472156
ACH-000488,0.00435596472804
ACH-000490,-0.281637620591
ACH-000491,0.0328034553233
ACH-000495,-0.09165871903219999
ACH-000496,0.0819056152416
ACH-000499,0.33087181678800004
ACH-000500,0.55378149529
ACH-000502,-0.0994761875632
ACH-000503,0.284627728732
ACH-000505,-0.2341923916
ACH-000507,0.030533556367000003
ACH-000510,-0.111292256057
ACH-000511,0.104033206188
ACH-000512,0.0157380788193
ACH-000516,-0.0851476598343
ACH-000517,0.0779450280986
ACH-000518,0.106635549462
ACH-000520,-0.183435075037
ACH-000521,0.000479889466667
ACH-000522,0.029643867929500002
ACH-000524,-0.057297671050899994
ACH-000527,0.0692957136074
ACH-000528,-0.0734201793933
ACH-000537,-0.120587704155
ACH-000541,-0.0654498812645
ACH-000542,-0.18877244819800001
ACH-000544,-0.243651730283
ACH-000545,-0.100491976978
ACH-000547,0.08466584214759999
ACH-000548,0.0578854691211
ACH-000549,-0.014677289597
ACH-000550,-0.17490684959000002
ACH-000552,0.024161956503599997
ACH-000556,0.08236663995639999
ACH-000557,0.11860090655500001
ACH-000570,0.0689929968331
ACH-000571,-0.10335675360200001
ACH-000573,-0.030906454070399998
ACH-000576,0.151245429669
ACH-000580,-0.0908261633998
ACH-000584,-0.141925429638
ACH-000585,-0.036320221444
ACH-000588,0.034784161332099994
ACH-000589,-0.047056854102300004
ACH-000591,0.101392475427
ACH-000593,-0.0283976784794
ACH-000600,-0.016465837412
ACH-000601,-0.0768292324001
ACH-000604,-0.20845010829
ACH-000605,0.0381429114912
ACH-000606,-0.342091824609
ACH-000608,0.0653404597238
ACH-000614,-0.232427271899
ACH-000616,-0.000494142578326
ACH-000618,-0.032994144675599996
ACH-000619,-0.09798174359310001
ACH-000620,0.014676810223700001
ACH-000621,-0.152999600361
ACH-000622,0.0783678012723
ACH-000623,-0.17377786289299998
ACH-000624,-0.0872959981379
ACH-000627,-0.224848176079
ACH-000630,-0.128060392178
ACH-000632,-0.0877191963665
ACH-000633,0.0122789401934
ACH-000637,0.12626477495
ACH-000638,-0.168680947133
ACH-000646,-0.113462656527
ACH-000647,0.0254574023
ACH-000648,-0.135525107079
ACH-000649,-0.132549302464
ACH-000651,0.0982647501089
ACH-000652,0.16256757443199998
ACH-000653,-0.0596921390721
ACH-000657,0.00834962881698
ACH-000658,-0.00844427946964
ACH-000661,-0.16444549268
ACH-000662,-0.11643810695000001
ACH-000663,-0.130296860979
ACH-000665,0.0021762070770700004
ACH-000671,-0.0348284513041
ACH-000673,-0.186699134269
ACH-000676,0.120119121361
ACH-000677,0.061941588279599995
ACH-000681,0.150411032656
ACH-000682,-0.010290443879299999
ACH-000683,0.0619691813233
ACH-000684,-0.120335222141
ACH-000688,0.0911048808911
ACH-000693,0.026341905451000003
ACH-000694,0.0063856348266500005
ACH-000695,-0.20003181171300002
ACH-000696,0.0634141603305
ACH-000697,-0.135353316488
ACH-000699,-0.0462874768545
ACH-000701,0.00150765143492
ACH-000706,-0.0311446880675
ACH-000711,-0.0473772605604
ACH-000713,0.009322832827579999
ACH-000714,0.0123335289081
ACH-000718,-0.0180154329985
ACH-000720,0.028375528591800002
ACH-000721,0.0636700470463
ACH-000724,0.248041179339
ACH-000725,-0.104450843966
ACH-000732,-0.261166695731
ACH-000734,-0.26581400846299996
ACH-000735,-0.420622898407
ACH-000736,0.18720158166200002
ACH-000738,-0.0984390131088
ACH-000746,-0.046646273563199996
ACH-000747,0.0957744105581
ACH-000748,0.055274100458899994
ACH-000753,-0.00532400581337
ACH-000756,-0.127362574057
ACH-000757,-0.00619890040636
ACH-000758,0.09426274788010001
ACH-000760,-0.0153450538164
ACH-000763,0.111128389462
ACH-000764,-0.0651230606197
ACH-000765,-0.024935073934900003
ACH-000766,0.05982047949680001
ACH-000767,-0.08106463251639999
ACH-000768,-0.09106649348130001
ACH-000769,-0.0183764524432
ACH-000770,0.0827482616765
ACH-000771,0.0378880629363
ACH-000773,-0.121875326963
ACH-000776,0.0849896129283
ACH-000777,-0.0566048415975
ACH-000778,-0.167926870919
ACH-000781,0.0037407832416100004
ACH-000782,0.151029748075
ACH-000783,0.0538061297865
ACH-000784,0.0314036698564
ACH-000785,-0.0843226784678
ACH-000787,-0.127159293294
ACH-000788,-0.069401320534
ACH-000791,-0.12108412856100001
ACH-000792,0.0610671607325
ACH-000794,-0.35815675655100004
ACH-000796,-0.35207979482100005
ACH-000799,-0.051655051399600006
ACH-000800,0.135743269
ACH-000802,-0.140757041106
ACH-000804,-0.06701699025380001
ACH-000805,-0.30225122301699997
ACH-000809,0.0430354400809
ACH-000810,0.00475516028063
ACH-000811,-0.108699936879
ACH-000817,-0.540834276269
ACH-000819,0.037220970908300004
ACH-000820,0.18823081153000001
ACH-000821,0.0998847040858
ACH-000822,-0.0982745267362
ACH-000823,0.0486635549871
ACH-000824,0.107700464748
ACH-000827,-0.0890540781704
ACH-000829,0.25390581548700003
ACH-000831,-0.070710682859
ACH-000832,-0.383850384067
ACH-000833,0.102266744514
ACH-000834,0.00524876418264
ACH-000835,0.12036793945
ACH-000836,-0.0695536558597
ACH-000837,-0.0202988110103
ACH-000838,-0.240049573033
ACH-000839,-0.237071495794
ACH-000840,-0.00444652478554
ACH-000841,-0.273466260718
ACH-000843,-0.082339619697
ACH-000846,-0.024434723775900002
ACH-000847,0.019885158089000002
ACH-000848,-0.009294711819200002
ACH-000849,-0.137626544094
ACH-000851,-0.147326065033
ACH-000855,0.0529368585436
ACH-000856,-0.08163213119260002
ACH-000858,-0.0645906762197
ACH-000859,-0.255982121464
ACH-000861,-0.140721103267
ACH-000862,0.266149308521
ACH-000865,-0.0176370153396
ACH-000866,0.0878991488336
ACH-000867,-0.0986971912298
ACH-000869,0.111880300703
ACH-000872,-0.010427794105
ACH-000873,0.0695978408731
ACH-000876,0.024841214501099995
ACH-000878,-0.16554611821100002
ACH-000880,0.10003539022800001
ACH-000881,-0.0121756773857
ACH-000882,0.0945067892832
ACH-000884,-0.181896439836
ACH-000885,-0.086392020613
ACH-000887,-0.0550678212476
ACH-000888,0.110548535945
ACH-000889,-0.17937477759300002
ACH-000890,0.0308344733641
ACH-000896,0.06691507261230001
ACH-000898,-0.0345281202407
ACH-000900,-0.12706556342
ACH-000901,-0.0197402465135
ACH-000905,0.0360841922203
ACH-000906,-0.1772224763
ACH-000907,0.0156362236506
ACH-000910,0.0311011753927
ACH-000911,0.0410985168646
ACH-000912,0.0170369662012
ACH-000913,0.10333674644600001
ACH-000915,0.0756009205633
ACH-000916,-0.213467490658
ACH-000917,-0.0220898726529
ACH-000921,-0.20646313407000003
ACH-000924,0.0277712025633
ACH-000926,-0.0537391761714
ACH-000928,0.00375892239352
ACH-000929,0.112487652092
ACH-000932,-0.24308523163000004
ACH-000935,-0.40407475956699995
ACH-000936,-0.271575867883
ACH-000937,0.0289111241342
ACH-000938,0.11827458454000002
ACH-000939,0.041354079165300005
ACH-000941,0.100149177177
ACH-000943,0.0239027913925
ACH-000946,-0.07469786147219999
ACH-000947,0.0455654318348
ACH-000948,-0.144893702463
ACH-000950,-0.0373896886713
ACH-000953,0.011722887945700002
ACH-000957,-0.235261669274
ACH-000958,0.07139965307900001
ACH-000960,0.0652499628698
ACH-000963,-0.23827529986200002
ACH-000968,-0.15335890565
ACH-000969,-0.101125870913
ACH-000973,-0.006456366015709999
ACH-000974,-0.137311101908
ACH-000975,0.013973038657200001
ACH-000976,-0.25259896583
ACH-000978,-0.346834434659
ACH-000980,0.0394282527231
ACH-000984,-0.22993533173500003
ACH-000986,-0.07323270745360001
ACH-000988,-0.065404984608
ACH-000993,0.120950985349
ACH-000994,-0.0439126613101
ACH-000996,-0.241459397876
ACH-001001,-0.020456502303099998
ACH-001020,-0.317855616833
ACH-001028,0.0586893427208
ACH-001031,-0.025753607767
ACH-001038,0.0461930069799
ACH-001048,-0.136884117456
ACH-001050,-0.178048424772
ACH-001053,-0.254804737672
ACH-001054,-0.188952219393
ACH-001061,0.0519536016114
ACH-001067,-0.14381865369400001
ACH-001075,0.059743761798099995
ACH-001096,0.202897693153
ACH-001128,-0.0096206771524
ACH-001134,-0.06786714901669999
ACH-001151,-0.053807467998800006
ACH-001163,-0.026488285523799997
ACH-001164,0.09320634798260001
ACH-001173,-0.0210226341853
ACH-001183,0.160531140114
ACH-001184,-0.0436361039719
ACH-001190,-0.311978696911
ACH-001192,-0.3395905339
ACH-001193,0.0414024831666
ACH-001196,-0.11119638140799999
ACH-001197,-0.0717791301392
ACH-001205,-0.0385617635454
ACH-001211,0.367228793787
ACH-001212,-0.204350807689
ACH-001228,-0.151344397394
ACH-001232,0.12328548047700001
ACH-001239,0.00642632222921
ACH-001274,-0.149155398558
ACH-001275,-0.0426244698185
ACH-001277,-0.217525278129
ACH-001278,-0.00361911326045
ACH-001280,0.0218623007364
ACH-001283,-0.0584288501203
ACH-001289,-0.20938660864
ACH-001295,-0.0507340561314
ACH-001300,0.0715522726547
ACH-001301,0.050001440847699995
ACH-001302,0.177818924249
ACH-001303,-0.256220932864
ACH-001306,0.06478827092999999
ACH-001318,0.0095764202341
ACH-001322,-0.048702820543
ACH-001328,-0.07277217625360001
ACH-001332,-0.212956612795
ACH-001333,-0.0457784111148
ACH-001336,-0.159906208878
ACH-001340,-0.0146878820435
ACH-001346,-0.41599682876599997
ACH-001353,-0.108158491667
ACH-001354,0.161413762891
ACH-001367,0.017476984942900002
ACH-001368,-0.034859047232
ACH-001374,-0.206874421155
ACH-001375,-0.126642485406
ACH-001377,-0.09215101136710001
ACH-001380,-0.142290033265
ACH-001391,0.317436838002
ACH-001407,0.0334366776171
ACH-001408,0.20930214125500002
ACH-001413,-0.156853332939
ACH-001430,-0.0584073233819
ACH-001431,0.046824089218
ACH-001450,-0.04819242328
ACH-001496,-0.102276355843
ACH-001500,-0.00154558493978
ACH-001521,0.248837044954
ACH-001523,-0.0298695596115
ACH-001532,0.0459543178295
ACH-001536,-0.043547702683600004
ACH-001550,0.0540170943035
ACH-001552,-0.331432967603
ACH-001554,0.0225317781447
ACH-001645,0.0037930200373
ACH-001654,-0.20317160094099998
ACH-001715,-0.015818999439
ACH-001735,0.058521615832900005
ACH-001736,0.012695633969000001
ACH-001737,-0.45794429831999994
ACH-001740,0.0566634064862
ACH-001745,-0.0105109266916
ACH-001750,0.000670525021136
ACH-001765,0.032493212614400004
ACH-001956,-0.034200779520700005
ACH-001957,-0.255700049271
