,PREX1 (57580)
ACH-000004,-0.30741567544
ACH-000007,-0.1674269144
ACH-000009,-0.10862950833599999
ACH-000011,0.11837193290300001
ACH-000012,-0.0714188224753
ACH-000013,-0.11040710931600001
ACH-000014,-0.42694239311
ACH-000015,-0.212299773153
ACH-000017,-0.793128181735
ACH-000018,0.042034223832800005
ACH-000019,-0.618315926249
ACH-000021,-0.189863887046
ACH-000022,-0.0716445767202
ACH-000025,-0.118882566608
ACH-000028,-0.568501450238
ACH-000030,-0.230085642679
ACH-000035,-0.0709071694049
ACH-000036,0.07047932121679999
ACH-000037,-0.022652400800900002
ACH-000039,-0.558355576058
ACH-000040,-0.15717119573
ACH-000041,-0.324547715545
ACH-000042,-0.258452601376
ACH-000045,-0.09787606735330001
ACH-000047,-0.177267846202
ACH-000052,-0.45027482246399997
ACH-000053,-0.0676075644348
ACH-000054,-0.0696188953965
ACH-000055,-0.237738218442
ACH-000060,-0.101806522567
ACH-000067,-0.13344226509999998
ACH-000070,0.012526387559
ACH-000075,-0.231093183847
ACH-000078,0.0114740778128
ACH-000082,-0.522309574953
ACH-000085,-0.181979553077
ACH-000086,-0.044503258560100005
ACH-000087,-0.313001337798
ACH-000092,-0.0821932097595
ACH-000095,-0.145890917209
ACH-000097,-0.185215917773
ACH-000098,-0.0919627695525
ACH-000099,-0.0796376979802
ACH-000108,-0.120064002107
ACH-000113,-0.364455185635
ACH-000115,-0.412949775951
ACH-000116,-0.0583555572036
ACH-000118,-0.23660760118299998
ACH-000120,-0.243730340906
ACH-000123,-0.11825453223099999
ACH-000127,-0.11710840519000001
ACH-000128,0.0115577128952
ACH-000132,-0.166759484139
ACH-000133,-0.12051905229399999
ACH-000137,-0.176883131117
ACH-000138,-0.16026098875199998
ACH-000142,-0.125571124945
ACH-000143,-0.162117275083
ACH-000146,-0.552547524265
ACH-000148,-0.10158459313
ACH-000150,-0.032791003092200004
ACH-000152,-0.038975158769099995
ACH-000153,-0.100931159
ACH-000159,-0.0837937992535
ACH-000160,-0.17279619585900002
ACH-000163,-0.255240989794
ACH-000167,0.0072608393478900005
ACH-000168,-0.496507885007
ACH-000169,-0.11894773426300001
ACH-000178,0.006087187973729999
ACH-000182,-0.203077596257
ACH-000183,-0.060757657331099994
ACH-000188,-0.0925969849285
ACH-000189,0.223232678749
ACH-000190,-0.28956313404
ACH-000198,-0.260120328772
ACH-000204,0.06429372041140001
ACH-000206,-0.291839063048
ACH-000207,0.112662633041
ACH-000211,-0.072171832863
ACH-000215,-0.15564657103
ACH-000221,-0.15271156016100002
ACH-000222,0.0923552620246
ACH-000223,-0.108173741689
ACH-000226,0.024487017068099998
ACH-000227,-0.0237296489445
ACH-000228,-0.256030573312
ACH-000231,-0.131920078539
ACH-000232,-0.11268508775999998
ACH-000233,-0.0182134112928
ACH-000234,-0.35460310140699997
ACH-000235,-0.389074344119
ACH-000237,-0.14740477903899998
ACH-000238,-0.2110365209
ACH-000243,-0.139139259405
ACH-000244,0.229471459367
ACH-000246,-0.264606583548
ACH-000248,-0.229740936989
ACH-000250,-0.057387339037199996
ACH-000251,-0.179363609688
ACH-000253,-0.0308160573126
ACH-000255,-0.190950707561
ACH-000256,-0.189033128827
ACH-000257,-0.183301049769
ACH-000258,-0.298746969627
ACH-000259,-0.126228944576
ACH-000260,-0.135226133434
ACH-000261,-0.266880943925
ACH-000262,-0.175417755477
ACH-000263,-0.29200421366
ACH-000264,-0.122100186092
ACH-000265,-0.0485162587813
ACH-000266,-0.22101961654
ACH-000272,-0.307241391833
ACH-000273,-0.026115507303400003
ACH-000274,-0.215539071117
ACH-000277,-0.29067240302499997
ACH-000278,0.11296482627599999
ACH-000279,-0.290384621038
ACH-000280,-0.12368983015799999
ACH-000281,-0.509844546845
ACH-000288,-0.14899518765
ACH-000291,-0.28396510511399997
ACH-000293,0.0011292156198800002
ACH-000294,-0.791647484464
ACH-000295,-0.27032081690299997
ACH-000296,-0.28601373566
ACH-000302,-0.16812577201200002
ACH-000304,0.0926121447885
ACH-000307,-0.0736807519067
ACH-000308,-0.11902076889799999
ACH-000310,-0.115128429802
ACH-000311,-0.0278241323042
ACH-000312,-0.05025129272269999
ACH-000315,-0.0896142216206
ACH-000316,-0.173158471966
ACH-000317,-0.162186824735
ACH-000318,-0.18348199420699998
ACH-000319,0.0012504802161400002
ACH-000320,-0.279048542653
ACH-000322,0.0931607179686
ACH-000323,-0.620330011746
ACH-000324,-0.021392301362799997
ACH-000329,-0.0938619390777
ACH-000330,-0.47194805901500003
