,NAT8 (9027)
ACH-000004,-0.349978204437
ACH-000007,-0.325869570364
ACH-000009,-0.0183390841265
ACH-000011,-0.572037829174
ACH-000012,-0.46001516704400003
ACH-000013,-0.187025171747
ACH-000014,-0.300049446408
ACH-000015,-0.207760868923
ACH-000017,-0.278046598802
ACH-000018,-0.25216862821999997
ACH-000019,-0.328953188091
ACH-000021,-0.415978017884
ACH-000022,-0.30418152985999997
ACH-000025,-0.217427024096
ACH-000028,-0.45496979022600004
ACH-000030,-0.323925871678
ACH-000035,0.0364221980394
ACH-000036,-0.170685562383
ACH-000037,-0.143452659213
ACH-000039,-0.09112687897510001
ACH-000040,-0.506458136144
ACH-000041,-0.25019104321400004
ACH-000042,-0.061999740308400005
ACH-000045,-0.35916338129299996
ACH-000047,-0.2938246648
ACH-000052,-0.210247764165
ACH-000053,-0.0827939689147
ACH-000054,-0.34126237780599994
ACH-000055,-0.25448655058200004
ACH-000060,-0.189559817954
ACH-000067,-0.332551093226
ACH-000070,-0.337790117505
ACH-000075,-0.477354572839
ACH-000078,-0.515250586936
ACH-000082,-0.22051415201699998
ACH-000085,-0.0033033135690900004
ACH-000086,-0.18237419686700002
ACH-000087,-0.0645186090639
ACH-000092,-0.45201709763400005
ACH-000095,-0.214398826227
ACH-000097,-0.118663107555
ACH-000098,-0.21910693531599998
ACH-000099,-0.25647718243
ACH-000108,-0.0694858777664
ACH-000113,-0.26527589549
ACH-000115,-0.010993112161299999
ACH-000116,-0.566046784137
ACH-000118,-0.198855333469
ACH-000120,-0.0804605784763
ACH-000123,-0.19250270858100002
ACH-000127,-0.31043113561200003
ACH-000128,-0.48898985011600005
ACH-000132,-0.42348638961199997
ACH-000133,-0.176179231822
ACH-000137,-0.376041689422
ACH-000138,-0.118063020945
ACH-000142,-0.162284402556
ACH-000143,-0.254375544475
ACH-000146,-0.04563365207740001
ACH-000148,-0.0864377960341
ACH-000150,-0.131960198865
ACH-000152,-0.480463079169
ACH-000153,-0.359711479436
ACH-000159,-0.27308858029
ACH-000160,-0.401895868072
ACH-000163,0.04203454542790001
ACH-000167,-0.20455595823
ACH-000168,-0.34673395761500003
ACH-000169,-0.36659312118799997
ACH-000178,-0.169540622953
ACH-000182,-0.32754278595499997
ACH-000183,-0.16085552153
ACH-000188,-0.458338207375
ACH-000189,-0.38057543520000003
ACH-000190,-0.201277741155
ACH-000198,-0.245703810277
ACH-000204,-0.22224573235
ACH-000206,-0.408147830131
ACH-000207,-0.10192504087200001
ACH-000211,-0.28347328710299996
ACH-000215,-0.202104263473
ACH-000221,-0.399481321016
ACH-000222,-0.041019763546
ACH-000223,-0.363010488757
ACH-000226,-0.127714028325
ACH-000227,-0.33831479322999997
ACH-000228,-0.337135688223
ACH-000231,-0.41149560480700004
ACH-000232,-0.334530827289
ACH-000233,-0.47846915620499997
ACH-000234,-0.370724665617
ACH-000235,-0.15507580349400002
ACH-000237,-0.214706268248
ACH-000238,-0.212430396781
ACH-000243,-0.295100324545
ACH-000244,-0.348887050559
ACH-000246,-0.22941910997099998
ACH-000248,-0.328431697524
ACH-000250,-0.2032347019
ACH-000251,-0.13533386466800001
ACH-000253,-0.15424279957800002
ACH-000255,-0.27108996886799996
ACH-000256,-0.34338421838
ACH-000257,-0.286219885825
ACH-000258,-0.24717179524099997
ACH-000259,-0.2317925454
ACH-000260,-0.246062485612
ACH-000261,-0.149002561722
ACH-000262,-0.223838605474
ACH-000263,-0.7660267788160001
ACH-000264,-0.116675960496
ACH-000265,-0.275672404347
