,SCN8A (6334)
ACH-000004,-0.157959343844
ACH-000007,0.0441968078548
ACH-000009,-0.0141353481546
ACH-000011,-0.043044247017
ACH-000012,-0.00737588742727
ACH-000013,-0.09594934165680001
ACH-000014,-0.24131703488899997
ACH-000015,-0.256269578755
ACH-000017,0.00656481022779
ACH-000018,-0.379051456774
ACH-000019,-0.0375342555714
ACH-000021,0.0470764765172
ACH-000022,-0.034042476619
ACH-000025,-0.24184330457400002
ACH-000028,-0.230061134785
ACH-000030,-0.067783861323
ACH-000035,-0.138976904373
ACH-000036,-0.21241700403299998
ACH-000037,-0.0987979767653
ACH-000039,-0.138455246304
ACH-000040,-0.220420424828
ACH-000041,-0.183127817422
ACH-000042,-0.0583134076501
ACH-000045,-0.0763059843635
ACH-000047,-0.0742945771794
ACH-000052,-0.0806801722468
ACH-000053,0.012552835981999999
ACH-000054,-0.143336810994
ACH-000055,0.0308061450429
ACH-000060,-0.0313487852319
ACH-000067,-0.0394065975041
ACH-000070,-0.177546122426
ACH-000075,-0.130249339603
ACH-000078,0.08486152413560001
ACH-000082,-0.14216029204000002
ACH-000085,0.09717884074519999
ACH-000086,-0.23402655866799998
ACH-000087,-0.325534758955
ACH-000092,-0.12240877364600002
ACH-000095,-0.153045257568
ACH-000097,-0.28807740659000003
ACH-000098,-0.121955583056
ACH-000099,-0.0774928035195
ACH-000108,-0.177271062419
ACH-000113,-0.107616902104
ACH-000115,-0.194152673585
ACH-000116,-0.16754906928
ACH-000118,-0.149404339091
ACH-000120,0.0547620701126
ACH-000123,-0.0605842085332
ACH-000127,-0.14262575089
ACH-000128,-0.200446322869
ACH-000132,-0.125294385529
ACH-000133,-0.164407634098
ACH-000137,-0.156383989779
ACH-000138,-0.164899323166
ACH-000142,-0.029774943008099998
ACH-000143,-0.021121898362
ACH-000146,-0.0365066695084
ACH-000148,-0.0836884732119
ACH-000150,-0.167746689635
ACH-000152,-0.311764179823
ACH-000153,-0.28457660842099997
ACH-000159,-0.0687612018142
ACH-000160,-0.19100459528000002
ACH-000163,-0.0429441669708
ACH-000167,0.0191015052208
ACH-000168,0.0479694515924
ACH-000169,-0.0954396931697
ACH-000178,-0.12255017600099999
ACH-000182,-0.18441193514
ACH-000183,-0.23068532636300002
ACH-000188,-0.14029352628699998
ACH-000189,0.157999393809
ACH-000190,-0.12574571106899998
ACH-000198,-0.153205543203
ACH-000204,-0.27994110436700004
ACH-000206,-0.112643868949
ACH-000207,-0.16482557820399998
ACH-000211,-0.092217671707
ACH-000215,-0.214428730729
ACH-000221,-0.28055602650600003
ACH-000222,-0.08315274901160001
ACH-000223,-0.14978198921299998
ACH-000226,-0.06659063612
ACH-000227,0.0459156489493
ACH-000228,-0.265380229666
ACH-000231,-0.09370652397189999
ACH-000232,-0.198395441011
ACH-000233,0.0781723678122
ACH-000234,-0.096274614089
ACH-000235,-0.151318172967
ACH-000237,0.052510642954
ACH-000238,-0.137596094914
ACH-000243,-0.173862827844
ACH-000244,-0.06298786936
ACH-000246,-0.146255839269
ACH-000248,-0.164940066115
ACH-000250,-0.043688040115800006
ACH-000251,-0.43082871645900006
ACH-000253,-0.113788929546
ACH-000255,-0.19341292431499998
ACH-000256,-0.0068544718647
ACH-000257,-0.00471857755439
ACH-000258,0.0688611600958
ACH-000259,-0.18894492836
ACH-000260,-0.08075049808939999
ACH-000261,-0.23443199711100002
ACH-000262,-0.11393607505799999
ACH-000263,-0.29116889706099996
ACH-000264,-0.150397394309
ACH-000265,-0.155218380213
ACH-000266,-0.102049373073
ACH-000272,-0.0731410435502
ACH-000273,-0.0662195661323
ACH-000274,-0.121061909265
ACH-000277,-0.274558623288
ACH-000278,-0.09828918814780001
ACH-000279,-0.301906123415
ACH-000280,-0.0726093981805
ACH-000281,-0.23664337773000002
ACH-000288,-0.159431038564
ACH-000291,-0.09966108495650002
ACH-000293,0.0513344107941
ACH-000294,0.0756428619275
ACH-000295,0.177879989551
ACH-000296,-0.12923728094599998
ACH-000302,-0.144516185712
ACH-000304,-0.21628541169100002
ACH-000307,-0.12185654407199999
ACH-000308,-0.100725016161
ACH-000310,0.06212177450569999
ACH-000311,-0.121625785171
ACH-000312,-0.14653923738900002
ACH-000315,-0.216377819241
ACH-000316,0.0571884719475
ACH-000317,0.0205294749981
ACH-000318,-0.024665108517299996
ACH-000319,-0.0213680934995
ACH-000320,-0.0965872385687
ACH-000322,-0.0262554009729
ACH-000323,0.125973175923
ACH-000324,-0.207935606195
ACH-000329,-0.206046546854
ACH-000330,-0.08921823231529999
ACH-000331,-0.10458672018899999
ACH-000332,-0.046376746732400005
ACH-000334,-0.028776186227099997
ACH-000335,-0.00516732306469
ACH-000336,-0.393347678951
ACH-000337,-0.358236455603
ACH-000339,-0.00766239513454
ACH-000341,-0.213074491334
ACH-000348,-0.12131335694
ACH-000350,0.12070126691
ACH-000352,-0.148609710318
ACH-000356,-0.173829752307
ACH-000361,-0.29657709304
ACH-000362,-0.06476416937530001
ACH-000363,0.09886791935450001
ACH-000364,-0.302190988459
ACH-000365,-0.180004692029
ACH-000366,-0.255705433682
ACH-000368,-0.29033646428800003
ACH-000374,-0.09264136463410001
ACH-000375,-0.11947750585400001
ACH-000376,-0.19122771992600002
ACH-000381,-0.037696655882300006
ACH-000383,-0.08900827327649999
ACH-000387,-0.166498385376
ACH-000389,0.0530401405887
ACH-000390,-0.169663511761
ACH-000393,-0.15277595439400002
ACH-000395,-0.427523305505
ACH-000397,-0.16664169103499998
ACH-000401,-0.238195126058
ACH-000402,-0.388445421889
ACH-000403,0.00167597188876
ACH-000404,0.156505434035
ACH-000406,-0.122261361128
ACH-000407,-0.235836937194
ACH-000408,0.0436104463447
ACH-000410,-0.127748475208
ACH-000411,-0.0273838214488
ACH-000414,-0.0299823648129
ACH-000415,-0.16508900685
ACH-000416,-0.10628779310599999
ACH-000420,-0.224533115306
ACH-000421,-0.069511193585
ACH-000424,-0.613256493117
ACH-000425,-0.0192151832132
ACH-000426,-0.0283352418253
ACH-000427,-0.117807206927
ACH-000433,0.073786519834
ACH-000436,-0.307168433081
ACH-000444,-0.0791349498372
ACH-000445,0.144110562617
ACH-000448,-0.16947427376200003
ACH-000450,0.282151253579
ACH-000452,-0.32609968223200003
ACH-000454,-0.413720819611
ACH-000458,-0.214129783759
ACH-000459,-0.326436751804
