,DHRS11 (79154)
ACH-000004,-0.0513569892064
ACH-000007,-0.124853247906
ACH-000009,-0.0345244429298
ACH-000011,-0.110480300979
ACH-000012,-0.217251910883
ACH-000013,-0.0848520505863
ACH-000014,0.170841353877
ACH-000015,0.0365695078135
ACH-000017,-0.0776449874327
ACH-000018,0.0207031296947
ACH-000019,-0.107767679482
ACH-000021,-0.08148695435549999
ACH-000022,0.04798778311509999
ACH-000025,-0.153119961011
ACH-000028,-0.185427238721
ACH-000030,-0.145927945222
ACH-000035,-0.24475438919
ACH-000036,-0.259593475506
ACH-000037,0.0132912529752
ACH-000039,-0.147980612517
ACH-000040,-0.101211321747
ACH-000041,-0.0281928582377
ACH-000042,0.0740287165215
ACH-000045,0.045156573694
ACH-000047,-0.149266343362
ACH-000052,0.0563048463796
ACH-000053,-0.184497333272
ACH-000054,0.021028174891
ACH-000055,0.338467410265
ACH-000060,-0.041883282905800005
ACH-000067,0.0251301180771
ACH-000070,0.12722529892599999
ACH-000075,-0.11181257873099999
ACH-000078,-0.124361960886
ACH-000082,-0.124300548722
ACH-000085,-0.224161738567
ACH-000086,0.11381965474300001
ACH-000087,-0.125076736867
ACH-000092,0.056234667181900004
ACH-000095,-0.08857522155360001
ACH-000097,-0.08858604725089998
ACH-000098,-0.0778142328361
ACH-000099,-0.145645090819
ACH-000108,-0.156946861622
ACH-000113,-0.0975167870373
ACH-000115,-0.216013468204
ACH-000116,-0.160409365612
ACH-000118,-0.0414770163754
ACH-000120,-0.0156031981831
ACH-000123,-0.120546224645
ACH-000127,-0.083191764023
ACH-000128,0.0570335406246
ACH-000132,0.0611127452755
ACH-000133,-0.17372789566799998
ACH-000137,-0.0830810478263
ACH-000138,-0.153575956217
ACH-000142,-0.08935267269269999
ACH-000143,-0.0152423345475
ACH-000146,-0.10540726395099999
ACH-000148,-0.149472329741
ACH-000150,-0.008321351719300001
ACH-000152,-0.11809797700500001
ACH-000153,0.149249339226
ACH-000159,-0.043095849423
ACH-000160,-0.276718900965
ACH-000163,-0.171547713076
ACH-000167,-0.053222996948699995
ACH-000168,-0.303074317895
ACH-000169,-0.025554836063900004
ACH-000178,-0.11819338329000002
ACH-000182,-0.331800531305
ACH-000183,-0.0349004949029
ACH-000188,-0.20776354770999997
ACH-000189,-0.005869138639840001
ACH-000190,0.0136821876193
ACH-000198,-0.0396304257846
ACH-000204,0.0233170112463
ACH-000206,0.061541995828999996
ACH-000207,-0.0811572362447
ACH-000211,-0.18580833735999996
ACH-000215,0.0313713085979
ACH-000221,0.0420939921342
ACH-000222,-0.313817004873
ACH-000223,-0.10631862672499999
ACH-000226,-0.0720410433364
ACH-000227,-0.168027894381
ACH-000228,-0.127297670159
ACH-000231,-0.09502369855260001
ACH-000232,0.06997838927410001
ACH-000233,0.059308053000800005
ACH-000234,-0.317228555788
ACH-000235,-0.15190711156300002
ACH-000237,0.0427181561983
ACH-000238,-0.22680785718899998
ACH-000243,-0.331816483349
ACH-000244,0.146189702961
ACH-000246,-0.0365619191686
ACH-000248,0.0762772966432
ACH-000250,-0.171920955409
ACH-000251,-0.14201115999800001
ACH-000253,-0.00692696156081
ACH-000255,-0.08241410662819999
ACH-000256,-0.131543608103
ACH-000257,0.0468782401346
ACH-000258,-0.0927229134388
ACH-000259,-0.217854075209
ACH-000260,-0.06452924844999999
ACH-000261,-0.114934924582
ACH-000262,-0.250058164962
ACH-000263,-0.0845837859956
ACH-000264,-0.122609042902
ACH-000265,-0.200435786786
ACH-000266,-0.141445712509
ACH-000272,-0.28645104628400003
ACH-000273,-0.09164057414889999
ACH-000274,-0.0481215654212
ACH-000277,0.346628079194
ACH-000278,-0.19510195622499998
ACH-000279,0.00250166096617
ACH-000280,-0.0397720064284
ACH-000281,-0.184469967843
ACH-000288,-0.0287422974365
ACH-000291,-0.09510107679310001
ACH-000293,-0.162740916441
ACH-000294,0.04941221787930001
ACH-000295,-0.058909827047699995
ACH-000296,-0.0926980621139
ACH-000302,-0.00617159134452
ACH-000304,-0.150427552696
ACH-000307,-0.201631616051
ACH-000308,-0.074244171808
ACH-000310,0.0302304128013
ACH-000311,-0.121118751251
ACH-000312,-0.20706923172699998
ACH-000315,-0.0359850167001
ACH-000316,-0.09590680233830001
ACH-000317,-0.104372365484
ACH-000318,0.143759344347
ACH-000319,-0.08043481276480001
ACH-000320,-0.359746983455
ACH-000322,-0.421393363709
ACH-000323,-0.09274679039460001
ACH-000324,-0.187567051816
ACH-000329,0.0411954795378
ACH-000330,-0.46428319495
ACH-000331,-0.054547219234100004
ACH-000332,-0.0402797446091
ACH-000334,-0.0115752918184
ACH-000335,0.171118377425
ACH-000336,-0.30491507522399997
ACH-000337,0.0680159468397
ACH-000339,-0.23955849217099998
ACH-000341,-0.158037262359
ACH-000348,-0.128768789165
ACH-000350,0.0587504611325
ACH-000352,0.00197412696299
ACH-000356,-0.17858917120999998
ACH-000361,0.190428143158
ACH-000362,0.035020411734500004
ACH-000363,-0.0179779335111
ACH-000364,0.0511584889239
ACH-000365,-0.0879869489298
ACH-000366,0.0667863495136
ACH-000368,0.034368215962
ACH-000374,-0.301023594321
ACH-000375,-0.34510499883199997
ACH-000376,0.0135175091729
ACH-000381,0.014622018319700001
ACH-000383,-0.260460578603
ACH-000387,0.0666845641129
ACH-000389,-0.007932612533950001
ACH-000390,-0.0989936381356
ACH-000393,-0.12707250661699998
ACH-000395,-0.1945359836
ACH-000397,-0.00563430168697
ACH-000401,-0.021935301434400003
ACH-000402,-0.313926563429
ACH-000403,-0.161907931191
ACH-000404,-0.08044691617869999
ACH-000406,-0.12238584767300001
ACH-000407,-0.0065775229186
ACH-000408,-0.109671477844
ACH-000410,-0.0962482630151
ACH-000411,-0.18252593424400002
ACH-000414,-0.328792002678
ACH-000415,-0.360380181179
ACH-000416,-0.127407253768
ACH-000420,0.13908722525599998
ACH-000421,-0.128100696604
ACH-000424,-0.223658849756
ACH-000425,-0.0239905658635
ACH-000426,0.0479235079957
ACH-000427,-0.331988088252
ACH-000433,-0.34164834570200003
ACH-000436,-0.192740949177
ACH-000444,-0.0340025930086
ACH-000445,0.0527164751994
ACH-000448,-0.152026046724
ACH-000450,0.282416630457
ACH-000452,-0.178034666122
ACH-000454,0.26323267982299997
ACH-000458,-0.137392420046
ACH-000459,-0.131429802166
ACH-000460,-0.210330258854
ACH-000461,-0.158666148957
ACH-000463,-0.0481303280504
ACH-000464,-0.116974237589
ACH-000466,0.026446022340099996
ACH-000467,-0.0325775088424
