,SYTL3 (94120)
ACH-000004,-0.170834490697
ACH-000007,0.026421401879199998
ACH-000009,0.0777765477823
ACH-000011,0.160711346835
ACH-000012,0.09950177102169999
ACH-000013,-0.0234199192295
ACH-000014,0.145568717701
ACH-000015,0.16994697760299998
ACH-000017,0.267811206491
ACH-000018,0.0409051879063
ACH-000019,0.095860927139
ACH-000021,-0.19101186645100002
ACH-000022,0.109306285713
ACH-000025,0.18897975834800002
ACH-000028,0.106523493732
ACH-000030,0.0195613963862
ACH-000035,0.0516874793339
ACH-000036,0.00922306912443
ACH-000037,0.273347610083
ACH-000039,0.20786941161699998
ACH-000040,0.0951641555288
ACH-000041,0.163467407022
ACH-000042,0.0712040816842
ACH-000045,0.0250145667146
ACH-000047,0.176387373649
ACH-000052,0.391630179103
ACH-000053,0.0184286412185
ACH-000054,-0.0312923169788
ACH-000055,0.136780811688
ACH-000060,-0.0352963188626
ACH-000067,0.04889474182709999
ACH-000070,0.14668018844
ACH-000075,-0.070065739422
ACH-000078,-0.01893310571
ACH-000082,0.0368670307137
ACH-000085,0.397592593443
ACH-000086,0.0372771775311
ACH-000087,0.242517207113
ACH-000092,0.0626733138065
ACH-000095,0.11241065033
ACH-000097,0.12047130330900001
ACH-000098,0.0171235794157
ACH-000099,-0.035295198649699995
ACH-000108,0.011203801606000001
ACH-000113,0.0875433458386
ACH-000115,0.00284676336618
ACH-000116,-0.0471691104464
ACH-000118,-0.059676824322499995
ACH-000120,-0.0171751000199
ACH-000123,0.172261735744
ACH-000127,0.00738410955376
ACH-000128,0.21212034759799997
ACH-000132,0.020053035262799997
ACH-000133,0.175078661134
ACH-000137,0.251421689401
ACH-000138,0.059917986081600004
ACH-000142,0.0259633863694
ACH-000143,0.15096923083
ACH-000146,0.233297992492
ACH-000148,0.0528895362237
ACH-000150,0.138847437296
ACH-000152,0.128976284263
ACH-000153,-0.257786796704
ACH-000159,0.160456137754
ACH-000160,0.11464561829500002
ACH-000163,-0.146503864287
ACH-000167,-0.301373504133
ACH-000168,-0.110796586198
ACH-000169,0.040079428763900006
ACH-000178,-0.00029169620475599995
ACH-000182,0.0491178710833
ACH-000183,0.0964836370566
ACH-000188,0.107608931093
ACH-000189,0.29360628815
ACH-000190,-0.0291865488568
ACH-000198,0.28777722297200004
ACH-000204,0.19883078479000002
ACH-000206,-0.142211673272
ACH-000207,0.12780178250399998
ACH-000211,0.21437875311000001
ACH-000215,0.198275690103
ACH-000221,0.154971676745
ACH-000222,-0.213406597236
ACH-000223,0.14777433817
ACH-000226,0.334067887186
ACH-000227,0.139149387598
ACH-000228,0.0994363681168
ACH-000231,0.17731069412999997
ACH-000232,0.09229052242319999
ACH-000233,0.0592134016367
ACH-000234,0.338516421524
ACH-000235,0.00022336790720299998
ACH-000237,0.05613634468280001
ACH-000238,0.19770086283100002
ACH-000243,0.1178737467
ACH-000244,0.0151586079423
ACH-000246,0.09289247247020001
ACH-000248,0.295867384193
ACH-000250,0.020360517948900002
ACH-000251,0.417263520512
ACH-000253,-0.0639668539414
ACH-000255,0.162602573071
ACH-000256,0.10183626054600001
ACH-000257,0.33959099298699996
ACH-000258,-0.09752540273489999
ACH-000259,0.056171110097
ACH-000260,0.09725049723960001
ACH-000261,0.191414699692
ACH-000262,0.34808111132299996
ACH-000263,0.394866496229
ACH-000264,0.07218211955239999
ACH-000265,0.0964989478844
ACH-000266,0.0682146607159
ACH-000272,0.0284845067972
ACH-000273,0.174868967842
ACH-000274,-0.113638545338
ACH-000277,0.184747502874
ACH-000278,-0.145996527757
ACH-000279,0.0467690490265
ACH-000280,0.07061469386260001
ACH-000281,0.06343841564680001
ACH-000288,0.0517624982781
ACH-000291,0.212414840603
ACH-000293,0.139207484956
ACH-000294,-0.039447556866900005
ACH-000295,0.289453866818
ACH-000296,-0.09402356995
ACH-000302,0.196961984759
ACH-000304,-0.0458033698605
ACH-000307,0.0946133115638
ACH-000308,0.040386724895599996
ACH-000310,-0.114880441943
ACH-000311,0.163046057096
ACH-000312,0.0945812482125
ACH-000315,-0.0577276836736
ACH-000316,-0.08369950876910001
ACH-000317,0.266686450963
ACH-000318,0.06913869454189998
ACH-000319,0.24011693765500003
ACH-000320,0.10954915035999999
ACH-000322,0.0543761265396
ACH-000323,0.277751707378
ACH-000324,-0.107437870755
ACH-000329,0.188394416398
ACH-000330,0.148001096808
ACH-000331,0.10089164848099999
ACH-000332,-0.0247297994843
ACH-000334,0.228306226891
ACH-000335,0.310638418188
ACH-000336,0.28152810293499997
ACH-000337,0.22654086841899998
ACH-000339,0.0294213829592
ACH-000341,-0.0552198841326
ACH-000348,0.198599325039
ACH-000350,0.07461745000810001
ACH-000352,0.1608671608
ACH-000356,0.178812884801
ACH-000361,-0.244161015283
ACH-000362,0.000583142274314
ACH-000363,0.24809361561999999
ACH-000364,-0.0571423232928
ACH-000365,-0.0378167026021
ACH-000366,-0.037724009604800005
ACH-000368,-0.0557903732414
ACH-000374,0.239180110238
ACH-000375,0.094046896737
ACH-000376,0.0531964028955
ACH-000381,0.012817781625999999
ACH-000383,-0.0248545091378
ACH-000387,-0.08369535511489999
ACH-000389,0.286681986966
ACH-000390,-0.012992669024600001
ACH-000393,0.0306703273157
ACH-000395,-0.08187495764689999
ACH-000397,0.0585240051837
ACH-000401,0.060855732527700004
ACH-000402,0.138914211481
ACH-000403,-0.133821939681
ACH-000404,0.23312736883299998
ACH-000406,0.06398746211709999
ACH-000407,-0.026033423457400003
ACH-000408,0.0845607171703
ACH-000410,0.0321948802482
ACH-000411,0.233436794025
ACH-000414,0.12909309818700002
ACH-000415,-0.131662982371
ACH-000416,0.08160457734910001
ACH-000420,0.022552563629
ACH-000421,-0.033085590258900004
ACH-000424,-0.0187133934314
ACH-000425,0.110889082297
ACH-000426,0.352317369406
ACH-000427,0.27649307651599997
ACH-000433,-0.248276544474
ACH-000436,-0.161682627262
ACH-000444,0.162867787309
ACH-000445,0.120474674271
ACH-000448,-0.0005635918894299999
ACH-000450,0.165779624447
