,SMNDC1 (10285)
ACH-000182,-1.11493477353
ACH-000183,-1.14651628116
ACH-000188,-0.8588363398559999
ACH-000189,-0.8306108172600001
ACH-000190,-0.728608745097
ACH-000198,-0.8855569310160001
ACH-000204,-1.13504950093
ACH-000206,-1.08173128448
ACH-000207,-1.0212940839700002
ACH-000211,-1.0583287989
ACH-000215,-0.9591768546420001
ACH-000221,-0.6870809386660001
ACH-000222,-0.710637531706
ACH-000223,-1.3545190471700002
ACH-000226,-1.10612798078
ACH-000227,-1.17699297433
ACH-000228,-0.9276155679700001
ACH-000231,-1.3519197062000001
ACH-000232,-0.929096541198
ACH-000233,-1.1881571094299999
ACH-000234,-0.775258537791
ACH-000235,-0.6942805990369999
ACH-000237,-1.17238155961
ACH-000238,-1.03371391112
ACH-000243,-1.0791110904999999
ACH-000244,-1.28587174112
ACH-000246,-0.984012971093
ACH-000248,-1.01936890248
ACH-000250,-0.8848678618610001
ACH-000251,-0.956411455966
ACH-000253,-0.9220272687100001
ACH-000255,-0.7861537704100001
ACH-000256,-1.42960467287
ACH-000257,-1.03534825964
ACH-000258,-1.11916118468
ACH-000259,-1.05294373676
ACH-000260,-1.0502372322
ACH-000261,-1.13939310661
ACH-000262,-1.13410466179
ACH-000263,-1.1812284953899999
ACH-000264,-1.3027411899899999
ACH-000265,-0.852357399075
ACH-000266,-1.1168898050700002
ACH-000272,-0.9456843755329999
ACH-000273,-1.25822821475
ACH-000274,-0.9391227127159999
ACH-000277,-0.946503352167
ACH-000278,-1.13241357062
ACH-000279,-1.10547833818
ACH-000280,-0.892976324595
ACH-000281,-0.9235605327899999
ACH-000288,-1.37890954713
ACH-000291,-1.06963962541
ACH-000293,-0.7993925870630001
ACH-000294,-0.6189096157389999
ACH-000295,-0.9216530851899999
ACH-000296,-1.34981484125
ACH-000302,-1.15858764625
ACH-000304,-0.925146028699
ACH-000307,-0.7869895015899999
ACH-000308,-1.0617949627299998
ACH-000310,-1.25549345971
ACH-000311,-1.10903727638
ACH-000312,-0.935721277377
ACH-000315,-1.1255768147299998
ACH-000316,-0.916391094276
ACH-000317,-0.7360478740019999
ACH-000318,-0.862210538756
ACH-000319,-1.17197050428
ACH-000320,-0.844255106797
ACH-000322,-1.0930132280299998
ACH-000323,-0.9281669873139999
ACH-000324,-1.06474337219
ACH-000329,-1.16745891427
ACH-000330,-0.830987862164
ACH-000331,-1.1186093864700002
ACH-000332,-0.816452640669
ACH-000334,-1.18548602702
ACH-000335,-1.1326005673000001
ACH-000336,-0.8876458061799999
ACH-000337,-1.18875156399
ACH-000339,-1.09620521415
ACH-000341,-1.08960316004
ACH-000348,-0.985507066907
ACH-000350,-0.9839237252930001
ACH-000352,-0.9624119268979999
ACH-000356,-1.10194618554
ACH-000361,-0.9748348401799999
ACH-000362,-0.9059281443780001
ACH-000363,-0.854923109361
ACH-000364,-0.8647851952050001
ACH-000365,-0.7901667424619999
ACH-000366,-0.835285495977
ACH-000368,-1.0124205017899999
ACH-000374,-0.909414510554
ACH-000375,-0.978264980794
ACH-000376,-0.914726109896
ACH-000381,-1.0366100653
ACH-000383,-0.42397301196000003
ACH-000387,-0.8040479306049999
ACH-000389,-1.00286770624
ACH-000390,-0.9023129194239999
ACH-000393,-0.8626735132629999
ACH-000395,-1.1285274543700001
ACH-000397,-1.2326438742
ACH-000401,-1.0904257932799999
ACH-000402,-1.03007888234
ACH-000403,-0.857910798951
ACH-000404,-1.0631957946600001
ACH-000406,-1.0185580663299998
ACH-000407,-1.10380162226
ACH-000408,-0.785078201276
ACH-000410,-1.00201908601
ACH-000411,-0.9361501967810001
ACH-000414,-0.984309331255
ACH-000415,-0.9828666987639999
ACH-000416,-1.08939686862
ACH-000420,-0.76688169665
ACH-000421,-1.02642111045
ACH-000424,-0.948868984323
ACH-000425,-1.25444633467
ACH-000426,-1.22548504742
ACH-000427,-0.8358744354800001
ACH-000433,-0.8805896042270001
ACH-000436,-1.0874519482
ACH-000444,-0.949564711365
ACH-000445,-0.892156376464
ACH-000448,-0.954311740458
ACH-000450,-0.8645804343440001
ACH-000452,-1.120508042
ACH-000454,-0.684583811355
ACH-000458,-1.0751346027
ACH-000459,-0.774060451004
ACH-000460,-1.11206360137
ACH-000461,-0.973074074699
ACH-000463,-0.893477899603
ACH-000464,-0.904284521664
ACH-000466,-0.98115849981
ACH-000467,-0.98580884093
ACH-000468,-1.1383002418200001
ACH-000469,-1.08048599156
ACH-000470,-1.06730945002
ACH-000471,-1.00528888374
ACH-000472,-0.823502819018
ACH-000473,-1.28577518986
ACH-000475,-0.792082299929
ACH-000476,-1.1278491582999999
ACH-000477,-0.874787095686
ACH-000480,-1.0322242679
ACH-000481,-1.0100781801899998
ACH-000483,-1.052867457
ACH-000484,-1.1486119934299999
ACH-000485,-0.750378319586
ACH-000486,-0.7905397904970001
ACH-000487,-0.925737848407
ACH-000488,-0.985722182854
ACH-000490,-1.1520209746799999
ACH-000491,-1.1627616519
ACH-000495,-1.0840684041700002
ACH-000496,-1.14645122581
ACH-000499,-0.864754020813
ACH-000500,-0.45555181908799997
ACH-000502,-1.11962023993
ACH-000503,-1.00834879597
ACH-000505,-0.9288784471770001
ACH-000507,-1.28379660009
ACH-000510,-0.826234668468
ACH-000511,-1.12903306816
ACH-000512,-1.16342795978
ACH-000516,-0.911675886383
ACH-000517,-1.12756143822
ACH-000518,-0.840562100139
ACH-000520,-0.732745376012
ACH-000521,-1.1648869622600002
ACH-000522,-0.573446024021
ACH-000524,-1.2563972852
ACH-000527,-1.03883098675
ACH-000528,-1.01143732248
ACH-000537,-0.730435892915
ACH-000541,-1.29884099932
ACH-000542,-0.9922536072
ACH-000544,-0.9625997646369999
ACH-000545,-1.16672650061
ACH-000547,-1.19048543014
ACH-000548,-1.0
ACH-000549,-1.05623451921
ACH-000550,-0.831065039665
ACH-000552,-1.0182559765799999
ACH-000556,-1.15262044483
ACH-000557,-1.04143298194
ACH-000570,-0.8315619278640001
ACH-000571,-1.03900416962
ACH-000573,-0.918845754219
ACH-000576,-1.14790810591
ACH-000580,-1.54185339893
ACH-000584,-0.769971325744
ACH-000585,-0.814264233187
ACH-000588,-0.898904318584
ACH-000589,-0.807116943812
ACH-000591,-0.9336312622799998
ACH-000593,-0.796332862242
ACH-000600,-0.891514438597
ACH-000601,-0.9089520495960001
ACH-000604,-0.950113772554
ACH-000605,-1.00577796487
ACH-000606,-0.9779601208740001
ACH-000608,-0.847144638371
ACH-000614,-1.0657135841299998
ACH-000616,-0.7572973981450001
ACH-000618,-0.794522517788
ACH-000619,-0.7086496062279999
ACH-000620,-0.985455389238
ACH-000621,-1.1205444958600002
ACH-000622,-1.00816692139
ACH-000623,-1.14908405858
ACH-000624,-0.9588963094399999
ACH-000627,-0.7980181607019999
ACH-000630,-0.884453410074
ACH-000632,-0.717862042829
ACH-000633,-1.22222445464
ACH-000637,-0.7290031568269999
ACH-000638,-1.1899722961499999
ACH-000646,-1.45605489273
ACH-000647,-0.982707127484
ACH-000648,-1.05816565134
ACH-000649,-0.936934847009
ACH-000651,-0.914700819722
ACH-000652,-0.815117437861
ACH-000653,-1.1115770295799998
ACH-000657,-0.951856287209
ACH-000658,-1.1965893130399998
ACH-000661,-1.21171134749
ACH-000662,-1.17735169455
ACH-000663,-0.886390106833
ACH-000665,-0.814922601257
ACH-000671,-0.818521849913
ACH-000673,-1.03838603998
ACH-000676,-1.05311566246
ACH-000677,-1.0277737524500001
ACH-000681,-0.65058308304
ACH-000682,-0.885983202067
ACH-000683,-0.800104824531
ACH-000684,-0.9758925717970001
ACH-000688,-0.962009156016
ACH-000693,-0.7921266895379999
ACH-000694,-0.8061423899779999
ACH-000695,-1.23367132
ACH-000696,-0.821564467634
ACH-000697,-1.0319729658299999
ACH-000699,-1.0857720064299998
ACH-000701,-1.08817470669
ACH-000706,-0.714198703009
ACH-000711,-0.984193640179
ACH-000713,-0.811859852534
ACH-000714,-1.56690000454
ACH-000718,-1.12366023239
ACH-000720,-0.918270905607
ACH-000721,-0.9250720803560001
ACH-000724,-0.9510961609440001
ACH-000725,-1.04536611411
ACH-000732,-0.890811239902
ACH-000734,-0.860328065404
ACH-000735,-0.7747959776100001
ACH-000736,-0.996246427871
ACH-000738,-0.8764216868279999
ACH-000746,-0.8130230579279999
ACH-000747,-1.0757591848499999
ACH-000748,-1.15303814572
ACH-000753,-0.988238372111
ACH-000756,-1.16161771516
ACH-000757,-0.7882824763140001
ACH-000758,-0.884283807818
ACH-000760,-1.07374395219
ACH-000763,-0.972828399064
ACH-000764,-1.00411071976
ACH-000765,-0.9227192886200001
ACH-000766,-1.07398479569
ACH-000767,-1.36675263405
ACH-000768,-0.919477762422
ACH-000769,-1.2622863202299999
ACH-000770,-0.98094853748
ACH-000771,-1.0603091448200002
ACH-000773,-1.03865219965
ACH-000776,-1.1837507037700001
ACH-000777,-0.874013879352
ACH-000778,-1.24031411374
ACH-000781,-0.8059602815870001
ACH-000782,-1.08632626103
ACH-000783,-1.12830270764
ACH-000784,-0.8677730259180001
ACH-000785,-1.3190553446700002
ACH-000787,-1.16296187123
ACH-000788,-0.901467622564
ACH-000791,-0.785180623167
ACH-000792,-0.893688029145
ACH-000794,-0.812590011349
ACH-000796,-1.00184187889
ACH-000799,-1.0530369981
ACH-000800,-1.4545861095
ACH-000802,-0.745215278829
ACH-000804,-1.01558038669
ACH-000805,-1.07720390882
ACH-000809,-1.04831742926
ACH-000810,-0.819137676215
ACH-000811,-0.7517932566329999
ACH-000817,-1.25831647963
ACH-000819,-0.973663042363
ACH-000820,-1.0280664518
ACH-000821,-1.66861322681
ACH-000822,-0.8988288230700001
ACH-000823,-0.796162951564
ACH-000824,-0.8961611581129999
ACH-000827,-1.03386093911
ACH-000829,-1.06588341412
ACH-000831,-0.895588446467
ACH-000832,-0.830038855191
ACH-000833,-0.760245740474
ACH-000834,-1.14417312281
ACH-000835,-0.896513673606
ACH-000836,-0.704716676457
ACH-000837,-0.8481965235150001
ACH-000838,-0.9185042708319999
ACH-000839,-1.0535253992799998
ACH-000840,-0.977464165827
ACH-000841,-1.07430162599
ACH-000843,-1.12347060063
ACH-000846,-0.7835823001450001
ACH-000847,-0.9838208506939999
ACH-000848,-0.7766451690780001
ACH-000849,-0.898695933475
ACH-000851,-1.0402551164799998
ACH-000855,-0.736042234418
ACH-000856,-0.768760414788
ACH-000858,-0.987649811185
ACH-000859,-1.1005193972799998
ACH-000861,-1.0554879695100001
ACH-000862,-1.03060357256
ACH-000865,-0.976064665342
ACH-000866,-0.779080870385
ACH-000867,-1.38534011523
ACH-000869,-0.947527568252
ACH-000872,-0.8372287547130001
ACH-000873,-1.19573295799
ACH-000876,-1.14462481984
ACH-000878,-0.828691958505
ACH-000880,-1.04290019166
ACH-000881,-0.958797101444
ACH-000882,-0.793511368049
ACH-000884,-1.0535150911700002
ACH-000885,-0.8378683291500001
ACH-000887,-0.7632148348960001
ACH-000888,-1.06404611057
ACH-000889,-0.9299056333589999
ACH-000890,-0.7189353436660001
ACH-000896,-1.11432454503
ACH-000898,-1.0572660574400001
ACH-000900,-1.04623829662
ACH-000901,-0.9895866568230001
ACH-000905,-1.09049946311
ACH-000906,-0.764080887814
ACH-000907,-1.1651064735799999
ACH-000910,-0.9336431840899999
ACH-000911,-1.05979877956
ACH-000912,-1.07845980207
ACH-000913,-0.664481114029
ACH-000915,-1.03731875177
ACH-000916,-0.913531041741
ACH-000917,-0.768897780929
ACH-000921,-1.15806126985
ACH-000924,-1.10318724541
ACH-000926,-0.969583950765
ACH-000928,-1.1825448472700002
ACH-000929,-1.0911005253100001
ACH-000932,-0.8395341829999999
ACH-000935,-0.676151967675
ACH-000936,-0.9912580566410001
ACH-000937,-0.7767978906290001
ACH-000938,-0.8542013804999999
ACH-000939,-0.729219801438
ACH-000941,-1.14641842529
ACH-000943,-0.835484304772
ACH-000946,-0.9991210722930001
ACH-000947,-0.758335907877
ACH-000948,-1.05254421905
ACH-000950,-0.6424466033380001
ACH-000953,-0.764027319551
ACH-000957,-0.996208508951
ACH-000958,-0.95102934048
ACH-000960,-0.8777360288089999
ACH-000963,-1.1478523668
ACH-000968,-1.24405357563
ACH-000969,-1.01817378672
ACH-000973,-1.09324760911
ACH-000974,-0.927265602234
ACH-000975,-1.18823674953
ACH-000976,-1.06035937381
ACH-000978,-0.667671530177
ACH-000980,-1.04037352764
ACH-000984,-1.1570869059
ACH-000986,-0.989296922312
ACH-000988,-0.776303961903
ACH-000993,-1.15534051786
ACH-000994,-0.975764052458
ACH-000996,-1.10151031545
ACH-001001,-0.839295476767
ACH-001020,-0.463868180144
ACH-001028,-0.953807831477
ACH-001031,-0.9782902722399999
ACH-001038,-1.06615368235
ACH-001048,-0.98081900515
ACH-001050,-0.690135265613
ACH-001053,-1.04833074653
ACH-001054,-1.0577143699200002
ACH-001061,-0.8105164808130001
ACH-001067,-1.03277680078
ACH-001075,-1.1255742548899998
ACH-001096,-1.0517093356899998
ACH-001128,-0.404444064887
ACH-001134,-0.985630986261
ACH-001151,-1.06674905292
ACH-001163,-0.864207121962
ACH-001164,-1.04720489074
ACH-001173,-0.943287361293
ACH-001183,-1.12692725239
ACH-001184,-0.96842246186
ACH-001190,-1.0717487267899999
ACH-001192,-0.784906177743
ACH-001193,-0.630237241285
ACH-001196,-0.9967188981790001
ACH-001197,-1.2623784412799999
ACH-001205,-1.28506445296
ACH-001211,-1.0491676053499999
ACH-001212,-0.9494687777840001
ACH-001228,-1.3131760073799998
ACH-001232,-0.954901467223
ACH-001239,-0.7702113063189999
ACH-001274,-1.2914295919399998
ACH-001275,-0.928532909974
ACH-001277,-0.911068841252
ACH-001278,-1.10408168474
ACH-001280,-1.31520236125
ACH-001283,-0.817732999974
ACH-001289,-1.1115800998899998
ACH-001295,-0.9813345973469999
ACH-001300,-0.9443887675849999
ACH-001301,-1.1324500715999999
ACH-001302,-0.882441035277
ACH-001303,-0.778249448822
ACH-001306,-0.935136010935
ACH-001318,-1.0394512681399999
ACH-001322,-1.16627364294
ACH-001328,-0.8423753596269999
ACH-001332,-0.88014014412
ACH-001333,-1.0929326005
ACH-001336,-0.8694796447859999
ACH-001340,-1.0701732823799999
ACH-001346,-0.833140989185
ACH-001353,-0.971106865089
ACH-001354,-1.0848167921
ACH-001367,-0.713734650413
ACH-001368,-0.9433451143780001
ACH-001374,-0.835551808887
ACH-001375,-0.931006314532
ACH-001377,-1.0211251782
ACH-001380,-0.932619885945
ACH-001391,-0.8925933295999999
ACH-001407,-1.30151344334
ACH-001408,-0.839656147202
ACH-001413,-1.27844772581
ACH-001430,-1.01445860004
ACH-001431,-0.9876140021619999
ACH-001450,-1.07059445606
ACH-001496,-0.7976815800579999
ACH-001500,-0.8630002813400001
ACH-001521,-1.1336996047799999
ACH-001523,-1.01286622536
ACH-001532,-1.1487601988200002
ACH-001536,-1.01769360378
ACH-001550,-0.663427366925
ACH-001552,-0.969156991741
ACH-001554,-1.06726386886
ACH-001645,-0.8621848046780001
ACH-001654,-0.7976560649400001
ACH-001715,-1.15545922973
ACH-001735,-0.93547971986
ACH-001736,-1.08531724075
ACH-001737,-0.9024999339129999
ACH-001740,-1.06422656981
ACH-001745,-1.02054602867
ACH-001750,-0.881375198223
ACH-001765,-1.06378207797
ACH-001956,-1.07581806297
ACH-001957,-1.13820816513
