,PPP4C (5531)
ACH-000169,-1.36183583815
ACH-000178,-0.897923104604
ACH-000182,-1.02865191917
ACH-000183,-1.0265079445899998
ACH-000188,-1.26805798269
ACH-000189,-1.06295716083
ACH-000190,-1.02807998869
ACH-000198,-0.9699292583399999
ACH-000204,-1.13255768697
ACH-000206,-1.4904054024700002
ACH-000207,-1.11915980046
ACH-000211,-1.4999485059600002
ACH-000215,-1.49343925912
ACH-000221,-1.18137060442
ACH-000222,-1.26764771724
ACH-000223,-1.14128948323
ACH-000226,-1.0181863413299999
ACH-000227,-1.24776908807
ACH-000228,-0.8379550284199999
ACH-000231,-1.47587341394
ACH-000232,-1.08385774529
ACH-000233,-1.2979218545
ACH-000234,-0.999901613274
ACH-000235,-1.2080613389100001
ACH-000237,-1.37280990421
ACH-000238,-1.2942215452799999
ACH-000243,-1.1430584994600002
ACH-000244,-1.50849458688
ACH-000246,-1.1204931967899998
ACH-000248,-1.2389321618200002
ACH-000250,-1.55463993722
ACH-000251,-0.750359279548
ACH-000253,-1.0622304629200001
ACH-000255,-1.06806382091
ACH-000256,-1.5391657870500002
ACH-000257,-1.14914111459
ACH-000258,-1.4444020347600002
ACH-000259,-1.21200794551
ACH-000260,-1.27363008671
ACH-000261,-0.927794245277
ACH-000262,-1.02206528733
ACH-000263,-1.48844043475
ACH-000264,-1.06908568949
ACH-000265,-1.40535511336
ACH-000266,-0.886332383371
ACH-000272,-0.8680749189299999
ACH-000273,-1.17123465
ACH-000274,-1.18077547109
ACH-000277,-0.963703173398
ACH-000278,-1.27841137667
ACH-000279,-1.53871279567
ACH-000280,-1.36919913589
ACH-000281,-1.30955803189
ACH-000288,-1.4459164841799999
ACH-000291,-1.10979072172
ACH-000293,-1.32066135725
ACH-000294,-1.53438510009
ACH-000295,-1.3629109825999999
ACH-000296,-1.6349612673700002
ACH-000302,-1.56738447701
ACH-000304,-1.28022554788
ACH-000307,-1.2729375438500001
ACH-000308,-1.3489264390200002
ACH-000310,-1.2429735713799999
ACH-000311,-1.15652204455
ACH-000312,-1.23182289553
ACH-000315,-1.1484583627299998
ACH-000316,-1.46203225302
ACH-000317,-1.19772427895
ACH-000318,-0.8476653364480001
ACH-000319,-1.10121721243
ACH-000320,-1.31460477461
ACH-000322,-1.46250139088
ACH-000323,-0.924149207599
ACH-000324,-1.2482492236799998
ACH-000329,-0.898803530949
ACH-000330,-1.27926285839
ACH-000331,-1.09479438085
ACH-000332,-1.37132292369
ACH-000334,-1.38006323363
ACH-000335,-1.12337446725
ACH-000336,-0.898060125924
ACH-000337,-1.42537623882
ACH-000339,-1.34320832192
ACH-000341,-1.03509625735
ACH-000348,-1.08158294627
ACH-000350,-1.1950408805500001
ACH-000352,-1.03958996409
ACH-000356,-1.2367555132899999
ACH-000361,-1.44371434334
ACH-000362,-1.2894706563
ACH-000363,-0.7427498220379999
ACH-000364,-0.877687026737
ACH-000365,-1.2829092496799999
ACH-000366,-1.2088120978599999
ACH-000368,-1.2675615687000001
ACH-000374,-1.06769134964
ACH-000375,-1.2847069386299999
ACH-000376,-1.2692700405700001
ACH-000381,-1.30006628088
ACH-000383,-1.1445773005600002
ACH-000387,-1.33382211455
ACH-000389,-1.2201922268799998
ACH-000390,-1.4165081696000001
ACH-000393,-1.0261830522
ACH-000395,-1.1442430144
ACH-000397,-1.29668608028
ACH-000401,-1.1523640402200002
ACH-000402,-1.10011700506
ACH-000403,-1.10390918979
ACH-000404,-1.25268970535
ACH-000406,-1.33042201132
ACH-000407,-1.5047627307299998
ACH-000408,-1.2798980136700002
ACH-000410,-1.01402642876
ACH-000411,-1.15661145004
ACH-000414,-1.17911962249
ACH-000415,-1.3015658443200002
ACH-000416,-1.20719991086
ACH-000420,-1.03547193233
ACH-000421,-1.3067638774099999
ACH-000424,-1.49506246818
ACH-000425,-1.51890785419
ACH-000426,-0.8470353213930001
ACH-000427,-0.9306618346369999
ACH-000433,-1.3074630590799998
ACH-000436,-1.58185404396
ACH-000444,-1.1822489432799999
ACH-000445,-1.1270744262399999
ACH-000448,-0.828370444105
ACH-000450,-1.05968260653
ACH-000452,-1.50274160984
ACH-000454,-1.34698855192
ACH-000458,-1.08153414533
ACH-000459,-1.9241764098900003
ACH-000460,-1.16939417393
ACH-000461,-1.09980329809
ACH-000463,-1.3226296739399999
ACH-000464,-0.910229148697
ACH-000466,-1.18842097487
ACH-000467,-0.881260078417
ACH-000468,-1.42991678935
ACH-000469,-1.0859310164899998
ACH-000470,-1.2223493479
ACH-000471,-1.3999740316999998
ACH-000472,-1.39382363565
ACH-000473,-1.094158006
ACH-000475,-1.45760917016
ACH-000476,-0.9786752422849999
ACH-000477,-1.33655998411
ACH-000480,-1.20593041051
ACH-000481,-1.3536028488
ACH-000483,-1.23242722314
ACH-000484,-1.37301680725
ACH-000485,-1.37046624692
ACH-000486,-1.2081588644399999
ACH-000487,-1.25430947711
ACH-000488,-1.00999205966
ACH-000490,-1.20806018726
ACH-000491,-1.19664290435
ACH-000495,-1.1620903503
ACH-000496,-1.3645922553999998
ACH-000499,-1.1674336072
ACH-000500,-1.0121040026500001
ACH-000502,-1.03359089155
ACH-000503,-1.00606425442
ACH-000505,-1.51076440184
ACH-000507,-0.995284236402
ACH-000510,-1.27424562343
ACH-000511,-1.2654007723
ACH-000512,-1.23516338608
ACH-000516,-1.21415181847
ACH-000517,-1.47845087444
ACH-000518,-1.2114861136
ACH-000520,-1.4130169177899998
ACH-000521,-1.1768944977
ACH-000522,-1.14977556671
ACH-000524,-1.03238182964
ACH-000527,-0.982125579438
ACH-000528,-1.1793504294700001
ACH-000537,-0.9840019533490001
ACH-000541,-0.848118337157
ACH-000542,-1.36795105988
ACH-000544,-1.27302192081
ACH-000545,-1.2620350786
ACH-000547,-1.15321014348
ACH-000548,-1.0070925902299999
ACH-000549,-1.4431803256400002
ACH-000550,-0.576743308052
ACH-000552,-1.4040418898500002
ACH-000556,-0.804819936887
ACH-000557,-1.18529123404
ACH-000570,-1.21865427293
ACH-000571,-0.733402002606
ACH-000573,-1.0
ACH-000576,-1.03442823044
ACH-000580,-1.35102097975
ACH-000584,-1.4820846261200002
ACH-000585,-0.9620350996879999
ACH-000588,-0.838162412113
ACH-000589,-0.6551220682850001
ACH-000591,-1.09465849041
ACH-000593,-1.09788646798
ACH-000600,-1.13577577547
ACH-000601,-1.22350068976
ACH-000604,-1.07954116148
ACH-000605,-1.32456932638
ACH-000606,-1.09809715139
ACH-000608,-0.997417036138
ACH-000614,-1.33141080239
ACH-000616,-1.22663970764
ACH-000618,-0.982513657112
ACH-000619,-1.1328146469
ACH-000620,-1.3580010449000002
ACH-000621,-1.0595905542
ACH-000622,-1.26274349642
ACH-000623,-1.28408537937
ACH-000624,-1.18565150716
ACH-000627,-1.2395387597799998
ACH-000630,-1.16161244506
ACH-000632,-1.34856495692
ACH-000633,-1.2640325583
ACH-000637,-0.874965851947
ACH-000638,-1.1787780958399998
ACH-000646,-1.09976778189
ACH-000647,-0.743549087317
ACH-000648,-1.20748137552
ACH-000649,-1.4175467122799998
ACH-000651,-1.03043169799
ACH-000652,-1.24104917623
ACH-000653,-1.2408531005399999
ACH-000657,-1.15939991361
ACH-000658,-1.08745478646
ACH-000661,-1.21701979528
ACH-000662,-1.24806532884
ACH-000663,-1.28760605223
ACH-000665,-1.1151249875700002
ACH-000671,-1.50030843153
ACH-000673,-1.1735816852
ACH-000676,-1.32453232043
ACH-000677,-0.8279894658
ACH-000681,-1.16652015905
ACH-000682,-1.2665525869499998
ACH-000683,-1.3340905192299999
ACH-000684,-1.23361928479
ACH-000688,-0.972773738072
ACH-000693,-1.2916728571
ACH-000694,-1.08778312375
ACH-000695,-0.890671844661
ACH-000696,-1.23060824704
ACH-000697,-0.911468421482
ACH-000699,-1.00212838502
ACH-000701,-1.1637529702200002
ACH-000706,-0.905736702331
ACH-000711,-1.31770536641
ACH-000713,-1.1782913123799998
ACH-000714,-1.4099671956200002
ACH-000718,-1.12819073869
ACH-000720,-1.12117845117
ACH-000721,-1.31132637774
ACH-000724,-1.11715137384
ACH-000725,-1.42464243076
ACH-000732,-1.22267601494
ACH-000734,-1.2771457213600002
ACH-000735,-1.24762607039
ACH-000736,-1.34278292536
ACH-000738,-1.17385682001
ACH-000746,-1.28463414039
ACH-000747,-1.08013394721
ACH-000748,-1.04607929339
ACH-000753,-1.44960982544
ACH-000756,-1.44266905549
ACH-000757,-1.5128271306999999
ACH-000758,-1.29477420095
ACH-000760,-1.3439735992
ACH-000763,-0.9847590133700002
ACH-000764,-1.4625543946700001
ACH-000765,-1.40346164972
ACH-000766,-1.16441164947
ACH-000767,-1.0859633501600001
ACH-000768,-1.30510778596
ACH-000769,-1.14639136802
ACH-000770,-1.1504076810100001
ACH-000771,-1.06128339433
ACH-000773,-1.1796671003799999
ACH-000776,-1.20697304186
ACH-000777,-1.31265035813
ACH-000778,-1.16193820658
ACH-000781,-1.22187700482
ACH-000782,-0.981029901786
ACH-000783,-1.19203986135
ACH-000784,-1.3419139885299998
ACH-000785,-0.534107021002
ACH-000787,-1.2257879090700001
ACH-000788,-1.38625434125
ACH-000791,-1.09716595675
ACH-000792,-1.13676866297
ACH-000794,-1.4106108162900002
ACH-000796,-0.844889084725
ACH-000799,-1.2753499773
ACH-000800,-1.2364757916
ACH-000802,-1.3884264557400001
ACH-000804,-1.3703116939200002
ACH-000805,-1.14280632428
ACH-000809,-1.25245767171
ACH-000810,-1.7379161801400003
ACH-000811,-0.421541652337
ACH-000817,-1.00445778425
ACH-000819,-0.972301614478
ACH-000820,-1.62559192042
ACH-000821,-0.9638879735100001
ACH-000822,-1.7604271517099996
ACH-000823,-1.0426270556200001
ACH-000824,-0.900586565598
ACH-000827,-1.2801738358900001
ACH-000829,-1.34559381826
ACH-000831,-1.13704497484
ACH-000832,-1.10339004431
ACH-000833,-1.1892827275
ACH-000834,-1.25613905484
ACH-000835,-0.95116920472
ACH-000836,-1.33642385451
ACH-000837,-1.15301590091
ACH-000838,-1.4558135759600002
ACH-000839,-1.25784749854
ACH-000840,-1.2225676038700002
ACH-000841,-1.13448514566
ACH-000843,-1.1524731795
ACH-000846,-0.9640841603620001
ACH-000847,-1.24803010745
ACH-000848,-1.09855610875
ACH-000849,-1.29148606722
ACH-000851,-1.0582137431899998
ACH-000855,-1.05774029635
ACH-000856,-1.0580383107100002
ACH-000858,-1.2603559147799999
ACH-000859,-1.23001926562
ACH-000861,-1.07328199645
ACH-000862,-0.96148749926
ACH-000865,-1.51267068396
ACH-000866,-1.3983678362399998
ACH-000867,-1.0801752283700001
ACH-000869,-0.933083081857
ACH-000872,-1.30358303946
ACH-000873,-1.37920209169
ACH-000876,-0.843131952643
ACH-000878,-1.3730175659700001
ACH-000880,-1.19988358291
ACH-000881,-1.0829551272700002
ACH-000882,-1.4147941279700003
ACH-000884,-1.3382372249799999
ACH-000885,-1.07908719802
ACH-000887,-1.3838288112200001
ACH-000888,-1.3506262904
ACH-000889,-1.38040642857
ACH-000890,-1.29214174446
ACH-000896,-1.29811651155
ACH-000898,-1.24204778029
ACH-000900,-1.5155578884
ACH-000901,-1.32535974479
ACH-000905,-1.37640866009
ACH-000906,-1.42901609508
ACH-000907,-1.3741567605200002
ACH-000910,-1.10272688462
ACH-000911,-1.12747262979
ACH-000912,-1.17744761012
ACH-000913,-1.39800521719
ACH-000915,-1.28680625059
ACH-000916,-1.23869449896
ACH-000917,-1.2070606394499999
ACH-000921,-1.19350279387
ACH-000924,-0.914306397262
ACH-000926,-1.39327839205
ACH-000928,-1.3474764149899998
ACH-000929,-1.26851745379
ACH-000932,-1.2266118724600001
ACH-000935,-1.29691650549
ACH-000936,-1.1163405041
ACH-000937,-1.4860106137
ACH-000938,-1.34178154987
ACH-000939,-1.13482719866
ACH-000941,-1.04939951973
ACH-000943,-1.1700903174
ACH-000946,-1.0722545080600001
ACH-000947,-1.1614891242799998
ACH-000948,-0.919970940696
ACH-000950,-1.32682268941
ACH-000953,-1.5593766715700002
ACH-000957,-1.29230823756
ACH-000958,-1.0220264562999999
ACH-000960,-1.4627494731900001
ACH-000963,-1.57263036012
ACH-000968,-1.03923280642
ACH-000969,-0.9696683008660001
ACH-000973,-1.3902592081799998
ACH-000974,-1.03334508574
ACH-000975,-0.8749835673790001
ACH-000976,-1.4252062971500001
ACH-000978,-1.4574349217299998
ACH-000980,-1.1384615453
ACH-000984,-1.2694759463299998
ACH-000986,-1.06652102705
ACH-000988,-1.1378355455700002
ACH-000993,-1.27057216065
ACH-000994,-1.5309197002200001
ACH-000996,-1.1674985923899999
ACH-001001,-0.9962377510089999
ACH-001020,-1.12180328287
ACH-001028,-1.36049210165
ACH-001031,-1.36222371463
ACH-001038,-1.33042503128
ACH-001048,-0.994795876866
ACH-001050,-1.06472660909
ACH-001053,-1.33796338894
ACH-001054,-1.50490765378
ACH-001061,-1.0181328759200001
ACH-001067,-1.2574359234799999
ACH-001075,-0.9836201314090001
ACH-001096,-1.15385666386
ACH-001128,-0.878330126674
ACH-001134,-1.3188074272399999
ACH-001151,-1.24635474972
ACH-001163,-1.21819320035
ACH-001164,-0.9398096177609999
ACH-001173,-1.3430821734099998
ACH-001183,-1.2125012161700002
ACH-001184,-1.29247437547
ACH-001190,-0.744399838102
ACH-001192,-1.24624349899
ACH-001193,-1.5006643908500001
ACH-001196,-1.1232068691
ACH-001197,-1.15920148257
ACH-001205,-1.0649481137999999
ACH-001211,-1.11666687132
ACH-001212,-1.4421749314399999
ACH-001228,-1.3376795841
ACH-001232,-1.1673359544700002
ACH-001239,-1.40669109926
ACH-001274,-1.03941365165
ACH-001275,-1.09633617195
ACH-001277,-1.37382746914
ACH-001278,-0.8173607870190001
ACH-001280,-0.827707748028
ACH-001283,-1.1553585413
ACH-001289,-1.1302095856
ACH-001295,-1.50918466885
ACH-001300,-1.1063845541600001
ACH-001301,-1.14808013427
ACH-001302,-1.43165187498
ACH-001303,-1.41105823272
ACH-001306,-0.997379674237
ACH-001318,-1.27979561048
ACH-001322,-1.21361871851
ACH-001328,-1.06121897925
ACH-001332,-0.939696547436
ACH-001333,-1.23556129317
ACH-001336,-1.43198455742
ACH-001340,-1.12868001264
ACH-001346,-1.16117699005
ACH-001353,-1.59679639907
ACH-001354,-1.6430183579700002
ACH-001367,-0.936488946138
ACH-001368,-0.938843105987
ACH-001374,-1.52461773141
ACH-001375,-1.19755291268
ACH-001377,-1.0092443192
ACH-001380,-1.10785209352
ACH-001391,-0.9397404419040001
ACH-001407,-1.1973817311700001
ACH-001408,-1.41344623441
ACH-001413,-0.9005597533030001
ACH-001430,-1.0436287771200001
ACH-001431,-1.2621570552099999
ACH-001450,-1.2526015137100002
ACH-001496,-1.15030764446
ACH-001500,-1.23359232204
ACH-001521,-0.858945143516
ACH-001523,-1.27148563075
ACH-001532,-0.901460004272
ACH-001536,-1.0181638711399998
ACH-001550,-0.8088364952699999
ACH-001552,-1.08499693157
ACH-001554,-1.15654045266
ACH-001645,-1.07367137758
ACH-001654,-1.23515499368
ACH-001715,-1.34134908945
ACH-001735,-1.1901679195700001
ACH-001736,-1.19835461556
ACH-001737,-1.89233767527
ACH-001740,-1.38698683854
ACH-001745,-1.22147075457
ACH-001750,-1.18295739247
ACH-001765,-1.2878656359
ACH-001956,-1.33649854862
ACH-001957,-1.28999808881
