,MARCH11 (441061)
ACH-000004,-0.108375311228
ACH-000007,0.0292815247853
ACH-000009,0.118949689296
ACH-000011,0.214770813601
ACH-000012,0.22418955898200002
ACH-000013,0.249223322528
ACH-000014,0.279288685137
ACH-000015,0.241599580443
ACH-000017,0.20557434452
ACH-000018,-0.170566383785
ACH-000019,0.178370069186
ACH-000021,0.286609172665
ACH-000022,0.108607161618
ACH-000025,0.09693761130629999
ACH-000028,0.258647401904
ACH-000030,0.18726589480500003
ACH-000035,0.0381723940729
ACH-000036,0.298775697473
ACH-000037,-0.222839848594
ACH-000039,0.5714183301219999
ACH-000040,0.08406654397669999
ACH-000041,0.27209359939100003
ACH-000042,0.228709578065
ACH-000045,0.29576139391
ACH-000047,0.163602080481
ACH-000052,0.25497174121599997
ACH-000053,0.17155003683800002
ACH-000054,-0.0955025769207
ACH-000055,0.00107458859026
ACH-000060,0.07201936549719999
ACH-000067,0.0118287160659
ACH-000070,0.101129739238
ACH-000075,-0.185582994372
ACH-000078,0.15194533388
ACH-000082,0.12187497555099999
ACH-000085,0.152222186001
ACH-000086,0.0984286316752
ACH-000087,0.355700639451
ACH-000092,0.112354248805
ACH-000095,0.173685895803
ACH-000097,0.0432010227741
ACH-000098,-0.029064708923900003
ACH-000099,0.106930982951
ACH-000108,0.184106244934
ACH-000113,0.133635013736
ACH-000115,0.29374321601799996
ACH-000116,0.025756098397
ACH-000118,0.275795656356
ACH-000120,0.152680303952
ACH-000123,0.23624315331700002
ACH-000127,0.0822548265877
ACH-000128,0.24811040971099999
ACH-000132,-0.038597571201400005
ACH-000133,0.19868736843899998
ACH-000137,0.00935882115723
ACH-000138,0.20290905585400001
ACH-000142,0.0064931526356
ACH-000143,-0.074440586111
ACH-000146,0.320848912754
ACH-000148,0.17097403367800001
ACH-000150,0.0272261795645
ACH-000152,0.00222686177279
ACH-000153,0.10997161989700001
ACH-000159,0.0670079425257
ACH-000160,0.0955932057972
ACH-000163,0.184586034505
ACH-000167,-0.295836609572
ACH-000168,0.324847885391
ACH-000169,0.130659850409
ACH-000178,0.0782300759378
ACH-000182,0.043828823432
ACH-000183,0.12924286873500002
ACH-000188,-0.061204702291
ACH-000189,0.377942615575
ACH-000190,0.08756057881380001
ACH-000198,0.14072096668099998
ACH-000204,-0.152795626062
ACH-000206,0.0589414095457
ACH-000207,0.130726820982
ACH-000211,0.07162543954310001
ACH-000215,0.16586656300799998
ACH-000221,0.250604659179
ACH-000222,0.212160019111
ACH-000223,0.153215822221
ACH-000226,-0.017786031278200002
ACH-000227,-0.085517369072
ACH-000228,0.0359226286392
ACH-000231,0.113225551101
ACH-000232,0.0005126944473359999
ACH-000233,0.157118547007
ACH-000234,0.12468493808900001
ACH-000235,0.191523871017
ACH-000237,0.0747186320302
ACH-000238,0.19857916473
ACH-000243,0.222532884501
ACH-000244,-0.440729447432
ACH-000246,0.121984805788
ACH-000248,0.28000612361099997
ACH-000250,-0.000224909248472
ACH-000251,-0.158406402592
ACH-000253,0.140532934289
ACH-000255,0.190143708807
ACH-000256,-0.00043211450345699993
ACH-000257,0.336324033343
ACH-000258,0.199274489061
ACH-000259,0.152270534078
ACH-000260,0.183141076769
ACH-000261,0.19964366317600002
ACH-000262,-0.0011217448432100001
ACH-000263,0.396676891341
ACH-000264,0.043364543424699996
ACH-000265,0.400142975855
ACH-000266,0.183640257856
ACH-000272,0.11883809877399999
ACH-000273,0.029872220071400002
ACH-000274,0.167479892062
ACH-000277,0.051997238690599995
ACH-000278,0.125548217377
ACH-000279,0.0787330492912
ACH-000280,0.27238305495299997
ACH-000281,0.261712392483
ACH-000288,0.0857317699973
ACH-000291,0.25756026046999997
ACH-000293,0.00453937844708
ACH-000294,0.24835463457100002
ACH-000295,0.25361929541
ACH-000296,0.055003517721
ACH-000302,0.230431673186
ACH-000304,-0.137984103024
