,TSKS (60385)
ACH-000004,-0.160629295831
ACH-000007,0.0294394475807
ACH-000009,-0.154590317308
ACH-000011,0.0305902999668
ACH-000012,-0.0893390391024
ACH-000013,-0.184386320645
ACH-000014,-2.27622764845e-05
ACH-000015,-0.131080593311
ACH-000017,0.00255263149404
ACH-000018,-0.0505472185013
ACH-000019,0.31095078510699997
ACH-000021,0.04329617091350001
ACH-000022,-0.121299294766
ACH-000025,0.0783236273078
ACH-000028,0.0852198494665
ACH-000030,-0.0829614750265
ACH-000035,-0.00436788817776
ACH-000036,0.07068203521619999
ACH-000037,0.019616616524700002
ACH-000039,-0.12143886833499999
ACH-000040,0.20834054835700003
ACH-000041,0.0668869825411
ACH-000042,-0.0367632979531
ACH-000045,-0.180375316182
ACH-000047,0.019854850288
ACH-000052,-0.00818483545526
ACH-000053,-0.0657980815427
ACH-000054,0.0022877148774
ACH-000055,0.0292805728363
ACH-000060,-0.117862195352
ACH-000067,0.111711881472
ACH-000070,0.121848128439
ACH-000075,-0.0697397835707
ACH-000078,-0.0947101074717
ACH-000082,0.12747372670499998
ACH-000085,-0.0924180093329
ACH-000086,-0.0368725562951
ACH-000087,0.07537330220289999
ACH-000092,-0.011997572120700002
ACH-000095,0.006856016866489999
ACH-000097,-0.05487655062730001
ACH-000098,-0.0801186382827
ACH-000099,-0.0572948425862
ACH-000108,-0.06618272695380001
ACH-000113,0.0581485248725
ACH-000115,-0.267249669031
ACH-000116,0.04202662840080001
ACH-000118,-0.00955940422134
ACH-000120,-0.117676708268
ACH-000123,-0.0251632720048
ACH-000127,0.0812714763222
ACH-000128,0.07675717953080001
ACH-000132,0.0714770552478
ACH-000133,-0.11203682516699999
ACH-000137,-0.0006047430605399999
ACH-000138,-0.177926526293
ACH-000142,0.04464833279159999
ACH-000143,-0.04629319383259999
ACH-000146,-0.12229895103499999
ACH-000148,0.11203267240999999
ACH-000150,0.0032970045441399996
ACH-000152,-0.108113427183
ACH-000153,-0.122386203096
ACH-000159,-0.0877071275207
ACH-000160,-0.11501009941500001
ACH-000163,0.0830194833383
ACH-000167,0.18130146232900002
ACH-000168,-0.119219947221
ACH-000169,0.167541134737
ACH-000178,0.0563359106877
ACH-000182,0.06642781652350001
ACH-000183,-0.0242975583308
ACH-000188,-0.029420319218200004
ACH-000189,0.183951498268
ACH-000190,-0.08802580730760001
ACH-000198,-0.0854272203014
ACH-000204,-0.18797901437399997
ACH-000206,0.0350033926098
ACH-000207,-0.0382982363661
ACH-000211,-0.0285681668465
ACH-000215,0.043120664354800005
ACH-000221,0.0529245145844
ACH-000222,0.013626427759399998
ACH-000223,0.0355069917121
ACH-000226,0.07597123148139999
ACH-000227,0.384909152509
ACH-000228,0.0519863273196
ACH-000231,0.104577988737
ACH-000232,0.030210724154099998
ACH-000233,0.042934460613400005
ACH-000234,-0.0267559507837
ACH-000235,0.00917764062727
ACH-000237,-0.0578254674235
ACH-000238,0.264899543181
ACH-000243,0.045874123115099995
ACH-000244,0.103532063366
ACH-000246,-0.0108019568772
ACH-000248,-0.0173121453257
ACH-000250,-0.0310008936601
ACH-000251,-0.10689940883099999
ACH-000253,0.039951606493900005
ACH-000255,0.00652813068204
ACH-000256,0.104692443049
ACH-000257,-0.23690947373799998
ACH-000258,0.10064259146400001
ACH-000259,-0.0289359686516
ACH-000260,-0.04214425116230001
ACH-000261,0.05061278763259999
ACH-000262,0.0703209160823
ACH-000263,-0.0583852948086
ACH-000264,0.10949190230799999
ACH-000265,-0.0785716698339
ACH-000266,-0.09001012420889999
ACH-000272,-0.0196178610623
ACH-000273,-0.153833691043
ACH-000274,0.0378248438617
ACH-000277,-0.0704295504089
ACH-000278,0.015135191342
ACH-000279,-0.0047029376774099995
ACH-000280,-0.165239262633
ACH-000281,0.0391427331575
ACH-000288,0.029160005559000002
ACH-000291,-0.15050901829500002
ACH-000293,-0.0405426463909
ACH-000294,-0.20823875616
ACH-000295,0.0213510782051
ACH-000296,-0.130991749196
ACH-000302,-0.19697962290399998
ACH-000304,0.05211073557569999
ACH-000307,-0.0226923098007
ACH-000308,0.0230852220695
ACH-000310,-0.263134493156
ACH-000311,-0.111313085979
ACH-000312,-0.138355811789
ACH-000315,-0.187257873113
ACH-000316,0.111103706832
ACH-000317,0.122701678869
ACH-000318,0.029239053957700004
ACH-000319,-0.0396754577426
ACH-000320,0.033331213746599996
ACH-000322,0.11067630117999999
ACH-000323,0.0231783135678
ACH-000324,-0.158784718563
ACH-000329,0.029326965787299996
ACH-000330,-0.225087974855
ACH-000331,0.19850623807999998
ACH-000332,-0.0192713053406
ACH-000334,0.045877277363
ACH-000335,0.024667300419900003
ACH-000336,0.11700438746200001
ACH-000337,0.20379133814300002
ACH-000339,-0.145943702753
ACH-000341,-0.0495693998651
ACH-000348,0.09374457626119999
ACH-000350,-0.13277550006799999
ACH-000352,0.023577889255499997
ACH-000356,0.08878308594730001
ACH-000361,0.11363260089400001
ACH-000362,-0.243630355044
ACH-000363,-0.0604070750662
ACH-000364,-0.0101631097488
ACH-000365,0.10494755493499999
ACH-000366,-0.0933915876551
ACH-000368,0.0704442460537
ACH-000374,0.12552281210000002
ACH-000375,0.0052718904449700005
ACH-000376,0.09590733463260001
ACH-000381,-0.045313738751400004
ACH-000383,0.0029113699525500003
ACH-000387,-0.24212409471700003
ACH-000389,-0.0199278900111
ACH-000390,0.00908032812746
ACH-000393,0.0870930991103
ACH-000395,-0.149343416891
ACH-000397,-0.09250286234130001
ACH-000401,0.045843814186399996
ACH-000402,0.10759374228700001
ACH-000403,0.004324488722390001
ACH-000404,0.0642461797619
ACH-000406,-0.0341580058722
ACH-000407,0.108967976733
ACH-000408,0.0624306404032
ACH-000410,-0.327730306199
ACH-000411,-0.0540202452052
ACH-000414,-0.0621227276149
ACH-000415,0.13254077610099999
ACH-000416,0.134819043625
ACH-000420,-0.06881195826
ACH-000421,0.017271203775400003
ACH-000424,0.042597761051699996
ACH-000425,-0.0158416260927
ACH-000426,0.11818954793299999
ACH-000427,0.0885977836946
ACH-000433,0.174089891069
ACH-000436,0.154777549954
ACH-000444,0.024183290626099998
ACH-000445,-0.0072336609188199995
ACH-000448,-0.0427010750905
ACH-000450,0.131361396905
ACH-000452,0.037056416188800005
ACH-000454,0.151758808883
ACH-000458,0.123791759946
ACH-000459,0.0906975168413
ACH-000460,-0.19069249782900002
ACH-000461,-0.126180001471
ACH-000463,0.060902524204900006
ACH-000464,0.030531268161999997
ACH-000466,0.0683567724183
ACH-000467,-0.0160618637592
ACH-000468,-0.130477707893
ACH-000469,-0.031513274512
ACH-000470,0.0005889119150850001
ACH-000471,-0.160132800387
ACH-000472,-0.000894462226418
ACH-000473,0.163412192974
ACH-000475,-0.031188894306299998
ACH-000476,-0.151978661116
ACH-000477,-0.00614376717264
ACH-000480,-0.17388675357099997
ACH-000481,-0.031296707103200004
ACH-000483,0.184447026712
ACH-000484,-0.139225086936
ACH-000485,-0.0530942406391
ACH-000486,-0.0348288596427
ACH-000487,-0.023077780391599998
ACH-000488,0.033351745737
ACH-000490,0.0124503802119
ACH-000491,0.043093187157300004
ACH-000495,0.223332900944
ACH-000496,0.055610128547900005
ACH-000499,-0.150735306215
ACH-000500,-0.05010853886199999
ACH-000502,-0.0328271542531
ACH-000503,-0.17732988552099999
ACH-000505,0.0906917171724
ACH-000507,0.04988594487819999
ACH-000510,-0.0412864005474
ACH-000511,0.043603026743800004
ACH-000512,0.0915567402558
ACH-000516,0.0221594758973
ACH-000517,-0.0935641942971
ACH-000518,-0.0130937036767
ACH-000520,-0.0478004483285
ACH-000521,0.0290393931192
ACH-000522,0.113414491766
ACH-000524,-0.128904394409
ACH-000527,-0.0219817906818
ACH-000528,-0.13345400683800002
ACH-000537,0.136893417762
ACH-000541,0.074144810728
ACH-000542,-0.111019499683
ACH-000544,0.0274095441434
ACH-000545,0.058678428284
ACH-000547,-0.085969035726
ACH-000548,0.061339001490199996
ACH-000549,-0.046649999814599996
ACH-000550,0.151342633154
ACH-000552,-0.0388870994278
ACH-000556,-0.0895729910918
ACH-000557,-0.10780938624900001
ACH-000570,0.116890436526
ACH-000571,-0.058943485322
ACH-000573,0.0278151149155
ACH-000576,0.167592307734
ACH-000580,-0.100278229085
ACH-000584,0.049558682267699994
ACH-000585,-0.0410294730033
ACH-000588,-0.048707644702500004
ACH-000589,-0.10567183830099999
ACH-000591,0.157406206887
ACH-000593,0.0323939278486
ACH-000600,0.041629273726
ACH-000601,0.0547003173439
ACH-000604,0.102943390918
ACH-000605,-0.0643069641133
ACH-000606,0.14502369637
ACH-000608,-0.111388955799
ACH-000614,-0.0681490194104
ACH-000616,-0.125769448745
ACH-000618,0.025137810180200004
ACH-000619,0.147418650377
ACH-000620,-0.126676149132
ACH-000621,-0.008901683800870001
ACH-000622,0.00464273517641
ACH-000623,0.13364678331
ACH-000624,-0.132790104658
ACH-000627,-0.027753664816900003
ACH-000630,0.04116696941530001
ACH-000632,-0.020133017315900004
ACH-000633,0.057251302376499995
ACH-000637,-0.0927333475815
ACH-000638,-0.0448160791885
ACH-000646,-0.0899788594024
ACH-000647,0.136735037838
ACH-000648,0.190064560066
ACH-000649,0.064944744094
ACH-000651,0.0496800855696
ACH-000652,-0.155486364657
ACH-000653,0.080948414777
ACH-000657,-0.062348205051699995
ACH-000658,-0.00358273898672
ACH-000661,0.0470525087032
ACH-000662,0.28876339676
ACH-000663,-0.0075282861935399995
ACH-000665,0.09795110610610001
ACH-000671,-0.0250535104083
ACH-000673,0.04200481553259999
ACH-000676,0.021945625006200002
ACH-000677,-0.11337952712000002
ACH-000681,-0.188580453641
ACH-000682,0.052488541891300006
ACH-000683,0.09332052289909999
ACH-000684,0.14459336609200002
ACH-000688,-0.0226082063349
ACH-000693,0.07662075516030001
ACH-000694,-0.0198848981835
ACH-000695,-0.0103736041194
ACH-000696,0.11077633591399999
ACH-000697,0.0798936108232
ACH-000699,0.0476842095046
ACH-000701,-0.006668438002350001
ACH-000706,0.041463085450800005
ACH-000711,0.044354818992
ACH-000713,0.0164509957141
ACH-000714,-0.0376132665849
ACH-000718,0.08189156831130001
ACH-000720,-0.0363694643107
ACH-000721,0.0412653168604
ACH-000724,-0.345092640729
ACH-000725,-0.125334200944
ACH-000732,0.24111947074499998
ACH-000734,-0.052834141078399996
ACH-000735,0.0321789664777
ACH-000736,0.0766459455057
ACH-000738,0.0351138927513
ACH-000746,0.0162384399999
ACH-000747,0.022565403253599996
ACH-000748,-0.038210218853300004
ACH-000753,0.0824628759643
ACH-000756,-0.128916774356
ACH-000757,-0.27784992405000003
ACH-000758,0.058592012496999996
ACH-000760,0.0736193649515
ACH-000763,0.027027626187299997
ACH-000764,-0.0323917796898
ACH-000765,-0.0268985119575
ACH-000766,-0.06560146207669999
ACH-000767,-0.127095293221
ACH-000768,-0.0121442771333
ACH-000769,0.008933660115719999
ACH-000770,-0.0584439589545
ACH-000771,0.0773590010206
ACH-000773,-0.0643760273007
ACH-000776,0.0435127223771
ACH-000777,-0.0668757287554
ACH-000778,-0.0141235229213
ACH-000781,0.0247209287747
ACH-000782,0.119956887488
ACH-000783,-0.11447028657
ACH-000784,0.058874827246900005
ACH-000785,0.0591929667385
ACH-000787,-0.04520774738609999
ACH-000788,-0.0157620900108
