,PWWP2B (170394)
ACH-000004,0.210215751019
ACH-000007,-0.10139684616
ACH-000009,0.051455342978900004
ACH-000011,0.222243268844
ACH-000012,0.106057296949
ACH-000013,0.159055782122
ACH-000014,0.0381982142024
ACH-000015,0.13280498042799999
ACH-000017,-0.08246300800510001
ACH-000018,-0.0235345563638
ACH-000019,0.144552706299
ACH-000021,0.21762353600900003
ACH-000022,0.0703567810937
ACH-000025,0.0238751162151
ACH-000028,0.220382633118
ACH-000030,0.11011860387900001
ACH-000035,0.230966694019
ACH-000036,-0.19330993869600002
ACH-000037,-0.011356950500700002
ACH-000039,0.005414820311220001
ACH-000040,-0.107252413459
ACH-000041,0.05736855431480001
ACH-000042,0.161006543817
ACH-000045,-0.076735829623
ACH-000047,-0.114063763669
ACH-000052,0.0735086219575
ACH-000053,0.198830238395
ACH-000054,-0.10209830269400001
ACH-000055,-0.132143262994
ACH-000060,0.07971938133439999
ACH-000067,0.0303316641972
ACH-000070,0.181694863455
ACH-000075,-0.318093461508
ACH-000078,-0.023440301220900003
ACH-000082,0.0930488528934
ACH-000085,0.152655661025
ACH-000086,0.0379320775788
ACH-000087,-0.13106169178500002
ACH-000092,0.14570102515
ACH-000095,0.0157704504082
ACH-000097,0.205007832269
ACH-000098,0.042493886521300005
ACH-000099,-0.14936628202299998
ACH-000108,0.11285343608899999
ACH-000113,-0.147517857826
ACH-000115,0.028936417727099997
ACH-000116,0.110440007201
ACH-000118,0.16787488844700002
ACH-000120,0.10113216064899999
ACH-000123,0.0516808372325
ACH-000127,-0.0651625520498
ACH-000128,0.0793430729774
ACH-000132,0.20437136510200002
ACH-000133,0.119982964047
ACH-000137,0.0330060486595
ACH-000138,0.09453516976739999
ACH-000142,0.006934085125899999
ACH-000143,-0.21162608372000002
ACH-000146,0.226403993748
ACH-000148,-0.136050406164
ACH-000150,-0.151493522148
ACH-000152,0.09128593793369999
ACH-000153,0.0723719082802
ACH-000159,0.138263135532
ACH-000160,0.633248779407
ACH-000163,-0.0555699152872
ACH-000167,0.6366014328199999
ACH-000168,0.149834708226
ACH-000169,-0.070513812707
ACH-000178,0.156349545358
ACH-000182,0.10687142800100001
ACH-000183,0.13475357534600002
ACH-000188,0.062849560732
ACH-000189,-0.104525228473
ACH-000190,0.5958269827880001
ACH-000198,0.013349086585600002
ACH-000204,0.0149061447233
ACH-000206,0.267869046589
ACH-000207,0.0473282981235
ACH-000211,0.0159496152734
ACH-000215,0.0301566177874
ACH-000221,-0.0474412182876
ACH-000222,0.165508445527
ACH-000223,-0.17651289840999998
ACH-000226,0.158840374724
ACH-000227,0.12131318723300001
ACH-000228,0.144793779939
ACH-000231,-0.0147516983996
ACH-000232,0.158362061709
ACH-000233,0.041283951209400004
ACH-000234,0.045561720291900004
ACH-000235,0.147403804157
ACH-000237,-0.0396391483381
ACH-000238,0.021953717001799995
ACH-000243,0.209800579087
ACH-000244,0.195671550124
ACH-000246,0.048861412228100004
ACH-000248,0.193129734003
ACH-000250,0.029188407418
ACH-000251,0.118224567713
ACH-000253,-0.0431399497827
ACH-000255,0.143273469903
ACH-000256,0.00201414173375
ACH-000257,0.09705321655760002
ACH-000258,-0.11195645587400001
ACH-000259,0.0585918718957
ACH-000260,0.184653356856
ACH-000261,0.187866478691
ACH-000262,0.0700393906641
ACH-000263,0.41509736801799996
ACH-000264,-0.0214331124896
ACH-000265,0.21195094875300002
ACH-000266,0.136262005075
ACH-000272,0.14014117538100002
ACH-000273,0.167395884154
ACH-000274,0.17036261964899999
ACH-000277,-0.174995657097
ACH-000278,-0.12358216974899999
ACH-000279,-0.07224037381739999
ACH-000280,0.18478311025
ACH-000281,-0.45647274423
ACH-000288,-0.00630555213009
ACH-000291,-0.164160818083
ACH-000293,-0.0222368237015
ACH-000294,-0.0336580383085
ACH-000295,-0.346099308816
ACH-000296,0.0755639040101
ACH-000302,0.042275013556500006
ACH-000304,-0.274249946176
ACH-000307,-0.013767159728999999
ACH-000308,0.11124962738199999
ACH-000310,-0.0224045743847
ACH-000311,0.19858025866
ACH-000312,-0.021257376018599998
ACH-000315,0.134240200379
ACH-000316,-0.08637580138550001
ACH-000317,-0.171448950775
ACH-000318,0.248895765448
ACH-000319,0.06022453356369999
ACH-000320,0.0137764085457
ACH-000322,-0.06428212750710001
ACH-000323,0.174863311983
ACH-000324,0.00474792283643
ACH-000329,0.0253051507944
ACH-000330,0.004592165313640001
ACH-000331,0.125604183355
ACH-000332,0.0112075707698
ACH-000334,0.100785848018
ACH-000335,0.129927278418
ACH-000336,0.112059791283
ACH-000337,0.19407111147199999
ACH-000339,0.21480994490400002
ACH-000341,0.15649499266300002
ACH-000348,0.163582728632
ACH-000350,-0.0222291373324
ACH-000352,0.162967170122
ACH-000356,0.23689355736499998
ACH-000361,-0.0603015758194
ACH-000362,-0.119975864797
ACH-000363,0.0626536892999
ACH-000364,0.268793732555
ACH-000365,-0.023805825181
ACH-000366,0.00462118459833
ACH-000368,0.10485886788399999
ACH-000374,-0.0273191601468
ACH-000375,0.313325318588
ACH-000376,0.0499541723722
ACH-000381,-0.10116292128599999
ACH-000383,0.09247431561349999
ACH-000387,0.023832816655299998
ACH-000389,0.0346026442603
ACH-000390,0.22919951449099998
ACH-000393,0.206881615153
ACH-000395,-0.174051194531
ACH-000397,0.0729851210615
ACH-000401,0.207455444331
ACH-000402,0.205899145201
ACH-000403,0.146070506493
ACH-000404,0.20315318284699999
ACH-000406,0.108705384167
ACH-000407,0.047955453368899996
ACH-000408,0.233811863152
ACH-000410,0.11425328284000001
ACH-000411,0.0203609263118
ACH-000414,0.269243384369
ACH-000415,0.143959654278
ACH-000416,0.057180338373199996
ACH-000420,0.0967316921711
ACH-000421,0.084879407598
ACH-000424,0.07429117020939999
ACH-000425,0.041213814927
ACH-000426,0.202564503003
ACH-000427,0.146618075418
ACH-000433,0.00273005221558
ACH-000436,-0.220313190409
ACH-000444,0.0445890829201
ACH-000445,0.108026232402
ACH-000448,0.07858537462899999
ACH-000450,-0.0571288179012
ACH-000452,0.09980898325819999
ACH-000454,0.08951009411560001
ACH-000458,0.0640832457765
ACH-000459,0.257062153007
ACH-000460,0.0702668754775
ACH-000461,0.067391299411
ACH-000463,0.055696137311199996
ACH-000464,-0.050745612171
ACH-000466,-0.0031826704861
ACH-000467,0.134822500179
ACH-000468,0.164694015104
ACH-000469,-0.0631324153629
ACH-000470,0.230156307375
ACH-000471,0.13926567812899998
ACH-000472,0.040857338398
ACH-000473,0.174503719703
ACH-000475,-0.0186137818501
ACH-000476,-0.0463680347026
ACH-000477,0.247248626371
ACH-000480,0.121568888031
ACH-000481,0.20961317206900001
ACH-000483,0.156603781799
ACH-000484,-0.332789725766
ACH-000485,0.0327979364698
ACH-000486,0.00879848001838
ACH-000487,0.09069611312100001
ACH-000488,0.10245637648
ACH-000490,0.122784157065
ACH-000491,0.164168484469
ACH-000495,-0.057062386260699996
ACH-000496,0.235004509287
ACH-000499,0.0546376237983
ACH-000500,-0.137803007757
ACH-000502,0.131781665498
ACH-000503,0.242894311882
ACH-000505,0.233777760258
ACH-000507,0.0230496716616
ACH-000510,0.149304154351
ACH-000511,0.20315971339299999
ACH-000512,-0.0337628191104
ACH-000516,-0.046384252583599996
ACH-000517,0.148113741495
ACH-000518,-0.0772816160858
ACH-000520,0.0532944652277
ACH-000521,-0.032040093676999996
ACH-000522,0.181354091729
ACH-000524,0.080045832064
ACH-000527,0.155039563134
ACH-000528,-0.0407924166137
ACH-000537,-0.00592457811687
ACH-000541,-0.163126243239
ACH-000542,0.0411651337058
ACH-000544,0.132139075987
ACH-000545,0.20825213483899999
ACH-000547,-0.11278092303500001
ACH-000548,0.15498691428
ACH-000549,0.0819902796891
ACH-000550,0.0357289984015
ACH-000552,-0.009769597683239999
ACH-000556,0.12504287260299998
ACH-000557,0.0331576911491
ACH-000570,0.009496068341600002
ACH-000571,-0.05299562627309999
ACH-000573,0.0985638008862
ACH-000576,0.0870199076247
ACH-000580,0.0525540245181
ACH-000584,0.112215240236
ACH-000585,0.168729867903
ACH-000588,0.125223002445
ACH-000589,0.17320311424899998
ACH-000591,-0.219525935521
ACH-000593,-0.0104243717836
ACH-000600,0.21522597602600002
