,KIAA1671 (85379)
ACH-000004,-0.0629512775193
ACH-000007,0.17246089704
ACH-000009,0.0292377962307
ACH-000011,0.111801359832
ACH-000012,0.127831009385
ACH-000013,-0.0451784634452
ACH-000014,-0.105323151383
ACH-000015,-0.200509392808
ACH-000017,0.14724355640200001
ACH-000018,0.127229412564
ACH-000019,0.25368281093
ACH-000021,-0.0959181364766
ACH-000022,-0.018490966192700003
ACH-000025,-0.049765288575
ACH-000028,0.0584532321264
ACH-000030,0.117082865327
ACH-000035,0.115193387539
ACH-000036,0.0348147866465
ACH-000037,0.0693892679242
ACH-000039,0.0943929054261
ACH-000040,0.25966800724
ACH-000041,0.17286989594000002
ACH-000042,-0.034668029710800005
ACH-000045,0.0703140290037
ACH-000047,0.203776328668
ACH-000052,0.164462685213
ACH-000053,-0.033456414478799996
ACH-000054,0.09289579499539999
ACH-000055,0.00878886158292
ACH-000060,0.0530828699988
ACH-000067,0.208248102277
ACH-000070,0.231819925721
ACH-000075,0.038735438518500004
ACH-000078,0.262281225735
ACH-000082,-0.00386073621859
ACH-000085,0.028506834125799997
ACH-000086,0.272737072746
ACH-000087,0.0241601206515
ACH-000092,0.048058840765699995
ACH-000095,-0.0224387463568
ACH-000097,-0.148213259333
ACH-000098,0.037488844522699995
ACH-000099,0.12596837386499998
ACH-000108,0.07173200437
ACH-000113,0.00519594391204
ACH-000115,-0.114713104918
ACH-000116,-0.00757485705743
ACH-000118,0.114153237347
ACH-000120,0.0758029927211
ACH-000123,0.220875679244
ACH-000127,0.055599749337900004
ACH-000128,0.0945606306215
ACH-000132,0.026645898101499997
ACH-000133,0.0351943208709
ACH-000137,0.049742002347400005
ACH-000138,0.158816972992
ACH-000142,0.05800483244369999
ACH-000143,0.0835947268605
ACH-000146,0.0123025826473
ACH-000148,0.136704941267
ACH-000150,-0.050208599153500004
ACH-000152,0.246175001432
ACH-000153,0.031937321006999995
ACH-000159,0.13932743039999998
ACH-000160,0.149389777081
ACH-000163,-0.0510141864432
ACH-000167,-0.0878644100065
ACH-000168,-0.167766893448
ACH-000169,0.039788511174699996
ACH-000178,0.148714826529
ACH-000182,0.40295897379100004
ACH-000183,0.08967635502429999
ACH-000188,0.227466940041
ACH-000189,0.179348963296
ACH-000190,-0.0570738085366
ACH-000198,0.144635479486
ACH-000204,-0.0478604618732
ACH-000206,0.20100154772599998
ACH-000207,0.256382039603
ACH-000211,0.035528054134
ACH-000215,0.08585925672019999
ACH-000221,-0.05412297871780001
ACH-000222,-0.116124323855
ACH-000223,0.011657135371299998
ACH-000226,-0.211217722135
ACH-000227,0.149010776264
ACH-000228,0.010874581034600001
ACH-000231,0.0245643002556
ACH-000232,0.0575066161008
ACH-000233,0.27557881098299997
ACH-000234,0.147752893143
ACH-000235,0.231010580098
ACH-000237,0.039662576614599994
ACH-000238,-0.102043432542
ACH-000243,0.0119753828716
ACH-000244,-0.00491106954404
ACH-000246,0.08312413042899999
ACH-000248,0.009680532117850001
ACH-000250,0.164156564518
ACH-000251,0.051644640036699996
ACH-000253,0.09163153007910001
ACH-000255,-0.013317137731500001
ACH-000256,-0.021141917677099997
ACH-000257,0.0274737169826
ACH-000258,-0.279539232662
ACH-000259,0.13492864692099998
ACH-000260,0.08002589555789999
ACH-000261,-0.008317134276909999
ACH-000262,0.14566513602
ACH-000263,-0.0371659338974
ACH-000264,-0.0999011953844
ACH-000265,0.00136818159966
ACH-000266,0.153976294209
ACH-000272,-0.0406542817221
ACH-000273,0.089224093838
ACH-000274,0.0144630625676
ACH-000277,0.216258604151
ACH-000278,-0.014296779284899998
ACH-000279,0.0012971032756400002
ACH-000280,0.0436388868609
ACH-000281,0.203755836623
ACH-000288,0.0647528739387
ACH-000291,0.039777837083099996
ACH-000293,0.0497182285097
ACH-000294,0.125288136196
ACH-000295,-0.19615220464000002
ACH-000296,0.0488289553613
ACH-000302,0.010735461945700001
ACH-000304,0.44847956711000003
ACH-000307,0.13220636475199998
ACH-000308,0.0358167739169
ACH-000310,-0.10496570841700001
ACH-000311,-0.017081536896799997
ACH-000312,-0.0363553914528
ACH-000315,0.041214947308199995
ACH-000316,-0.114023821105
ACH-000317,0.17018180346500003
ACH-000318,0.189790657698
ACH-000319,-0.0682563314634
ACH-000320,-0.00939187746487
ACH-000322,0.0789989434893
ACH-000323,-0.022550792628700002
ACH-000324,0.159235879726
ACH-000329,0.0126613066151
ACH-000330,-0.123387097339
ACH-000331,0.0814407624034
ACH-000332,0.030855548638400003
ACH-000334,-0.104290179904
ACH-000335,0.048566224159000006
ACH-000336,0.0759925650357
ACH-000337,-0.0526915396074
ACH-000339,0.10294800276
ACH-000341,0.0354367858033
ACH-000348,-0.11194438855799999
ACH-000350,0.0941156669081
ACH-000352,8.74205752836e-05
ACH-000356,0.034944364569099995
ACH-000361,-0.0717127250121
ACH-000362,0.0527433016493
ACH-000363,-0.11644610062699999
ACH-000364,-0.023809799583400005
ACH-000365,0.136714768015
ACH-000366,-0.00227893993856
ACH-000368,-0.0054494982182399995
ACH-000374,0.12418484308
ACH-000375,0.0900146760104
ACH-000376,0.00196946376879
ACH-000381,0.0450908205767
ACH-000383,0.0772063803075
ACH-000387,-0.13481084790200001
ACH-000389,0.0538078733296
ACH-000390,0.0320453052662
ACH-000393,-0.0792571657019
ACH-000395,0.192135538642
ACH-000397,0.0131299672008
ACH-000401,0.106881388482
ACH-000402,-0.112025133077
ACH-000403,0.0726792051316
ACH-000404,0.025364756233200003
ACH-000406,0.0261814781452
ACH-000407,0.039976466770199996
ACH-000408,0.0377875885629
ACH-000410,-0.0013098365202
ACH-000411,0.0206376025126
ACH-000414,0.147947099321
ACH-000415,0.146439043236
ACH-000416,0.106406841186
ACH-000420,-0.09528898155089999
ACH-000421,-0.147830932551
ACH-000424,0.37797568115
ACH-000425,-0.20691725465799998
ACH-000426,0.00798618754129
ACH-000427,0.287532701894
ACH-000433,0.389914738728
