,DepMap_ID
37452,ACH-000111
44104,ACH-000139
54305,ACH-000178
66516,ACH-000219
78041,ACH-000255
120132,ACH-000376
124336,ACH-000387
146440,ACH-000444
159516,ACH-000477
169700,ACH-000504
237517,ACH-000654
244165,ACH-000666
396709,ACH-000849
403593,ACH-000858
427443,ACH-000881
430204,ACH-000883
469359,ACH-000915
476539,ACH-000919
512813,ACH-000937
530645,ACH-000943
592118,ACH-000963
667994,ACH-000982
713903,ACH-000989
735081,ACH-000991
735082,ACH-000991
828645,ACH-000995
848650,ACH-000997
848651,ACH-000997
848652,ACH-000997
927357,ACH-001127
927358,ACH-001127
963148,ACH-001333
970867,ACH-001345
986746,ACH-001377
1022641,ACH-001536
1042935,ACH-001578
1045343,ACH-001607
1070945,ACH-001738
1080375,ACH-002001
1081064,ACH-002002
1081760,ACH-002003
1090646,ACH-002083
1118041,ACH-002166
1132781,ACH-002196
1166685,ACH-002256
1213782,ACH-002361
