,CCDC144A (9720)
ACH-000004,-0.450807385523
ACH-000007,-0.41557304246699994
ACH-000009,-0.675054837725
ACH-000011,-0.311577253097
ACH-000012,-0.34985504876699997
ACH-000013,-0.667581929947
ACH-000014,-0.308763988289
ACH-000015,-0.5052097947959999
ACH-000017,-0.523302860102
ACH-000018,-0.6143682258259999
ACH-000019,-0.398797370497
ACH-000021,-0.518193377647
ACH-000022,-0.8074316268009999
ACH-000025,-0.5473639023770001
ACH-000028,-0.48717224988700003
ACH-000030,-0.503601564419
ACH-000035,-0.47971929018799997
ACH-000036,-0.665890993652
ACH-000037,-0.593492245854
ACH-000039,-0.523710750341
ACH-000040,-0.614698429651
ACH-000041,-0.262459766623
ACH-000042,-0.6357714451950001
ACH-000045,-0.374850003486
ACH-000047,-0.664299315285
ACH-000052,-0.321530183357
ACH-000053,-0.460920470047
ACH-000054,-0.4976894654
ACH-000055,-0.42730965856799996
ACH-000060,-0.527007917719
ACH-000067,-0.400294745513
ACH-000070,-0.29141891006299997
ACH-000075,-0.44430970664999997
ACH-000078,-0.605726286511
ACH-000082,-0.772270859499
ACH-000085,-0.577403132206
ACH-000086,-0.504289268118
ACH-000087,-0.249484376243
ACH-000092,-0.33525375272700003
ACH-000095,-0.504643897648
ACH-000097,-0.568529668615
ACH-000098,-0.38429804696500003
ACH-000099,-0.6259519481229999
ACH-000108,-0.36721203348000003
ACH-000113,-0.442915095466
ACH-000115,-0.290561863807
ACH-000116,-0.302852638567
ACH-000118,-0.42455752336400004
ACH-000120,-0.183389035817
ACH-000123,-0.657388412371
ACH-000127,-0.459552303889
ACH-000128,-0.256321303946
ACH-000132,-0.38289817809
ACH-000133,-0.423443110441
ACH-000137,-0.311418740057
ACH-000138,-0.488689212744
ACH-000142,-0.41442977702
ACH-000143,-0.302915478216
ACH-000146,-0.436295608658
ACH-000148,-0.645241848447
ACH-000150,-0.621730412037
ACH-000152,-0.9854402011419999
ACH-000153,-1.2373256877
ACH-000159,-0.39557442824
