,LTF (4057)
ACH-000915,-0.16546915099600001
ACH-000916,-0.7359605448759999
ACH-000917,-0.36798450121
ACH-000921,-0.314191396897
ACH-000924,-0.219527474399
ACH-000926,-0.11917062471100001
ACH-000928,-0.454052365246
ACH-000929,-0.19059529699
ACH-000932,-0.22676911300500002
ACH-000935,-0.10448194897
ACH-000936,-0.180548858637
ACH-000937,-0.391316402693
ACH-000938,-0.14019021142000002
ACH-000939,-0.0996816920189
ACH-000941,-0.22646967116500002
ACH-000943,-0.192642751583
ACH-000946,-0.253929157414
ACH-000947,-0.28872464809799997
ACH-000948,-0.198371873827
ACH-000950,-0.617459595061
ACH-000953,-0.23621154276099998
ACH-000957,-0.307220150503
ACH-000958,-0.0920845026798
ACH-000960,-0.145453389833
ACH-000963,-0.381767035674
ACH-000968,-0.294591374838
ACH-000969,-0.132672704578
ACH-000973,-0.175322535756
ACH-000974,-0.138086591083
ACH-000975,-0.181235198618
ACH-000976,-0.326985419033
ACH-000978,-0.0688655859621
ACH-000980,-0.286845499891
ACH-000984,-0.23759761869100002
ACH-000986,-0.34600134159400003
ACH-000988,-0.280732151623
ACH-000993,-0.378009748987
ACH-000994,-0.29783895832699997
ACH-000996,-0.195882336602
ACH-001001,-0.14592140183900001
ACH-001020,-0.150794155831
ACH-001028,-0.260820022816
ACH-001031,-0.13265719328
ACH-001038,-0.151625000745
ACH-001048,-0.20355257695700002
ACH-001050,-0.07179903863480001
ACH-001053,-0.339940133239
ACH-001054,-0.194547116346
ACH-001061,-0.28596589898
ACH-001067,-0.35953773001500006
ACH-001075,-0.11498432241699999
ACH-001096,-0.33899982586499994
ACH-001128,-0.524913780576
ACH-001134,-0.19247750311700002
ACH-001151,-0.120840977609
ACH-001163,-0.261903837749
ACH-001164,-0.395738445371
ACH-001173,-0.358821422123
ACH-001183,-0.192932062294
ACH-001184,-0.22653013103100003
ACH-001190,-0.22795826519499998
ACH-001192,-0.302129686748
ACH-001193,-0.21291793852899998
ACH-001196,-0.244865291406
ACH-001197,-0.288403155797
ACH-001205,-0.114513628756
ACH-001211,-0.315607006506
ACH-001212,-0.110275352278
ACH-001228,-0.21540166371199998
ACH-001232,-0.261113657572
ACH-001239,-0.123421749508
ACH-001274,-0.33510525259
ACH-001275,-0.0902122908338
ACH-001277,-0.308888477009
ACH-001278,-0.103628104451
ACH-001280,-0.234551134781
ACH-001283,-0.235990229244
ACH-001289,-0.22383218527399998
ACH-001295,-0.11181420557499999
ACH-001300,-0.444667141487
ACH-001301,-0.168732174846
ACH-001302,-0.225310655915
ACH-001303,-0.058118481716900004
ACH-001306,-0.0813088993436
ACH-001318,-0.14645092712899999
ACH-001322,-0.294000579702
ACH-001328,-0.187665085263
ACH-001332,-0.28243941728
ACH-001333,-0.301200134194
ACH-001336,-0.31259332052
ACH-001340,-0.284152407597
ACH-001346,-0.355983375701
ACH-001353,-0.274133252255
ACH-001354,0.18373767036
ACH-001367,0.06837030596049999
ACH-001368,-0.261939066394
ACH-001374,0.013126675286600002
ACH-001375,-0.277860695626
ACH-001377,-0.29928040416900004
ACH-001380,-0.23806772599800002
ACH-001391,0.0137482450558
ACH-001407,-0.21060141227499998
ACH-001408,-0.265988270909
ACH-001413,-0.346268025047
ACH-001430,0.292142314848
ACH-001431,-0.262035687817
ACH-001450,-0.0371094261749
ACH-001496,-0.37556794539000005
ACH-001500,-0.0986071757828
ACH-001521,-0.23571406607599998
ACH-001523,-0.302830364648
ACH-001532,-0.12522719759099998
ACH-001536,-0.22138376994199999
ACH-001550,-0.17296929913800002
ACH-001552,-0.06515987336080001
ACH-001554,-0.2420275725
ACH-001645,-0.122796664407
ACH-001654,-0.230650850909
ACH-001715,-0.267130390521
ACH-001735,-0.132822460101
ACH-001736,-0.12629024285999998
ACH-001737,-0.28945124717799997
ACH-001740,-0.40580070551200004
ACH-001745,-0.197815497227
ACH-001750,-0.24376890915
ACH-001765,-0.12317030167000001
ACH-001956,-0.225966052721
ACH-001957,-0.264523955079
