,SMG1 (23049)
ACH-000004,-1.60091348597
ACH-000007,-1.30385042778
ACH-000009,-1.4001466146000001
ACH-000011,-0.941741974418
ACH-000012,-1.300924661
ACH-000013,-1.55695751026
ACH-000014,-1.7668065413499998
ACH-000015,-1.38690738746
ACH-000017,-1.0514313020000001
ACH-000018,-1.17464410669
ACH-000019,-1.35149700086
ACH-000021,-1.15234969704
ACH-000022,-1.40648348883
ACH-000025,-1.3485405583899999
ACH-000028,-1.15916176786
ACH-000030,-0.936360863636
ACH-000035,-0.933891687876
ACH-000036,-1.16864340881
ACH-000037,-1.7301376315299999
ACH-000039,-1.3691513277399998
ACH-000040,-1.10952217315
ACH-000041,-1.26276331515
ACH-000042,-1.03782030452
ACH-000045,-1.28947774631
ACH-000047,-1.1576979115100001
ACH-000052,-1.1486763247299998
ACH-000053,-1.04099166852
ACH-000054,-1.3192518881200002
ACH-000055,-1.42022711882
ACH-000060,-1.1718094701200001
ACH-000067,-1.2318934058600002
ACH-000070,-1.08795311347
ACH-000075,-1.10233871288
ACH-000078,-1.15599831304
ACH-000082,-1.41929928748
ACH-000085,-1.38530886176
ACH-000086,-1.23546916823
ACH-000087,-1.33977908305
ACH-000092,-1.19550686862
ACH-000095,-1.31518564729
ACH-000097,-1.23892593911
ACH-000098,-1.30227976809
ACH-000099,-1.06631579162
ACH-000108,-1.08731910377
ACH-000113,-1.23039151419
ACH-000115,-1.8389433430200002
ACH-000116,-1.1347348134100002
ACH-000118,-1.17044080437
ACH-000120,-1.45265487856
ACH-000123,-1.32507059099
ACH-000127,-1.18968639313
ACH-000128,-1.1190010928799998
ACH-000132,-1.5711416304799999
ACH-000133,-1.21101406434
ACH-000137,-1.33855807873
ACH-000138,-1.18899080355
ACH-000142,-1.19913025173
ACH-000143,-1.1459289628799998
ACH-000146,-1.18685697815
ACH-000148,-1.34305572026
ACH-000150,-1.25652165225
ACH-000152,-1.1237670147399998
ACH-000153,-1.53256970838
ACH-000159,-1.2996720177399999
ACH-000160,-1.35326307573
ACH-000163,-1.27467708269
ACH-000167,-1.57066592931
ACH-000168,-1.20549686597
ACH-000169,-1.3773322361000002
ACH-000178,-1.1952931014700001
ACH-000182,-1.46665909649
ACH-000183,-1.4812327286200002
ACH-000188,-1.0
ACH-000189,-1.0307991915999999
ACH-000190,-1.31501829438
ACH-000198,-1.37727241695
ACH-000204,-1.60756566929
ACH-000206,-1.0878647250799998
ACH-000207,-1.2623118201299999
ACH-000211,-1.1859120091
ACH-000215,-1.3960675928100001
ACH-000221,-1.4902790813100002
ACH-000222,-1.45494233986
ACH-000223,-1.4179859994400001
ACH-000226,-1.275849236
ACH-000227,-1.21877947271
ACH-000228,-1.2030696988
ACH-000231,-1.29521693919
ACH-000232,-1.36305428778
ACH-000233,-1.19706165962
ACH-000234,-1.25003859238
ACH-000235,-1.13999821873
ACH-000237,-1.45296754145
ACH-000238,-0.652859930485
ACH-000243,-1.1909265847200001
ACH-000244,-1.17601339988
ACH-000246,-1.34129006523
ACH-000248,-1.03454343096
ACH-000250,-1.0081620599799999
ACH-000251,-1.22817692257
ACH-000253,-1.2568504286
ACH-000255,-1.24802132943
ACH-000256,-1.59950357902
ACH-000257,-1.2069234557600002
ACH-000258,-1.15913906694
ACH-000259,-1.37183788349
ACH-000260,-1.2352245653899998
ACH-000261,-1.4014986432700003
ACH-000262,-1.07849347029
ACH-000263,-1.2978710047
ACH-000264,-1.0956131984200002
ACH-000265,-1.36050359322
ACH-000266,-1.57057448653
ACH-000272,-1.11737049054
ACH-000273,-0.914931494934
ACH-000274,-1.63347598913
ACH-000277,-1.4825026962299999
ACH-000278,-1.2838452844200001
ACH-000279,-1.0
ACH-000280,-1.33125739136
ACH-000281,-1.29243453004
ACH-000288,-1.38180922165
ACH-000291,-1.33305887463
ACH-000293,-1.2518214017799998
ACH-000294,-1.3457639020899999
ACH-000295,-1.270376868
ACH-000296,-1.48287419639
ACH-000302,-1.2000397010400001
ACH-000304,-2.01524773667
ACH-000307,-1.3368774479899999
ACH-000308,-0.8639812399719999
ACH-000310,-1.38101698074
ACH-000311,-1.23864450941
ACH-000312,-1.22540232345
ACH-000315,-1.356101805
ACH-000316,-1.44938045415
ACH-000317,-1.21075203643
ACH-000318,-1.16402660062
ACH-000319,-1.44390948651
ACH-000320,-1.2698883101799998
ACH-000322,-1.50333591931
ACH-000323,-1.39526334509
ACH-000324,-1.24429095966
ACH-000329,-1.17003873609
ACH-000330,-1.16481956275
ACH-000331,-1.2207219947799999
ACH-000332,-1.16463369343
ACH-000334,-1.6639759841
ACH-000335,-1.1620612764700002
ACH-000336,-1.28356477407
ACH-000337,-0.843355288172
ACH-000339,-1.26431842931
ACH-000341,-1.47655809182
ACH-000348,-1.4306532658700002
ACH-000350,-1.24219615323
ACH-000352,-1.2027923034499999
ACH-000356,-1.17601565628
ACH-000361,-1.36933618065
ACH-000362,-1.14231857275
ACH-000363,-1.3463503160699999
ACH-000364,-1.29848907845
ACH-000365,-1.29202419408
ACH-000366,-1.31142231812
ACH-000368,-1.5054194300900001
ACH-000374,-1.00037499211
ACH-000375,-1.3314543361700002
ACH-000376,-1.08092076471
ACH-000381,-1.38306943185
ACH-000383,-1.0
ACH-000387,-1.4992716076800001
ACH-000389,-1.33215650123
ACH-000390,-1.4653924123
ACH-000393,-1.1932968098899999
ACH-000395,-1.41028031917
ACH-000397,-1.0068108492399999
ACH-000401,-1.35954053339
ACH-000402,-1.74788451977
ACH-000403,-1.3798523117100001
ACH-000404,-1.1107725007200002
ACH-000406,-1.41206970209
ACH-000407,-1.37150577648
ACH-000408,-0.891921905534
ACH-000410,-1.2776807094299998
ACH-000411,-1.14865829589
ACH-000414,-1.34260671784
ACH-000415,-1.07443723809
ACH-000416,-1.31096663213
ACH-000420,-1.34630819681
ACH-000421,-1.11558099552
ACH-000424,-1.33254303718
ACH-000425,-1.15123499412
ACH-000426,-1.0302579725
